Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
0.016	0.0159	0.0476	0.9854	-0.8127	0.0167	-0.0117	
0.051	-0.0195	-0.291	0.9478	-0.8125	0.0117	-0.0124	
0.085	-0.043	0.2004	1.1406	-0.8122	0.0153	-0.0124	
0.119	-0.0071	0.0632	0.9343	-0.8114	0.0154	-0.0121	
0.153	0.0798	0.0454	0.907	-0.8114	0.0168	-0.0145	
0.188	0.0593	-0.032	0.9407	-0.8111	0.0132	-0.0145	
0.222	0.002	-0.114	0.9771	-0.8108	0.0159	-0.0156	
0.257	-0.0078	0.1299	0.97	-0.8109	0.0162	-0.0166	
0.299	0.0486	-0.085	0.9041	-0.81	0.0139	-0.0172	
0.333	0.0532	0.0854	1.0176	-0.8101	0.016	-0.0162	
0.367	-0.0366	0.1006	1.0996	-0.8104	0.0152	-0.0143	
0.402	-0.0266	-0.0864	1.0303	-0.8096	0.0105	-0.014	
0.436	0.0083	0.062	0.9695	-0.8099	0.0146	-0.0133	
0.47	0.0288	-0.0127	0.9534	-0.8094	0.0141	-0.0133	
0.504	0.0591	-0.0447	0.9744	-0.809	0.0135	-0.0136	
0.53	-0.011	-0.1228	1.1165	-0.8088	0.0149	-0.0138	
0.53	-0.011	-0.1228	1.1165	-0.8088	0.0149	-0.0138	
2.907	0.042	-0.2393	0.7915	-0.7942	0.0143	-0.0079	
2.94	0.0847	0.1096	1.2041	-0.7966	0.0108	-0.0119	
2.974	0.043	-0.2351	1.1665	-0.7946	0.0103	-0.0117	
3	-0.0583	0.071	0.8462	-0.7943	0.0139	-0.0105	
3.025	0.1064	0.1001	0.8186	-0.7943	0.0083	-0.0112	
3.043	0.0439	-0.083	1.1799	-0.7933	0.0048	-0.0127	
3.068	0.033	0.4705	1.5334	-0.7917	0.0075	-0.0124	
3.094	-0.1084	-0.2725	1.4417	-0.7904	0.0009	-0.0124	
3.12	-0.0405	0.0388	1.6416	-0.7871	0.0042	-0.0121	
3.144	-0.0532	-0.5063	1.4724	-0.7897	0.0021	-0.0119	
3.171	-0.0903	0.1216	1.7322	-0.7879	0.0038	-0.0114	
3.196	-0.0603	-0.0745	1.1489	-0.7897	0.0023	-0.0095	
3.222	0.1494	-0.1472	0.8477	-0.7904	-0.003	-0.0112	
3.248	0.1753	-0.2864	0.8259	-0.7905	-0.0071	-0.0127	
3.273	-0.123	-0.0847	1.3088	-0.7891	-0.0115	-0.0119	
3.299	0.0259	-0.2388	1.0059	-0.7876	-0.0162	-0.0104	
3.324	0.0042	-0.2051	1.165	-0.787	-0.0224	-0.0105	
3.342	-0.0007	-0.7598	1.1899	-0.7847	-0.0272	-0.01	
3.367	-0.0742	-0.3357	1.3318	-0.7854	-0.0325	-0.0089	
3.393	-0.1223	0.3193	0.9246	-0.7834	-0.0348	-0.0065	
3.419	0.0139	-0.9043	0.749	-0.783	-0.0423	-0.0077	
3.444	-0.177	-0.0044	1.1421	-0.7828	-0.0382	-0.0061	
3.47	-0.1328	-0.6023	0.9893	-0.7811	-0.0418	-0.0079	
3.495	-0.1357	0.0535	1.0593	-0.7821	-0.0349	-0.0078	
3.521	-0.1777	0.2344	0.9668	-0.7813	-0.0345	-0.0098	
3.547	-0.1035	-0.179	0.7927	-0.7806	-0.032	-0.0107	
3.572	0.1042	0.0081	1.0728	-0.7795	-0.0292	-0.0159	
3.598	-0.0137	-0.8777	1.022	-0.781	-0.0315	-0.0187	
3.623	-0.0898	-0.1943	1.4014	-0.7802	-0.0314	-0.0207	
3.649	-0.0308	0.1128	1.2786	-0.7815	-0.0388	-0.0188	
3.675	0.0444	-0.1807	0.875	-0.7787	-0.0443	-0.0182	
3.7	0.0039	-0.5315	1.2039	-0.7803	-0.045	-0.0171	
3.726	-0.1174	-0.4534	1.0623	-0.7783	-0.0495	-0.0137	
