time	COG_x	COG_y	COG_z	COG_xx	COG_yy	COG_zz	p_x	p_y	p_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	
0.025	-0.0401586	0.00918468	0.212036	-0.0401586	0.00918468	0.212036	0	0	0	-0.0293311	-0.00613352	0.287977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.05	-0.0398381	0.00917577	0.212098	-0.0398381	0.00917577	0.212098	0	0	0	-0.0288923	-0.00613983	0.288022	0.0175513	-0.000252733	0.00176874	0.702052	-0.0101093	0.0707497	0.0128173	-0.000356143	0.00249245	0.512691	-0.0142457	0.0996981	0.0128173	-0.000356143	0.00249245	
0.075	-0.0398386	0.00917706	0.212097	-0.0398386	0.00917706	0.212097	0	0	0	-0.0288923	-0.00613983	0.288022	0	0	0	-0.702052	0.0101093	-0.0707497	-1.90598e-05	5.12572e-05	-4.01853e-05	-0.513453	0.016296	-0.101305	-1.90598e-05	5.12572e-05	-4.01853e-05	
0.1	-0.0400844	0.00914581	0.211939	-0.0400844	0.00914581	0.211939	0	0	0	-0.0293312	-0.00613339	0.287924	-0.0175546	0.000257677	-0.00391683	-0.702183	0.0103071	-0.156673	-0.00983158	-0.0012499	-0.006332	-0.392501	-0.0520463	-0.251673	-0.00983158	-0.0012499	-0.006332	
0.125	-0.0401586	0.00911464	0.212002	-0.0401586	0.00911464	0.212002	0	0	0	-0.0293311	-0.00613352	0.287977	3.26387e-06	-4.94356e-06	0.00214809	0.702313	-0.0105048	0.242597	-0.00296807	-0.00124659	0.00252962	0.27454	0.000132237	0.354465	-0.00296807	-0.00124659	0.00252962	
0.15	-0.0404046	0.00912727	0.211931	-0.0404046	0.00912727	0.211931	0	0	0	-0.0297698	-0.0061271	0.287933	-0.0175485	0.000256542	-0.0017954	-0.702072	0.0104594	-0.15774	-0.0098399	0.000504965	-0.00283632	-0.274873	0.0700624	-0.214638	-0.0098399	0.000504965	-0.00283632	
0.175	-0.0404046	0.00912727	0.211931	-0.0404046	0.00912727	0.211931	0	0	0	-0.0297698	-0.0061271	0.287933	0	0	0	0.701942	-0.0102617	0.071816	0	0	0	0.393596	-0.0201986	0.113453	0	0	0	
0.2	-0.0404794	0.00942358	0.211978	-0.0404794	0.00942358	0.211978	0	0	0	-0.0297698	-0.00568543	0.287995	0	0.017667	0.00251058	0	0.706679	0.100423	-0.00299101	0.0118525	0.00189314	-0.11964	0.474098	0.0757256	-0.00299101	0.0118525	0.00189314	
0.225	-0.0404789	0.00974955	0.211965	-0.0404789	0.00974955	0.211965	0	0	0	-0.0297698	-0.00524353	0.288004	0	0.0176758	0.000335378	0	0.000351009	-0.0870081	1.88277e-05	0.0130388	-0.00054799	0.120393	0.0474518	-0.0976452	1.88277e-05	0.0130388	-0.00054799	
0.25	-0.0404046	0.00976323	0.212097	-0.0404046	0.00976323	0.212097	0	0	0	-0.0297698	-0.00524386	0.288111	0	-1.31838e-05	0.00429617	0	-0.707557	0.158432	0.00297205	0.000547258	0.00530857	0.118129	-0.49966	0.234262	0.00297205	0.000547258	0.00530857	
0.275	-0.0404046	0.00969308	0.212064	-0.0404046	0.00969308	0.212064	0	0	0	-0.0297698	-0.00524386	0.288111	0	0	0	0	0.00052735	-0.171847	0	-0.00280594	-0.00134186	-0.118882	-0.134128	-0.266017	0	-0.00280594	-0.00134186	
0.3	-0.0401587	0.00998085	0.212173	-0.0401587	0.00998085	0.212173	0	0	0	-0.0293308	-0.00480821	0.288217	0.0175616	0.0174263	0.00425291	0.702464	0.697053	0.170116	0.00983517	0.0115109	0.00437032	0.393407	0.572672	0.228487	0.00983517	0.0115109	0.00437032	
0.325	-0.0401586	0.0106064	0.212195	-0.0401586	0.0106064	0.212195	0	0	0	-0.0293307	-0.00392385	0.288285	3.26729e-06	0.0353742	0.00268401	-0.702333	0.717913	-0.062756	3.52741e-06	0.0250223	0.000892283	-0.393266	0.540456	-0.139122	3.52741e-06	0.0250223	0.000892283	
0.35	-0.0400843	0.0108357	0.21219	-0.0400843	0.0108357	0.21219	0	0	0	-0.0293306	-0.00348164	0.288344	3.26795e-06	0.0176885	0.00237534	2.64613e-08	-0.707427	-0.0123467	0.00297361	0.00916988	-0.00019694	0.118803	-0.634095	-0.0435689	0.00297361	0.00916988	-0.00019694	
0.375	-0.0400836	0.0115011	0.212298	-0.0400836	0.0115011	0.212298	0	0	0	-0.0293304	-0.00259695	0.288461	6.53786e-06	0.0353878	0.00466924	0.000130796	0.707972	0.0917561	2.71447e-05	0.0266172	0.00429883	-0.117859	0.697893	0.179831	2.71447e-05	0.0266172	0.00429883	
0.4	-0.0401361	0.012098	0.212376	-0.0401361	0.012098	0.212376	0	0	0	-0.0293369	-0.0017119	0.288575	-0.000258108	0.0354019	0.00456123	-0.0105858	0.0005634	-0.0043205	-0.00210059	0.0238752	0.00310372	-0.0851094	-0.109678	-0.0478045	-0.00210059	0.0238752	0.00310372	
0.425	-0.0404789	0.0127723	0.212419	-0.0404789	0.0127723	0.212419	0	0	0	-0.0297698	-0.000820917	0.288641	-0.0173166	0.0356393	0.00265157	-0.682338	0.00949687	-0.0763863	-0.0137114	0.026973	0.00172868	-0.464432	0.123909	-0.0550016	-0.0137114	0.026973	0.00172868	
0.45	-0.0400787	0.0139774	0.212501	-0.0400787	0.0139774	0.212501	0	0	0	-0.0292678	0.00101748	0.288236	0.0200798	0.0735359	-0.0162163	1.49585	1.51586	-0.754717	0.0160088	0.0482063	0.00327157	1.18881	0.849335	0.0617154	0.0160088	0.0482063	0.00327157	
0.475	-0.040477	0.0142893	0.212657	-0.040477	0.0142893	0.212657	0	0	0	-0.0297068	0.00146459	0.28835	-0.0175598	0.0178845	0.00457062	-1.50558	-2.22605	0.831479	-0.0159327	0.0124755	0.00624832	-1.27766	-1.42923	0.11907	-0.0159327	0.0124755	0.00624832	
0.5	-0.0404782	0.0156713	0.2127	-0.0404782	0.0156713	0.2127	0	0	0	-0.0297068	0.00367668	0.288545	0	0.0884836	0.00780352	0.702392	2.82396	0.129316	-4.72373e-05	0.0552798	0.00171523	0.63542	1.71217	-0.181324	-4.72373e-05	0.0552798	0.00171523	
0.525	-0.0403293	0.0168699	0.212043	-0.0403293	0.0168699	0.212043	0	0	0	-0.0296053	0.0055485	0.287746	0.00405994	0.0748725	-0.031973	0.162398	-0.544446	-1.59106	0.00595456	0.0479417	-0.026271	0.240072	-0.293526	-1.11945	0.00595456	0.0479417	-0.026271	
0.55	-0.0404413	0.016899	0.212459	-0.0404413	0.016899	0.212459	0	0	0	-0.0296403	0.00551368	0.288086	-0.00139998	-0.0013927	0.0136019	-0.218397	-3.05061	1.823	-0.0044779	0.001164	0.0166449	-0.417298	-1.87111	1.71664	-0.0044779	0.001164	0.0166449	
0.575	-0.0404263	0.0186878	0.212334	-0.0404263	0.0186878	0.212334	0	0	0	-0.0296123	0.00819157	0.287965	0.00111998	0.107116	-0.00481763	0.100799	4.34033	-0.73678	0.000600587	0.0715523	-0.00498558	0.20314	2.81553	-0.86522	0.000600587	0.0715523	-0.00498558	
0.6	-0.0404187	0.020159	0.212436	-0.0404187	0.020159	0.212436	0	0	0	-0.0296018	0.0104102	0.288114	0.000419994	0.0887461	0.00594875	-0.0279996	-0.734781	0.430655	0.000303883	0.0588498	0.00408366	-0.0118681	-0.5081	0.36277	0.000303883	0.0588498	0.00408366	
0.625	-0.0403399	0.0223225	0.21255	-0.0403399	0.0223225	0.21255	0	0	0	-0.0295948	0.0135106	0.288293	0.000279996	0.124014	0.0071724	-0.00559992	1.41071	0.0489462	0.00314889	0.086537	0.00454971	0.1138	1.10749	0.0186419	0.00314889	0.086537	0.00454971	
0.65	-0.0399894	0.0242128	0.211828	-0.0399894	0.0242128	0.211828	0	0	0	-0.0290133	0.0162533	0.287179	0.0232615	0.109709	-0.044577	0.919258	-0.5722	-2.06998	0.0140213	0.0756128	-0.028903	0.434897	-0.436968	-1.33811	0.0140213	0.0756128	-0.028903	
0.675	-0.040298	0.0268267	0.2118	-0.040298	0.0268267	0.2118	0	0	0	-0.0294472	0.0202251	0.287136	-0.0173552	0.158873	-0.0017071	-1.62467	1.96657	1.7148	-0.012343	0.104556	-0.0010835	-1.05457	1.15773	1.11278	-0.012343	0.104556	-0.0010835	
0.7	-0.0403622	0.0288833	0.211863	-0.0403622	0.0288833	0.211863	0	0	0	-0.029429	0.0233175	0.287161	0.000726328	0.123694	0.00100208	0.723261	-1.40718	0.108367	-0.00256934	0.0822648	0.0025191	0.390948	-0.891654	0.144104	-0.00256934	0.0822648	0.0025191	
0.725	-0.0399713	0.0313008	0.212133	-0.0399713	0.0313008	0.212133	0	0	0	-0.0289852	0.0268428	0.287347	0.0177501	0.141012	0.00744362	0.680952	0.692747	0.257661	0.0156359	0.0967009	0.0107852	0.72821	0.577444	0.330644	0.0156359	0.0967009	0.0107852	
0.75	-0.0403751	0.0337251	0.21227	-0.0403751	0.0337251	0.21227	0	0	0	-0.029424	0.0303704	0.287435	-0.0175508	0.141104	0.00349516	-1.41204	0.00368091	-0.157938	-0.0161497	0.0969696	0.00546258	-1.27142	0.0107489	-0.212905	-0.0161497	0.0969696	0.00546258	
0.775	-0.0403107	0.0364351	0.212292	-0.0403107	0.0364351	0.212292	0	0	0	-0.0294234	0.0343386	0.287418	2.63668e-05	0.158728	-0.000686846	0.703088	0.704944	-0.16728	0.00257525	0.1084	0.000904656	0.748997	0.457225	-0.182317	0.00257525	0.1084	0.000904656	
0.8	-0.0403175	0.0394443	0.212265	-0.0403175	0.0394443	0.212265	0	0	0	-0.0294226	0.0387477	0.28734	2.96627e-05	0.176365	-0.00309524	0.000131838	0.705488	-0.0963359	-0.000273346	0.12037	-0.00109526	-0.113944	0.478787	-0.0799966	-0.000273346	0.12037	-0.00109526	
0.825	-0.0403251	0.0417571	0.212263	-0.0403251	0.0417571	0.212263	0	0	0	-0.029422	0.0422744	0.287272	2.63625e-05	0.141067	-0.00270595	-0.000132007	-1.41191	0.0155719	-0.000303083	0.092513	-6.93011e-05	-0.00118949	-1.11428	0.0410383	-0.000303083	0.092513	-6.93011e-05	
0.85	-0.0400085	0.0444471	0.212343	-0.0400085	0.0444471	0.212343	0	0	0	-0.0289851	0.046245	0.287258	0.017476	0.158824	-0.000589975	0.697987	0.710282	0.0846388	0.0126645	0.107599	0.00318928	0.518701	0.603457	0.130343	0.0126645	0.107599	0.00318928	
0.875	-0.040346	0.047206	0.212247	-0.040346	0.047206	0.212247	0	0	0	-0.0294415	0.0502155	0.287167	-0.0182567	0.158819	-0.00363525	-1.42931	-0.000233599	-0.121811	-0.0134999	0.110356	-0.00384724	-1.04657	0.110247	-0.281461	-0.0134999	0.110356	-0.00384724	
0.9	-0.0400233	0.0498259	0.212188	-0.0400233	0.0498259	0.212188	0	0	0	-0.0290062	0.0541893	0.287076	0.0174099	0.158952	-0.00361684	1.42667	0.00533375	0.000736376	0.0129074	0.104798	-0.00236057	1.05629	-0.222315	0.0594667	0.0129074	0.104798	-0.00236057	
0.925	-0.0404125	0.051954	0.212535	-0.0404125	0.051954	0.212535	0	0	0	-0.0295312	0.0573288	0.287593	-0.0209972	0.125582	0.0206587	-1.53629	-1.33478	0.971022	-0.01557	0.085121	0.0138793	-1.1391	-0.787069	0.649596	-0.01557	0.085121	0.0138793	
0.95	-0.0404129	0.0547472	0.212256	-0.0404129	0.0547472	0.212256	0	0	0	-0.0295445	0.0613104	0.28734	-0.000533717	0.159264	-0.0101319	0.818541	1.34726	-1.23162	-1.60379e-05	0.11173	-0.0111581	0.622158	1.06435	-1.0015	-1.60379e-05	0.11173	-0.0111581	
0.975	-0.0405225	0.0568024	0.212396	-0.0405225	0.0568024	0.212396	0	0	0	-0.0295999	0.0644513	0.287585	-0.002217	0.125635	0.00979665	-0.0673313	-1.34515	0.79714	-0.00438096	0.0822071	0.0056111	-0.174597	-1.1809	0.670768	-0.00438096	0.0822071	0.0056111	
1	-0.0404874	0.0589359	0.212505	-0.0404874	0.0589359	0.212505	0	0	0	-0.0296659	0.067612	0.287897	-0.00263702	0.126428	0.0124974	-0.0168007	0.0317278	0.108029	0.00140063	0.0853408	0.00437426	0.231264	0.125349	-0.0494736	0.00140063	0.0853408	0.00437426	
1.025	-0.0405777	0.0604277	0.212554	-0.0405777	0.0604277	0.212554	0	0	0	-0.0297109	0.0698735	0.288133	-0.00180033	0.0904619	0.00944763	0.0334675	-1.43865	-0.12199	-0.00361123	0.0596725	0.00193915	-0.200474	-1.02673	-0.0974045	-0.00361123	0.0596725	0.00193915	
1.05	-0.0405931	0.062285	0.212535	-0.0405931	0.062285	0.212535	-0.000989103	0.0807232	-4.56559e-05	-0.0297313	0.0725511	0.288057	-0.000817099	0.107102	-0.00304723	0.0393293	0.665608	-0.499794	-0.000614314	0.0742906	-0.000734452	0.119876	0.584725	-0.106944	-0.000614314	0.0742906	-0.000734452	
1.075	-0.0405802	0.0630382	0.212377	-0.0395911	-0.017685	0.212422	-0.000989103	0.0807232	-4.56559e-05	-0.0297189	0.0734238	0.287925	0.000494759	0.0349061	-0.00527616	0.0524743	-2.88784	-0.0891574	0.000516743	0.030128	-0.00634721	0.0452423	-1.76651	-0.22451	0.000516743	0.030128	-0.00634721	
1.1	-0.0408994	0.0641771	0.212261	-0.0399103	-0.0165461	0.212306	-0.000989103	0.0807232	-4.56559e-05	-0.0301749	0.0752035	0.287929	-0.018238	0.0711917	0.000165298	-0.749311	1.45143	0.217658	-0.0127703	0.0455575	-0.00464295	-0.53148	0.617182	0.0681701	-0.0127703	0.0455575	-0.00464295	
1.125	-0.0406077	0.0653363	0.21254	-0.0396186	-0.0153869	0.212586	-0.000989103	0.0807232	-4.56559e-05	-0.0297806	0.0770229	0.288229	0.0157706	0.0727726	0.0119897	1.36035	0.0632353	0.472975	0.011667	0.0463672	0.0111744	0.977492	0.0323855	0.632695	0.011667	0.0463672	0.0111744	
1.15	-0.0409928	0.0660527	0.21243	-0.0400037	-0.0146705	0.212475	-0.000989103	0.0807232	-4.56559e-05	-0.0302394	0.0779174	0.28817	-0.0183534	0.0357807	-0.00237746	-1.36496	-1.47968	-0.574686	-0.015403	0.0286546	-0.00441214	-1.0828	-0.708503	-0.623463	-0.015403	0.0286546	-0.00441214	
1.175	-0.0409925	0.0665809	0.2124	-0.0400034	-0.0141423	0.212445	-0.000989103	0.0807232	-4.56559e-05	-0.0302396	0.0788017	0.288069	-6.55001e-06	0.0353718	-0.00400606	0.733874	-0.0163529	-0.0651438	1.3115e-05	0.0211303	-0.00120315	0.616646	-0.300972	0.12836	1.3115e-05	0.0211303	-0.00120315	
1.2	-0.0406201	0.0671135	0.212423	-0.039631	-0.0136097	0.212469	-0.000989103	0.0807232	-4.56559e-05	-0.0297948	0.0796909	0.288011	0.0177938	0.035568	-0.00234564	0.712015	0.00784535	0.0664165	0.0148958	0.0213036	0.000938044	0.595308	0.00693219	0.0856476	0.0148958	0.0213036	0.000938044	
1.225	-0.0406776	0.0677081	0.21257	-0.0396885	-0.0130151	0.212615	-0.000989103	0.0807232	-4.56559e-05	-0.0298112	0.0805872	0.288114	-0.000658965	0.0358517	0.00414648	-0.738111	0.0113488	0.259685	-0.00229971	0.0237825	0.00586417	-0.687821	0.099158	0.197045	-0.00229971	0.0237825	0.00586417	
1.25	-0.0406458	0.0681088	0.212547	-0.0396567	-0.0126144	0.212592	-0.000989103	0.0807232	-4.56559e-05	-0.029829	0.0810581	0.288191	-0.000708867	0.0188357	0.00305285	-0.00199608	-0.680642	-0.0437449	0.00127027	0.0160283	-0.000923995	0.142799	-0.310169	-0.271527	0.00127027	0.0160283	-0.000923995	
1.275	-0.0406459	0.0684086	0.212512	-0.0396568	-0.0123146	0.212557	-0.000989103	0.0807232	-4.56559e-05	-0.029829	0.0815003	0.288136	-3.27114e-06	0.0176886	-0.00218222	0.0282238	-0.0458818	-0.209403	-3.43208e-06	0.0119918	-0.00139277	-0.0509482	-0.161459	-0.0187511	-3.43208e-06	0.0119918	-0.00139277	
1.3	-0.0409703	0.0684438	0.212391	-0.0399811	-0.0122794	0.212437	-0.000989103	0.0807232	-4.56559e-05	-0.0302714	0.081499	0.288072	-0.0176946	-4.96023e-05	-0.00256091	-0.707653	-0.709528	-0.0151479	-0.0129733	0.00140698	-0.00481764	-0.518795	-0.423394	-0.136995	-0.0129733	0.00140698	-0.00481764	
