L_C_roll	L_A_roll	L_Linear	L_C_roll_c	L_A_roll_c	
-11.033	6.9011	0	610.63	309.35	
-10.9451	6.81319	0	618.7	303.97	
-11.033	6.9011	0	616.01	303.97	
-11.033	6.9011	0	616.01	301.28	
-10.9451	6.9011	0	607.94	301.28	
-10.9451	6.9011	0	610.63	301.28	
-10.9451	6.9011	0	610.63	301.28	
-11.033	6.9011	0	607.94	303.97	
-11.033	6.9011	0	613.32	303.97	
-10.9451	6.81319	0	613.32	306.66	
-11.033	6.81319	0	613.32	309.35	
-11.033	6.9011	0	605.25	314.73	
-11.033	6.9011	0	607.94	312.04	
-10.9451	6.81319	0	607.94	314.73	
-11.033	6.81319	0	618.7	314.73	
-10.9451	6.9011	0	613.32	314.73	
-10.9451	6.9011	0	605.25	314.73	
-10.9451	6.81319	0	610.63	312.04	
-10.9451	6.81319	0	616.01	306.66	
-11.033	6.9011	0	621.39	309.35	
-10.9451	6.9011	0	607.94	306.66	
-11.033	6.81319	0	602.56	306.66	
-10.9451	6.81319	0	605.25	309.35	
-10.9451	6.81319	0	602.56	303.97	
-11.033	6.9011	0	613.32	303.97	
-10.9451	6.9011	0	607.94	303.97	
-11.033	6.9011	0	613.32	312.04	
-10.9451	6.9011	0	610.63	306.66	
-10.9451	6.9011	0	618.7	306.66	
-10.9451	6.81319	0	607.94	312.04	
-10.9451	6.9011	0	605.25	306.66	
-10.9451	6.81319	0	607.94	309.35	
-10.9451	6.81319	0	618.7	306.66	
-10.9451	6.81319	0	616.01	314.73	
-11.033	6.9011	0	613.32	314.73	
-10.9451	6.81319	0	613.32	314.73	
-10.9451	6.81319	0	607.94	312.04	
-10.9451	6.9011	0	607.94	306.66	
-11.033	6.9011	0	607.94	309.35	
-10.9451	6.9011	0	607.94	312.04	
-10.9451	6.81319	0	602.56	314.73	
-11.033	6.9011	0	607.94	306.66	
-11.033	6.81319	0	605.25	314.73	
-11.033	6.81319	0	607.94	312.04	
-10.9451	6.81319	0	610.63	309.35	
-11.033	6.81319	0	616.01	312.04	
-11.033	6.9011	0	616.01	306.66	
-11.033	6.81319	0	607.94	306.66	
-10.9451	6.81319	0	607.94	303.97	
-10.9451	6.9011	0	605.25	301.28	
-10.9451	6.9011	0	605.25	303.97	
-10.9451	6.9011	0	605.25	301.28	
-11.033	6.9011	0	610.63	301.28	
-10.9451	6.9011	0	607.94	303.97	
-10.9451	6.9011	0	607.94	303.97	
-10.9451	6.9011	0	605.25	303.97	
-10.9451	6.9011	0	605.25	314.73	
-11.033	6.81319	0	607.94	314.73	
-10.9451	6.81319	0	607.94	314.73	
-11.033	6.81319	0	602.56	325.49	
-11.033	6.72527	0	602.56	328.18	
-10.9451	6.72527	0	610.63	330.87	
-11.033	6.72527	0	605.25	330.87	
-11.033	6.72527	0	613.32	330.87	
-10.9451	6.81319	0	602.56	325.49	
-10.9451	6.81319	0	602.56	320.11	
-11.033	6.81319	0	605.25	322.8	
-10.9451	6.72527	0	602.56	325.49	
-10.9451	6.81319	0	599.87	317.42	
-11.033	6.81319	0	602.56	322.8	
-11.033	6.81319	0	605.25	322.8	
-10.9451	6.81319	0	599.87	320.11	
-11.033	6.72527	0	602.56	328.18	
-10.9451	6.72527	0	602.56	325.49	
-10.9451	6.72527	0	602.56	328.18	
-10.9451	6.72527	0	605.25	328.18	
-10.9451	6.72527	0	605.25	328.18	
-10.9451	6.72527	0	607.94	322.8	
-10.9451	6.81319	0	599.87	317.42	
-11.033	6.81319	0	602.56	317.42	
-11.033	6.72527	0	605.25	317.42	
-11.033	6.81319	0	602.56	317.42	
