time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0	0.00539924	8.18904	5.49771	-0.0166559	-5.47862	-8.17378	0.00606159	6.39341	5.52668	-0.0150195	-5.50767	-6.37815	
0.025	0.00540616	8.17035	5.50318	-0.0162239	-5.48409	-8.15509	0.00605604	6.40856	5.55248	-0.0135293	-5.53346	-6.3933	
0.05	0.00541657	8.14225	5.51213	-0.0155675	-5.49304	-8.12699	0.00603859	6.45614	5.59462	-0.0113057	-5.57561	-6.44088	
0.075	0.00542972	8.10674	5.52412	-0.014773	-5.50504	-8.09148	0.00600177	6.55636	5.65081	-0.00869366	-5.6318	-6.5411	
0.1	0.005446	8.06278	5.53828	-0.0139445	-5.51919	-8.04752	0.005943	6.71624	5.71634	-0.00609492	-5.69731	-6.70099	
0.125	0.00546802	8.00328	5.55305	-0.0131908	-5.53397	-7.98802	0.00587111	6.9116	5.78302	-0.00390057	-5.76399	-6.89634	
0.15	0.00550092	7.91436	5.56627	-0.0126103	-5.54719	-7.8991	0.00580886	7.08063	5.83963	-0.00242541	-5.82059	-7.06537	
0.175	0.00555079	7.7795	5.57575	-0.0122738	-5.55668	-7.76424	0.00578455	7.1466	5.87516	-0.00186281	-5.85611	-7.13134	
0.2	0.00562194	7.58693	5.58035	-0.0122082	-5.56129	-7.57167	0.00581595	7.06141	5.88383	-0.00227028	-5.86479	-7.04615	
0.225	0.00571548	7.33352	5.58049	-0.0123898	-5.56144	-7.31826	0.00590113	6.83013	5.86781	-0.00357154	-5.84878	-6.81487	
0.25	0.00583069	7.02101	5.57769	-0.0127502	-5.55866	-7.00575	0.00602607	6.49049	5.83496	-0.00555926	-5.81594	-6.47523	
0.275	0.00596751	6.64936	5.57372	-0.013191	-5.5547	-6.6341	0.00617848	6.07556	5.7945	-0.00791177	-5.7755	-6.0603	
0.3	0.0061275	6.21408	5.57012	-0.0136019	-5.55111	-6.19882	0.00635329	5.59891	5.75468	-0.0102394	-5.73569	-5.58365	
0.325	0.00631358	5.70697	5.56819	-0.0138763	-5.5492	-5.69171	0.00655051	5.06023	5.72231	-0.0121496	-5.70335	-5.04498	
0.35	0.00652972	5.11689	5.56893	-0.0139281	-5.54996	-5.10163	0.00677306	4.45142	5.70268	-0.013312	-5.68373	-4.43616	
0.375	0.00678094	4.42973	5.57292	-0.0137068	-5.55398	-4.41447	0.00702621	3.75778	5.6991	-0.0135117	-5.68017	-3.74252	
0.4	0.0070713	3.63405	5.57834	-0.0133524	-5.55942	-3.61879	0.00731662	2.96079	5.70375	-0.013208	-5.68483	-2.94553	
0.425	0.00739463	2.74643	5.5824	-0.0130412	-5.56349	-2.73117	0.00764	2.07204	5.70691	-0.0129533	-5.68801	-2.05678	
0.45	0.00774112	1.79383	5.58419	-0.0128055	-5.56529	-1.77857	0.00798652	1.11862	5.70768	-0.0127784	-5.68879	-1.10336	
0.475	0.00810032	0.805295	5.58328	-0.0126682	-5.56439	-0.790036	0.00834574	0.129655	5.70568	-0.0127041	-5.68679	-0.114396	
0.5	0.00846118	-0.18828	5.57967	-0.0126408	-5.56078	0.203539	0.00783593	-0.864671	5.70044	-0.0127424	-5.68344	0.878405	
0.525	0.0079308	-1.1549	5.57367	-0.0127226	-5.55667	1.16863	0.00815166	-1.83013	5.69378	-0.0128833	-5.67678	1.84386	
0.55	0.00822632	-2.05839	5.56766	-0.0128899	-5.55065	2.07213	0.00844715	-2.73283	5.68667	-0.0131081	-5.66965	2.74657	
0.575	0.00849001	-2.86376	5.56284	-0.0131158	-5.54582	2.87749	0.00871079	-3.53719	5.68084	-0.0133851	-5.66381	3.55092	
0.6	0.00871432	-3.54798	5.56589	-0.0128427	-5.54886	3.56172	0.0089338	-4.21658	5.67929	-0.0135347	-5.66224	4.23032	
0.625	0.00890353	-4.12427	5.56696	-0.0116026	-5.54992	4.13801	0.00911887	-4.7795	5.68074	-0.0134168	-5.66368	4.79323	
0.65	0.00906165	-4.60512	5.54442	-0.00960238	-5.52736	4.61886	0.00927022	-5.23917	5.6813	-0.0130827	-5.66423	5.2529	
0.675	0.00919068	-4.99699	5.48026	-0.0071671	-5.46319	5.01072	0.00939101	-5.60555	5.67791	-0.0126184	-5.66083	5.61928	
0.7	0.00929108	-5.30155	5.363	-0.00468795	-5.34593	5.31528	0.00948353	-5.88588	5.66889	-0.0121285	-5.6518	5.89962	
0.725	0.00936234	-5.51755	5.19009	-0.00256061	-5.17301	5.53128	0.00954938	-6.08523	5.65426	-0.0117175	-5.63716	6.09897	
0.75	0.00940368	-5.64283	4.96913	-0.00112342	-4.95205	5.65656	0.00958963	-6.20701	5.6358	-0.0114725	-5.6187	6.22074	
0.775	0.00941469	-5.67627	4.71723	-0.000604172	-4.70014	5.69001	0.00960494	-6.25335	5.61689	-0.0114488	-5.59978	6.26708	
0.8	0.00939574	-5.61908	4.45837	-0.00108416	-4.44128	5.63281	0.0095957	-6.22542	5.60212	-0.0116603	-5.58502	6.23915	
0.825	0.00934808	-5.47492	4.21906	-0.00248507	-4.20198	5.48865	0.00956197	-6.12343	5.5968	-0.0120779	-5.5797	6.13716	
