time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	Rfoot_ref_x	Rfoot_ref_y	Rfoot_ref_z	Lfoot_ref_x	Lfoot_ref_y	Lfoot_ref_z	
0	-3.83201e-05	0.00316686	0.227275	-2.37409e-05	-4.6126e-06	2.64996e-05	-2.49757e-05	0.060014	0.000406808	0.030318	-0.00989861	0.312012	0	0	0	0	0	0	0	0.00293564	0	0	0.118347	0	0	0	0	-1.06526e-06	0.0600101	0.000380602	
0.025	-3.81776e-05	0.00327741	0.227277	-2.37569e-05	-4.47238e-06	2.61442e-05	-3.33066e-05	0.0600928	0.00148939	0.0303066	-0.00973518	0.311598	-0.000454918	0.00653716	-0.0165676	-0.0181967	0.261486	-0.662706	0	0.00594065	0	0	0.122525	0	0	0	0	-9.37905e-06	0.0600888	0.00146447	
0.05	-3.79725e-05	0.00346465	0.227278	-2.37783e-05	-4.26098e-06	2.56035e-05	-5.99741e-05	0.0603452	0.00310957	0.0302927	-0.00948892	0.310968	-0.000556748	0.00985017	-0.0252036	-0.00407321	0.132521	-0.345437	0	0.00908602	0	0	0.129599	0	0	0	0	-3.60381e-05	0.0603412	0.00308658	
0.075	-3.77455e-05	0.00373311	0.227281	-2.37991e-05	-3.9987e-06	2.49492e-05	-0.000117389	0.0608888	0.00502068	0.030282	-0.00918355	0.310205	-0.000430644	0.0122149	-0.0304937	0.00504418	0.0945876	-0.211606	0	0.0124461	0	0	0.139734	0	0	0	0	-9.34741e-05	0.060885	0.005	
0.1	-3.754e-05	0.00408918	0.227283	-2.3814e-05	-3.69386e-06	2.42706e-05	-0.00021243	0.0617888	0.00693177	0.0302794	-0.00882853	0.309414	-0.00010336	0.0142009	-0.0316304	0.0130914	0.079441	-0.0454672	0	0.0161002	0	0	0.153171	0	0	0	0	-0.000188581	0.0617855	0.00691342	
0.125	-3.73907e-05	0.00454127	0.227284	-2.38207e-05	-3.32757e-06	2.36651e-05	-0.000338224	0.0629802	0.00855189	0.030287	-0.00840128	0.308709	0.000303928	0.0170899	-0.0282339	0.0162915	0.115561	0.135861	0	0.0201348	0	0	0.170227	0	0	0	0	-0.000314483	0.0629775	0.00853553	
0.15	-3.73153e-05	0.00509994	0.227285	-2.38213e-05	-2.84862e-06	2.32259e-05	-0.000471335	0.0642411	0.00963438	0.0303025	-0.00784114	0.308196	0.000622442	0.0224057	-0.0205058	0.0127406	0.212633	0.309122	0	0.0246451	0	0	0.191305	0	0	0	0	-0.00044772	0.064239	0.0096194	
0.175	-3.73155e-05	0.00577821	0.227286	-2.38203e-05	-2.19006e-06	2.30239e-05	-0.000581504	0.065285	0.0100144	0.0303213	-0.00706895	0.307959	0.000750848	0.0308876	-0.0094842	0.00513624	0.339275	0.440865	0	0.0297377	0	0	0.216904	0	0	0	0	-0.000557999	0.0652831	0.01	
0.2	-3.73863e-05	0.006592	0.227285	-2.38215e-05	-1.30041e-06	2.30891e-05	-0.000650181	0.0659362	0.00963423	0.0303398	-0.0060239	0.308031	0.000741364	0.0418021	0.00290412	-0.000379377	0.436577	0.495533	0	0.0355329	0	0	0.247627	0	0	0	0	-0.000626748	0.065934	0.0096194	
0.225	-3.75221e-05	0.00756055	0.227284	-2.38254e-05	-1.60384e-07	2.34007e-05	-0.000680776	0.0662271	0.00855161	0.0303582	-0.00468312	0.308389	0.00073344	0.0536308	0.0143198	-0.000316955	0.473151	0.456627	0	0.0421678	0	0	0.284202	0	0	0	0	-0.000657379	0.066224	0.00853553	
0.25	-3.77115e-05	0.00870679	0.227282	-2.38312e-05	1.23302e-06	2.38959e-05	-0.000689857	0.0663145	0.00693139	0.0303779	-0.00304314	0.308959	0.000789815	0.0655996	0.0227912	0.00225502	0.478749	0.338857	0	0.0497989	0	0	0.327492	0	0	0	0	-0.000666475	0.0663101	0.00691342	
0.275	-3.793e-05	0.0100579	0.22728	-2.38401e-05	2.89371e-06	2.44871e-05	-0.000691489	0.0663317	0.00502021	0.030399	-0.00108778	0.309638	0.000844744	0.0782142	0.0271527	0.00219713	0.504585	0.174457	0	0.0586068	0	0	0.378519	0	0	0	0	-0.000668115	0.0663256	0.005	
0.3	-3.81417e-05	0.0116457	0.227278	-2.38555e-05	4.85608e-06	2.50774e-05	-0.000691645	0.0663351	0.00310903	0.0304192	0.00122296	0.310312	0.000805012	0.0924297	0.0269714	-0.00158926	0.568619	-0.00725067	0	0.0687994	0	0	0.438491	0	0	0	0	-0.000668272	0.0663271	0.00308658	
0.325	-3.83088e-05	0.0135078	0.227276	-2.38822e-05	7.16889e-06	2.55739e-05	-0.000691665	0.0663375	0.0014888	0.030435	0.00394572	0.310872	0.000634785	0.10891	0.0224042	-0.00680907	0.659228	-0.182689	0	0.0806176	0	0	0.508823	0	0	0	0	-0.000668279	0.0663272	0.00146447	
0.35	-3.83997e-05	0.0156881	0.227275	-2.39242e-05	9.88941e-06	2.58998e-05	-0.000691697	0.0663402	0.000406199	0.0304438	0.00714692	0.311227	0.000351348	0.128048	0.0141896	-0.0113375	0.765506	-0.328582	0	0.0943406	0	0	0.591177	0	0	0	0	-0.000668279	0.0663272	0.000380602	
0.375	-3.8394e-05	0.0182381	0.227275	-2.39848e-05	1.30824e-05	2.60063e-05	-0.000691754	0.0663434	2.60348e-05	0.0304437	0.0109016	0.311317	-3.18507e-06	0.150189	0.00360783	-0.0141813	0.885629	-0.423271	0	0.110293	0	0	0.6875	0	0	0	0	-0.000668279	0.0663272	0	
0.4	-3.88668e-05	0.0211917	0.227276	-2.40605e-05	1.67843e-05	2.60027e-05	-0.000691829	0.0663471	2.60363e-05	0.0304383	0.0152532	0.311267	-0.00021627	0.174061	-0.00200137	-0.00852338	0.954903	-0.224368	-6.12438e-05	0.125629	0	-0.00454954	0.537702	0	0	0	0	-0.000668279	0.0663272	0	
0.425	-4.20782e-05	0.0244804	0.227276	-2.41462e-05	2.09042e-05	2.6017e-05	-0.000691914	0.0663512	2.60564e-05	0.0304296	0.0200963	0.311225	-0.000350881	0.193726	-0.00170603	-0.00538446	0.786577	0.0118136	-0.000209979	0.137093	0	-0.00699929	0.377715	0	0	0	0	-0.000668279	0.0663272	0	
0.45	-4.9563e-05	0.0280043	0.227276	-2.42409e-05	2.53169e-05	2.60542e-05	-0.000692008	0.0663556	2.60997e-05	0.0304156	0.0252841	0.311194	-0.000557408	0.207511	-0.00120669	-0.00826107	0.551398	0.0199737	-0.00039371	0.14443	0	-0.00734925	0.207538	0	0	0	0	-0.000668279	0.0663272	0	
0.475	-6.15433e-05	0.0316574	0.227276	-2.43419e-05	2.98894e-05	2.61165e-05	-0.000692109	0.0663602	2.61684e-05	0.0303965	0.0306606	0.31118	-0.000764199	0.215061	-0.000570299	-0.00827163	0.302021	0.0254557	-0.000559943	0.147385	0	-0.00559943	0.0271718	0	0	0	0	-0.000668279	0.0663272	0	
0.5	-7.67481e-05	0.0353267	0.227276	-2.44455e-05	3.44816e-05	2.6204e-05	-0.000689818	0.066361	2.36362e-05	0.0303734	0.0360615	0.311184	-0.000924851	0.216034	0.000151403	-0.0064261	0.0389206	0.0288681	-0.000656183	0.145703	0	-0.00174982	-0.163384	0	0	0	0	-0.000668279	0.0663272	0	
0.525	-9.33196e-05	0.0388938	0.227276	-2.20909e-05	3.50507e-05	2.36815e-05	-0.000689908	0.066365	2.37396e-05	0.0303504	0.0413125	0.311205	-0.000920437	0.210042	0.000822128	0.000176579	-0.239706	0.026829	-0.000629936	0.139131	0	0.00419957	-0.364129	0	0	0	0	-0.000668279	0.0663272	0	
0.55	-0.000106996	0.0422328	0.227276	-2.21709e-05	3.88107e-05	2.37902e-05	-0.000689987	0.0663688	2.38536e-05	0.0303331	0.0462285	0.311237	-0.000690036	0.196641	0.00128353	0.00921602	-0.536017	0.018456	-0.000428706	0.127412	0	0.0122488	-0.575063	0	0	0	0	-0.000668279	0.0663272	0	
0.575	-0.000112918	0.0452124	0.227275	-2.22334e-05	4.2166e-05	2.39013e-05	-0.000690049	0.0663722	2.39694e-05	0.0303281	0.0506166	0.311276	-0.000202365	0.175524	0.00156685	0.0195069	-0.844679	0.011333	-1.73472e-18	0.110293	0	0.0223977	-0.796187	0	0	0	0	-0.000668279	0.0663272	0	
0.6	-0.000105896	0.0477284	0.227276	-6.0433e-06	4.6477e-05	0.000404205	-0.000690094	0.066375	2.39682e-05	0.0303338	0.0543199	0.311175	0.000226731	0.14813	-0.00402628	0.0171639	-1.09576	-0.223725	0.000562146	0.0916127	0	0.0226623	-0.701148	0	1.62518e-05	1.47154e-06	0.000380602	-0.000668279	0.0663272	0	
0.625	-8.45488e-05	0.049806	0.227277	0.000104602	5.88582e-05	0.00148702	-0.00069014	0.0663773	2.37576e-05	0.0303294	0.0573683	0.310817	-0.00017456	0.121937	-0.0143328	-0.0160517	-1.04773	-0.412259	0.00113758	0.0750974	0	0.0234624	-0.622676	0	0.000127039	1.15029e-05	0.00146447	-0.000668279	0.0663272	0	
0.65	-4.83506e-05	0.051494	0.227279	0.000389774	8.66105e-05	0.00310751	-0.000690201	0.0663792	2.33885e-05	0.0302988	0.0598324	0.310267	-0.00122215	0.0985644	-0.0220093	-0.0419036	-0.934895	-0.307063	0.00173988	0.0603564	0	0.0248169	-0.558917	0	0.000412505	3.73507e-05	0.00308658	-0.000668279	0.0663272	0	
