L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	
7.78022	5.87527	0.0166136	-5.84615	-7.6044	7.32527	5.49451	0.0249376	-5.76209	-8.06484	-10.76	112.98	99.53	0	239.41	0	-86.08	0	
7.78022	5.87527	0.016648	-5.84615	-7.6044	7.32527	5.49451	0.0250321	-5.67418	-8.06484	-24.21	112.98	99.53	0	217.89	0	-88.77	0	
7.78022	5.87527	0.016648	-5.84615	-7.6044	7.32527	5.49451	0.0250321	-5.76209	-8.06484	-64.56	115.67	96.84	0	207.13	0	-91.46	-10.76	
7.78022	5.96319	0.016648	-5.84615	-7.69231	7.32527	5.49451	0.0250321	-5.76209	-8.15275	-96.84	112.98	96.84	2.69	177.54	0	-91.46	0	
7.6044	5.87527	0.016648	-5.84615	-7.42857	7.32527	5.49451	0.0250321	-5.76209	-7.97692	-112.98	107.6	102.22	0	139.88	0	-88.77	0	
7.6044	5.87527	0.016648	-5.84615	-7.25275	7.32527	5.49451	0.0250235	-5.76209	-7.8011	-145.26	94.15	94.15	0	110.29	0	-91.46	-21.52	
7.51648	5.87527	0.016648	-5.84615	-7.07692	7.23736	5.49451	0.0250235	-5.76209	-7.53736	-174.85	96.84	94.15	24.21	34.97	0	-72.63	-26.9	
7.34066	5.87527	0.016648	-5.84615	-6.72527	7.06154	5.49451	0.0250235	-5.76209	-7.36154	-201.75	96.84	96.84	2.69	29.59	0	-72.63	-43.04	
7.16484	5.87527	0.016648	-5.84615	-6.37363	6.7978	5.40659	0.0250149	-5.76209	-7.00989	-217.89	91.46	91.46	5.38	0	0	-72.63	-43.04	
6.81319	5.87527	0.016648	-5.84615	-5.93407	6.53407	5.49451	0.0250149	-5.76209	-6.57033	-242.1	96.84	96.84	5.38	-24.21	0	-69.94	-32.28	
6.46154	5.87527	0.016648	-5.84615	-5.40659	6.18242	5.49451	0.0250063	-5.76209	-6.04286	-277.07	91.46	94.15	5.38	-18.83	0	-69.94	-40.35	
5.93407	5.87527	0.016648	-5.84615	-4.87912	5.65495	5.49451	0.0250063	-5.76209	-5.42747	-309.35	88.77	94.15	0	-51.11	0	-69.94	-43.04	
5.31868	5.96319	0.016648	-5.84615	-4.17582	4.95165	5.49451	0.0249978	-5.76209	-4.72418	-309.35	91.46	94.15	-5.38	-72.63	0	-72.63	-26.9	
4.52747	5.87527	0.016648	-5.84615	-3.2967	4.16044	5.49451	0.0249978	-5.76209	-3.84505	-314.73	88.77	94.15	-2.69	-104.91	0	-72.63	-29.59	
3.73626	5.87527	0.0166394	-5.84615	-2.41758	3.36923	5.49451	0.0249978	-5.76209	-2.87802	-306.66	94.15	91.46	0	-110.29	0	-69.94	-21.52	
2.59341	5.96319	0.0166394	-5.84615	-1.36264	2.31429	5.49451	0.0249892	-5.76209	-1.73516	-282.45	96.84	91.46	-2.69	-112.98	0	-67.25	-13.45	
