L_C_roll	L_A_roll	L_Linear	
0	0	6.87223e-05	
0	0	-0.000824668	
0	0	-0.000412334	
0	0	0.000343612	
0	0	0.00103084	
0	0	-0.000137445	
0	0	0.000274889	
0	0	0.000343612	
0	0	0.000618501	
0	0	0.00116828	
0	0	0.00151189	
0	0	0.00137445	
0	0	-0.000343612	
0	0	-0.00103084	
0	0	-0.000755946	
0	0	-0.000962113	
0	0	-0.000962113	
0	0	-0.00103084	
0	0	-0.00103084	
0	0	-0.00103084	
0	0	-0.00103084	
0	0	-0.000687223	
0	0	-0.000824668	
0	0	-0.000755946	
0	0	-0.000755946	
0	0	-0.000755946	
0	0	-0.000687223	
0	0	-0.000755946	
0	0	6.87223e-05	
0	0	-0.000481056	
0	0	-0.000687223	
0	0	-0.00109956	
0	0	-0.00158061	
0	0	-0.00151189	
0	0	-0.0018555	
0	0	-0.00219911	
0	0	-0.00240528	
0	0	-0.00219911	
0	0	-0.00206167	
0	0	-0.00178678	
0	0	-0.00199295	
0	0	-0.00213039	
0	0	-0.0018555	
0	0	-0.00192423	
0	0	-0.00171806	
0	0	-0.00151189	
0	0	-0.00261145	
0	0	-0.00357356	
0	0	-0.00322995	
0	0	-0.00343612	
0	0	-0.00446695	
0	0	-0.00508545	
0	0	-0.00542906	
0	0	-0.00570395	
0	0	-0.00570395	
0	0	-0.00611629	
0	0	-0.00618501	
0	0	-0.00680351	
0	0	-0.00680351	
0	0	-0.00762818	
0	0	-0.00810924	
0	0	-0.00804051	
0	0	-0.00941496	
0	0	-0.0115454	
0	0	-0.0115454	
0	0	-0.0129885	
0	0	-0.0130572	
0	0	-0.0133321	
0	0	-0.0139506	
