time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0	0.00560833	7.62369	5.51749	-0.0154114	-5.49843	-7.60843	0.00560167	7.64175	5.52908	-0.0147524	-5.51001	-7.62649	
0.025	0.00562718	7.57268	5.52638	-0.014669	-5.50732	-7.55742	0.00559893	7.64921	5.56994	-0.0122162	-5.55087	-7.63395	
0.05	0.00565884	7.48694	5.53885	-0.0136335	-5.51979	-7.47168	0.00559214	7.6677	5.6268	-0.00874701	-5.60774	-7.65244	
0.075	0.00570477	7.36252	5.55204	-0.012552	-5.53298	-7.34726	0.00558409	7.68955	5.6851	-0.00526037	-5.66603	-7.67429	
0.1	0.00576846	7.18985	5.56302	-0.0116762	-5.54397	-7.17459	0.00558795	7.67918	5.7293	-0.00265956	-5.71023	-7.66392	
0.125	0.00585552	6.95362	5.56955	-0.0111954	-5.55051	-6.93836	0.00562769	7.57163	5.74753	-0.00158924	-5.72847	-7.55638	
0.15	0.00597143	6.63876	5.5707	-0.0111845	-5.55168	-6.6235	0.00572463	7.30898	5.73546	-0.00227306	-5.71641	-7.29372	
0.175	0.00611887	6.23764	5.56719	-0.0115786	-5.54818	-6.22238	0.00588073	6.88542	5.6976	-0.00446867	-5.67856	-6.87016	
0.2	0.00629836	5.74852	5.56116	-0.0121926	-5.54217	-5.73327	0.00608189	6.33847	5.64576	-0.00752752	-5.62675	-6.32321	
0.225	0.00651123	5.16745	5.55553	-0.0127776	-5.53656	-5.15219	0.00631557	5.70169	5.59539	-0.0105542	-5.5764	-5.68643	
0.25	0.00676095	4.48447	5.55311	-0.0130928	-5.53416	-4.46921	0.00657842	4.98382	5.56099	-0.012648	-5.54202	-4.96856	
0.275	0.00705308	3.68403	5.55583	-0.0129735	-5.5369	-3.66877	0.00687453	4.17343	5.55254	-0.0131554	-5.5336	-4.15817	
0.3	0.00739205	2.75353	5.56107	-0.0126339	-5.54216	-2.73827	0.00721346	3.24398	5.55853	-0.0127729	-5.53962	-3.22872	
0.325	0.00776822	1.71931	5.56518	-0.0123707	-5.54629	-1.70405	0.00758959	2.2106	5.56349	-0.0124617	-5.54459	-2.19534	
0.35	0.00816571	0.625288	5.56755	-0.0122225	-5.54866	-0.610028	0.00798706	1.11709	5.56676	-0.0122629	-5.54786	-1.10183	
0.375	0.0085664	-0.477979	5.56789	-0.0122085	-5.549	0.493239	0.00838775	0.013935	5.568	-0.0121977	-5.54911	0.00132445	
0.4	0.00805501	-1.53468	5.56553	-0.0123266	-5.54852	1.54841	0.00789422	-1.04299	5.56652	-0.0122669	-5.54951	1.05672	
0.425	0.00836433	-2.47997	5.56244	-0.0125349	-5.54542	2.4937	0.00820357	-1.98883	5.5642	-0.0124313	-5.54719	2.00256	
0.45	0.0086228	-3.26877	5.57359	-0.0118686	-5.55656	3.28251	0.00846004	-2.7722	5.56409	-0.0123943	-5.54707	2.78594	
0.475	0.00883318	-3.90974	5.61081	-0.00961701	-5.59377	3.92348	0.00866492	-3.39725	5.56893	-0.0119325	-5.5519	3.41099	
0.5	0.00899714	-4.40842	5.66432	-0.00642138	-5.64727	4.42215	0.0088225	-3.87744	5.57694	-0.0112013	-5.5599	3.89117	
0.525	0.00911325	-4.76103	5.71965	-0.00317689	-5.70259	4.77476	0.00893567	-4.22193	5.58542	-0.0104332	-5.56838	4.23566	
0.55	0.00917911	-4.96079	5.76111	-0.000786387	-5.74404	4.97452	0.00900633	-4.43688	5.59162	-0.00986775	-5.57457	4.45061	
0.575	0.00919376	-5.00514	5.7764	8.54357e-05	-5.75934	5.01888	0.00903584	-4.52662	5.59354	-0.00968213	-5.57648	4.54035	
0.6	0.00915933	-4.90069	5.76082	-0.000807349	-5.74376	4.91443	0.00902521	-4.49433	5.59046	-0.00993967	-5.57341	4.50807	
0.625	0.00908093	-4.6628	5.71898	-0.00322455	-5.70193	4.67654	0.00897513	-4.34206	5.5832	-0.0105715	-5.56615	4.35579	
0.65	0.0089647	-4.30975	5.66315	-0.00650398	-5.6461	4.32348	0.00888571	-4.06996	5.57386	-0.0113956	-5.55681	4.0837	
0.675	0.00881495	-3.85424	5.60904	-0.00974035	-5.592	3.86798	0.00875606	-3.6751	5.56524	-0.0121686	-5.5482	3.68884	
0.7	0.0086318	-3.29627	5.57124	-0.0120314	-5.55421	3.31	0.00858382	-3.14998	5.56008	-0.0126542	-5.54306	3.16372	
0.725	0.00840997	-2.61937	5.55965	-0.012726	-5.54263	2.63311	0.0083648	-2.48143	5.56022	-0.0126928	-5.5432	2.49516	
0.75	0.00814192	-1.8004	5.56259	-0.0125248	-5.54558	1.81413	0.00809674	-1.66229	5.56297	-0.0125023	-5.54596	1.67603	
0.775	0.00783846	-0.872454	5.56475	-0.012386	-5.54775	0.886188	0.0086592	-0.733483	5.56542	-0.0123732	-5.54653	0.748742	
0.8	0.00835305	0.109478	5.56576	-0.0123428	-5.54687	-0.0942187	0.00830285	0.247707	5.5657	-0.0123452	-5.54681	-0.232448	
0.825	0.00799719	1.0892	5.5646	-0.0124097	-5.54571	-1.07394	0.00794699	1.22737	5.56431	-0.0124248	-5.54542	-1.21211	
0.85	0.00766117	2.01375	5.56201	-0.0125711	-5.54311	-1.99849	0.00761098	2.15178	5.5615	-0.0125983	-5.5426	-2.13652	
0.875	0.00736403	2.8305	5.55852	-0.0127934	-5.5396	-2.81524	0.00731384	2.96835	5.55782	-0.0128311	-5.53891	-2.95309	
0.9	0.00711976	3.50112	5.55775	-0.0127822	-5.53883	-3.48586	0.00706674	3.6466	5.56878	-0.0121639	-5.54985	-3.63134	
0.925	0.00692606	4.03229	5.56233	-0.0123231	-5.5434	-4.01703	0.00686381	4.203	5.60601	-0.00989677	-5.58707	-4.18774	
0.95	0.00677873	4.43589	5.57038	-0.0115784	-5.55144	-4.42063	0.00670209	4.64593	5.65964	-0.00668013	-5.64068	-4.63067	
0.975	0.00667524	4.71917	5.57914	-0.0107855	-5.56018	-4.70391	0.00658303	4.97174	5.71511	-0.00341516	-5.69615	-4.95648	
1	0.00661429	4.88589	5.58578	-0.0101878	-5.56682	-4.87063	0.00651058	5.16984	5.75672	-0.00100741	-5.73775	-5.15458	
1.025	0.00659533	4.93773	5.58826	-0.00996585	-5.5693	-4.92247	0.00648861	5.22989	5.77219	-0.00012122	-5.75322	-5.21463	
1.05	0.00661821	4.87517	5.58581	-0.0101859	-5.56685	-4.85991	0.00651849	5.14824	5.75684	-0.0010003	-5.73788	-5.13298	
1.075	0.00668303	4.69784	5.57919	-0.0107816	-5.56023	-4.68258	0.00659818	4.93032	5.71534	-0.00340193	-5.69638	-4.91506	
1.1	0.00679034	4.40411	5.57046	-0.0115725	-5.55152	-4.38885	0.00672341	4.58761	5.65994	-0.00666249	-5.64099	-4.57235	
1.125	0.00694147	3.99005	5.56244	-0.0123153	-5.54351	-3.97479	0.00689018	4.13075	5.60635	-0.0098768	-5.58741	-4.11549	
1.15	0.00713907	3.44813	5.55788	-0.0127734	-5.53896	-3.43288	0.00709742	3.56245	5.56911	-0.0121438	-5.55019	-3.54719	
1.175	0.00738753	2.76594	5.55864	-0.0127851	-5.53973	-2.75068	0.00734872	2.87256	5.55812	-0.0128135	-5.53921	-2.8573	
1.2	0.0076892	1.93666	5.56208	-0.0125663	-5.54319	-1.9214	0.00765038	2.04342	5.56171	-0.0125863	-5.54281	-2.02816	
1.225	0.00802962	0.99994	5.56458	-0.0124117	-5.54569	-0.98468	0.0079908	1.1068	5.56437	-0.0124223	-5.54548	-1.09154	
1.25	0.00838942	0.00932255	5.56559	-0.0123548	-5.54671	0.0059369	0.0083506	0.116219	5.56557	-0.0123555	-5.54668	-0.10096	
1.275	0.00787438	-0.982312	5.56426	-0.0124112	-5.54726	0.996045	0.00783944	-0.875437	5.56441	-0.0124019	-5.54741	0.88917	
1.3	0.00818081	-1.91928	5.56204	-0.0125627	-5.54503	1.93301	0.00814588	-1.8125	5.56235	-0.0125439	-5.54535	1.82623	
1.325	0.00845234	-2.74872	5.55888	-0.0127782	-5.54187	2.76246	0.00841741	-2.64207	5.55935	-0.012751	-5.54233	2.65581	
