time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0.45	-5.23255e-05	0.0576175	0.222567	-0.00125713	-0.0069332	1.87734e-06	-7.59713e-05	0.0733413	1.02255e-06	0	-0.0397506	0.00497078	0.0667373	0.280539
0.475	-5.22927e-05	0.0565329	0.222567	-0.00126383	-0.00693004	1.74377e-06	-7.59304e-05	0.0733389	8.94369e-07	0	-0.0476274	0.00497045	0.0652301	0.280503
0.5	-5.22844e-05	0.0552385	0.222569	-0.00127222	-0.00691875	1.76619e-06	-7.58819e-05	0.073336	7.47192e-07	0	-0.0566747	0.00496953	0.0634306	0.280463
0	-5.22844e-05	0.0552385	0.222569	-0.00127222	-0.00691875	1.76619e-06	-7.58819e-05	0.073336	7.47192e-07	0	-0.0566747	0.00496953	0.0634306	0.280463
0.025	-5.23445e-05	0.053712	0.22257	-0.00127217	-0.00692217	1.57163e-06	-7.58262e-05	0.0733325	5.80377e-07	-1.88188e-05	-0.0658934	0.00496731	0.0613124	0.280417
0.05	-5.33547e-05	0.0519682	0.222571	-0.00127211	-0.00692607	1.35905e-06	-7.57636e-05	0.0733286	3.99468e-07	-7.33451e-05	-0.0741415	0.00496363	0.0588941	0.28037
0.075	-5.61351e-05	0.0500313	0.222572	-0.00127205	-0.0069304	1.13542e-06	-7.56966e-05	0.0733243	2.11007e-07	-0.000160684	-0.0814189	0.00495748	0.0562094	0.280321
0.1	-6.1469e-05	0.0479254	0.222573	-0.00127199	-0.00693511	9.07289e-07	-7.56275e-05	0.0733196	2.10929e-08	-0.000277939	-0.0877258	0.00494785	0.0532919	0.280275
0.125	-7.00673e-05	0.0456747	0.222574	-0.00127193	-0.00694014	6.80836e-07	-7.55585e-05	0.0733145	-1.64537e-07	-0.000422217	-0.0930622	0.00493385	0.0501753	0.280232
0.15	-8.25689e-05	0.0433032	0.222575	-0.00127187	-0.00694545	4.61734e-07	-7.54916e-05	0.0733092	-3.40649e-07	-0.000590621	-0.097428	0.00491467	0.0468929	0.280195
