Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
151.684	0.063	0.0515	0.9817	0.4664	0.0553	-0.076	
151.726	0.0691	0.0493	1.0061	0.4668	0.0511	-0.0746	
151.76	0.0737	0.0432	0.9961	0.4671	0.0485	-0.076	
151.802	0.0837	0.0569	0.9971	0.4667	0.0554	-0.0778	
151.836	0.0764	0.0632	0.9907	0.4667	0.055	-0.0752	
151.869	0.0688	0.0515	0.9983	0.4669	0.0534	-0.0712	
151.911	0.0759	0.0398	0.9883	0.4673	0.0495	-0.0757	
151.945	0.0771	0.0549	0.9966	0.467	0.0549	-0.0752	
151.987	0.0754	0.0518	0.9949	0.4673	0.0518	-0.0757	
152.021	0.0725	0.0513	1.0022	0.4676	0.0498	-0.0722	
152.055	0.0703	0.0503	0.9985	0.4677	0.0503	-0.0715	
152.097	0.0732	0.0508	1.0002	0.4678	0.0505	-0.0731	
152.131	0.0798	0.0586	0.9939	0.4677	0.0536	-0.076	
152.173	0.0767	0.0544	0.9958	0.4679	0.0524	-0.0758	
152.206	0.0764	0.0508	1.0015	0.4681	0.0509	-0.0759	
152.231	0.0745	0.0535	0.9956	0.468	0.0532	-0.074	
152.231	0.0745	0.0535	0.9956	0.468	0.0532	-0.074	
430.994	0.075	0.0522	0.998	1.3019	0.0555	-0.0732	
431.028	0.0647	0.05	0.9968	1.3022	0.0529	-0.0724	
431.062	0.0679	0.0552	0.9973	1.3024	0.0525	-0.0715	
431.087	0.0791	0.0503	0.9875	1.3025	0.0513	-0.0773	
431.112	0.0708	0.0576	0.9958	1.3026	0.0518	-0.0775	
431.138	0.0674	0.0515	0.9956	1.3026	0.0518	-0.0718	
431.172	0.0842	0.0557	1.0012	1.3028	0.0513	-0.074	
431.188	0.0728	0.054	0.9963	1.3027	0.0532	-0.0741	
431.214	0.0801	0.0579	0.9973	1.3027	0.0541	-0.0758	
