Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
0.017	0.9736	0.0266	-0.0505	3.1253	2.5783	-1.5132	
0.052	0.9827	0.0315	-0.041	3.1107	2.5927	-1.5149	
0.088	0.9785	0.0381	-0.0449	-3.1248	2.5448	-1.5156	
0.123	0.9844	0.0276	-0.0391	-3.1264	2.5461	-1.5167	
0.158	0.9841	0.0278	-0.0449	3.1295	2.5732	-1.5174	
0.193	0.9814	0.0278	-0.0461	3.1006	2.6019	-1.5158	
0.228	0.9785	0.032	-0.0391	3.1132	2.5891	-1.5147	
0.263	0.9771	0.0317	-0.0461	-3.1148	2.5335	-1.5153	
0.298	0.9792	0.0359	-0.0522	-3.116	2.5346	-1.5126	
0.333	0.9807	0.0305	-0.0435	-3.1407	2.5591	-1.5158	
0.369	0.9812	0.0317	-0.0371	-3.1113	2.5294	-1.5177	
0.404	0.9756	0.0286	-0.0396	3.1253	2.5758	-1.5167	
0.438	0.9812	0.0305	-0.0374	-3.1191	2.5368	-1.5186	
0.474	0.9822	0.0391	-0.0522	3.1355	2.5652	-1.5172	
0.509	0.9834	0.0291	-0.0432	3.1267	2.5739	-1.5165	
0.536	0.9788	0.0293	-0.0461	3.1276	2.5728	-1.5179	
0.536	0.9788	0.0293	-0.0461	3.1276	2.5728	-1.5179	
2.403	1.1523	0.5737	0.3174	2.9908	2.7671	-1.5075	
2.447	1.2581	0.1194	0.0125	2.9837	2.786	-1.5083	
2.473	0.9106	0.0713	-0.0308	2.9968	2.781	-1.5091	
2.5	1.3508	1.0635	0.8374	2.9572	2.8279	-1.51	
2.526	1.812	-1.1233	1.8176	2.9389	2.8523	-1.5089	
2.544	1.8044	0.2356	0.6746	2.9742	2.8191	-1.5062	
2.57	1.5303	0.0295	-0.0283	2.9481	2.8448	-1.5052	
2.596	0.5286	-0.468	0.1182	2.9425	2.8484	-1.5078	
2.622	1.5068	0.3254	0.0242	2.9727	2.8187	-1.5062	
2.648	0.042	-1.9702	-1.4419	2.9605	2.8252	-1.5065	
2.675	0.3521	-1.6396	-2.1672	2.916	2.8666	-1.5042	
2.7	0.1265	-1.6013	-1.6865	2.8376	2.9407	-1.5049	
2.719	0.9661	0.0488	-0.0073	2.8051	2.9694	-1.5096	
2.744	1.2649	0.4365	-0.1584	2.8266	2.9434	-1.5085	
2.771	1.1814	0.175	-0.0808	2.8404	2.9196	-1.5083	
2.798	1.1909	0.3516	-0.0996	2.8624	2.8887	-1.5072	
2.823	1.0166	0.0444	0.0286	2.8564	2.8835	-1.5079	
2.85	1.1575	0.0332	0.0349	2.7827	2.9458	-1.5093	
2.876	1.3293	-0.1023	0.0249	2.7393	2.9789	-1.508	
2.894	1.2285	-0.2217	-0.0679	2.7035	3.0079	-1.5066	
2.921	0.8171	-0.325	0.168	2.6161	3.087	-1.5096	
2.946	1.3259	0.7964	0.1455	2.6606	3.0315	-1.51	
2.973	1.4114	0.1917	0.0823	2.7252	2.9661	-1.5109	
2.999	1.1248	-0.6731	0.2725	2.7168	2.977	-1.511	
3.025	1.5125	-0.8435	0.7808	2.6828	3.0007	-1.5134	
3.052	1.1426	-0.5439	0.1365	2.665	3.015	-1.5118	
3.069	0.9331	0.572	-0.7026	2.6464	3.037	-1.5105	
3.095	0.533	1.802	-1.6121	2.6464	3.0452	-1.5104	
3.121	0.616	-3.7786	-0.6807	2.5518	3.1402	-1.5112	
3.147	0.0999	0.4058	-1.2532	2.5657	3.1351	-1.5114	
3.173	0.3723	1.1362	-0.8301	2.6239	3.084	-1.5101	
3.2	0.8901	0.2187	-0.4429	2.594	3.1194	-1.5111	
3.227	0.7085	0.2842	-0.1953	2.6254	3.0972	-1.5122	
3.244	1.0576	-0.3027	0.0037	2.6202	3.109	-1.5122	
3.271	0.9839	-0.0994	-0.0676	2.6152	3.1232	-1.5127	
3.296	1.0105	0.0969	0.0037	2.6252	3.124	-1.5147	
3.323	1.1226	0.0212	0.063	2.6646	3.0946	-1.5156	
3.35	1.0581	0.2703	0.0952	2.7207	3.0491	-1.5156	
3.375	0.7605	-0.0425	-0.0598	2.6515	3.1263	-1.5158	
3.402	1.2761	1.0811	0.8081	2.5909	-3.0903	-1.5163	
3.419	1.0547	-0.3899	0.2	2.5426	-3.0408	-1.5142	
3.446	1.0349	-0.4026	-0.3052	2.4915	-2.9893	-1.5133	
3.472	1.1523	-0.2996	0.7151	2.4276	-2.9284	-1.5169	
3.498	0.9534	-0.4294	0.3101	2.3715	-2.8744	-1.5156	
3.525	1.4304	-0.407	-0.1216	2.3194	-2.828	-1.5146	
3.55	0.729	-2.0237	-0.6816	2.3656	-2.8818	-1.5135	
3.577	-0.032	-2.1111	-0.8252	2.3418	-2.8638	-1.5122	
3.594	0.7683	1.2234	-0.012	2.2334	-2.7584	-1.5121	
3.621	0.7971	0.437	-1.1313	2.2468	-2.7822	-1.5106	
3.647	1.2063	0.3865	-0.1438	2.2185	-2.76	-1.5111	
3.673	1.1707	0.5439	-0.2878	2.2515	-2.8016	-1.5111	
3.7	1.1611	0.0549	0.0483	2.2137	-2.774	-1.511	
3.726	1.0112	0.1216	0.1111	2.2301	-2.7992	-1.5136	
3.752	1.0208	0.2075	0.0991	2.2671	-2.8456	-1.5126	
3.769	1.0596	-0.0071	-0.1821	2.2473	-2.8319	-1.5094	
3.796	1.157	-0.0344	-0.0313	2.2584	-2.8502	-1.5096	
3.823	0.9563	0.0488	-0.1294	2.2723	-2.872	-1.5087	
3.848	1.0928	0.3438	0.0808	2.3027	-2.9076	-1.5104	
3.875	1.3035	0.665	0.012	2.3416	-2.9537	-1.5124	
3.902	0.5234	-0.0586	0.0854	2.2983	-2.9148	-1.5144	
3.919	1.3816	0.2378	0.3398	2.2673	-2.8835	-1.5131	
3.946	1.2842	0.2241	-0.1396	2.3401	-2.9576	-1.511	
3.972	1.0107	-0.1611	0.0251	2.305	-2.9228	-1.5117	
3.998	1.3123	-0.1201	0.0942	2.2678	-2.8863	-1.5114	
4.024	1.2935	-0.3809	0.127	2.2504	-2.8681	-1.5113	
4.051	0.9895	-0.4431	0.2507	2.1992	-2.8137	-1.5104	
4.077	1.1589	-0.0154	0.1963	2.1962	-2.8054	-1.5107	
4.095	0.9683	-0.0186	0.0242	2.2157	-2.8211	-1.5129	
4.121	0.989	0.2676	-0.0264	2.1965	-2.7932	-1.5125	
4.147	0.9153	0.2078	-0.0388	2.216	-2.8009	-1.5122	
4.174	0.9763	0.0425	-0.0918	2.2179	-2.7914	-1.5123	
4.199	0.989	0.0393	-0.0251	2.2628	-2.8237	-1.516	
4.226	0.9998	0.2058	0.071	2.2905	-2.8385	-1.5152	
4.244	0.9897	-0.1631	-0.2583	2.324	-2.8645	-1.5143	
4.27	1.093	0.9082	0.4036	2.3444	-2.8762	-1.5168	
4.297	1.1162	0.2461	-0.0049	2.3437	-2.8645	-1.5147	
4.322	0.7766	0.3088	0.1047	2.3314	-2.8476	-1.5147	
4.349	-0.0557	0.8196	-0.6597	2.3213	-2.8321	-1.5122	
4.376	0.1707	0.5015	-0.5659	2.3675	-2.878	-1.5145	
4.401	1.3538	0.6575	0.2202	2.3622	-2.8719	-1.5143	
4.428	0.748	-0.1316	0.3342	2.3359	-2.845	-1.5128	
4.445	0.6111	0.1211	-0.6443	2.3568	-2.8707	-1.5125	
4.471	1.0022	1.6384	-0.2903	2.386	-2.9007	-1.5121	
4.497	0.8179	-0.0784	-0.8584	2.3906	-2.9147	-1.5078	
4.524	0.2573	-1.5417	-1.5483	2.3803	-2.9091	-1.5092	
4.55	0.8054	0.2722	-0.1567	2.4175	-2.9519	-1.511	
4.576	1.0042	0.2563	-0.0637	2.4112	-2.9546	-1.5113	
4.603	0.8716	0.0884	0.001	2.4901	-3.0449	-1.5135	
4.62	1.0317	0.1301	-0.0032	2.4884	-3.0507	-1.5129	
4.647	1.0491	-0.0681	0.0615	2.446	-3.02	-1.514	
4.673	0.9417	-0.0859	0.0623	2.4683	-3.0553	-1.5138	
4.699	0.8948	0.0239	-0.0754	2.4662	-3.067	-1.513	
4.726	0.8777	0.1345	-0.0632	2.4908	-3.1028	-1.5137	
