L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	
7.42857	5.87527	-0	-6.02198	-7.6044	7.23736	5.31868	-0.0159694	-5.76209	-8.24066	94.15	110.29	129.12	0	255.55	59.18	-80.7	-13.45	
7.42857	5.87527	-0	-6.02198	-7.6044	7.23736	5.31868	-0.0159694	-5.76209	-8.24066	72.63	104.91	142.57	0	236.72	61.87	-91.46	-34.97	
7.51648	5.87527	-0	-6.02198	-7.6044	7.32527	5.31868	-0.0159694	-5.85	-8.24066	0	104.91	145.26	0	209.82	59.18	-110.29	-67.25	
7.42857	5.87527	-0	-6.02198	-7.6044	7.23736	5.31868	-0.0159694	-5.76209	-8.15275	0	107.6	147.95	0	196.37	69.94	-94.15	-78.01	
7.42857	5.87527	-0	-6.02198	-7.51648	7.23736	5.31868	-0.0159694	-5.76209	-8.15275	0	107.6	134.5	0	158.71	56.49	-123.74	-110.29	
7.42857	5.87527	-0	-6.02198	-7.25275	7.23736	5.31868	-0.0159694	-5.85	-8.06484	-8.07	94.15	145.26	0	129.12	64.56	-126.43	-123.74	
7.34066	5.87527	-0	-6.02198	-7.07692	7.23736	5.31868	-0.0159694	-5.85	-7.88901	-91.46	94.15	129.12	0	88.77	75.32	-104.91	-145.26	
7.16484	5.87527	-0	-6.02198	-6.72527	7.06154	5.31868	-0.0159694	-5.85	-7.53736	-118.36	94.15	145.26	0	40.35	61.87	-102.22	-110.29	
6.9011	5.87527	-0	-6.02198	-6.37363	6.7978	5.31868	-0.0159608	-5.85	-7.18571	-145.26	94.15	134.5	0	24.21	64.56	-104.91	-99.53	
6.54945	5.87527	-0	-6.02198	-5.93407	6.44615	5.31868	-0.0159608	-5.85	-6.74615	-161.4	94.15	137.19	0	-5.38	83.39	-112.98	-88.77	
6.1978	5.87527	-0	-6.02198	-5.58242	6.00659	5.31868	-0.0159608	-5.85	-6.13077	-166.78	91.46	142.57	-10.76	-13.45	69.94	-96.84	-72.63	
5.67033	5.87527	-0	-6.02198	-5.05495	5.56703	5.31868	-0.0159608	-5.85	-5.51538	-215.2	91.46	121.05	-10.76	-29.59	64.56	-94.15	-88.77	
5.05495	5.87527	-0	-6.02198	-4.35165	5.03956	5.31868	-0.0159608	-5.85	-4.81209	-209.82	91.46	123.74	-26.9	-88.77	80.7	-94.15	-72.63	
4.26374	5.87527	-0	-6.02198	-3.47253	4.24835	5.31868	-0.0159608	-5.85	-3.93297	-172.16	91.46	115.67	-21.52	-139.88	61.87	-91.46	-51.11	
3.38462	5.87527	-0	-5.93407	-2.50549	3.45714	5.31868	-0.0159608	-5.85	-2.96593	-188.3	91.46	115.67	-18.83	-188.3	75.32	-91.46	-45.73	
2.24176	5.87527	-0	-6.02198	-1.45055	2.57802	5.31868	-0.0159608	-5.85	-1.82308	-217.89	91.46	99.53	-10.76	-223.27	59.18	-83.39	-18.83	
1.27473	5.87527	-0	-5.93407	-0.395604	1.61099	5.31868	-0.0159608	-5.85	-0.68022	-185.61	91.46	99.53	-16.14	-236.72	56.49	-86.08	-10.76	
0.043956	5.87527	-2.57709e-05	-5.93407	0.747253	0.556044	5.31868	-0.0121467	-5.85	0.286813	-156.02	91.46	96.84	-8.07	-242.1	56.49	-91.46	0	
-1.01099	5.87527	-2.57709e-05	-6.02198	1.8022	-0.410989	5.31868	-0.0124044	-5.85	1.42967	-177.54	91.46	104.91	-16.14	-258.24	61.87	-88.77	0	
-1.89011	5.87527	-2.57709e-05	-5.93407	2.59341	-1.2022	5.31868	-0.0126879	-5.85	2.48462	-188.3	91.46	99.53	-5.38	-266.31	59.18	-94.15	0	
-2.68132	5.87527	-2.57709e-05	-5.93407	3.38462	-1.81758	5.31868	-0.0128683	-5.85	3.18791	-147.95	91.46	115.67	-2.69	-279.76	56.49	-86.08	18.83	
-3.47253	5.87527	-2.57709e-05	-6.02198	4	-2.52088	5.31868	-0.0130057	-5.85	3.71538	-123.74	94.15	99.53	0	-266.31	69.94	-99.53	29.59	
-4	5.87527	-2.57709e-05	-5.93407	4.43956	-2.96044	5.23077	-0.0132119	-5.85	4.06703	-115.67	91.46	99.53	-8.07	-258.24	61.87	-94.15	16.14	
