Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
0.016	0.9783	0.0212	-0.0249	-3.1005	2.4526	-1.5401	
0.051	0.9736	0.0117	-0.0217	-3.0949	2.4465	-1.5411	
0.086	0.9834	0.0198	-0.0205	-3.0309	2.3823	-1.5411	
0.12	0.9771	0.0229	-0.0222	-2.9927	2.344	-1.5404	
0.154	0.9771	0.0186	-0.0203	-3.0194	2.3706	-1.5421	
0.197	0.978	0.0227	-0.0188	-2.9937	2.3446	-1.5396	
0.232	0.9788	0.0139	-0.0251	-3.0844	2.4352	-1.5371	
0.266	0.9785	0.021	-0.0242	-3.0921	2.4427	-1.5386	
0.301	0.9836	0.0232	-0.0234	-3.0292	2.3796	-1.5383	
0.336	0.9805	0.0205	-0.0305	-3.0857	2.4359	-1.5368	
0.379	0.9824	0.0181	-0.0286	3.0515	2.5819	-1.5358	
0.413	0.9812	0.0266	-0.0278	-3.1088	2.4587	-1.5362	
0.447	0.9771	0.0195	-0.0217	-3.0179	2.3673	-1.5386	
0.482	0.9858	0.0254	-0.0186	-2.962	2.311	-1.5393	
0.517	0.9841	0.0281	-0.0278	-3.0942	2.4432	-1.5393	
0.543	0.9746	0.0122	-0.0188	-3.1143	2.4631	-1.5409	
0.543	0.9746	0.0122	-0.0188	-3.1143	2.4631	-1.5409	
2.405	1.0271	-0.0918	-0.0952	2.7273	2.9688	-1.5465	
2.448	1.0867	0.0051	-0.0313	2.8422	2.8724	-1.5466	
2.475	1.0237	0.179	-0.1438	2.9043	2.8175	-1.5456	
2.5	1.0771	0.166	-0.1045	2.966	2.7617	-1.5448	
2.526	0.9749	0.002	0.0952	2.9761	2.7557	-1.5455	
2.543	1.0457	0.2219	-0.1633	2.9423	2.7911	-1.5442	
2.57	0.9668	0.2031	-0.0925	2.8656	2.8705	-1.5455	
2.596	1.0613	0.0657	0.1348	2.8973	2.8396	-1.5467	
2.621	0.9998	0.0085	-0.0203	2.9878	2.7494	-1.5491	
2.648	0.9485	0.114	-0.0085	3.0766	2.6598	-1.5464	
2.673	0.9778	0.0313	0.0398	3.0711	2.664	-1.5477	
2.699	0.9731	0.0737	0.0083	-3.1346	2.585	-1.5465	
2.726	1.0142	0.0125	-0.0449	3.1407	2.5896	-1.5435	
2.751	0.9766	0.0701	-0.0801	-3.0498	2.4921	-1.5429	
2.777	0.9602	0.2029	-0.1111	-3.0428	2.4782	-1.5446	
2.803	0.9402	0.1221	-0.0349	-3.0113	2.4376	-1.543	
2.82	0.9907	0.0979	-0.0664	-3.0457	2.4651	-1.5422	
2.847	1.1323	0.0767	0.0352	-2.9411	2.3489	-1.5398	
2.872	1.0642	0.0479	0.0825	-2.8381	2.2339	-1.537	
2.898	1.1433	0.0833	-0.0117	-2.8045	2.188	-1.5356	
2.923	1.176	0.0479	-0.0481	-2.7903	2.1641	-1.5341	
2.95	1.1597	-0.0293	0.0073	-2.7657	2.1324	-1.5352	
2.976	0.9966	0.0408	0.082	-2.7268	2.0887	-1.5362	
3.001	1.0278	-0.0659	0.0413	-2.7467	2.104	-1.5386	
3.028	1.0178	-0.0525	-0.0337	-2.8998	2.2544	-1.5407	
3.044	0.9917	-0.0266	-0.0044	-2.9876	2.3413	-1.5427	
3.071	0.9663	0.01	-0.0571	-3.0804	2.4337	-1.5431	
3.096	0.9768	0.042	-0.0562	-3.1309	2.4842	-1.5395	
3.122	0.9324	0.0852	-0.041	-3.1342	2.4871	-1.5381	
3.149	0.9104	0.0842	-0.04	3.1234	2.5133	-1.5362	
3.174	0.886	-0.1201	-0.0378	3.0176	2.6225	-1.5367	
3.2	0.9722	0.0134	-0.0923	2.8764	2.7689	-1.5354	
3.226	0.9988	-0.0627	-0.0283	2.8085	2.8433	-1.5356	
3.252	0.9719	-0.002	-0.0974	2.7482	2.9142	-1.5341	
3.278	1.0039	0.0635	-0.0032	2.7973	2.8767	-1.5338	
3.295	0.9985	-0.0017	-0.02	2.8253	2.8557	-1.5347	
3.321	0.9971	0.2388	0.0818	2.8488	2.8427	-1.5324	
3.347	1.0127	0.2485	0.0615	2.8905	2.8096	-1.5331	
3.373	0.9583	0.312	0.0083	2.9148	2.7928	-1.5325	
3.398	1.0227	0.1772	0.1504	2.9057	2.8075	-1.5331	
3.425	1.0825	0.0894	-0.0215	2.9711	2.7461	-1.5328	
3.451	1.0676	-0.0549	0.0361	2.958	2.7622	-1.5341	
3.476	0.9761	-0.0662	0.0039	2.9202	2.8015	-1.5349	
3.503	0.9661	-0.0632	-0.0095	2.9637	2.7585	-1.5353	
3.519	0.9749	-0.0193	-0.0195	2.968	2.754	-1.5357	
3.546	0.9895	-0.0168	-0.0359	2.8632	2.8588	-1.5382	
3.572	0.9219	0.0603	-0.1367	2.8512	2.8706	-1.5394	
3.597	0.929	0.0356	-0.0425	2.8845	2.8354	-1.5381	
3.624	0.9526	0.054	-0.02	2.9281	2.7873	-1.5382	
3.649	0.8196	0.1331	-0.0891	2.9477	2.7619	-1.5368	
3.675	0.9587	0.1541	0.01	3.0373	2.665	-1.5346	
3.702	1.0857	-0.0176	-0.1091	3.0599	2.632	-1.5331	
3.727	1.0066	0.0005	0.0161	-3.116	2.5124	-1.5328	
3.753	1.0305	0.0046	-0.0706	3.07	2.5967	-1.5316	
3.778	1.0442	0.2083	-0.0144	-3.1147	2.487	-1.5307	
3.796	0.9746	0.1218	0.0251	-3.0896	2.4538	-1.5298	
3.822	1.0388	0.2456	0.1565	-3.0943	2.448	-1.5297	
3.848	1.062	0.0232	0.0117	-3.0578	2.4019	-1.5305	
3.874	1.0898	-0.0391	-0.0559	-3.041	2.3783	-1.532	
3.899	1.0718	0.1074	-0.0225	-3.009	2.3412	-1.5331	
3.926	0.9849	0.0132	0.0229	-3.0059	2.3346	-1.5364	
3.951	1.01	-0.0146	-0.0386	-3.0925	2.4195	-1.5378	
3.977	0.9609	0.0044	-0.0276	3.1326	2.4769	-1.5411	
4.003	0.9951	0.0557	-0.0098	3.1409	2.4684	-1.5428	
4.02	0.8015	-0.1128	-0.1118	3.0801	2.5289	-1.5439	
4.047	0.8484	-0.1799	-0.1929	3.1286	2.4815	-1.5437	
4.072	0.7373	-0.241	-0.2515	3.0932	2.5207	-1.5454	
4.098	0.9302	-0.0879	-0.1726	3.0531	2.5675	-1.5438	
4.125	0.8955	0.0286	-0.1438	3.0169	2.6098	-1.5424	
4.15	0.9307	-0.0435	-0.0762	2.957	2.6771	-1.5407	
4.176	1.0442	0.1472	0.0317	3.1122	2.5325	-1.5397	
4.201	0.9937	-0.0313	-0.0547	3.0286	2.626	-1.5391	
4.228	1.0142	-0.0918	0.0195	2.9345	2.7294	-1.5401	
4.254	1.0347	-0.0029	-0.0315	2.8393	2.8326	-1.5397	
4.271	0.9509	0.3955	-0.1238	2.837	2.8393	-1.5398	
4.297	1.1663	0.1917	0.1401	2.9058	2.7749	-1.5407	
4.323	1.0093	0.0649	0.0447	2.9197	2.7632	-1.5414	
4.349	1.0059	0.0471	-0.1064	2.9459	2.739	-1.5399	
4.374	0.9771	-0.0474	-0.0425	2.9349	2.7516	-1.541	
4.401	0.958	-0.0217	-0.0249	2.8769	2.8098	-1.5405	
4.427	0.96	0.0239	-0.0276	3.0483	2.638	-1.5387	
4.452	0.9897	0.0933	-0.0251	-3.0829	2.4856	-1.5388	
4.478	1.0332	0.1267	-0.0083	-2.9887	2.3899	-1.5379	
4.504	0.9919	0.0459	0.0647	-2.9842	2.3829	-1.5386	
4.522	0.8562	-0.1152	-0.2813	-2.9659	2.3621	-1.5381	
4.547	0.9756	-0.0442	-0.2046	-2.9384	2.3278	-1.5367	
4.573	0.9338	0.2856	0.1826	-2.8647	2.2464	-1.5358	
4.6	0.9072	0.2861	-0.0107	-2.813	2.1819	-1.5341	
4.625	0.9841	0.2375	-0.0518	-2.7376	2.0932	-1.5318	
4.651	0.9656	0.0103	-0.1062	-2.7527	2.0924	-1.5282	
4.677	1.0063	-0.1184	0.0034	-2.8111	2.1327	-1.5324	
4.703	0.9836	-0.0293	-0.0513	-2.8284	2.1344	-1.5333	
4.729	1.0164	0.092	-0.0715	-2.822	2.1142	-1.5316	
4.746	1.042	0.0479	0.0483	-2.8321	2.1174	-1.5328	
4.772	1.3223	0.0095	0.1487	-2.8856	2.165	-1.5348	
4.798	1.0999	0.1912	0.0684	-2.8539	2.1307	-1.5339	
4.824	1.0583	0.1233	0.0269	-2.7615	2.0358	-1.5305	
4.849	0.9836	-0.0115	0.03	-2.7977	2.0704	-1.5348	
4.876	1.0068	-0.0208	-0.0186	-2.8381	2.1102	-1.5361	
4.902	1.0334	0.0422	0.0012	-2.7577	2.0303	-1.534	
4.927	1.0408	0.0564	-0.0344	-2.7943	2.0675	-1.5321	
