R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	
1.36264	5.61154	-0.0121982	-5.49451	-1.36264	1.6989	5.49451	-0.0123528	-5.49835	-1.73516	-758.58	-5.38	-236.72	-1124.42	508.41	-24.21	-8.07	-277.07	
0.395604	5.61154	-0.0121982	-5.49451	-0.483516	0.731868	5.40659	-0.0120951	-5.49835	-0.768132	-715.54	-8.07	-293.21	-796.24	438.47	-18.83	-126.43	-217.89	
-0.571429	5.61154	-0.0123013	-5.49451	0.659341	-0.235165	5.49451	-0.0118202	-5.49835	0.374725	-626.77	-2.69	-185.61	-521.86	720.92	-26.9	-80.7	164.09	
-1.53846	5.61154	-0.0126277	-5.58242	1.71429	-1.02637	5.49451	-0.0118632	-5.58626	1.16593	-597.18	-8.07	-250.17	-236.72	667.12	-21.52	-150.64	567.59	
-2.41758	5.61154	-0.0129112	-5.58242	2.59341	-2.08132	5.49451	-0.0118202	-5.49835	2.13297	-529.93	-37.66	-112.98	-320.11	804.31	-21.52	-121.05	863.49	
-3.2967	5.61154	-0.0131603	-5.58242	3.2967	-2.87253	5.49451	-0.011846	-5.58626	3.01209	-607.94	-67.25	-59.18	134.5	1137.87	-53.8	-75.32	1110.97	
-4.08791	5.61154	-0.013461	-5.58242	4.26374	-3.75165	5.49451	-0.012035	-5.49835	3.8033	-516.48	-43.04	-75.32	-67.25	720.92	-277.07	-18.83	944.19	
-4.87912	5.61154	-0.0138304	-5.49451	4.96703	-4.54286	5.58242	-0.0125762	-5.49835	4.59451	-540.69	-169.47	-102.22	-91.46	363.15	-320.11	107.6	610.63	
-5.49451	5.61154	-0.014131	-5.58242	5.58242	-5.15824	5.58242	-0.0130315	-5.49835	5.20989	-661.74	-129.12	-164.09	-180.23	804.31	-242.1	177.54	1022.2	
-6.02198	5.61154	-0.0144661	-5.49451	6.1978	-5.77363	5.58242	-0.0136586	-5.41044	5.82527	-314.73	-86.08	-69.94	-99.53	1014.13	-263.62	196.37	793.55	
-6.28571	5.52363	-0.0140108	-5.58242	6.46154	-5.86154	5.58242	-0.0136586	-5.49835	5.91319	-664.43	-220.58	-45.73	-99.53	486.89	-260.93	252.86	589.11	
-6.72527	5.61154	-0.0126105	-5.58242	6.63736	-6.3011	5.58242	-0.0135727	-5.41044	6.35275	-578.35	-153.33	317.42	1627.45	928.05	-250.17	293.21	449.23	
-7.07692	5.52363	-0.0108152	-6.02198	7.51648	-6.65275	5.58242	-0.0131346	-5.41044	6.7044	-21.52	-314.73	-610.63	-1218.57	723.61	-317.42	363.15	462.68	
-7.34066	5.61154	-0.00825527	-6.1978	7.07692	-6.91648	5.67033	-0.0126105	-5.32253	6.96813	-473.44	-365.84	-720.92	1207.81	949.57	-513.79	360.46	156.02	
-7.6044	5.61154	-0.00578127	-6.28571	7.25275	-7.26813	5.67033	-0.0120178	-5.41044	7.05604	-43.04	-494.96	-1293.89	1102.9	936.12	-513.79	462.68	-75.32	
-7.78022	5.61154	-0.0033588	-5.93407	7.6044	-7.44396	5.67033	-0.0115282	-5.32253	7.14396	-390.05	-494.96	-1296.58	10.76	1331.55	-556.83	484.2	-24.21	
-7.86813	5.61154	-0.00197577	-5.40659	7.86813	-7.53187	5.67033	-0.0113564	-5.41044	7.14396	-400.81	-513.79	-667.12	-949.57	1487.57	-546.07	419.64	-441.16	
-7.86813	5.61154	-0.00166652	-5.05495	7.78022	-7.53187	5.67033	-0.0113048	-5.41044	7.14396	-486.89	-529.93	960.33	-1342.31	1180.91	-546.07	260.93	-454.61	
-7.78022	5.61154	-0.00249118	-5.58242	7.86813	-7.44396	5.67033	-0.0114766	-5.41044	7.14396	-225.96	-352.39	761.27	-1576.34	1172.84	-572.97	260.93	-476.13	
-7.6044	5.61154	-0.00423501	-6.02198	8.13187	-7.44396	5.67033	-0.0116742	-5.41044	7.14396	-357.77	-368.53	5.38	680.57	1202.43	-572.97	255.55	-309.35	
-7.34066	5.61154	-0.00594448	-5.58242	7.42857	-7.26813	5.58242	-0.0118804	-5.41044	6.79231	48.42	-489.58	-164.09	-516.48	930.74	-330.87	193.68	-971.09	
-7.16484	5.69945	-0.00851298	-5.49451	7.07692	-7.09231	5.58242	-0.0127222	-5.49835	6.7044	-80.7	-306.66	-336.25	-40.35	1318.1	-328.18	13.45	-328.18	
-6.72527	5.61154	-0.0108753	-5.49451	6.63736	-6.74066	5.49451	-0.0140022	-5.49835	6.44066	634.84	-231.34	-376.6	-75.32	860.8	-150.64	-199.06	-457.3	
-6.46154	5.61154	-0.0128253	-5.49451	6.28571	-6.38901	5.49451	-0.0144145	-5.49835	6.17692	-145.26	-61.87	-260.93	-317.42	909.22	-45.73	-255.55	-161.4	
-6.02198	5.61154	-0.0138991	-5.49451	5.84615	-5.94945	5.49451	-0.0143801	-5.58626	5.82527	10.76	-80.7	-282.45	-341.63	933.43	-88.77	-312.04	-174.85	
-5.49451	5.61154	-0.0140451	-5.58242	5.49451	-5.42198	5.49451	-0.0140967	-5.58626	5.2978	-10.76	-225.96	-169.47	45.73	1207.81	-69.94	-301.28	443.85	
-5.05495	5.61154	-0.0137101	-5.58242	4.87912	-4.98242	5.49451	-0.0135813	-5.67418	4.85824	-99.53	-217.89	-45.73	207.13	788.17	-45.73	-349.7	688.64	
-4.35165	5.69945	-0.0133235	-5.58242	4.35165	-4.45495	5.49451	-0.013272	-5.58626	4.33077	-21.52	-260.93	-78.01	-279.76	1657.04	-250.17	-325.49	659.05	
-3.56044	5.61154	-0.0130487	-5.67033	4.43956	-3.66374	5.58242	-0.0129542	-5.58626	3.62747	-196.37	-279.76	-174.85	-1885.69	1121.73	-303.97	-274.38	1517.16	
-2.94505	5.61154	-0.0127652	-5.75824	3.38462	-2.87253	5.67033	-0.0127222	-5.58626	2.92418	-51.11	-274.38	-930.74	-650.98	1444.53	-347.01	-258.24	1409.56	
-1.97802	5.61154	-0.0125676	-5.75824	2.59341	-1.99341	5.58242	-0.0124731	-5.58626	2.22088	-204.44	-309.35	-1334.24	-177.54	1207.81	-516.48	-78.01	1579.03	
-1.18681	5.61154	-0.0121467	-5.23077	1.45055	-1.2022	5.67033	-0.01237	-5.58626	1.25385	-328.18	-344.32	-538	578.35	1191.67	-476.13	0	1388.04	
-0.307692	5.52363	-0.012035	-4.87912	0.571429	-0.235165	5.67033	-0.0124645	-5.41044	0.374725	-212.51	-368.53	664.43	1129.8	1527.92	-486.89	83.39	839.28	
0.571429	5.52363	-0.0123614	-5.40659	-0.659341	0.643956	5.58242	-0.0124559	-5.41044	-0.592308	293.21	-290.52	156.02	1565.58	1145.94	-352.39	271.69	949.57	
1.36264	5.61154	-0.0122927	-5.49451	-1.45055	1.43516	5.58242	-0.0125246	-5.32253	-1.55934	-215.2	-314.73	-365.84	-258.24	1162.08	-365.84	543.38	209.82	
2.32967	5.61154	-0.0124559	-5.49451	-2.41758	2.31429	5.58242	-0.0128597	-5.23462	-2.7022	-312.04	-320.11	-390.05	-207.13	893.08	-376.6	634.84	-244.79	
3.12088	5.61154	-0.0126277	-5.40659	-3.2967	3.10549	5.67033	-0.0134352	-5.32253	-3.49341	-279.76	-242.1	-621.39	-457.3	1296.58	-325.49	532.62	-115.67	
3.91209	5.61154	-0.0128339	-5.40659	-4.08791	3.8967	5.58242	-0.0138046	-5.32253	-4.10879	-21.52	-169.47	-656.36	-691.33	858.11	-341.63	521.86	-575.66	
4.61538	5.61154	-0.0130401	-5.40659	-4.87912	4.51209	5.58242	-0.0143801	-5.41044	-4.81209	-570.28	-156.02	-602.56	-879.63	277.07	-328.18	390.05	-67.25	
5.31868	5.61154	-0.0132892	-5.40659	-5.40659	5.12747	5.58242	-0.0148097	-5.41044	-5.25165	-634.84	-158.71	-605.25	-917.29	788.17	-142.57	26.9	-731.68	
5.84615	5.69945	-0.0134868	-5.49451	-5.93407	5.65495	5.49451	-0.0152392	-5.49835	-6.30659	-1016.82	-91.46	-567.59	-1371.9	540.69	-53.8	64.56	1269.68	
6.10989	5.69945	-0.0133321	-5.49451	-6.10989	5.91868	5.40659	-0.0148956	-5.49835	-6.57033	-702.09	78.01	-344.32	-1328.86	1186.29	185.61	61.87	24.21	
6.37363	5.78736	-0.0130143	-5.49451	-6.54945	6.35824	5.40659	-0.0133579	-5.41044	-6.48242	-1108.28	527.24	-298.59	-979.16	761.27	330.87	247.48	-1627.45	
6.72527	5.87527	-0.0131088	-5.58242	-6.9011	6.53407	5.31868	-0.0109956	-5.1467	-6.13077	-645.6	516.48	-80.7	-1057.17	1188.98	707.47	250.17	-1479.5	
7.07692	5.96319	-0.0124473	-5.67033	-7.16484	6.88571	5.31868	-0.00834976	-5.41044	-6.65824	-1183.6	715.54	-153.33	-1234.71	798.93	1078.69	685.95	887.7	
7.16484	5.96319	-0.012035	-5.67033	-7.42857	7.14945	5.31868	-0.00656298	-5.05879	-7.8011	-1226.64	739.75	-10.76	-1188.98	739.75	917.29	473.44	1557.51	
7.42857	5.96319	-0.0114079	-5.75824	-7.51648	7.41319	5.31868	-0.00382268	-5.23462	-7.97692	-1057.17	728.99	172.16	-1175.53	850.04	885.01	-1070.62	492.27	
7.42857	5.96319	-0.0112447	-5.75824	-7.6044	7.5011	5.31868	-0.00455285	-5.41044	-7.8011	-1242.78	788.17	384.67	-1046.41	551.45	726.3	-1312.72	-1441.84	
7.51648	5.96319	-0.0111416	-5.75824	-7.69231	7.5011	5.31868	-0.00152907	-6.20165	-7.00989	-1011.44	755.89	376.6	-1342.31	1135.18	868.87	-322.8	-1256.23	
7.51648	6.0511	-0.0113907	-5.75824	-7.6044	7.41319	5.31868	-0.00286916	-6.02582	-7.0978	-1587.1	720.92	363.15	-1436.46	83.39	839.28	1256.23	946.88	
7.42857	5.96319	-0.0118202	-5.84615	-7.6044	7.32527	5.40659	-0.00509404	-5.1467	-7.8011	-1232.02	691.33	403.5	-1681.25	521.86	823.14	441.16	1759.26	
7.34066	5.96319	-0.012035	-5.84615	-7.6044	7.14945	5.31868	-0.00588435	-4.88297	-7.8011	-1667.8	669.81	355.08	-1952.94	470.75	478.82	-1162.08	228.65	
7.25275	5.96319	-0.0124216	-5.75824	-7.6044	6.7978	5.40659	-0.0086762	-5.49835	-6.83407	-1700.08	672.5	425.02	-1990.6	497.65	427.71	-774.72	-1673.18	
6.98901	5.87527	-0.0129284	-5.84615	-7.51648	6.53407	5.40659	-0.0118202	-5.93791	-6.65824	-1683.94	459.99	414.26	-2036.33	605.25	384.67	250.17	-338.94	
6.72527	5.78736	-0.0140194	-5.75824	-7.42857	6.27033	5.31868	-0.0128683	-5.67418	-6.39451	-1579.03	301.28	355.08	-1958.32	653.67	430.4	-45.73	-371.22	
6.1978	5.78736	-0.0144832	-5.75824	-6.10989	5.74286	5.40659	-0.0137616	-5.49835	-5.86703	-1226.64	462.68	400.81	-656.36	535.31	285.14	-2.69	-107.6	
5.67033	5.78736	-0.0144575	-5.67033	-5.49451	5.3033	5.31868	-0.0139592	-5.49835	-5.42747	-1089.45	336.25	266.31	-476.13	605.25	473.44	295.9	-303.97	
4.96703	5.96319	-0.0140709	-5.67033	-4.96703	4.77582	5.31868	-0.013083	-5.32253	-4.81209	-715.54	677.88	236.72	-457.3	142.57	454.61	645.6	177.54	
4.26374	5.87527	-0.013942	-5.58242	-4.17582	4.07253	5.40659	-0.0127995	-5.23462	-4.02088	-408.88	352.39	5.38	-13.45	836.59	376.6	750.51	45.73	
3.56044	5.78736	-0.0136672	-5.67033	-3.47253	3.45714	5.49451	-0.0124989	-5.23462	-3.31758	-750.51	285.14	-435.78	-252.86	360.46	2.69	788.17	185.61	
2.68132	5.78736	-0.0132978	-5.49451	-2.68132	2.66593	5.58242	-0.0122412	-5.23462	-2.61429	-126.43	287.83	-368.53	-344.32	193.68	-48.42	788.17	153.33	
1.89011	5.78736	-0.0129799	-5.49451	-1.89011	1.78681	5.49451	-0.0121295	-5.23462	-1.73516	-121.05	112.98	-360.46	-443.85	486.89	-75.32	782.79	-86.08	
1.0989	5.69945	-0.0128511	-5.49451	-1.0989	0.995604	5.49451	-0.0121381	-5.23462	-0.943956	-333.56	180.23	-484.2	-290.52	228.65	-72.63	809.69	-32.28	
0.21978	5.78736	-0.0127136	-5.49451	-0.307692	0.0285714	5.49451	-0.0120694	-5.23462	-0.0648352	-34.97	110.29	-468.06	-489.58	376.6	-10.76	726.3	-263.62	
-0.571429	5.78736	-0.0126105	-5.49451	0.483516	-0.762637	5.49451	-0.0121896	-5.32253	0.726374	-392.74	137.19	-365.84	-306.66	250.17	-8.07	516.48	-21.52	
-1.45055	5.69945	-0.0126449	-5.49451	1.36264	-1.55385	5.49451	-0.0123958	-5.41044	1.60549	-293.21	126.43	-110.29	-790.86	215.2	40.35	274.38	-796.24	
-2.24176	5.69945	-0.012748	-5.49451	2.32967	-2.43297	5.40659	-0.0125332	-5.49835	2.48462	177.54	123.74	-75.32	-933.43	355.08	21.52	-102.22	-543.38	
-3.03297	5.78736	-0.0130143	-5.67033	3.03297	-3.13626	5.49451	-0.0127652	-5.41044	3.27582	-723.61	16.14	180.23	-973.78	392.74	129.12	-325.49	-395.43	
-3.91209	5.69945	-0.013418	-5.67033	3.82418	-4.01538	5.49451	-0.0132119	-5.67418	3.97912	-99.53	0	185.61	-454.61	462.68	129.12	-465.37	-301.28	
-4.52747	5.69945	-0.0138218	-5.67033	4.52747	-4.63077	5.49451	-0.0133837	-5.67418	4.68242	-338.94	-32.28	196.37	-408.88	381.98	0	-562.21	207.13	
-5.14286	5.69945	-0.0141998	-5.67033	5.23077	-5.33407	5.49451	-0.0136586	-5.67418	5.47363	-69.94	-69.94	182.92	-344.32	451.92	0	-570.28	110.29	
-5.67033	5.69945	-0.014509	-5.58242	5.75824	-5.77363	5.49451	-0.0137187	-5.67418	5.82527	-64.56	-223.27	-16.14	255.55	551.45	-223.27	-532.62	634.84	
-5.75824	5.61154	-0.0141396	-5.84615	6.28571	-6.03736	5.58242	-0.0137101	-5.67418	6.08901	-99.53	-112.98	61.87	-1670.49	586.42	-279.76	-435.78	645.6	
-6.28571	5.61154	-0.0126363	-6.1978	6.63736	-6.3011	5.58242	-0.0136757	-5.58626	6.44066	-161.4	-285.14	48.42	-1735.05	578.35	-306.66	-269	659.05	
-6.63736	5.61154	-0.0108925	-6.28571	7.25275	-6.65275	5.58242	-0.0133923	-5.58626	6.88022	-169.47	-449.23	-1420.32	-1662.42	591.8	-363.15	-29.59	341.63	
-6.98901	5.61154	-0.00944073	-5.93407	7.6044	-7.0044	5.67033	-0.0128081	-5.41044	7.05604	-212.51	-494.96	-1533.3	-1377.28	868.87	-486.89	121.05	1014.13	
-7.25275	5.52363	-0.00525726	-4.96703	7.69231	-7.26813	5.67033	-0.012078	-5.49835	7.23187	-392.74	-691.33	48.42	677.88	909.22	-543.38	244.79	785.48	
-7.34066	5.52363	-0.00496519	-5.58242	6.81319	-7.35604	5.67033	-0.0118374	-5.32253	7.40769	-24.21	-484.2	1102.9	1724.29	1119.04	-508.41	446.54	414.26	
-7.42857	5.61154	-0.00187268	-6.37363	6.98901	-7.44396	5.67033	-0.0113134	-5.23462	7.58352	-373.91	-435.78	338.94	239.41	890.39	-548.76	476.13	626.77	
-7.42857	5.69945	-0.00213039	-6.1978	7.42857	-7.44396	5.67033	-0.0113821	-5.23462	7.58352	-29.59	-357.77	-1509.09	-1487.57	946.88	-443.85	720.92	699.4	
-7.42857	5.69945	-0.00264581	-5.14286	8.21978	-7.44396	5.58242	-0.0115368	-5.23462	7.31978	-220.58	-462.68	102.22	-1713.53	898.46	-360.46	747.82	492.27	
-7.42857	5.61154	-0.0038914	-5.31868	7.95604	-7.44396	5.67033	-0.0118288	-5.23462	7.23187	-260.93	-204.44	1258.92	274.38	1398.8	-451.92	839.28	352.39	
-7.25275	5.61154	-0.00698391	-5.84615	7.34066	-7.26813	5.67033	-0.0122841	-5.23462	7.05604	-336.25	-279.76	850.04	1315.41	1345	-546.07	938.81	-56.49	
-6.98901	5.69945	-0.00866761	-5.67033	7.07692	-7.18022	5.58242	-0.0126621	-5.23462	6.88022	564.9	-338.94	-494.96	-403.5	1256.23	-476.13	930.74	-190.99	
-6.81319	5.61154	-0.0105145	-5.40659	6.63736	-6.82857	5.58242	-0.0129885	-5.23462	6.44066	32.28	-301.28	-599.87	-185.61	1293.89	-360.46	761.27	-34.97	
-6.28571	5.61154	-0.012559	-5.40659	6.28571	-6.38901	5.58242	-0.0145949	-5.32253	6.17692	497.65	-260.93	-551.45	-298.59	637.53	-322.8	532.62	-150.64	
-6.02198	5.69945	-0.0136672	-5.40659	5.93407	-6.03736	5.58242	-0.014655	-5.41044	5.82527	131.81	-126.43	-503.03	-306.66	1304.65	-180.23	328.18	-231.34	
-5.49451	5.61154	-0.0136672	-5.49451	5.31868	-5.50989	5.58242	-0.0141396	-5.49835	5.20989	-94.15	-250.17	-352.39	-365.84	1162.08	-212.51	-169.47	-34.97	
-4.96703	5.61154	-0.0134953	-5.58242	4.79121	-4.98242	5.58242	-0.0137788	-5.67418	4.77033	-204.44	-242.1	-83.39	269	1035.65	-320.11	-344.32	91.46	
-4.35165	5.61154	-0.0132376	-5.67033	4.17582	-4.36703	5.49451	-0.0133235	-5.67418	4.15495	53.8	-285.14	-2.69	121.05	1000.68	-174.85	-524.55	680.57	
-3.56044	5.61154	-0.0130057	-5.67033	3.38462	-3.66374	5.49451	-0.0127995	-5.76209	3.45165	-139.88	-309.35	-107.6	225.96	1544.06	-271.69	-747.82	400.81	
-2.85714	5.61154	-0.0127909	-5.58242	2.68132	-2.87253	5.58242	-0.0126363	-5.76209	2.74835	-190.99	-301.28	153.33	269	1299.27	-312.04	-731.68	793.55	
-1.97802	5.61154	-0.0125075	-5.58242	2.41758	-1.99341	5.58242	-0.0125161	-5.76209	1.78132	613.32	-303.97	-96.84	-1759.26	1318.1	-344.32	-734.37	885.01	
-1.0989	5.61154	-0.0124302	-5.75824	1.53846	-1.2022	5.67033	-0.0125161	-5.76209	1.07802	16.14	-341.63	-637.53	-1829.2	1073.31	-322.8	-747.82	1191.67	
-0.307692	5.61154	-0.0124216	-5.84615	0.923077	-0.323077	5.58242	-0.0124473	-5.76209	0.198901	147.95	-411.57	-1412.25	-1686.63	1164.77	-352.39	-734.37	516.48	
0.571429	5.61154	-0.0123614	-5.31868	-0.043956	0.468132	5.58242	-0.0124731	-5.67418	-0.68022	-209.82	-347.01	-532.62	-928.05	1215.88	-312.04	-575.66	-86.08	
1.27473	5.52363	-0.0123786	-5.40659	-1.53846	1.43516	5.58242	-0.012559	-5.67418	-1.64725	2.69	-320.11	-112.98	-99.53	1084.07	-325.49	-451.92	-185.61	
2.32967	5.61154	-0.0124903	-5.49451	-2.41758	2.31429	5.58242	-0.0128253	-5.49835	-2.7022	86.08	-320.11	-365.84	-371.22	1011.44	-330.87	-16.14	-338.94	
3.12088	5.61154	-0.0126105	-5.49451	-3.20879	3.01758	5.58242	-0.0133579	-5.49835	-3.40549	-252.86	-320.11	-400.81	-408.88	874.25	-330.87	161.4	-231.34	
3.82418	5.61154	-0.0127566	-5.49451	-4	3.80879	5.58242	-0.0137616	-5.41044	-4.10879	-419.64	-309.35	-494.96	-659.05	1081.38	-328.18	282.45	-234.03	
4.61538	5.61154	-0.0129799	-5.40659	-4.79121	4.51209	5.58242	-0.01432	-5.32253	-4.72418	-581.04	-322.8	-605.25	-850.04	306.66	-328.18	481.51	-112.98	
5.31868	5.61154	-0.0133837	-5.40659	-5.40659	5.12747	5.58242	-0.0145691	-5.41044	-5.25165	-586.42	-204.44	-605.25	-494.96	613.32	-330.87	317.42	40.35	
5.75824	5.61154	-0.0136414	-5.40659	-5.84615	5.65495	5.58242	-0.0151103	-5.41044	-5.86703	-497.65	-239.41	-589.11	-1073.31	613.32	-279.76	180.23	626.77	
6.02198	5.61154	-0.0134782	-5.40659	-6.10989	5.83077	5.49451	-0.0146035	-5.41044	-5.77912	-704.78	-185.61	-594.49	-1205.12	753.2	-139.88	10.76	-1089.45	
6.37363	5.69945	-0.0133064	-5.40659	-6.63736	6.27033	5.40659	-0.0128768	-5.67418	-5.69121	-669.81	-102.22	-572.97	-812.38	556.83	239.41	287.83	-433.09	
6.72527	5.87527	-0.0129885	-5.40659	-6.9011	6.62198	5.40659	-0.0122326	-5.76209	-6.39451	-1030.27	277.07	-556.83	-1240.09	134.5	341.63	1331.55	1011.44	
6.98901	5.87527	-0.0121982	-5.40659	-7.16484	6.97363	5.40659	-0.00850439	-5.1467	-7.44945	-1129.8	500.34	-602.56	-1215.88	505.72	712.85	661.74	1767.33	
7.16484	5.96319	-0.0117086	-5.40659	-7.34066	7.23736	5.31868	-0.00712135	-4.97088	-7.71319	-906.53	731.68	-559.52	-1315.41	368.53	685.95	-807	1527.92	
7.25275	5.96319	-0.011365	-5.40659	-7.51648	7.23736	5.40659	-0.00346189	-5.76209	-7.62527	-863.49	780.1	-535.31	-1388.04	981.85	629.46	-672.5	-1293.89	
7.42857	5.96319	-0.0113048	-5.40659	-7.42857	7.58901	5.40659	-0.00376255	-6.28956	-7.0978	-1320.79	755.89	-365.84	-1100.21	338.94	707.47	193.68	-1630.14	
7.42857	5.96319	-0.0111416	-5.49451	-7.69231	7.5011	5.40659	-0.00210462	-6.11374	-7.0978	-634.84	812.38	-333.56	-1533.3	610.63	659.05	1299.27	-301.28	
7.42857	5.96319	-0.0113048	-5.58242	-7.6044	7.5011	5.40659	-0.00325572	-5.05879	-7.0978	-1293.89	723.61	-220.58	-1565.58	-172.16	694.02	-174.85	785.48	
7.34066	5.87527	-0.0115969	-5.58242	-7.6044	7.32527	5.49451	-0.00406321	-5.32253	-7.71319	-866.18	476.13	-75.32	-1807.68	489.58	69.94	-901.15	1702.77	
7.25275	5.78736	-0.0123872	-5.75824	-7.6044	7.23736	5.49451	-0.0062795	-6.20165	-7.71319	-1444.53	242.1	64.56	-1619.38	196.37	45.73	43.04	656.36	
7.16484	5.69945	-0.0124645	-5.67033	-7.25275	6.88571	5.49451	-0.00871056	-5.58626	-7.00989	-761.27	88.77	201.75	-1813.06	497.65	182.92	2.69	-761.27	
6.72527	5.78736	-0.0140108	-5.75824	-6.81319	6.62198	5.49451	-0.010085	-5.58626	-6.65824	-669.81	94.15	196.37	-430.4	581.04	220.58	-290.52	252.86	
6.37363	5.61154	-0.0147925	-5.40659	-6.10989	6.27033	5.49451	-0.0123099	-5.58626	-6.13077	-607.94	0	147.95	-1479.5	293.21	-5.38	-298.59	481.51	
5.93407	5.61154	-0.0149127	-4.87912	-5.31868	5.74286	5.49451	-0.0130487	-5.67418	-5.51538	164.09	-277.07	675.19	-1705.46	400.81	-239.41	-390.05	486.89	
5.49451	5.61154	-0.0144575	-5.14286	-4.79121	5.39121	5.58242	-0.0132462	-5.58626	-5.16374	-164.09	-433.09	1527.92	-1560.2	236.72	-435.78	-411.57	650.98	
