time	COG_x	COG_y	COG_z	COG_xx	COG_yy	COG_zz	p_x	p_y	p_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	
2.3	-0.00288351	0.0554154	0.226145	0.000636169	0.0518463	0.227434	-0.00351968	0.0035691	-0.00128813	0.0274859	0.0632201	0.310024	0.00158805	0.153996	0.00272179	-0.00441524	-0.752715	-0.20688	0.00111463	0.105715	0.00152963	0.0855136	-0.422065	-0.146575	
2.325	-0.00285971	0.0579803	0.226096	0.000659969	0.0544112	0.227384	-0.00351968	0.0035691	-0.00128813	0.0275231	0.0670737	0.310018	0.0014862	0.154144	-0.000207088	-0.00407378	0.00591637	-0.117155	0.00095201	0.102596	-0.00197064	-0.00650461	-0.124777	-0.140011	
2.35	-0.00319331	0.0600274	0.226151	0.000326368	0.0564583	0.227439	-0.00351968	0.0035691	-0.00128813	0.0270679	0.0699745	0.310096	-0.0182063	0.116032	0.00310571	-0.7877	-1.52448	0.132512	-0.013344	0.0818858	0.00219771	-0.571842	-0.828401	0.166734	
2.375	-0.00227754	0.0619165	0.22541	0.00124213	0.0583474	0.226698	-0.00351968	0.0035691	-0.00128813	0.0284922	0.0727828	0.309017	0.0569732	0.112332	-0.043175	3.00718	-0.147981	-1.85123	0.0366305	0.0755605	-0.0296392	1.99898	-0.253012	-1.27347	
2.4	-0.000977515	0.0632625	0.224237	0.00254216	0.0596934	0.225525	-0.00351968	0.0035691	-0.00128813	0.0302721	0.0744932	0.307223	0.0711959	0.068419	-0.0717608	0.568909	-1.75653	-1.14343	0.0520012	0.0538416	-0.0469324	0.614827	-0.868758	-0.69173	
2.425	-0.000764639	0.0654251	0.222497	0.00275504	0.061856	0.223785	-0.00351968	0.0035691	-0.00128813	0.0305664	0.0775802	0.304887	0.0117727	0.123478	-0.0934418	-2.37693	2.20235	-0.86724	0.00851505	0.086502	-0.0695937	-1.73945	1.30642	-0.906452	
2.45	-0.00235905	0.0665697	0.221348	0.00116063	0.0630006	0.222636	-0.00351968	0.0035691	-0.00128813	0.0284955	0.0792967	0.303412	-0.0828381	0.0686601	-0.0589992	-3.78443	-2.19271	1.3777	-0.0637763	0.045786	-0.0459689	-2.89165	-1.62864	0.944991	
2.475	-0.00654832	0.0664155	0.218296	-0.00302865	0.0628464	0.219584	-0.00499205	0.0725842	-0.00847875	0.0228673	0.0792742	0.299817	-0.225126	-0.000897984	-0.143769	-5.69151	-2.78232	-3.3908	-0.167571	-0.00616691	-0.122063	-4.15179	-2.07812	-3.04377	
2.5	-0.00574149	0.0651787	0.218099	-0.000749443	-0.00740555	0.226578	-0.00499205	0.0725842	-0.00847875	0.0239618	0.0776157	0.299454	0.0437798	-0.0663425	-0.0145237	10.7562	-2.61778	5.16982	0.0322733	-0.0494752	-0.00788452	7.99377	-1.73233	4.56715	
2.525	-0.00613449	0.0658869	0.218335	-0.00114245	-0.00669729	0.226814	-0.00499205	0.0725842	-0.00847875	0.0234449	0.0784974	0.29891	-0.0206787	0.0352684	-0.0217668	-2.57834	4.06444	-0.289722	-0.0157201	0.0283304	0.00944657	-1.91974	3.11222	0.693243	
2.55	-0.00620894	0.0658947	0.218353	-0.00121689	-0.00668951	0.226832	-0.00499205	0.0725842	-0.00847875	0.0234511	0.0785064	0.298978	0.000250793	0.000361262	0.00271349	0.837179	-1.39629	0.97921	-0.00297772	0.000311386	0.00070679	0.509697	-1.12076	-0.349591	
2.575	-0.00626895	0.0648589	0.218329	-0.0012769	-0.00772533	0.226808	-0.00499205	0.0725842	-0.00847875	0.0234583	0.0771107	0.299155	0.000285992	-0.0558276	0.00706726	0.00140793	-2.24755	0.174151	-0.00240035	-0.0414328	-0.000946576	0.0230946	-1.66977	-0.0661347	
2.6	-0.00614091	0.0644977	0.218246	-0.00114887	-0.00808653	0.226724	-0.00499205	0.0725842	-0.00847875	0.0234919	0.0766753	0.29945	0.00134416	-0.0174162	0.0118067	0.0423269	1.53646	0.189579	0.00512134	-0.014448	-0.00334271	0.300868	1.07939	-0.0958454	
2.625	-0.0061649	0.0638109	0.218052	-0.00117285	-0.0087733	0.226531	-0.00499205	0.0725842	-0.00847875	0.0235326	0.0757855	0.300018	0.0016291	-0.0355932	0.0227383	0.0113976	-0.727082	0.437263	-0.000959367	-0.0274708	-0.0077471	-0.243228	-0.520912	-0.176176	
2.65	-0.00630389	0.0632818	0.218006	-0.00131185	-0.00930245	0.226484	-0.00499205	0.0725842	-0.00847875	0.02356	0.0748836	0.300454	0.00109467	-0.0360776	0.0174285	-0.0213773	-0.0193753	-0.212394	-0.00555994	-0.0211662	-0.00185847	-0.184023	0.252185	0.235545	
2.675	-0.0062432	0.0614734	0.218043	-0.00125116	-0.0111108	0.226522	-0.00499205	0.0725842	-0.00847875	0.0235885	0.0725478	0.301	0.0011395	-0.0934303	0.0218545	0.00179312	-2.29411	0.17704	0.00242759	-0.0723322	0.00151253	0.319501	-2.04664	0.13484	
2.7	-0.00582297	0.060719	0.219063	-0.000830925	-0.0118652	0.227542	-0.00499205	0.0725842	-0.00847875	0.0242081	0.0712886	0.302812	0.0247846	-0.0503692	0.0724508	0.945805	1.72245	2.02385	0.0168093	-0.030176	0.0407845	0.575269	1.68625	1.57088	
2.725	-0.00557312	0.059328	0.219072	-0.000581069	-0.0132562	0.227551	-0.00499205	0.0725842	-0.00847875	0.0246877	0.0693781	0.303027	0.0191855	-0.0764179	0.00862439	-0.223965	-1.04195	-2.55306	0.00999425	-0.0556427	0.000371436	-0.272603	-1.01867	-1.61652	
2.75	-0.00518928	0.0569873	0.218814	-0.000197237	-0.0155969	0.227293	-0.00499205	0.0725842	-0.00847875	0.0251128	0.0659787	0.30274	0.0170041	-0.135976	-0.0114738	-0.0872566	-2.38233	-0.803927	0.0153533	-0.093627	-0.0103089	0.214361	-1.51937	-0.427213	
2.775	-0.00452191	0.0553685	0.218768	0.000470137	-0.0172157	0.227247	-0.00499205	0.0725842	-0.00847875	0.0260268	0.063551	0.302551	0.0365582	-0.0971089	-0.00755709	0.782163	1.55469	0.156668	0.026695	-0.0647513	-0.0018609	0.453668	1.15503	0.337919	
2.8	-0.00460699	0.0530759	0.218666	0.000385059	-0.0195083	0.227145	-0.00499205	0.0725842	-0.00847875	0.0259783	0.0601747	0.302361	-0.00194015	-0.135051	-0.00763656	-1.53993	-1.51767	-0.00317877	-0.00340314	-0.091705	-0.00407491	-1.20392	-1.07815	-0.0885603	
2.825	-0.00429577	0.0505336	0.218452	0.000696272	-0.0220506	0.22693	-0.00499205	0.0725842	-0.00847875	0.0264019	0.0563218	0.302046	0.0169464	-0.154119	-0.0125743	0.755463	-0.76273	-0.197509	0.0124485	-0.101692	-0.00857522	0.634067	-0.399472	-0.180012	
2.85	-0.00424775	0.0478854	0.218564	0.000744292	-0.0246988	0.227043	-0.00499205	0.0725842	-0.00847875	0.0263905	0.0524993	0.302144	-0.000457671	-0.1529	0.00392284	-0.696164	0.048762	0.659885	0.00192079	-0.10593	0.0045075	-0.42111	-0.169523	0.523309	
2.875	-0.00424957	0.0442999	0.218613	0.000742481	-0.0282843	0.227091	-0.00499205	0.0725842	-0.00847875	0.0263801	0.0472499	0.302178	-0.000415671	-0.209975	0.00136663	0.00167998	-2.28302	-0.102248	-7.24243e-05	-0.143417	0.00192908	-0.0797286	-1.49948	-0.103137	
2.9	-0.0041929	0.0418067	0.218707	0.000799144	-0.0307775	0.227185	-0.00499205	0.0725842	-0.00847875	0.0263828	0.0434342	0.302327	0.000105669	-0.152626	0.00595691	0.0208536	2.29398	0.183611	0.00226651	-0.0997279	0.00376063	0.0935575	1.74756	0.0732617	
2.925	-0.00424871	0.0384889	0.218736	0.000743335	-0.0340953	0.227214	-0.00499205	0.0725842	-0.00847875	0.0263764	0.0386635	0.302312	-0.000253698	-0.190831	-0.000608527	-0.0143747	-1.5282	-0.262618	-0.00223238	-0.132712	0.00115736	-0.179956	-1.31936	-0.104131	
2.95	-0.00459599	0.0352955	0.218672	0.000396058	-0.0372887	0.22715	-0.00499205	0.0725842	-0.00847875	0.025903	0.033893	0.302312	-0.0189358	-0.190818	-1.33277e-05	-0.747284	0.000509503	0.023808	-0.0138911	-0.127736	-0.00256203	-0.466347	0.199051	-0.148775	
2.975	-0.00451141	0.0314872	0.218702	0.00048064	-0.041097	0.227181	-0.00499205	0.0725842	-0.00847875	0.0259125	0.0286436	0.302291	0.000377569	-0.209975	-0.000845552	0.772535	-0.766255	-0.033289	0.00338326	-0.152334	0.00121624	0.690973	-0.98395	0.151131	
3	-0.00527196	0.0276924	0.218617	-0.000279915	-0.0448918	0.227096	-0.00499205	0.0725842	-0.00847875	0.0249799	0.0229048	0.302324	-0.0373024	-0.229554	0.00133323	-1.5072	-0.783181	0.0871512	-0.0304222	-0.151791	-0.00340096	-1.35222	0.0217546	-0.184688	
3.025	-0.00523467	0.0251521	0.218855	-0.000242621	-0.0474321	0.227334	-0.00499205	0.0725842	-0.00847875	0.0250303	0.0190565	0.30265	0.00201609	-0.15393	0.0130234	1.57274	3.02496	0.467608	0.00149177	-0.101612	0.00954315	1.27656	2.00714	0.517764	
3.05	-0.00556192	0.0224808	0.21904	-0.000569878	-0.0501034	0.227518	-0.00499205	0.0725842	-0.00847875	0.0245855	0.0152037	0.302899	-0.0177933	-0.154115	0.00997217	-0.792374	-0.00737687	-0.122051	-0.0130903	-0.106851	0.00736971	-0.583282	-0.209572	-0.0869377	
3.075	-0.00588166	0.0202782	0.219291	-0.000889618	-0.052306	0.22777	-0.00499205	0.0725842	-0.00847875	0.0241524	0.011809	0.303293	-0.0173211	-0.135788	0.0157712	0.0188873	0.733069	0.231962	-0.0127896	-0.0881067	0.0100433	0.0120282	0.749781	0.106944	
3.1	-0.00551681	0.0184216	0.219275	-0.000524768	-0.0541627	0.227754	-0.00499205	0.0725842	-0.00847875	0.0246592	0.00891997	0.303298	0.0202702	-0.11556	0.000210459	1.50365	0.809107	-0.62243	0.014594	-0.0742652	-0.000628249	1.09534	0.553662	-0.426863	
3.125	-0.00548262	0.0160049	0.219384	-0.000490573	-0.0565793	0.227862	-0.00499205	0.0725842	-0.00847875	0.0247093	0.00551732	0.303455	0.00200263	-0.136106	0.00625606	-0.730702	-0.821837	0.241824	0.00136779	-0.0966657	0.00434214	-0.529048	-0.89602	0.198816	
3.15	-0.00556404	0.0165192	0.219225	-0.000571997	-0.056065	0.227704	-0.00499205	0.0725842	-0.00847875	0.0246666	0.00604675	0.303163	-0.00170615	0.0211773	-0.011682	-0.148351	6.29134	-0.717524	-0.00325693	0.020573	-0.00632925	-0.184989	4.68955	-0.426856	
3.175	-0.00474713	0.0170437	0.218332	0.000244913	-0.0555405	0.226811	-0.00499205	0.0725842	-0.00847875	0.0259603	0.00671094	0.301684	0.0517489	0.0265677	-0.0591479	2.1382	0.215614	-1.89864	0.0326764	0.0209799	-0.0357381	1.43733	0.0162754	-1.17635	
3.2	-0.00458805	0.0144017	0.217458	0.000404002	-0.0581825	0.225937	-0.00499205	0.0725842	-0.00847875	0.0263805	0.00298572	0.300382	0.0168073	-0.149009	-0.0520687	-1.39767	-7.02307	0.283168	0.00636356	-0.105679	-0.0349607	-1.05251	-5.06637	0.0310967	
3.225	-0.00732121	0.0106218	0.213805	-0.00232917	-0.0619624	0.222284	-0.00499205	0.0725842	-0.00847875	0.0226634	-0.00225136	0.295898	-0.148684	-0.209483	-0.179386	-6.61963	-2.41896	-5.09271	-0.109327	-0.151198	-0.146108	-4.62761	-1.82076	-4.44589	
3.25	-0.00823061	0.00972021	0.212747	-0.00323856	-0.062864	0.221226	-0.00499205	0.0725842	-0.00847875	0.0215931	-0.00347961	0.294428	-0.0428141	-0.04913	-0.0587712	4.23478	6.41412	4.82461	-0.0363757	-0.0360632	-0.0423284	2.91804	4.60541	4.15118	
3.275	-0.00532022	0.0105079	0.210069	-0.000328169	-0.0620763	0.218548	-0.00499205	0.0725842	-0.00847875	0.0255023	-0.00247898	0.290543	0.156368	0.040025	-0.155423	7.96728	3.5662	-3.86606	0.116416	0.0315087	-0.107121	6.11165	2.70288	-2.59172	
3.3	-0.00321616	0.0124477	0.21112	0.00177589	-0.0601365	0.219599	-0.00868012	0.00261001	-0.0150818	0.0283573	0.000277541	0.291441	0.114203	0.110261	0.0359296	-1.68659	2.80944	7.6541	0.0841623	0.0775917	0.0420512	-1.29013	1.84332	5.9669	
3.325	-0.00846745	0.00935362	0.211482	0.000212675	0.00674361	0.226564	-0.00868012	0.00261001	-0.0150818	0.0211488	-0.00384631	0.292004	-0.288342	-0.164954	0.0225318	-16.1018	-11.0086	-0.535914	-0.210052	-0.123764	0.0144759	-11.7686	-8.05423	-1.10301	
3.35	-0.00813801	0.00971989	0.211341	0.000542115	0.00710988	0.226423	-0.00868012	0.00261001	-0.0150818	0.0216329	-0.00339051	0.292129	0.0193643	0.0182318	0.00499344	12.3083	7.32743	-0.701533	0.0131776	0.014651	-0.00563209	8.92917	5.5366	-0.80432	
3.375	-0.00825995	0.00960039	0.21147	0.00042017	0.00699039	0.226552	-0.00868012	0.00261001	-0.0150818	0.0216541	-0.00342918	0.292471	0.000847862	-0.0015467	0.0136716	-0.740657	-0.79114	0.347125	-0.00487781	-0.00477984	0.00513815	-0.722217	-0.777235	0.43081	
3.4	-0.00760641	0.00954766	0.211718	0.00107371	0.00693765	0.2268	-0.00868012	0.00261001	-0.0150818	0.0226643	-0.00352102	0.29321	0.0404081	-0.00367336	0.0295761	1.58241	-0.0850662	0.636181	0.0261418	-0.00210958	0.00991411	1.24078	0.106811	0.191038	
3.425	-0.00805283	0.0107609	0.211202	0.000627298	0.00815093	0.226284	-0.00868012	0.00261001	-0.0150818	0.022195	-0.00164457	0.29342	-0.0187728	0.0750578	0.00836742	-2.36724	3.14925	-0.848346	-0.0178567	0.0485316	-0.020639	-1.75994	2.02565	-1.22212	
3.45	-0.00755728	0.012413	0.212361	0.00112285	0.00980302	0.227443	-0.00868012	0.00261001	-0.0150818	0.022827	0.000546055	0.295192	0.025282	0.0876251	0.0708904	1.76219	0.502693	2.50092	0.0198221	0.0660833	0.0463861	1.50715	0.702069	2.681	
3.475	-0.00903844	0.0150933	0.212627	-0.000358318	0.0124833	0.227709	-0.00868012	0.00261001	-0.0150818	0.0209944	0.00425354	0.296369	-0.0733041	0.148299	0.0470806	-3.94345	2.42696	-0.952392	-0.0592467	0.107211	0.0106177	-3.16275	1.64511	-1.43074	
3.5	-0.0111203	0.0180563	0.212595	-0.0024402	0.0154463	0.227677	-0.00868012	0.00261001	-0.0150818	0.0181507	0.00852283	0.296963	-0.11375	0.170772	0.0237733	-1.61785	0.8989	-0.932292	-0.0832754	0.11852	-0.00128496	-0.961147	0.452345	-0.476106	
3.525	-0.0101985	0.0201401	0.212379	-0.00151834	0.0175301	0.22746	-0.00868012	0.00261001	-0.0150818	0.019535	0.0114481	0.296586	0.0553748	0.117009	-0.0150961	6.76501	-2.1505	-1.55478	0.0368744	0.0833515	-0.00864082	4.80599	-1.40672	-0.294235	
3.55	-0.0057905	0.0212991	0.212504	0.00288962	0.0186891	0.227586	-0.00868012	0.00261001	-0.0150818	0.0256949	0.0134272	0.296109	0.246394	0.0791646	-0.0190815	7.64075	-1.51378	-0.159415	0.176319	0.0463615	0.0050087	5.57776	-1.4796	0.545981	
3.575	-0.00900625	0.0218548	0.212415	-0.000326125	0.0192448	0.227497	-0.00868012	0.00261001	-0.0150818	0.0213451	0.0144044	0.296178	-0.173993	0.039089	0.00275621	-16.8155	-1.60302	0.873508	-0.12863	0.022226	-0.0035594	-12.1979	-0.96542	-0.342724	
3.6	-0.00902076	0.0248888	0.212437	-0.000340638	0.0222788	0.227518	-0.00868012	0.00261001	-0.0150818	0.0213218	0.0187192	0.296176	-0.00092994	0.172591	-7.68948e-05	6.92253	5.34009	-0.113324	-0.00058053	0.121361	0.00087033	5.12197	3.96539	0.177189	
3.625	-0.00927901	0.0271343	0.212185	-0.000598883	0.0245243	0.227267	-0.00868012	0.00261001	-0.0150818	0.020798	0.022088	0.295984	-0.0209526	0.134753	-0.00766439	-0.800907	-1.51355	-0.3035	-0.0103298	0.0898197	-0.0100702	-0.389971	-1.26164	-0.437619	
3.65	-0.00938966	0.0295895	0.211934	-0.000709534	0.0269795	0.227016	-0.00868012	0.00261001	-0.0150818	0.0207568	0.0259224	0.295733	-0.00164784	0.153378	-0.0100665	0.77219	0.745018	-0.0960859	-0.00442602	0.0982085	-0.0100492	0.236151	0.335551	0.000836556	
3.675	-0.00933686	0.0321626	0.211815	-0.000656735	0.0295526	0.226897	-0.00868012	0.00261001	-0.0150818	0.0207292	0.0297446	0.295633	-0.00110516	0.152885	-0.00399327	0.0217074	-0.0197169	0.242931	0.00211194	0.102923	-0.0047436	0.261519	0.188593	0.212226	
3.7	-0.00934854	0.0339524	0.211893	-0.000668417	0.0313424	0.226975	-0.00868012	0.00261001	-0.0150818	0.0207169	0.0326053	0.295742	-0.000490033	0.114428	0.00436739	0.024605	-1.53827	0.334426	-0.000467284	0.0715939	0.00313527	-0.103169	-1.25318	0.315155	
3.725	-0.00935098	0.0354395	0.212182	-0.00067086	0.0328295	0.227263	-0.00868012	0.00261001	-0.0150818	0.020715	0.0349848	0.29604	-7.68358e-05	0.0951818	0.0119095	0.0165279	-0.769864	0.301686	-9.76956e-05	0.0594852	0.0115243	0.0147835	-0.484349	0.33556	
3.75	-0.00921362	0.0368466	0.212512	-0.000533493	0.0342366	0.227594	-0.00868012	0.00261001	-0.0150818	0.0207281	0.0373623	0.29649	0.000522907	0.0951003	0.0180185	0.0239897	-0.00325875	0.24436	0.00549468	0.0562825	0.0132123	0.223695	-0.128107	0.0675222	
3.775	-0.00925096	0.0398893	0.212781	-0.000570831	0.0372793	0.227863	-0.00868012	0.00261001	-0.0150818	0.0207484	0.0416553	0.29674	0.000812764	0.171718	0.00998744	0.0115943	3.0647	-0.321243	-0.00149352	0.121709	0.0107622	-0.279528	2.61706	-0.0980033	
3.8	-0.00919318	0.0444798	0.212474	-0.000513056	0.0418698	0.227556	-0.00868012	0.00261001	-0.0150818	0.0207617	0.0483457	0.2965	0.000532825	0.267615	-0.00957171	-0.0111975	3.8359	-0.782366	0.00231098	0.183619	-0.0122839	0.15218	2.47641	-0.921847	
3.825	-0.00881346	0.0509854	0.211963	-0.000133339	0.0483754	0.227045	-0.00868012	0.00261001	-0.0150818	0.0212854	0.057438	0.295942	0.0209477	0.363695	-0.022333	0.816596	3.8432	-0.510453	0.0151887	0.260223	-0.0204165	0.515107	3.06417	-0.325301	
3.85	-0.00877355	0.0540358	0.212149	-9.34297e-05	0.0514258	0.227231	-0.00868012	0.00261001	-0.0150818	0.0213414	0.0617766	0.296182	0.00224175	0.173544	0.00958424	-0.748239	-7.60606	1.27669	0.00159639	0.122016	0.00742316	-0.543691	-5.5283	1.11358	
3.875	-0.00837316	0.0563256	0.212497	0.00030696	0.0537155	0.227579	-0.00868012	0.00261001	-0.0150818	0.0218805	0.0651654	0.296491	0.0215639	0.13555	0.0123619	0.772885	-1.51974	0.111105	0.0160156	0.0915903	0.0139294	0.576769	-1.21703	0.260248	
3.9	-0.00796007	0.0604292	0.21237	0.000720059	0.0578192	0.227452	-0.00868012	0.00261001	-0.0150818	0.0224346	0.0709648	0.296258	0.0221624	0.231974	-0.0092945	0.0239409	3.85697	-0.866255	0.0165239	0.164147	-0.00507344	0.0203333	2.90227	-0.760112	
3.925	-0.00814328	0.0603224	0.211931	0.000536846	0.0577124	0.227013	-0.00868012	0.00261001	-0.0150818	0.0223645	0.0708844	0.295609	-0.00280495	-0.00321267	-0.0259629	-0.998694	-9.40749	-0.666735	-0.00732851	-0.00427403	-0.0175589	-0.954098	-6.73684	-0.499417	
3.95	-0.00791523	0.0621691	0.210339	0.000764895	0.0595591	0.225421	-0.00868012	0.00261001	-0.0150818	0.0226881	0.0735528	0.293539	0.0129452	0.106735	-0.0828258	0.630007	4.39789	-2.27452	0.00912195	0.0738685	-0.0636899	0.658018	3.1257	-1.84524	
3.975	-0.00601558	0.0643748	0.208594	0.00266455	0.0617648	0.223676	-0.00868012	0.00261001	-0.0150818	0.0253806	0.076592	0.290864	0.1077	0.121568	-0.106978	3.7902	0.593331	-0.966091	0.0759862	0.0882301	-0.0698121	2.67457	0.574464	-0.244888	
4	-0.00591491	0.065825	0.206494	0.00276522	0.063215	0.221576	-0.00868012	0.00261001	-0.0150818	0.0255819	0.0785881	0.287895	0.00805367	0.0798433	-0.118763	-3.98586	-1.66898	-0.471414	0.00402677	0.058007	-0.0840072	-2.87838	-1.20892	-0.567805	
4.025	-0.00850993	0.0651855	0.204838	0.000170193	0.0625754	0.219919	-0.00868012	0.00261001	-0.0150818	0.0219898	0.0778424	0.286009	-0.143687	-0.0298258	-0.0754469	-6.06964	-4.38676	1.73266	-0.103801	-0.0255828	-0.0662426	-4.31311	-3.34359	0.710587	
4.05	-0.0116112	0.0624023	0.205169	-0.00293104	0.0597923	0.220251	-0.00868012	0.00261001	-0.0150818	0.017655	0.0740885	0.286646	-0.173389	-0.150156	0.0254995	-1.18806	-4.8132	4.03786	-0.124049	-0.111325	0.013267	-0.809935	-3.4297	3.18038	
4.075	-0.0107788	0.0623877	0.202818	-0.00209868	0.0597777	0.2179	-0.00868012	0.00261001	-0.0150818	0.0188084	0.0741844	0.283543	0.0461343	0.00383603	-0.124141	8.78093	6.15967	-5.98563	0.0332946	-0.000586078	-0.0940527	6.29376	4.42957	-4.29279	
4.1	-0.00625023	0.0640842	0.202516	0.0024299	0.0614742	0.217598	-0.00868012	0.00261001	-0.0150818	0.0249035	0.07642	0.282576	0.243805	0.0894208	-0.0386777	7.90684	3.42339	3.41854	0.181143	0.0678618	-0.0120916	5.91393	2.73791	3.27844	
4.125	-0.00585055	0.0649002	0.203172	0.00282957	0.0622901	0.218253	-0.0093182	0.0714399	-0.0235338	0.0255077	0.0774784	0.283385	0.0241657	0.0423393	0.0323625	-8.78558	-1.88326	2.84161	0.015987	0.0326375	0.026232	-6.60624	-1.40897	1.53294	
4.15	-0.00991196	0.0653782	0.203291	-0.000593757	-0.0060617	0.226825	-0.0093182	0.0714399	-0.0235338	0.0200985	0.0783548	0.284264	-0.216368	0.0350551	0.0351761	-9.62134	-0.291369	0.112547	-0.162456	0.0191226	0.00478514	-7.13772	-0.540597	-0.857875	
4.175	-0.00949561	0.0651974	0.203275	-0.000177408	-0.0062425	0.226809	-0.0093182	0.0714399	-0.0235338	0.0206237	0.0779543	0.28486	0.0210095	-0.0160192	0.0238044	9.4951	-2.04297	-0.454871	0.016654	-0.0072319	-0.000653744	7.1644	-1.05418	-0.217555	
4.2	-0.0094613	0.0652348	0.20317	-0.000143102	-0.00620507	0.226704	-0.0093182	0.0714399	-0.0235338	0.020682	0.0780275	0.285555	0.00233005	0.00292686	0.0277998	-0.747179	0.757842	0.159816	0.00137224	0.00149695	-0.00419484	-0.611268	0.349154	-0.141644	
4.225	-0.00979791	0.0649693	0.203364	-0.000479707	-0.00647059	0.226897	-0.0093182	0.0714399	-0.0235338	0.0202625	0.0776344	0.286322	-0.0167787	-0.0157248	0.0306852	-0.764351	-0.746066	0.115417	-0.0134642	-0.0106205	0.00774615	-0.593459	-0.484698	0.47764	
4.25	-0.0101523	0.0651775	0.203371	-0.000834126	-0.00626245	0.226905	-0.0093182	0.0714399	-0.0235338	0.0198161	0.0776812	0.286816	-0.0178575	0.00187255	0.0197593	-0.0431507	0.703894	-0.437034	-0.0141767	0.00832537	0.000312337	-0.0285002	0.757835	-0.297352	
4.275	-0.0101592	0.0652026	0.203601	-0.000840998	-0.00623727	0.227135	-0.0093182	0.0714399	-0.0235338	0.0198363	0.0777162	0.287259	0.000808768	0.00139819	0.0177471	0.746651	-0.0189745	-0.0804899	-0.000274906	0.00100715	0.00917997	0.556073	-0.292729	0.354705	
4.3	-0.0105702	0.065312	0.203943	-0.00125195	-0.0061279	0.227477	-0.0093182	0.0714399	-0.0235338	0.0193424	0.0777161	0.287552	-0.0197536	-3.0769e-06	0.0116998	-0.822493	-0.0560505	-0.241891	-0.0164381	0.00437479	0.0136741	-0.646529	0.134705	0.179765	
4.325	-0.0105335	0.0654429	0.204004	-0.00121532	-0.00599702	0.227538	-0.0093182	0.0714399	-0.0235338	0.0193147	0.0776847	0.287543	-0.00111067	-0.00125513	-0.000348586	0.745716	-0.0500823	-0.481935	0.00146515	0.00523548	0.00243788	0.716131	0.0344279	-0.449448	
4.35	-0.0105511	0.0657369	0.204103	-0.00123287	-0.00570304	0.227637	-0.0093182	0.0714399	-0.0235338	0.0192895	0.0776676	0.287619	-0.00100679	-0.000685206	0.00303665	0.00415524	0.0227971	0.135409	-0.000701866	0.0117593	0.00396315	-0.0866807	0.260951	0.0610111	
4.375	-0.0109048	0.0637153	0.20432	-0.00158665	-0.00772464	0.227853	-0.0093182	0.0714399	-0.0235338	0.0187677	0.0747791	0.287756	-0.0208703	-0.115539	0.00547837	-0.794541	-4.59414	0.0976688	-0.0141512	-0.0808644	0.00867446	-0.537973	-3.70495	0.188452	
4.4	-0.0109594	0.0572807	0.204156	-0.00164121	-0.0141592	0.22769	-0.0093182	0.0714399	-0.0235338	0.0187245	0.065677	0.287736	-0.00173115	-0.364086	-0.000815911	0.765566	-9.94187	-0.251771	-0.00218241	-0.257384	-0.00654299	0.478751	-7.06079	-0.608698	
4.425	-0.0106182	0.0498466	0.204047	-0.00130002	-0.0215933	0.227581	-0.0093182	0.0714399	-0.0235338	0.0191895	0.0551776	0.287798	0.0186024	-0.419975	0.00248116	0.813343	-2.23557	0.131883	0.0136477	-0.297361	-0.00437539	0.633205	-1.59909	0.086704	
4.45	-0.0106026	0.041713	0.203811	-0.00128442	-0.0297269	0.227345	-0.0093182	0.0714399	-0.0235338	0.0192035	0.0437284	0.287722	0.000557745	-0.457969	-0.00304353	-0.721787	-1.51976	-0.220988	0.000623808	-0.325344	-0.00943908	-0.520957	-1.11931	-0.202548	
4.475	-0.0106557	0.0376614	0.203799	-0.00133746	-0.0337785	0.227333	-0.0093182	0.0714399	-0.0235338	0.0192049	0.0379984	0.287702	5.70334e-05	-0.229199	-0.000791981	-0.0200285	9.15079	0.0900619	-0.00212137	-0.162064	-0.000474853	-0.109807	6.53121	0.358569	
4.5	-0.0109621	0.0340852	0.203735	-0.00164394	-0.0373547	0.227268	-0.0093182	0.0714399	-0.0235338	0.0187118	0.032745	0.287607	-0.0197247	-0.210134	-0.00377742	-0.791271	0.762606	-0.119418	-0.0122594	-0.143049	-0.00256802	-0.405519	0.760608	-0.0837268	
4.525	-0.010963	0.0301471	0.203586	-0.00164479	-0.0412928	0.227119	-0.0093182	0.0714399	-0.0235338	0.0187146	0.0270136	0.287465	0.00011196	-0.229258	-0.00570758	0.793468	-0.764961	-0.0772066	-3.38683e-05	-0.157525	-0.00596352	0.489019	-0.579045	-0.13582	
4.55	-0.0106084	0.0268734	0.204118	-0.00129018	-0.0445665	0.227652	-0.0093182	0.0714399	-0.0235338	0.0192653	0.0222055	0.288043	0.0220301	-0.192321	0.0231473	0.876724	1.47747	1.1542	0.0141843	-0.130947	0.0212974	0.568725	1.0631	1.09044	
4.575	-0.00951542	0.0244326	0.204387	-0.000197224	-0.0470073	0.227921	-0.0093182	0.0714399	-0.0235338	0.0207526	0.0183603	0.288234	0.0594923	-0.153812	0.00761305	1.49849	1.54039	-0.621371	0.0437182	-0.0976314	0.0107549	1.18136	1.33263	-0.421703	
