time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0	0.00523589	8.62967	5.50229	-0.0164457	-5.48317	-8.61441	0.00522874	8.64892	5.50869	-0.0160788	-5.48958	-8.63366	
0.025	0.00523796	8.62408	5.50762	-0.0160043	-5.48851	-8.60882	0.00519395	8.74266	5.53176	-0.0146297	-5.51264	-8.7274	
0.05	0.00523292	8.63767	5.51601	-0.0153249	-5.49689	-8.62241	0.00508851	9.0264	5.5652	-0.0125464	-5.54606	-9.01114	
0.075	0.00521293	8.69152	5.5267	-0.0144882	-5.50758	-8.67626	0.00486576	9.62435	5.60217	-0.0102638	-5.583	-9.60909	
0.1	0.00517459	8.79477	5.53864	-0.0135999	-5.51951	-8.77951	0.00450009	10.6015	5.6344	-0.00828455	-5.61516	-10.5862	
0.125	0.00512461	8.9293	5.55041	-0.0127825	-5.53128	-8.91404	0.00402115	11.8723	5.65441	-0.00704495	-5.63509	-11.857	
0.15	0.0050814	9.04549	5.56039	-0.0121506	-5.54125	-9.03023	0.00352762	13.17	5.65893	-0.00672998	-5.63951	-13.1548	
0.175	0.00506799	9.08155	5.5672	-0.0117763	-5.54806	-9.06629	0.00314843	14.1583	5.65031	-0.00720345	-5.6308	-14.1431	
0.2	0.00509891	8.99842	5.57023	-0.0116741	-5.55109	-8.98316	0.0029646	14.6347	5.63296	-0.00821293	-5.61341	-14.6194	
0.225	0.00517323	8.79846	5.56985	-0.0118109	-5.55072	-8.7832	0.00296424	14.6357	5.60898	-0.00964013	-5.58943	-14.6205	
0.25	0.00528089	8.50841	5.56716	-0.0121165	-5.54805	-8.49315	0.00307838	14.3404	5.57901	-0.0114515	-5.55948	-14.3251	
0.275	0.00541398	8.14929	5.56359	-0.0124918	-5.5445	-8.13403	0.00324651	13.904	5.54567	-0.0134929	-5.52618	-13.8887	
0.3	0.00557078	7.7254	5.56063	-0.0128229	-5.54156	-7.71014	0.0034409	13.3973	5.51412	-0.0154451	-5.49467	-13.382	
0.325	0.00575353	7.23034	5.55964	-0.0129983	-5.54059	-7.21508	0.00365389	12.8397	5.49031	-0.0169277	-5.47091	-12.8245	
0.35	0.00596612	6.65312	5.56172	-0.0129268	-5.5427	-6.63786	0.00388508	12.2318	5.47932	-0.0176043	-5.45997	-12.2165	
0.375	0.00621358	5.97964	5.56754	-0.0125523	-5.54854	-5.96438	0.00413788	11.5639	5.48459	-0.0172477	-5.46529	-11.5486	
0.4	0.00650046	5.19691	5.57537	-0.0120132	-5.5564	-5.18165	0.0044235	10.8056	5.49925	-0.016299	-5.48	-10.7903	
0.425	0.00682435	4.31098	5.58297	-0.0114877	-5.56402	-4.29572	0.0047461	9.94477	5.5147	-0.0153082	-5.49551	-9.92951	
0.45	0.00718055	3.33443	5.58977	-0.0110119	-5.57085	-3.31917	0.00510105	8.99264	5.53032	-0.0143177	-5.51118	-8.97738	
0.475	0.0075642	2.28054	5.59525	-0.0106198	-5.57635	-2.26528	0.00548357	7.96123	5.54548	-0.0133679	-5.5264	-7.94597	
0.5	0.00797034	1.16329	5.59897	-0.010341	-5.58008	-1.14803	0.00588874	6.86338	5.5596	-0.0124959	-5.54057	-6.84812	
0.525	0.00839384	-0.00263782	5.60053	-0.0102002	-5.58164	0.0178973	0.00631149	5.71274	5.57217	-0.0117337	-5.55318	-5.69748	
0.55	0.00794657	-1.20286	5.5991	-0.0102179	-5.5821	1.2166	0.00674667	4.52369	5.5827	-0.011108	-5.56375	-4.50843	
0.575	0.00834474	-2.41986	5.59565	-0.0103993	-5.57864	2.4336	0.00718883	3.31173	5.59096	-0.0106368	-5.57204	-3.29647	
0.6	0.00874401	-3.63821	5.58962	-0.0107491	-5.57259	3.65194	0.00763252	2.09272	5.59671	-0.0103316	-5.5778	-2.07746	
0.625	0.00913933	-4.84147	5.58114	-0.0112609	-5.56408	4.85521	0.00807211	0.88317	5.59985	-0.0101952	-5.58096	-0.867911	
0.65	0.00952553	-6.0131	5.57046	-0.0119194	-5.55337	6.02684	0.00850183	-0.299988	5.60047	-0.0102216	-5.58158	0.315248	
