Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
715.504	0.0737	0.0513	1.0029	2.1495	0.0505	-0.0745	
715.537	0.0796	0.0593	0.9968	2.1494	0.0528	-0.0765	
715.579	0.0662	0.0432	0.9885	2.1497	0.0513	-0.0759	
715.613	0.0864	0.0386	0.9924	2.1496	0.0533	-0.0728	
715.647	0.0693	0.0537	0.9905	2.1496	0.0535	-0.0729	
715.689	0.0779	0.0469	1.0032	2.1498	0.0521	-0.0738	
715.723	0.0769	0.0535	0.9951	2.1499	0.0518	-0.0749	
715.765	0.0793	0.0522	0.9878	2.1501	0.051	-0.0763	
715.799	0.0806	0.0542	0.9934	2.1501	0.0521	-0.0761	
715.832	0.0688	0.053	0.9932	2.1502	0.0524	-0.0725	
715.874	0.0742	0.0544	0.9954	2.1501	0.0554	-0.0746	
715.908	0.0791	0.0522	0.989	2.1503	0.053	-0.0766	
715.951	0.0752	0.0554	0.9907	2.1504	0.0544	-0.0761	
715.985	0.0762	0.053	0.9922	2.1507	0.052	-0.0757	
716.019	0.0659	0.0554	0.9971	2.1505	0.0559	-0.0778	
716.043	0.072	0.0564	1.0015	2.1506	0.0559	-0.0723	
716.043	0.072	0.0564	1.0015	2.1506	0.0559	-0.0723	
752.723	0.0688	0.0483	0.9961	2.2605	0.0533	-0.0753	
752.757	0.0698	0.0559	0.9927	2.2604	0.0556	-0.0737	
752.782	0.0801	0.0532	0.9917	2.2606	0.0548	-0.0758	
752.824	0.0781	0.0559	0.9937	2.2606	0.0559	-0.0753	
752.832	0.0742	0.0508	0.9961	2.2608	0.0539	-0.0749	
752.874	0.0681	0.0588	0.9998	2.261	0.0525	-0.0728	
752.883	0.0732	0.0547	0.9932	2.2609	0.0544	-0.0734	
752.916	0.0735	0.0537	0.999	2.261	0.0536	-0.0733	
752.934	0.0664	0.0471	0.9897	2.2612	0.0518	-0.0735	
752.968	0.0759	0.0518	1.0027	2.2612	0.0531	-0.0759	
752.984	0.0759	0.0503	0.9895	2.2614	0.0511	-0.0759	
753.018	0.0808	0.0576	0.9963	2.2613	0.055	-0.0784	
753.035	0.0789	0.0483	1.0012	2.2615	0.0526	-0.0771	
753.06	0.0801	0.051	0.9934	2.2617	0.051	-0.0764	
753.085	0.0784	0.0547	0.9993	2.2617	0.0524	-0.0772	
753.111	0.0764	0.0562	0.9946	2.2615	0.0549	-0.0767	
753.137	0.0774	0.0603	0.9995	2.2616	0.0548	-0.0763	
753.161	0.0713	0.0566	0.9951	2.2616	0.0561	-0.0717	
753.187	0.0742	0.0515	0.9988	2.262	0.0516	-0.074	
753.212	0.075	0.0535	0.9915	2.262	0.0531	-0.0748	
753.246	0.075	0.0537	0.9961	2.2623	0.0505	-0.0762	
753.263	0.0671	0.0505	0.9934	2.2623	0.0513	-0.0725	
753.296	0.0828	0.0537	1.0032	2.2623	0.0536	-0.0776	
753.314	0.0728	0.0474	0.9893	2.2623	0.0537	-0.0773	
753.348	0.0742	0.0481	1.0017	2.2628	0.0496	-0.074	
753.364	0.0818	0.053	0.9937	2.2627	0.0518	-0.0751	
753.39	0.0762	0.0508	0.9893	2.2627	0.0519	-0.0746	
753.415	0.071	0.0471	0.9971	2.2629	0.0513	-0.0724	
753.44	0.0813	0.0488	1.0032	2.2629	0.0514	-0.0738	
753.457	0.0708	0.0532	0.9866	2.2628	0.0537	-0.0721	
