L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	
7.78022	5.52363	0.0133837	-5.58242	-7.78022	8.2044	5.49451	0.0139077	-5.32253	-8.15275	-521.86	190.99	21.52	-586.42	223.27	75.32	260.93	158.71	
7.78022	5.52363	0.0133837	-5.58242	-7.78022	8.11648	5.49451	0.0139077	-5.32253	-8.06484	-529.93	156.02	0	-769.34	403.5	2.69	298.59	43.04	
7.69231	5.52363	0.0133837	-5.58242	-7.78022	8.02857	5.49451	0.0139077	-5.32253	-8.06484	-551.45	137.19	18.83	-828.52	107.6	8.07	285.14	32.28	
7.6044	5.61154	0.0133837	-5.58242	-7.69231	7.94066	5.49451	0.0139077	-5.32253	-7.97692	-567.59	83.39	45.73	-841.97	325.49	5.38	357.77	56.49	
7.42857	5.52363	0.0133837	-5.58242	-7.51648	7.76484	5.40659	0.0139077	-5.32253	-7.8011	-508.41	172.16	5.38	-1113.66	381.98	2.69	298.59	13.45	
7.25275	5.52363	0.0133837	-5.58242	-7.42857	7.58901	5.49451	0.0139077	-5.32253	-7.71319	-500.34	88.77	91.46	-618.7	303.97	5.38	320.11	-247.48	
6.98901	5.61154	0.0133837	-5.58242	-7.07692	7.32527	5.49451	0.0139077	-5.41044	-7.36154	-632.15	45.73	102.22	-669.81	355.08	5.38	387.36	-312.04	
6.63736	5.61154	0.0133837	-5.58242	-6.81319	7.06154	5.49451	0.0139077	-5.41044	-7.00989	-564.9	45.73	147.95	-1121.73	298.59	0	438.47	-624.08	
6.28571	5.61154	0.0133837	-5.58242	-6.46154	6.62198	5.49451	0.0139077	-5.41044	-6.65824	-758.58	45.73	53.8	-1272.37	242.1	0	357.77	-279.76	
5.75824	5.61154	0.0133837	-5.58242	-6.02198	6.09451	5.49451	0.0139077	-5.41044	-6.04286	-699.4	45.73	51.11	-879.63	228.65	8.07	384.67	-309.35	
5.23077	5.61154	0.0133837	-5.58242	-5.40659	5.47912	5.49451	0.0139077	-5.41044	-5.51538	-511.1	40.35	59.18	-1032.96	145.26	13.45	454.61	-411.57	
4.61538	5.61154	0.0133837	-5.58242	-4.79121	4.86374	5.49451	0.0139077	-5.41044	-4.9	-486.89	45.73	91.46	-1471.43	166.78	37.66	336.25	-392.74	
3.82418	5.61154	0.0133837	-5.58242	-3.91209	4.07253	5.49451	0.0139077	-5.32253	-4.02088	-675.19	43.04	51.11	-1519.85	161.4	94.15	371.22	-535.31	
2.76923	5.61154	0.0133837	-5.58242	-2.94505	3.10549	5.49451	0.0139077	-5.41044	-3.14176	-511.1	40.35	67.25	-1482.19	193.68	43.04	336.25	-344.32	
1.8022	5.61154	0.0133837	-5.58242	-1.89011	2.05055	5.49451	0.0139077	-5.41044	-2.08681	-365.84	43.04	34.97	-1444.53	-43.04	56.49	411.57	-416.95	
0.747253	5.61154	0.0133837	-5.58242	-0.835165	0.907692	5.49451	0.0139077	-5.41044	-0.856044	99.53	43.04	51.11	-1554.82	217.89	18.83	403.5	-314.73	
-0.395604	5.61154	0.0133837	-5.58242	0.21978	-0.147253	5.40659	0.0139077	-5.41044	0.110989	-562.21	40.35	67.25	-1377.28	26.9	53.8	416.95	-231.34	
-1.45055	5.61154	0.00111674	-5.58242	1.36264	-1.2022	5.49451	0.000609911	-5.41044	1.16593	-341.63	48.42	83.39	-941.5	223.27	43.04	398.12	-459.99	
-2.41758	5.61154	0.000798897	-5.58242	2.32967	-2.08132	5.49451	0.00089339	-5.41044	2.13297	-360.46	51.11	56.49	-758.58	373.91	67.25	427.71	357.77	
-3.20879	5.61154	0.00059273	-5.67033	3.2967	-2.96044	5.49451	0.00201872	-5.41044	3.1	-521.86	56.49	8.07	-59.18	258.24	64.56	357.77	236.72	
-3.82418	5.61154	0.000403744	-5.58242	4	-3.48791	5.49451	0.00364228	-5.49835	3.62747	-941.5	51.11	86.08	438.47	121.05	99.53	104.91	909.22	
-4.26374	5.61154	0.000188986	-5.58242	4.43956	-4.01538	5.40659	0.00503391	-5.49835	4.06703	-642.91	53.8	56.49	742.44	443.85	21.52	110.29	616.01	
-4.61538	5.61154	-7.73126e-05	-5.58242	4.7033	-4.36703	5.40659	0.0066403	-5.49835	4.41868	-521.86	51.11	0	107.6	126.43	2.69	115.67	169.47	
-4.7033	5.61154	-0.000188986	-5.58242	4.96703	-4.45495	5.49451	0.00875351	-5.49835	4.68242	-527.24	53.8	-134.5	365.84	476.13	-8.07	147.95	694.02	
-4.79121	5.61154	-0.000137445	-5.58242	4.96703	-4.63077	5.49451	0.0112619	-5.49835	4.77033	-494.96	53.8	-118.36	150.64	365.84	0	104.91	841.97	
-4.79121	5.61154	-0.000171806	-5.49451	4.87912	-4.63077	5.49451	0.0136328	-5.49835	4.68242	-529.93	51.11	-166.78	309.35	459.99	0	126.43	833.9	
-4.61538	5.61154	-0.000146035	-5.58242	4.7033	-4.54286	5.49451	0.0162442	-5.49835	4.59451	-492.27	48.42	-180.23	-40.35	723.61	0	107.6	1175.53	
-4.26374	5.61154	-4.29515e-05	-5.49451	4.35165	-4.19121	5.49451	0.0192508	-5.49835	4.41868	-220.58	48.42	-209.82	581.04	1108.28	5.38	190.99	1197.05	
-3.82418	5.61154	0.000128854	-5.49451	4	-3.83956	5.58242	0.0227986	-5.49835	3.97912	-330.87	48.42	-228.65	451.92	938.81	-45.73	201.75	1175.53	
-3.38462	5.61154	0.000395153	-5.49451	3.47253	-3.4	5.49451	0.02669	-5.49835	3.36374	-441.16	45.73	-255.55	244.79	1256.23	-61.87	258.24	979.16	
-2.76923	5.61154	0.000566959	-5.49451	2.76923	-2.6967	5.49451	0.0304268	-5.41044	2.83626	-554.14	45.73	-260.93	376.6	1358.45	-61.87	156.02	1180.91	
-1.8022	5.61154	0.000738765	-5.49451	1.97802	-1.99341	5.58242	0.0347735	-5.49835	1.95714	-390.05	48.42	-215.2	376.6	1167.46	-99.53	150.64	1304.65	
