L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	
9.88846	5.49451	0.000481056	-5.14286	-9.82967	11.2959	5.14286	-0.000171806	-5.2967	-11.2692	-866.18	430.4	-494.96	-710.16	387.36	225.96	-244.79	80.7	
9.88846	5.49451	0.000481056	-5.14286	-9.82967	11.2959	5.14286	-0.000171806	-5.2967	-11.3571	-788.17	368.53	-457.3	-750.51	252.86	282.45	-188.3	150.64	
9.88846	5.58242	0.000481056	-5.14286	-9.82967	11.3838	5.14286	-0.000171806	-5.20879	-11.3571	-1175.53	384.67	-465.37	-739.75	400.81	274.38	-137.19	368.53	
9.88846	5.58242	0.000481056	-5.14286	-9.82967	11.2959	5.14286	-0.000171806	-5.2967	-11.3571	-1151.32	406.19	-441.16	-790.86	398.12	277.07	-126.43	207.13	
9.88846	5.49451	0.000481056	-5.23077	-9.74176	11.2959	5.14286	-0.000171806	-5.2967	-11.2692	-1159.39	414.26	-441.16	-788.17	392.74	269	-201.75	349.7	
9.88846	5.58242	0.000481056	-5.14286	-9.74176	11.2959	5.14286	-0.000171806	-5.2967	-11.2692	-1264.3	355.08	-449.23	-893.08	384.67	274.38	-156.02	137.19	
9.80055	5.49451	0.000481056	-5.14286	-9.74176	11.208	5.14286	-0.000171806	-5.2967	-11.1813	-1148.63	408.88	-465.37	-906.53	333.56	277.07	-204.44	61.87	
9.80055	5.49451	0.000481056	-5.14286	-9.65385	11.208	5.14286	-0.000171806	-5.20879	-11.0934	-1156.7	330.87	-398.12	-836.59	403.5	274.38	-99.53	190.99	
9.71264	5.49451	0.000481056	-5.14286	-9.65385	11.1201	5.14286	-0.000171806	-5.2967	-11.0934	-1143.25	387.36	-390.05	-909.22	414.26	430.4	-121.05	341.63	
9.62473	5.58242	0.000481056	-5.14286	-9.65385	11.0322	5.23077	-0.000171806	-5.2967	-11.0055	-769.34	279.76	-414.26	-780.1	438.47	325.49	-129.12	387.36	
9.62473	5.58242	0.000481056	-5.14286	-9.47802	10.9443	5.23077	-0.000171806	-5.20879	-10.9176	-1135.18	347.01	-387.36	-1054.48	395.43	274.38	-212.51	61.87	
9.4489	5.58242	0.000481056	-5.14286	-9.47802	10.9443	5.23077	-0.000171806	-5.2967	-10.9176	-804.31	365.84	-416.95	-1280.44	414.26	328.18	-126.43	255.55	
9.4489	5.58242	0.000481056	-5.14286	-9.39011	10.7685	5.14286	-0.000171806	-5.20879	-10.8297	-1127.11	322.8	-441.16	-1299.27	118.36	338.94	-153.33	67.25	
9.27308	5.49451	0.000481056	-5.14286	-9.3022	10.6805	5.23077	-0.000171806	-5.2967	-10.6538	-1132.49	427.71	-624.08	-1277.75	441.16	373.91	-75.32	61.87	
9.18516	5.58242	0.000481056	-5.23077	-9.21429	10.5047	5.23077	-0.000171806	-5.2967	-10.5659	-1119.04	295.9	-599.87	-1385.35	104.91	363.15	-231.34	158.71	
