R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	
8.21978	5.52363	-0.0166136	-5.40659	-8.21978	8.55604	5.49451	-0.0167253	-5.41044	-8.59231	-863.49	-5.38	-355.08	-1517.16	516.48	-48.42	-26.9	64.56	
7.95604	5.52363	-0.0166136	-5.49451	-8.13187	8.29231	5.58242	-0.0166995	-5.41044	-8.41648	-930.74	5.38	-330.87	-1530.61	468.06	-88.77	-26.9	-193.68	
7.69231	5.52363	-0.0166222	-5.49451	-7.86813	8.11648	5.49451	-0.0166995	-5.41044	-8.15275	-919.98	-40.35	-330.87	-1697.39	486.89	-94.15	-29.59	-212.51	
7.34066	5.52363	-0.0166222	-5.49451	-7.51648	7.67692	5.58242	-0.0166995	-5.41044	-7.8011	-928.05	-21.52	-344.32	-1697.39	338.94	-21.52	-24.21	-53.8	
6.98901	5.61154	-0.0166222	-5.49451	-7.16484	7.41319	5.58242	-0.0166995	-5.41044	-7.44945	-1097.52	-16.14	-328.18	-1716.22	355.08	-78.01	75.32	309.35	
6.54945	5.61154	-0.0166222	-5.49451	-6.63736	6.88571	5.49451	-0.0166995	-5.41044	-6.83407	-1110.97	-24.21	-338.94	-1907.21	451.92	-72.63	67.25	-156.02	
6.02198	5.61154	-0.0166222	-5.49451	-6.10989	6.35824	5.49451	-0.0166995	-5.49835	-6.39451	-798.93	-37.66	-352.39	-1708.15	312.04	-78.01	80.7	32.28	
5.40659	5.61154	-0.0139506	-5.49451	-5.40659	5.74286	5.58242	-0.014509	-5.41044	-5.77912	-928.05	-86.08	-338.94	-1474.12	373.91	-10.76	-8.07	-209.82	
4.7033	5.61154	-0.0131689	-5.49451	-4.7033	5.03956	5.58242	-0.0137101	-5.49835	-4.98791	-1175.53	-8.07	-344.32	-1277.75	416.95	-8.07	43.04	-80.7	
4	5.61154	-0.0128597	-5.49451	-4.08791	4.24835	5.49451	-0.0132548	-5.49835	-4.28462	-1035.65	-18.83	-344.32	-1326.17	255.55	-10.76	21.52	244.79	
3.12088	5.61154	-0.0125848	-5.49451	-3.12088	3.45714	5.49451	-0.0128253	-5.58626	-3.40549	-1059.86	-5.38	-349.7	-1084.07	497.65	-10.76	16.14	123.74	
2.24176	5.61154	-0.0124645	-5.49451	-2.15385	2.57802	5.49451	-0.0125418	-5.49835	-2.52637	-694.02	-5.38	-212.51	-952.26	153.33	-10.76	-104.91	104.91	
1.27473	5.61154	-0.0123013	-5.49451	-1.27473	1.6989	5.49451	-0.0122068	-5.49835	-1.55934	-589.11	0	-347.01	-715.54	293.21	-10.76	-94.15	-40.35	
0.307692	5.61154	-0.0122669	-5.49451	-0.307692	0.81978	5.49451	-0.0120006	-5.49835	-0.68022	-1032.96	-5.38	-223.27	-468.06	279.76	-10.76	-126.43	312.04	
-0.571429	5.61154	-0.0123185	-5.58242	0.747253	-0.235165	5.49451	-0.0119405	-5.49835	0.286813	-696.71	-5.38	-204.44	185.61	529.93	-13.45	-102.22	664.43	
-1.45055	5.61154	-0.0124473	-5.58242	1.71429	-1.02637	5.49451	-0.0120092	-5.49835	1.16593	-944.19	-5.38	-147.95	-215.2	88.77	-10.76	-185.61	279.76	
-2.41758	5.61154	-0.0126621	-5.58242	2.59341	-1.99341	5.49451	-0.0121381	-5.49835	2.13297	-513.79	-5.38	-349.7	-129.12	1119.04	37.66	-118.36	543.38	
-3.20879	5.61154	-0.0129198	-5.58242	3.38462	-2.78462	5.49451	-0.0123443	-5.49835	3.01209	-772.03	-5.38	-260.93	-131.81	973.78	-2.69	-147.95	914.6	
-4	5.61154	-0.0132376	-5.58242	4.26374	-3.66374	5.49451	-0.0125848	-5.49835	3.71538	-629.46	-5.38	-244.79	26.9	513.79	-5.38	-83.39	575.66	
-4.79121	5.61154	-0.0135727	-5.49451	4.96703	-4.36703	5.49451	-0.0129799	-5.49835	4.50659	-825.83	-5.38	-360.46	-45.73	398.12	-2.69	-34.97	403.5	
-5.40659	5.61154	-0.0139678	-5.49451	5.58242	-5.07033	5.49451	-0.0133751	-5.49835	5.03407	-726.3	-21.52	-373.91	-153.33	355.08	-2.69	5.38	368.53	
-6.02198	5.61154	-0.01432	-5.49451	6.1978	-5.68571	5.49451	-0.0137015	-5.41044	5.73736	-492.27	51.11	-363.15	83.39	626.77	-2.69	-10.76	863.49	
-6.28571	5.69945	-0.0144832	-5.49451	6.46154	-5.77363	5.49451	-0.0138476	-5.49835	6.0011	-680.57	13.45	-371.22	303.97	543.38	0	-37.66	250.17	
-6.63736	5.61154	-0.0147667	-5.49451	6.81319	-6.21319	5.40659	-0.0141826	-5.49835	6.35275	-508.41	137.19	-373.91	-26.9	640.22	-13.45	13.45	572.97	
-6.98901	5.61154	-0.0150588	-5.58242	7.16484	-6.56484	5.49451	-0.0144145	-5.49835	6.7044	-538	5.38	-279.76	279.76	470.75	-5.38	-29.59	820.45	
-7.25275	5.61154	-0.0151876	-5.49451	7.42857	-6.82857	5.49451	-0.0145004	-5.49835	6.96813	-465.37	80.7	-312.04	153.33	726.3	-5.38	-32.28	570.28	
-7.42857	5.61154	-0.0153852	-5.49451	7.6044	-7.0044	5.49451	-0.0147324	-5.49835	7.14396	-112.98	67.25	-312.04	252.86	621.39	-8.07	-29.59	887.7	
-7.6044	5.61154	-0.0154282	-5.49451	7.6044	-7.18022	5.49451	-0.0149213	-5.49835	7.31978	-478.82	5.38	-325.49	279.76	387.36	-5.38	-32.28	831.21	
-7.6044	5.61154	-0.0154711	-5.49451	7.69231	-7.26813	5.49451	-0.0149643	-5.49835	7.40769	-118.36	80.7	-282.45	204.44	538	-8.07	-34.97	782.79	
-7.6044	5.61154	-0.0154797	-5.58242	7.69231	-7.26813	5.49451	-0.0150588	-5.49835	7.40769	-387.36	51.11	-236.72	80.7	492.27	-2.69	-34.97	731.68	
-7.51648	5.61154	-0.0154625	-5.49451	7.69231	-7.26813	5.40659	-0.0150588	-5.49835	7.31978	-365.84	0	-325.49	-193.68	492.27	-8.07	-37.66	629.46	
-7.34066	5.61154	-0.0153423	-5.49451	7.42857	-7.26813	5.49451	-0.0150588	-5.49835	7.31978	-185.61	5.38	-196.37	-80.7	570.28	-2.69	-24.21	903.84	
-7.16484	5.69945	-0.0152134	-5.58242	7.16484	-7.09231	5.49451	-0.0150416	-5.49835	7.14396	-48.42	64.56	-180.23	161.4	508.41	-2.69	-32.28	371.22	
-6.98901	5.69945	-0.0150588	-5.49451	6.98901	-6.82857	5.49451	-0.0149042	-5.49835	6.96813	-199.06	61.87	-220.58	193.68	750.51	-2.69	-26.9	954.95	
-6.72527	5.61154	-0.0148354	-5.49451	6.72527	-6.56484	5.49451	-0.0146894	-5.49835	6.7044	-156.02	64.56	-244.79	605.25	696.71	-2.69	-24.21	1094.83	
-6.37363	5.61154	-0.0145949	-5.49451	6.46154	-6.38901	5.49451	-0.0145176	-5.49835	6.26484	-72.63	2.69	-314.73	236.72	626.77	-2.69	-26.9	675.19	
-6.02198	5.61154	-0.01432	-5.49451	5.93407	-5.86154	5.58242	-0.0142685	-5.49835	5.91319	147.95	51.11	-368.53	519.17	1059.86	2.69	-21.52	747.82	
-5.58242	5.61154	-0.013985	-5.49451	5.49451	-5.42198	5.49451	-0.0139506	-5.49835	5.47363	-53.8	29.59	-376.6	196.37	532.62	0	-24.21	761.27	
-5.05495	5.61154	-0.0136757	-5.49451	4.87912	-4.89451	5.49451	-0.0135813	-5.49835	4.85824	-153.33	2.69	-298.59	217.89	734.37	13.45	-2.69	368.53	
-4.35165	5.61154	-0.0133751	-5.49451	4.26374	-4.19121	5.49451	-0.013315	-5.49835	4.15495	78.01	2.69	-301.28	166.78	285.14	-2.69	-18.83	761.27	
-3.64835	5.61154	-0.0130229	-5.49451	3.56044	-3.4	5.49451	-0.0129284	-5.49835	3.45165	-215.2	75.32	-314.73	134.5	320.11	0	-24.21	936.12	
-2.85714	5.61154	-0.0127995	-5.58242	2.85714	-2.6967	5.49451	-0.0126363	-5.49835	2.74835	158.71	78.01	-330.87	107.6	680.57	-8.07	-29.59	147.95	
-1.97802	5.61154	-0.0125504	-5.49451	1.89011	-1.81758	5.49451	-0.0124989	-5.49835	1.78132	-126.43	43.04	-330.87	134.5	645.6	-10.76	-29.59	632.15	
-1.18681	5.61154	-0.0124302	-5.49451	0.923077	-1.02637	5.49451	-0.012413	-5.49835	0.99011	5.38	56.49	-379.29	728.99	527.24	-10.76	-32.28	333.56	
-0.395604	5.61154	-0.0123099	-5.49451	0.21978	-0.147253	5.49451	-0.012413	-5.49835	0.0230769	-118.36	29.59	-379.29	-244.79	403.5	-10.76	-43.04	-123.74	
0.483516	5.61154	-0.0122927	-5.49451	-0.659341	0.81978	5.49451	-0.0125075	-5.49835	-0.856044	-96.84	-2.69	-347.01	-134.5	823.14	-10.76	-43.04	177.54	
1.36264	5.61154	-0.0123099	-5.49451	-1.62637	1.61099	5.49451	-0.0127394	-5.49835	-1.82308	-37.66	0	-247.48	-298.59	306.66	-13.45	-43.04	-481.51	
2.32967	5.61154	-0.0124473	-5.58242	-2.32967	2.49011	5.49451	-0.0129112	-5.49835	-2.79011	-274.38	16.14	-287.83	-473.44	37.66	-16.14	-40.35	215.2	
3.12088	5.61154	-0.0126621	-5.49451	-3.38462	3.19341	5.49451	-0.0133923	-5.49835	-3.40549	-177.54	-5.38	-306.66	-80.7	828.52	-10.76	-32.28	-384.67	
3.82418	5.69945	-0.0129542	-5.58242	-4	4.07253	5.49451	-0.0134782	-5.49835	-4.1967	-285.14	0	-236.72	-642.91	274.38	-13.45	-37.66	-131.81	
4.52747	5.61154	-0.013272	-5.49451	-4.79121	4.6	5.49451	-0.0139764	-5.49835	-4.81209	-274.38	29.59	-185.61	-683.26	347.01	-13.45	13.45	-473.44	
5.14286	5.61154	-0.0136156	-5.58242	-5.40659	5.21538	5.49451	-0.0142942	-5.49835	-5.42747	-430.4	0	-295.9	-919.98	462.68	-13.45	-45.73	-287.83	
5.75824	5.61154	-0.0139249	-5.58242	-5.75824	5.83077	5.49451	-0.0146293	-5.41044	-5.86703	-640.22	0	-301.28	-893.08	274.38	-13.45	-29.59	-255.55	
5.93407	5.61154	-0.0140108	-5.49451	-6.02198	6.00659	5.49451	-0.0147495	-5.49835	-6.13077	-352.39	48.42	-258.24	-909.22	556.83	-10.76	16.14	-107.6	
6.28571	5.61154	-0.0143028	-5.49451	-6.37363	6.35824	5.40659	-0.0148956	-5.49835	-6.48242	-360.46	2.69	-201.75	-529.93	69.94	-16.14	-16.14	-75.32	
6.54945	5.61154	-0.0145605	-5.49451	-6.72527	6.62198	5.49451	-0.0152564	-5.49835	-6.83407	-494.96	112.98	-271.69	-858.11	685.95	-16.14	104.91	-220.58	
6.81319	5.61154	-0.0147495	-5.49451	-6.98901	6.88571	5.49451	-0.015368	-5.41044	-6.92198	-559.52	0	-242.1	-621.39	255.55	-16.14	45.73	-419.64	
6.98901	5.61154	-0.0149385	-5.49451	-7.16484	7.06154	5.58242	-0.0154797	-5.49835	-7.0978	-511.1	0	-349.7	-306.66	371.22	-16.14	86.08	-161.4	
7.16484	5.61154	-0.0152048	-5.49451	-7.25275	7.23736	5.49451	-0.0155055	-5.49835	-7.36154	-524.55	24.21	-279.76	-694.02	408.88	-13.45	-5.38	-18.83	
7.25275	5.61154	-0.0152392	-5.49451	-7.42857	7.32527	5.49451	-0.0155398	-5.49835	-7.27363	-508.41	5.38	-290.52	-594.49	223.27	-21.52	-13.45	-18.83	
7.25275	5.61154	-0.0153337	-5.49451	-7.42857	7.23736	5.49451	-0.0154883	-5.49835	-7.27363	-295.9	16.14	-282.45	-578.35	500.34	-16.14	0	-10.76	
7.25275	5.69945	-0.0153423	-5.58242	-7.34066	7.23736	5.49451	-0.0154453	-5.49835	-7.18571	-454.61	-5.38	-266.31	-546.07	446.54	-16.14	-45.73	-5.38	
7.16484	5.61154	-0.0153251	-5.49451	-7.25275	7.23736	5.49451	-0.0153509	-5.49835	-7.0978	-414.26	0	-258.24	-677.88	231.34	-13.45	-88.77	-34.97	
6.98901	5.61154	-0.015222	-5.58242	-7.07692	6.97363	5.49451	-0.0152821	-5.49835	-7.0978	29.59	0	-271.69	-860.8	384.67	-10.76	-59.18	0	
6.9011	5.61154	-0.0150072	-5.49451	-6.98901	6.7978	5.49451	-0.0151017	-5.49835	-6.83407	86.08	-2.69	-252.86	-885.01	142.57	-10.76	-48.42	-239.41	
6.54945	5.61154	-0.0147753	-5.49451	-6.72527	6.53407	5.49451	-0.0149471	-5.49835	-6.57033	-427.71	-8.07	-188.3	-1175.53	285.14	-10.76	-80.7	-18.83	
6.37363	5.61154	-0.0145176	-5.58242	-6.54945	6.27033	5.49451	-0.0147581	-5.49835	-6.30659	-656.36	0	-207.13	-812.38	129.12	-8.07	-34.97	271.69	
5.93407	5.61154	-0.0142169	-5.49451	-6.1978	6.00659	5.49451	-0.0145434	-5.49835	-5.86703	-1097.52	40.35	-220.58	-1143.25	215.2	-8.07	-21.52	164.09	
5.49451	5.61154	-0.013839	-5.49451	-5.67033	5.3033	5.49451	-0.0142685	-5.49835	-5.42747	-777.41	18.83	-341.63	-1678.56	381.98	-8.07	72.63	282.45	
5.05495	5.61154	-0.0134953	-5.49451	-5.23077	4.77582	5.49451	-0.0139764	-5.49835	-4.81209	-368.53	48.42	-274.38	-1425.7	-69.94	-8.07	161.4	-161.4	
4.35165	5.61154	-0.0131603	-5.49451	-4.52747	4.24835	5.49451	-0.0136414	-5.49835	-4.1967	-782.79	0	-293.21	-1568.27	225.96	-8.07	158.71	-581.04	
3.64835	5.61154	-0.0128081	-5.49451	-3.82418	3.45714	5.49451	-0.0133064	-5.49835	-3.40549	-801.62	43.04	-338.94	-1587.1	24.21	-8.07	86.08	13.45	
2.76923	5.61154	-0.0125676	-5.49451	-3.03297	2.75385	5.49451	-0.0130572	-5.49835	-2.61429	-769.34	0	-325.49	-1533.3	-48.42	-8.07	145.26	53.8	
2.06593	5.61154	-0.0124216	-5.49451	-2.15385	1.78681	5.49451	-0.0128081	-5.41044	-1.82308	-570.28	2.69	-349.7	-1355.76	193.68	-8.07	91.46	-26.9	
1.0989	5.61154	-0.0123786	-5.49451	-1.18681	0.995604	5.49451	-0.0125934	-5.49835	-0.943956	-384.67	0	-355.08	-1145.94	-83.39	-10.76	150.64	18.83	
0.307692	5.69945	-0.0123872	-5.49451	-0.21978	0.204396	5.49451	-0.0123013	-5.49835	0.110989	-250.17	0	-360.46	-435.78	349.7	0	-2.69	0	
-0.659341	5.61154	-0.0125332	-5.49451	0.659341	-0.762637	5.49451	-0.0123528	-5.49835	0.902198	-753.2	59.18	-263.62	-556.83	180.23	-10.76	-13.45	250.17	
-1.45055	5.69945	-0.0126879	-5.49451	1.62637	-1.64176	5.49451	-0.0123013	-5.49835	1.78132	-185.61	2.69	-158.71	-427.71	400.81	-16.14	-112.98	403.5	
-2.24176	5.61154	-0.0129628	-5.58242	2.50549	-2.52088	5.40659	-0.0124473	-5.49835	2.57253	61.87	0	-137.19	-102.22	266.31	-48.42	-177.54	696.71	
-3.03297	5.61154	-0.0132806	-5.58242	3.20879	-3.31209	5.49451	-0.0125676	-5.49835	3.36374	-314.73	2.69	-145.26	-150.64	78.01	-5.38	-169.47	807	
-3.82418	5.61154	-0.0135984	-5.58242	4	-4.01538	5.49451	-0.0128854	-5.49835	4.15495	-169.47	32.28	-158.71	-34.97	225.96	-5.38	-126.43	790.86	
-4.61538	5.61154	-0.0138991	-5.58242	4.7033	-4.63077	5.49451	-0.0132376	-5.49835	4.85824	-376.6	0	-236.72	-190.99	513.79	56.49	-118.36	809.69	
-5.14286	5.61154	-0.0141826	-5.58242	5.23077	-5.24615	5.40659	-0.0135383	-5.49835	5.47363	-258.24	5.38	-190.99	34.97	301.28	-2.69	-43.04	852.73	
-5.58242	5.61154	-0.0144403	-5.58242	5.75824	-5.77363	5.49451	-0.0138218	-5.49835	5.91319	-72.63	80.7	-209.82	-53.8	228.65	34.97	-61.87	648.29	
-5.84615	5.61154	-0.0145348	-5.49451	5.93407	-5.94945	5.49451	-0.0140194	-5.49835	6.17692	-247.48	78.01	-295.9	-134.5	656.36	-2.69	-26.9	922.67	
-6.28571	5.61154	-0.0147753	-5.49451	6.37363	-6.3011	5.49451	-0.0143458	-5.49835	6.44066	-325.49	53.8	-341.63	-86.08	607.94	45.73	-26.9	494.96	
-6.54945	5.61154	-0.0149557	-5.49451	6.54945	-6.65275	5.49451	-0.0146464	-5.41044	6.7044	-470.75	34.97	-387.36	-59.18	153.33	10.76	-75.32	602.56	
-6.81319	5.61154	-0.0150588	-5.49451	6.81319	-6.91648	5.40659	-0.0148183	-5.49835	6.96813	-94.15	118.36	-384.67	282.45	535.31	18.83	88.77	556.83	
-6.98901	5.69945	-0.0151103	-5.49451	7.07692	-7.09231	5.49451	-0.0151103	-5.41044	7.14396	-387.36	217.89	-384.67	-53.8	336.25	43.04	43.04	710.16	
-7.07692	5.61154	-0.0151189	-5.58242	7.07692	-7.18022	5.49451	-0.0152564	-5.49835	7.23187	115.67	126.43	-392.74	239.41	513.79	16.14	123.74	508.41	
-7.25275	5.61154	-0.0152048	-5.49451	7.25275	-7.26813	5.49451	-0.0154368	-5.41044	7.23187	-422.33	78.01	-392.74	-185.61	500.34	37.66	-26.9	274.38	
-7.25275	5.61154	-0.0152048	-5.58242	7.25275	-7.26813	5.40659	-0.0154711	-5.49835	7.31978	-225.96	94.15	-285.14	-131.81	381.98	8.07	0	433.09	
-7.25275	5.61154	-0.0152048	-5.58242	7.25275	-7.26813	5.49451	-0.0154711	-5.49835	7.31978	-312.04	37.66	-150.64	-129.12	511.1	72.63	-32.28	376.6	
-7.16484	5.61154	-0.0151705	-5.58242	7.25275	-7.18022	5.49451	-0.0153165	-5.49835	7.23187	-476.13	67.25	-142.57	-180.23	521.86	2.69	-64.56	468.06	
-7.07692	5.61154	-0.0151275	-5.58242	7.16484	-7.18022	5.49451	-0.0152134	-5.49835	7.14396	-295.9	107.6	-134.5	0	599.87	51.11	-48.42	723.61	
-6.9011	5.61154	-0.0149901	-5.58242	6.9011	-6.91648	5.49451	-0.0149299	-5.49835	6.96813	-368.53	0	-126.43	188.3	817.76	-2.69	-112.98	852.73	
-6.63736	5.61154	-0.0148784	-5.58242	6.63736	-6.74066	5.49451	-0.0147238	-5.49835	6.79231	-86.08	34.97	-169.47	-40.35	925.36	13.45	-86.08	1170.15	
-6.37363	5.61154	-0.0146894	-5.58242	6.37363	-6.38901	5.49451	-0.0145176	-5.58626	6.52857	-201.75	43.04	-134.5	438.47	1041.03	0	-43.04	1291.2	
-6.02198	5.61154	-0.0144661	-5.58242	6.02198	-6.03736	5.49451	-0.0141998	-5.49835	6.17692	104.91	94.15	-185.61	645.6	1334.24	13.45	-29.59	1482.19	
-5.49451	5.61154	-0.014131	-5.58242	5.49451	-5.50989	5.49451	-0.0137874	-5.49835	5.56154	48.42	5.38	-269	123.74	1022.2	0	-8.07	1449.91	
-5.05495	5.61154	-0.013839	-5.49451	4.96703	-5.07033	5.49451	-0.0135383	-5.49835	5.12198	16.14	45.73	-355.08	158.71	1076	40.35	142.57	1433.77	
-4.26374	5.61154	-0.0134438	-5.58242	4.35165	-4.36703	5.49451	-0.0131947	-5.41044	4.41868	-2.69	43.04	-274.38	137.19	1113.66	0	-2.69	1667.8	
-3.56044	5.69945	-0.0130916	-5.49451	3.38462	-3.66374	5.49451	-0.0128854	-5.49835	3.62747	88.77	0	-330.87	758.58	917.29	0	134.5	1062.55	
-2.85714	5.61154	-0.0128425	-5.49451	2.76923	-2.87253	5.49451	-0.0126105	-5.41044	2.83626	-131.81	21.52	-376.6	158.71	997.99	0	201.75	1124.42	
-1.97802	5.61154	-0.0126191	-5.49451	1.97802	-1.99341	5.49451	-0.0124903	-5.41044	1.95714	-102.22	0	-379.29	-225.96	766.65	0	199.06	1008.75	
-1.0989	5.61154	-0.0124044	-5.49451	1.01099	-1.11429	5.49451	-0.0124903	-5.49835	0.99011	45.73	83.39	-462.68	0	1016.82	0	212.51	798.93	
-0.307692	5.61154	-0.0122326	-5.49451	0.131868	-0.235165	5.49451	-0.0124731	-5.41044	0.0230769	-255.55	8.07	-392.74	-169.47	715.54	0	75.32	209.82	
0.571429	5.69945	-0.012181	-5.49451	-0.747253	0.643956	5.49451	-0.0126535	-5.41044	-0.856044	-260.93	13.45	-387.36	-470.75	640.22	0	-8.07	-5.38	
1.45055	5.61154	-0.0121896	-5.58242	-1.71429	1.61099	5.49451	-0.0128253	-5.49835	-1.73516	-341.63	0	-156.02	-1097.52	188.3	-8.07	0	-16.14	
2.32967	5.69945	-0.0123099	-5.58242	-2.50549	2.31429	5.49451	-0.0131775	-5.58626	-2.61429	-484.2	91.46	-150.64	-772.03	373.91	32.28	-8.07	-180.23	
3.20879	5.61154	-0.0125075	-5.58242	-3.20879	3.19341	5.49451	-0.0134524	-5.49835	-3.40549	-494.96	5.38	-126.43	-812.38	586.42	-5.38	-110.29	37.66	
3.91209	5.69945	-0.0128768	-5.58242	-4.08791	3.8967	5.49451	-0.0137702	-5.58626	-4.10879	-422.33	40.35	-126.43	-911.91	581.04	-5.38	-131.81	-80.7	
4.61538	5.69945	-0.0132462	-5.58242	-4.79121	4.6	5.49451	-0.0140451	-5.58626	-4.72418	-473.44	0	-61.87	-882.32	478.82	-5.38	-239.41	-683.26	
5.23077	5.61154	-0.0135641	-5.58242	-5.23077	5.12747	5.49451	-0.0143286	-5.49835	-5.42747	-430.4	61.87	-118.36	-995.3	457.3	-5.38	-199.06	204.44	
5.67033	5.61154	-0.0139678	-5.58242	-5.84615	5.65495	5.49451	-0.0146464	-5.49835	-5.77912	-645.6	13.45	-118.36	-750.51	790.86	-5.38	-45.73	-411.57	
5.84615	5.61154	-0.0140537	-5.58242	-6.02198	5.83077	5.49451	-0.014698	-5.49835	-6.04286	-271.69	2.69	-129.12	-855.42	527.24	0	-83.39	78.01	
6.28571	5.61154	-0.0144231	-5.58242	-6.37363	6.18242	5.58242	-0.0148612	-5.49835	-6.30659	-457.3	0	-142.57	-559.52	500.34	-61.87	5.38	-131.81	
6.54945	5.61154	-0.0147238	-5.49451	-6.72527	6.53407	5.49451	-0.0150588	-5.41044	-6.65824	-513.79	0	-260.93	-952.26	478.82	-5.38	-16.14	0	
6.81319	5.61154	-0.0149385	-5.49451	-6.9011	6.7978	5.58242	-0.0151103	-5.41044	-6.83407	-524.55	13.45	-387.36	-583.73	774.72	0	134.5	-373.91	
6.98901	5.69945	-0.0151619	-5.49451	-7.07692	6.97363	5.58242	-0.0153165	-5.41044	-7.0978	-511.1	0	-384.67	-468.06	946.88	-2.69	121.05	-21.52	
7.16484	5.69945	-0.0153251	-5.49451	-7.25275	7.06154	5.49451	-0.0152907	-5.49835	-7.18571	-524.55	0	-387.36	-511.1	529.93	-10.76	182.92	497.65	
7.25275	5.69945	-0.015368	-5.49451	-7.34066	7.14945	5.49451	-0.0153852	-5.49835	-7.27363	-422.33	75.32	-387.36	-503.03	508.41	-16.14	153.33	53.8	
7.25275	5.61154	-0.0154024	-5.49451	-7.34066	7.14945	5.49451	-0.0154024	-5.49835	-7.27363	-516.48	32.28	-352.39	-532.62	511.1	-5.38	10.76	-99.53	
7.25275	5.61154	-0.015368	-5.49451	-7.34066	7.14945	5.49451	-0.0154024	-5.49835	-7.18571	-465.37	48.42	-336.25	-559.52	462.68	-5.38	43.04	96.84	
7.25275	5.61154	-0.0152564	-5.49451	-7.25275	7.06154	5.49451	-0.0154024	-5.49835	-7.18571	-516.48	40.35	-147.95	-911.91	368.53	-5.38	10.76	13.45	
7.07692	5.61154	-0.015076	-5.58242	-7.25275	6.97363	5.49451	-0.0153594	-5.49835	-7.00989	-642.91	2.69	-126.43	-1232.02	489.58	13.45	-64.56	18.83	
6.9011	5.61154	-0.0148612	-5.58242	-7.07692	6.7978	5.49451	-0.0152392	-5.58626	-6.83407	-441.16	10.76	-123.74	-1492.95	457.3	-5.38	-104.91	-137.19	
6.72527	5.61154	-0.0146121	-5.58242	-6.9011	6.53407	5.49451	-0.0151361	-5.49835	-6.65824	-634.84	32.28	-104.91	-1530.61	395.43	-5.38	-180.23	-123.74	
6.37363	5.61154	-0.0143887	-5.58242	-6.72527	6.27033	5.49451	-0.0148698	-5.58626	-6.30659	-1006.06	26.9	-99.53	-1826.51	169.47	-5.38	-129.12	-306.66	
6.02198	5.61154	-0.0141224	-5.58242	-6.37363	5.91868	5.49451	-0.0146722	-5.49835	-5.86703	-1113.66	0	-104.91	-1646.28	172.16	45.73	-72.63	373.91	
5.58242	5.61154	-0.0137187	-5.58242	-5.84615	5.39121	5.49451	-0.0143973	-5.49835	-5.33956	-997.99	0	-156.02	-1971.77	341.63	-8.07	-61.87	190.99	
5.05495	5.61154	-0.013418	-5.58242	-5.14286	4.77582	5.49451	-0.0140279	-5.49835	-4.81209	-1070.62	0	-156.02	-1772.71	164.09	5.38	102.22	-61.87	
4.35165	5.61154	-0.0131517	-5.49451	-4.61538	4.24835	5.49451	-0.01365	-5.49835	-4.1967	-1092.14	8.07	-134.5	-1503.71	390.05	-2.69	8.07	-250.17	
