time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0	0.00517295	8.79916	5.49802	-0.0167612	-5.4789	-8.7839	0.00517258	8.80017	5.49801	-0.0167621	-5.47888	-8.78491	
0.025	0.00518067	8.77837	5.49838	-0.0167378	-5.47926	-8.76311	0.00517738	8.78726	5.49825	-0.0167453	-5.47913	-8.772	
0.05	0.0051927	8.74599	5.49902	-0.0166971	-5.47989	-8.73073	0.00518002	8.78013	5.49851	-0.0167259	-5.47939	-8.76487	
0.075	0.00520834	8.70388	5.49997	-0.0166371	-5.48085	-8.68862	0.00517545	8.79245	5.49866	-0.0167117	-5.47954	-8.77719	
0.1	0.00522749	8.65228	5.50127	-0.016556	-5.48216	-8.63702	0.00516113	8.83098	5.49864	-0.0167065	-5.47952	-8.81572	
0.125	0.00525139	8.58789	5.50294	-0.0164531	-5.48382	-8.57263	0.00514071	8.88595	5.49855	-0.0167038	-5.47942	-8.87069	
0.15	0.00528278	8.50328	5.50493	-0.0163286	-5.48582	-8.48802	0.00512518	8.92774	5.4987	-0.0166847	-5.47957	-8.91248	
0.175	0.00532518	8.38892	5.50721	-0.0161835	-5.48811	-8.37366	0.00512872	8.9182	5.49949	-0.0166243	-5.48036	-8.90294	
0.2	0.00538135	8.23734	5.50976	-0.0160179	-5.49066	-8.22208	0.00516065	8.83228	5.5012	-0.0165061	-5.48207	-8.81702	
0.225	0.00545247	8.04526	5.51261	-0.0158295	-5.49353	-8.03	0.00522094	8.66993	5.50381	-0.0163311	-5.48469	-8.65467	
0.25	0.0055389	7.8116	5.51584	-0.015615	-5.49677	-7.79634	0.00530413	8.44572	5.50715	-0.0161097	-5.48804	-8.43046	
0.275	0.00564153	7.5338	5.51951	-0.0153712	-5.50045	-7.51854	0.00540614	8.17042	5.51107	-0.0158503	-5.49198	-8.15516	
0.3	0.00576231	7.20646	5.52365	-0.015096	-5.50461	-7.1912	0.00552681	7.8443	5.51554	-0.0155554	-5.49647	-7.82904	
0.325	0.00590398	6.82193	5.52829	-0.0147887	-5.50926	-6.80667	0.00566842	7.46097	5.52057	-0.0152248	-5.50151	-7.44571	
0.35	0.00606988	6.37088	5.53341	-0.01445	-5.5144	-6.35562	0.00583425	7.01126	5.52615	-0.0148587	-5.50712	-6.996	
0.375	0.00626394	5.84233	5.53897	-0.0140829	-5.51998	-5.82707	0.00602824	6.48416	5.53227	-0.0144595	-5.51325	-6.4689	
0.4	0.00648924	5.22749	5.54485	-0.0136962	-5.52588	-5.21223	0.00625347	5.87086	5.53879	-0.0140354	-5.51979	-5.8556	
0.425	0.00674331	4.53276	5.55073	-0.0133111	-5.53178	-4.5175	0.00650747	5.17769	5.54539	-0.013608	-5.52642	-5.16243	
0.45	0.0070221	3.76899	5.55624	-0.0129508	-5.53731	-3.75373	0.00678619	4.41539	5.55172	-0.0132012	-5.53277	-4.40013	
0.475	0.0073214	2.94759	5.56107	-0.012637	-5.54216	-2.93233	0.00708543	3.59529	5.55743	-0.0128371	-5.5385	-3.58003	
0.5	0.00763688	2.08057	5.56493	-0.0123879	-5.54603	-2.06531	0.00740086	2.72933	5.56222	-0.0125351	-5.54331	-2.71407	
0.525	0.00796402	1.18053	5.56758	-0.0122186	-5.54869	-1.16527	0.00772796	1.83005	5.56584	-0.0123107	-5.54695	-1.81479	
0.55	0.00829817	0.260594	5.56888	-0.0121391	-5.54999	-0.245334	0.0080621	0.910531	5.56813	-0.012175	-5.54924	-0.895272	
0.575	0.00863455	-0.665596	5.56872	-0.0121546	-5.54984	0.680856	0.00839848	-0.015609	5.56899	-0.0121338	-5.5501	0.0308685	
0.6	0.00807149	-1.58506	5.56639	-0.0122689	-5.54938	1.59879	0.00785903	-0.935339	5.56766	-0.0121918	-5.55066	0.949072	
