time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	Rfoot_ref_x	Rfoot_ref_y	Rfoot_ref_z	Lfoot_ref_x	Lfoot_ref_y	Lfoot_ref_z	
1.375	-3.78899e-05	0.0323275	0.227275	-2.43835e-05	0.00292548	2.5841e-05	-2.43736e-05	0.0735533	2.58327e-05	0.0302713	0.0292723	0.310929	6.45634e-05	-0.187126	0.000733196	0.00185877	0.0953217	0.020523	0	-0.125909	0	0	0.144529	0	0	0.00289923	0	0	0.0735275	0	
1.4	-3.79223e-05	0.0292366	0.227275	-2.43088e-05	0.00292161	2.58096e-05	-2.42987e-05	0.0735494	2.58022e-05	0.030274	0.0247258	0.310959	0.000107047	-0.181861	0.00120192	0.00169935	0.210585	0.018749	0	-0.121311	0	0	0.223314	0	0	0.00289923	0	0	0.0735275	0	
1.425	-3.79653e-05	0.0262851	0.227274	-2.42358e-05	0.00291791	2.57953e-05	-2.42257e-05	0.0735457	2.57888e-05	0.0302776	0.0203829	0.310998	0.000142789	-0.173717	0.00159584	0.00142968	0.325748	0.0157569	0	-0.114746	0	0	0.301856	0	0	0.00289923	0	0	0.0735275	0	
1.45	-3.80161e-05	0.0235221	0.227274	-2.41661e-05	0.00291445	2.5796e-05	-2.41559e-05	0.0735422	2.57903e-05	0.0302818	0.0163155	0.311046	0.000169361	-0.162695	0.00188814	0.00106288	0.440913	0.0116919	0	-0.10622	0	0	0.380154	0	0	0.00289923	0	0	0.0735275	0	
1.475	-3.80714e-05	0.0209964	0.227274	-2.41011e-05	0.00291129	2.58083e-05	-2.40909e-05	0.0735391	2.58034e-05	0.0302864	0.0125957	0.311097	0.000184777	-0.148791	0.00205689	0.000616632	0.556137	0.0067498	0	-0.0957399	0	0	0.458209	0	0	0.00289923	0	0	0.0735275	0	
1.5	-3.81274e-05	0.0187567	0.227273	-2.40426e-05	0.00290848	2.58286e-05	-2.40323e-05	0.0735363	2.58243e-05	0.0302911	0.0092956	0.311149	0.000187591	-0.132005	0.00208612	0.000112546	0.671426	0.00116924	0	-0.0833116	0	0	0.53602	0	0	0.00289923	0	0	0.0735275	0	
1.525	-3.81803e-05	0.0168517	0.227273	-2.39922e-05	0.00290609	2.58527e-05	-2.39818e-05	0.0735339	2.5849e-05	0.0302955	0.00648716	0.311198	0.000176978	-0.112337	0.00196674	-0.000424519	0.786728	-0.00477501	0	-0.068941	0	0	0.613588	0	0	0.00289923	0	0	0.0735275	0	
1.55	-3.82001e-05	0.0161788	0.227273	-2.39742e-05	0.00290525	2.58628e-05	-2.39638e-05	0.0735321	2.58593e-05	0.0302972	0.00549515	0.311217	6.6299e-05	-0.0396804	0.000738794	-0.00442715	2.90627	-0.0491179	0	-0.0644824	0	0	0.500104	0	0	0.00289923	0	0	0.0735266	0	
1.575	-3.8245e-05	0.0147187	0.227273	-2.3935e-05	0.00290342	2.58875e-05	-2.39247e-05	0.0735241	2.58845e-05	0.030301	0.00334268	0.311259	0.000150607	-0.086099	0.00168816	0.00337232	-1.85674	0.0379747	0	-0.0526924	0	0	0.444949	0	0	0.00289923	0	0	0.0735204	0	
1.6	-3.82831e-05	0.0135368	0.227273	-2.3903e-05	0.00290194	2.59108e-05	-2.38929e-05	0.0735066	2.59082e-05	0.0303042	0.00160236	0.311296	0.000128487	-0.0696128	0.00146647	-0.000884796	0.659448	-0.00886754	0	-0.0421475	0	0	0.400307	0	0	0.00289923	0	0	0.0735044	0	
