Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
0.017	0.97	0.0203	0.0452	-0.7861	0.4355	-1.5202	
0.053	0.989	0.0129	0.0496	-0.7357	0.3849	-1.5191	
0.088	0.9749	0.0139	0.0466	-0.6984	0.3475	-1.5187	
0.123	0.9778	0.0146	0.0476	-0.6646	0.3135	-1.5199	
0.157	0.9734	0.0098	0.0461	-0.6496	0.2983	-1.5195	
0.192	0.9788	0.0173	0.0488	-0.693	0.3417	-1.5178	
0.227	0.9697	0.0178	0.0383	-0.7337	0.3825	-1.5222	
0.262	0.9753	0.021	0.0547	-0.7447	0.3933	-1.5183	
0.298	0.978	0.019	0.0388	-0.7698	0.4183	-1.5181	
0.333	0.9844	0.0229	0.0339	-0.7883	0.4367	-1.5235	
0.367	0.9827	0.0181	0.0493	-0.7483	0.3965	-1.5187	
0.402	0.9814	0.0244	0.0454	-0.7258	0.3739	-1.5215	
0.437	0.9746	0.0137	0.042	-0.735	0.3831	-1.5233	
0.473	0.9827	0.0203	0.0505	-0.7297	0.3777	-1.5221	
0.508	0.9729	0.0134	0.0498	-0.6981	0.3459	-1.5198	
0.533	0.9749	0.0173	0.0503	-0.7432	0.391	-1.5194	
0.533	0.9749	0.0173	0.0503	-0.7432	0.391	-1.5194	
2.389	0.9648	0.0525	-0.1299	-0.5984	0.243	-1.5322	
2.425	0.9929	-0.1016	0.1582	-0.6054	0.2484	-1.5314	
2.459	0.9834	-0.1318	0.2041	-0.579	0.2194	-1.5291	
2.486	0.9595	0.0396	0.248	-0.6116	0.2523	-1.5284	
2.512	0.8718	-0.1125	-0.0596	-0.5991	0.2388	-1.5302	
2.53	0.98	-0.0449	0.1985	-0.5435	0.1833	-1.5299	
2.556	1.0469	-0.1448	0.3132	-0.5153	0.1553	-1.5297	
2.582	0.896	-0.2197	-0.106	-0.4569	0.0962	-1.5309	
2.609	0.9226	0.1057	0.0574	-0.5524	0.192	-1.5278	
2.635	1.0947	0.0857	0.0669	-0.6027	0.2428	-1.5266	
2.661	0.9888	0.1611	-0.0063	-0.7114	0.3521	-1.5253	
2.688	1.0769	0.0049	0.1646	-0.7909	0.4325	-1.5219	
2.705	1.0408	0.1277	-0.1257	-0.8675	0.5092	-1.5239	
2.731	1.0012	0.1267	-0.4688	-0.8946	0.5365	-1.5246	
2.757	1.02	0.1624	-0.1287	-0.9369	0.5797	-1.5253	
2.784	1.0378	-0.1191	0.3608	-0.8894	0.5318	-1.528	
2.811	1.1494	-0.0525	0.1494	-0.8209	0.463	-1.5298	
2.836	0.8132	-0.002	-0.1897	-0.8865	0.5285	-1.5293	
2.854	0.9731	-0.0176	-0.0508	-0.8364	0.4781	-1.5302	
2.88	0.9758	-0.1953	0.1099	-0.7426	0.3833	-1.5314	
2.907	0.9485	-0.071	0.3701	-0.6286	0.2678	-1.5328	
2.934	1.0083	0.0562	0.2402	-0.566	0.2045	-1.5325	
2.959	0.9961	-0.2615	0.157	-0.5026	0.14	-1.5324	
2.986	1.012	-0.0076	0.1572	-0.5404	0.1779	-1.5315	
3.012	0.8918	-0.0771	0.0171	-0.6027	0.2395	-1.531	
3.03	0.97	-0.1521	0.0198	-0.5427	0.1795	-1.5303	
3.055	1.0054	0.0605	-0.0269	-0.615	0.2517	-1.5319	
3.082	1.0693	-0.2354	0.0723	-0.4939	0.1296	-1.5324	
3.109	1.092	-0.1733	0.2673	-0.3337	-0.0312	-1.5326	
3.135	0.7532	0.2791	-0.0137	-0.3016	-0.0629	-1.5354	
3.161	1.001	0.3977	-0.156	-0.3144	-0.0491	-1.5364	
3.187	1.1882	-0.0664	0.2932	-0.2458	-0.1183	-1.5352	
3.205	0.9387	0.1794	0.043	-0.3868	0.0236	-1.5357	
3.232	0.8674	0.1216	-0.4751	-0.4186	0.0562	-1.5371	
3.258	0.9783	-0.0942	0.2534	-0.3247	-0.0383	-1.5354	
3.284	1.0002	0.0173	0.0115	-0.4551	0.0924	-1.5361	
3.31	1.0396	0.1575	-0.0459	-0.3808	0.0188	-1.5367	
3.337	1.0127	0.012	-0.0386	-0.3696	0.0065	-1.5385	
3.354	1.0085	-0.0374	0.1714	-0.324	-0.0401	-1.5365	
3.381	1.0095	0.0144	0.2234	-0.447	0.0832	-1.5358	
3.407	0.9592	-0.0498	0.6089	-0.45	0.0865	-1.5352	
3.433	0.9412	-0.0815	0.3982	-0.4947	0.1327	-1.5345	
3.46	1.0261	-0.0969	-0.1458	-0.5076	0.1457	-1.5363	
