time	COG_x	COG_y	COG_z	COG_xx	COG_yy	COG_zz	p_x	p_y	p_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	
0.35	0.000383704	0.0248292	0.228939	0.000383704	0.0248292	0.228939	0	0	0	0.0307059	0.0193424	0.313784	-4.81866e-05	0.192466	0.0132346	-0.00285111	0.77844	-0.0838797	-0.00318559	0.12958	0.0104295	-0.128347	0.283977	-0.120673	
0.375	0.000460453	0.027996	0.229079	0.000460453	0.027996	0.229079	0	0	0	0.0307047	0.0241576	0.314041	-4.8226e-05	0.19261	0.0102802	-1.57423e-06	0.00576588	-0.118173	0.00306995	0.126673	0.00557622	0.250222	-0.116295	-0.194129	
0.4	0.000810334	0.031516	0.229147	0.000810334	0.031516	0.229147	0	0	0	0.0311846	0.0294583	0.314131	0.0191979	0.212027	0.00363197	0.769844	0.776647	-0.26593	0.0139952	0.140798	0.00273715	0.437011	0.565005	-0.113563	
0.425	0.000810383	0.0353336	0.229211	0.000810383	0.0353336	0.229211	0	0	0	0.0311843	0.0352406	0.314234	-1.41928e-05	0.231292	0.00410006	-0.768483	0.770613	0.0187235	1.98848e-06	0.152703	0.00254219	-0.559729	0.476212	-0.00779837	
0.45	0.000240336	0.0388966	0.226999	0.000240336	0.0388966	0.226999	0	0	0	0.0303507	0.0404788	0.310651	-0.0333426	0.209529	-0.143321	-1.33314	-0.870499	-5.89686	-0.0228019	0.142522	-0.0884755	-0.912155	-0.407239	-3.64071	
0.475	0.000258006	0.0428416	0.226976	0.000258006	0.0428416	0.226976	0	0	0	0.0303789	0.0462055	0.310689	0.00112604	0.229067	0.0015251	1.37875	0.781515	5.79386	0.000706786	0.1578	-0.00090704	0.940347	0.611113	3.50274	
0.5	0.000245622	0.0464163	0.22665	0.000245622	0.0464163	0.22665	0.00156517	0.0703763	-0.000333753	0.030351	0.0514321	0.310129	-0.00111345	0.209064	-0.0224107	-0.0895798	-0.800143	-0.95743	-0.000495353	0.142989	-0.0130691	-0.0480856	-0.592456	-0.486482	
0.525	0.00101859	0.049058	0.226101	-0.000546578	-0.0213184	0.226434	0.00156517	0.0703763	-0.000333753	0.0313637	0.0554385	0.3087	0.0405052	0.160257	-0.0571584	1.66474	-1.95229	-1.38991	0.0309187	0.105665	-0.0219547	1.25656	-1.49295	-0.355423	
0.55	0.00116159	0.0506223	0.225666	-0.000403576	-0.019754	0.226	0.00156517	0.0703763	-0.000333753	0.0312981	0.0577504	0.30769	-0.0026214	0.0924745	-0.0403931	-1.72506	-2.71128	0.670612	0.00572008	0.0625756	-0.017388	-1.00795	-1.72357	0.182665	
0.575	0.00116997	0.0521921	0.225716	-0.000395201	-0.0181843	0.22605	0.00156517	0.0703763	-0.000333753	0.0312049	0.0600345	0.306591	-0.0037276	0.0913668	-0.0439465	-0.0442483	-0.044306	-0.142136	0.000334999	0.0627884	0.00200266	-0.215403	0.00851325	0.775628	
0.6	0.00101726	0.0530382	0.226226	-0.000547907	-0.0173381	0.22656	0.00156517	0.0703763	-0.000333753	0.0307424	0.0609805	0.306568	-0.018502	0.037838	-0.000944175	-0.590978	-2.14115	1.72009	-0.00610823	0.0338455	0.0204072	-0.257729	-1.15771	0.736183	
0.625	0.00109184	0.0533777	0.226388	-0.000473328	-0.0169986	0.226721	0.00156517	0.0703763	-0.000333753	0.0307536	0.061457	0.306596	0.000448894	0.0190613	0.00114218	0.758037	-0.75107	0.0834543	0.00298317	0.0135808	0.00645439	0.363656	-0.810591	-0.558114	
0.65	0.00114528	0.0532892	0.226157	-0.000419884	-0.0170871	0.226491	0.00156517	0.0703763	-0.000333753	0.0307666	0.0614686	0.306732	0.000518385	0.000463537	0.00545363	0.00277962	-0.743909	0.172458	0.00213773	-0.00353992	-0.0092171	-0.0338174	-0.684828	-0.62686	
0.675	0.000974834	0.0534288	0.22574	-0.000590334	-0.0169475	0.226073	0.00156517	0.0703763	-0.000333753	0.0307837	0.0614883	0.307016	0.000685072	0.000788994	0.0113498	0.0066675	0.0130183	0.235849	-0.00681797	0.00558508	-0.0167035	-0.358228	0.365	-0.299457	
0.7	0.000596234	0.0527772	0.225493	-0.000968934	-0.0175992	0.225827	0.00156517	0.0703763	-0.000333753	0.0303249	0.0605591	0.307312	-0.0183534	-0.0371681	0.011842	-0.761538	-1.51829	0.0196854	-0.015144	-0.0260674	-0.00984751	-0.333041	-1.2661	0.27424	
0.725	0.000942968	0.0519429	0.225328	-0.0006222	-0.0184334	0.225662	0.00156517	0.0703763	-0.000333753	0.0308581	0.0591962	0.308105	0.0213292	-0.0545166	0.0317216	1.5873	-0.693937	0.795186	0.0138694	-0.0333694	-0.00662327	1.16053	-0.292079	0.12897	
0.75	0.000847395	0.0518371	0.225472	-0.000717773	-0.0185393	0.225805	0.00156517	0.0703763	-0.000333753	0.0308839	0.0587484	0.308754	0.00103351	-0.017911	0.0259326	-0.811826	1.46422	-0.231559	-0.00382293	-0.00423495	0.00574925	-0.707691	1.16538	0.494901	
0.775	0.000535582	0.0491374	0.226064	-0.00102959	-0.0212389	0.226398	0.00156517	0.0703763	-0.000333753	0.0304599	0.054996	0.3096	-0.0169594	-0.150097	0.0338356	-0.719717	-5.28745	0.31612	-0.0124725	-0.107985	0.0236944	-0.345982	-4.15001	0.717807	
0.8	0.000553279	0.0459799	0.226381	-0.00101189	-0.0243964	0.226715	0.00156517	0.0703763	-0.000333753	0.0304745	0.0502546	0.309998	0.000583978	-0.189657	0.0159517	0.701735	-1.5824	-0.715356	0.000707845	-0.126302	0.0126734	0.527213	-0.732667	-0.440841	
0.825	0.000571656	0.0416093	0.226781	-0.000993512	-0.028767	0.227114	0.00156517	0.0703763	-0.000333753	0.0304985	0.0440789	0.310479	0.000959174	-0.247028	0.0192234	0.0150078	-2.29485	0.130867	0.00073509	-0.174822	0.015999	0.00108979	-1.94079	0.133024	
0.85	0.000563966	0.0377073	0.227331	-0.0010012	-0.032669	0.227665	0.00156517	0.0703763	-0.000333753	0.0305531	0.0383679	0.311157	0.00218445	-0.22844	0.0271286	0.0490112	0.743531	0.316209	-0.000307607	-0.156082	0.0220238	-0.0417079	0.749563	0.240992	
0.875	0.000613815	0.0320375	0.226985	-0.000951353	-0.0383388	0.227319	0.00156517	0.0703763	-0.000333753	0.0305511	0.03025	0.310824	-8.075e-05	-0.324715	-0.0133191	-0.0906082	-3.85099	-1.61791	0.00199398	-0.226789	-0.0138334	0.0920634	-2.82828	-1.43429	
0.9	0.000279313	0.0285372	0.227095	-0.00128585	-0.0418391	0.227429	0.00156517	0.0703763	-0.000333753	0.0300972	0.0249878	0.311054	-0.0181561	-0.210488	0.00918299	-0.723015	4.56905	0.900085	-0.0133801	-0.140014	0.00438654	-0.614963	3.47101	0.728798	
0.925	0.000257654	0.0247658	0.227299	-0.00130751	-0.0456105	0.227633	0.00156517	0.0703763	-0.000333753	0.0301373	0.0197117	0.311233	0.00160479	-0.211043	0.00717764	0.790436	-0.0221949	-0.0802141	-0.000866348	-0.150854	0.00814744	0.50055	-0.433579	0.150436	
0.95	0.000631396	0.0209446	0.226525	-0.000933772	-0.0494317	0.226858	0.00156517	0.0703763	-0.000333753	0.0305727	0.0140114	0.310198	0.0174166	-0.228013	-0.0414137	0.632472	-0.678804	-1.94365	0.0149497	-0.152849	-0.0309716	0.632641	-0.079798	-1.56476	
0.975	0.00210478	0.0197377	0.224954	0.00053961	-0.0506386	0.225288	0.00156517	0.0703763	-0.000333753	0.0327325	0.0123064	0.307465	0.0863888	-0.0681988	-0.109295	2.75889	6.39258	-2.71526	0.0589353	-0.0482756	-0.062827	1.75943	4.18292	-1.27422	
1	0.00207377	0.0198896	0.224899	0.000508601	-0.0504868	0.225233	0.000957749	-1.99297e-05	2.18021e-05	0.0326548	0.0123646	0.306958	-0.00310572	0.00232575	-0.0202833	-3.57978	2.82098	3.56047	-0.00124038	0.00607222	-0.00219233	-2.40703	2.17391	2.42539	
1.025	0.000446339	0.016723	0.225239	-0.00051141	0.016743	0.225217	0.000957749	-1.99297e-05	2.18021e-05	0.0300652	0.00790367	0.306282	-0.103584	-0.178436	-0.0270453	-4.01915	-7.23047	-0.270478	-0.0650972	-0.126661	0.0135934	-2.55427	-5.30931	0.631429	
1.05	0.000871279	0.0161977	0.225994	-8.647e-05	0.0162176	0.225972	0.000957749	-1.99297e-05	2.18021e-05	0.0305452	0.00742678	0.30627	0.0192011	-0.0190756	-0.000507858	4.91142	6.37442	1.0615	0.0169976	-0.0210141	0.0302098	3.28379	4.22586	0.664655	
1.075	0.00139754	0.0162502	0.226466	0.000439792	0.0162701	0.226445	0.000957749	-1.99297e-05	2.18021e-05	0.0311125	0.00734363	0.307141	0.0226884	-0.00332577	0.0348592	0.139492	0.629992	1.41468	0.0210505	0.00210121	0.0188934	0.162115	0.924614	-0.452653	
1.1	0.00179174	0.0164662	0.226971	0.000833987	0.0164862	0.22695	0.000957749	-1.99297e-05	2.18021e-05	0.0316254	0.007779	0.307588	0.0205198	0.0174148	0.0178757	-0.086744	0.829621	-0.679341	0.0157678	0.00864059	0.0201988	-0.211307	0.261576	0.0522124	
1.125	0.00143727	0.0164579	0.226889	0.000479525	0.0164778	0.226867	0.000957749	-1.99297e-05	2.18021e-05	0.0312103	0.0077258	0.308242	-0.016604	-0.00212812	0.026151	-1.48495	-0.781715	0.331012	-0.0141785	-0.000332591	-0.00328713	-1.19785	-0.358927	-0.939435	
1.15	0.00157	0.0159566	0.226182	0.000612253	0.0159765	0.22616	0.000957749	-1.99297e-05	2.18021e-05	0.0316396	0.00728814	0.30801	0.0171683	-0.0175065	-0.0092627	1.35089	-0.615135	-1.41655	0.00530912	-0.0200539	-0.0282972	0.779504	-0.788853	-1.0004	
1.175	0.00192139	0.0158353	0.225618	0.00096364	0.0158552	0.225597	0.000957749	-1.99297e-05	2.18021e-05	0.0321079	0.00729052	0.308169	0.0187328	9.5269e-05	0.00636137	0.0625817	0.70407	0.624963	0.0140555	-0.00485144	-0.0225339	0.349855	0.608099	0.230532	
1.2	0.00215897	0.0161388	0.225472	0.00120123	0.0161587	0.22545	0.000957749	-1.99297e-05	2.18021e-05	0.0325837	0.00775335	0.308525	0.019033	0.0185131	0.0142499	0.0120056	0.736712	0.315542	0.0095034	0.0121391	-0.00586368	-0.182084	0.679622	0.666808	
1.225	0.00224953	0.0158428	0.225986	0.00129178	0.0158628	0.225965	0.000957749	-1.99297e-05	2.18021e-05	0.0325894	0.00773631	0.309006	0.000227599	-0.00068162	0.0192203	-0.752214	-0.767788	0.198817	0.00362227	-0.0118369	0.0205838	-0.235245	-0.95904	1.0579	
1.25	0.00218744	0.0155132	0.226592	0.00122969	0.0155331	0.22657	0.000957749	-1.99297e-05	2.18021e-05	0.0326013	0.00770613	0.309599	0.00047481	-0.00120704	0.0237419	0.00988841	-0.0210167	0.180864	-0.00248372	-0.0131848	0.0242288	-0.24424	-0.0539175	0.145802	
1.275	0.00226415	0.0153235	0.227235	0.0013064	0.0153434	0.227214	0.000957749	-1.99297e-05	2.18021e-05	0.0326054	0.00766557	0.310277	0.000166436	-0.00162255	0.027095	-0.012335	-0.0166205	0.134121	0.00306834	-0.00758935	0.0257256	0.222082	0.223819	0.05987	
1.3	0.00233308	0.0149049	0.227939	0.00137533	0.0149249	0.227918	0.000957749	-1.99297e-05	2.18021e-05	0.0326264	0.00760343	0.311062	0.000837472	-0.00248562	0.031392	0.0268414	-0.0345228	0.171883	0.00275726	-0.0167414	0.0281632	-0.0124432	-0.366083	0.0975049	
1.325	0.00236471	0.0145371	0.22883	0.00140696	0.014557	0.228808	0.000957749	-1.99297e-05	2.18021e-05	0.0326584	0.00752081	0.311965	0.00128297	-0.00330466	0.0361254	0.01782	-0.0327616	0.189333	0.00126511	-0.0147142	0.0356061	-0.0596857	0.0810875	0.297717	
1.35	0.00237691	0.0142184	0.229438	0.00141916	0.0142383	0.229416	0.000957749	-1.99297e-05	2.18021e-05	0.0326835	0.00744059	0.312745	0.00100407	-0.00320891	0.0312278	-0.0111561	0.0038301	-0.195904	0.000488292	-0.012747	0.0243477	-0.0310729	0.0786891	-0.450337	
1.375	0.00238649	0.0139764	0.230074	0.00142874	0.0139963	0.230052	0.000957749	-1.99297e-05	2.18021e-05	0.0326981	0.00736122	0.313423	0.000584081	-0.00317484	0.0271035	-0.0167996	0.0013629	-0.164972	0.000382923	-0.00968076	0.0254144	-0.00421474	0.12265	0.042668	
1.4	0.00205016	0.0135066	0.230504	0.00109241	0.0135266	0.230483	0.000957749	-1.99297e-05	2.18021e-05	0.0322443	0.00728366	0.31409	-0.0181524	-0.00310234	0.0266968	-0.74946	0.00289996	-0.0162689	-0.0134531	-0.0187909	0.0172274	-0.553441	-0.364404	-0.327482	
1.425	0.00223029	0.0171316	0.229112	0.00127254	0.0171515	0.22909	0.000957749	-1.99297e-05	2.18021e-05	0.0324807	0.0122202	0.311958	0.00945619	0.197464	-0.0852931	1.10434	8.02264	-4.4796	0.0072052	0.144999	-0.0557103	0.826333	6.55158	-2.91751	
1.45	0.00149309	0.0231736	0.225803	0.000535342	0.0231935	0.225782	0.000957749	-1.99297e-05	2.18021e-05	0.0315827	0.0205136	0.307673	-0.0359209	0.331732	-0.171425	-1.81509	5.37073	-3.44526	-0.0294879	0.24168	-0.132328	-1.46772	3.86728	-3.06471	
1.475	0.000594284	0.0276976	0.22337	-0.000363465	0.0277175	0.223349	0.000957749	-1.99297e-05	2.18021e-05	0.0303756	0.0266938	0.30479	-0.0482833	0.247209	-0.115295	-0.494492	-3.3809	2.24517	-0.0359523	0.18096	-0.0973219	-0.258576	-2.42883	1.40025	
1.5	0.000790171	0.0283198	0.221865	-0.000167578	0.0283397	0.221844	0.00249994	0.069268	-0.00254235	0.0306431	0.0276719	0.302715	0.0107007	0.0391254	-0.0830086	2.35936	-8.32336	1.29147	0.00783547	0.0248889	-0.0601932	1.75151	-6.24284	1.48515	
1.525	-0.000432815	0.0545549	0.224665	-0.00293275	-0.0147131	0.227207	0.00249994	0.069268	-0.00254235	0.0289066	0.0632453	0.305061	-0.069463	1.42294	0.0938535	-3.20655	55.3524	7.07448	-0.0489194	1.0494	0.111983	-2.2702	40.9806	6.88706	
1.55	-0.000132471	0.0513745	0.22464	-0.00263241	-0.0178935	0.227182	0.00249994	0.069268	-0.00254235	0.0293831	0.0590063	0.305107	0.019063	-0.16956	0.00181759	3.54104	-63.6999	-3.68144	0.0120137	-0.127217	-0.00100766	2.43733	-47.0649	-4.51964	
1.575	0.00408347	0.049352	0.225196	0.00158354	-0.0199159	0.227738	0.00249994	0.069268	-0.00254235	0.0351173	0.0562071	0.305521	0.229368	-0.111968	0.0165924	8.41219	2.30368	0.590992	0.168638	-0.0808978	0.0222398	6.26496	1.85279	0.9299	
1.6	0.00126294	0.0504457	0.225649	-0.001237	-0.0188223	0.228191	0.00249994	0.069268	-0.00254235	0.0314169	0.0577069	0.306886	-0.148018	0.0599917	0.0545715	-15.0954	6.87838	1.51916	-0.112822	0.0437467	0.0181064	-11.2584	4.98578	-0.165335	
1.625	0.00127597	0.048167	0.225282	-0.00122396	-0.021101	0.227824	0.00249994	0.069268	-0.00254235	0.0314414	0.0543962	0.307234	0.000979866	-0.132428	0.0139362	5.95992	-7.69679	-1.62541	0.000521461	-0.0911482	-0.0146562	4.53372	-5.3958	-1.31051	
1.65	0.00154135	0.046259	0.224633	-0.000958588	-0.0230089	0.227176	0.00249994	0.069268	-0.00254235	0.0319855	0.0515812	0.308113	0.0217638	-0.112599	0.035155	0.831357	0.793155	0.848753	0.0106151	-0.0763179	-0.0259555	0.403744	0.593213	-0.451972	
1.675	0.00192794	0.0463371	0.2247	-0.000571997	-0.0229308	0.227242	0.00249994	0.069268	-0.00254235	0.0324498	0.0515729	0.308386	0.0185744	-0.000333224	0.0109237	-0.127574	4.49064	-0.96925	0.0154636	0.00312346	0.00265279	0.193942	3.17765	1.14433	
1.7	0.00196543	0.0396521	0.224137	-0.000534504	-0.0296158	0.22668	0.00249994	0.069268	-0.00254235	0.0324294	0.0420272	0.307941	-0.000816214	-0.381829	-0.0178165	-0.775626	-15.2598	-1.14961	0.00149971	-0.2674	-0.022488	-0.558556	-10.8209	-1.00563	
1.725	0.000228441	0.0397568	0.223894	-0.0022715	-0.0295112	0.226436	0.00249994	0.069268	-0.00254235	0.0299458	0.042003	0.307597	-0.0993443	-0.000965901	-0.0137473	-3.94112	15.2345	0.162767	-0.0694796	0.00418624	-0.00974095	-2.83917	10.8635	0.509881	
1.75	8.6543e-05	0.0375861	0.221186	-0.00241339	-0.0316819	0.223728	0.00249994	0.069268	-0.00254235	0.0300644	0.038621	0.303979	0.00474358	-0.135281	-0.144733	4.16352	-5.37262	-5.23944	-0.00567591	-0.0868285	-0.10832	2.55215	-3.64059	-3.94318	
1.775	0.000593499	0.037603	0.221598	-0.00190644	-0.031665	0.224141	0.00249994	0.069268	-0.00254235	0.0305562	0.0381617	0.304575	0.0196714	-0.0183707	0.0238445	0.597115	4.67643	6.74312	0.0202783	0.000675351	0.0165031	1.03817	3.50015	4.99294	
1.8	0.00101047	0.0361851	0.221891	-0.00148947	-0.0330829	0.224433	0.00249994	0.069268	-0.00254235	0.0310235	0.0358219	0.3049	0.0186919	-0.093592	0.0130029	-0.0391804	-3.00885	-0.433664	0.0166788	-0.0567144	0.0116859	-0.143979	-2.29559	-0.19269	
1.825	0.0012743	0.0350494	0.222758	-0.00122564	-0.0342186	0.225301	0.00249994	0.069268	-0.00254235	0.0311011	0.0339518	0.306061	0.00310431	-0.074806	0.0464587	-0.623505	0.751439	1.33823	0.0105531	-0.0454273	0.0347068	-0.245029	0.451482	0.920836	
1.85	0.00113681	0.0335585	0.223547	-0.00136312	-0.0357095	0.226089	0.00249994	0.069268	-0.00254235	0.0306936	0.0315982	0.307078	-0.0162991	-0.0941422	0.0406502	-0.776137	-0.773449	-0.232338	-0.00549933	-0.0596379	0.03154	-0.642095	-0.568422	-0.126672	
1.875	0.00117608	0.0333394	0.224212	-0.00132386	-0.0359286	0.226755	0.00249994	0.069268	-0.00254235	0.0307304	0.0311324	0.307715	0.00146948	-0.0186327	0.0255077	0.710744	3.02038	-0.605702	0.00157055	-0.00876432	0.026618	0.282795	2.03494	-0.196879	
1.9	0.000892998	0.0240879	0.220766	-0.00160694	-0.0451801	0.223308	0.00249994	0.069268	-0.00254235	0.0304432	0.0184828	0.303153	-0.0114855	-0.505985	-0.182494	-0.518198	-19.4941	-8.32006	-0.0113231	-0.37006	-0.137846	-0.515747	-14.4518	-6.57858	
1.925	0.0010141	0.018539	0.216699	-0.00148584	-0.050729	0.219241	0.00249994	0.069268	-0.00254235	0.03056	0.0108232	0.298037	0.00467045	-0.306384	-0.204652	0.646237	7.98404	-0.886315	0.00484399	-0.221954	-0.1627	0.646684	5.92423	-0.994128	
1.95	0.000782032	0.0188572	0.215741	-0.0017179	-0.0504107	0.218284	0.00249994	0.069268	-0.00254235	0.0304084	0.0109527	0.296544	-0.00606344	0.00518244	-0.0597267	-0.429356	12.4627	5.797	-0.00928264	0.0127291	-0.0382835	-0.565065	9.38734	4.97665	
1.975	0.000340671	0.0189492	0.214624	-0.00215927	-0.0503188	0.217167	0.00249994	0.069268	-0.00254235	0.029813	0.0110605	0.295162	-0.0238155	0.00431202	-0.0552773	-0.710083	-0.034817	0.177978	-0.0176544	0.00367755	-0.0446836	-0.334872	-0.362062	-0.256003	
2	0.000387048	0.0189625	0.214567	-0.00211289	-0.0503054	0.217109	0.00269277	0.000693367	-0.0132456	0.0298125	0.0110572	0.295204	-2.20904e-05	-0.00013292	0.00170395	0.951737	-0.177797	2.27925	0.00185509	0.000534676	-0.00230886	0.780382	-0.125715	1.69499	
2.025	0.00476247	0.0212341	0.215122	0.0020697	0.0205408	0.228367	0.00269277	0.000693367	-0.0132456	0.0358253	0.0140813	0.295417	0.240515	0.120963	0.00850326	9.62148	4.84384	0.271972	0.175017	0.0908638	0.0221997	6.92648	3.61317	0.980344	
2.05	0.000369853	0.0217467	0.21509	-0.00232292	0.0210534	0.228336	0.00269277	0.000693367	-0.0132456	0.029743	0.0149561	0.296584	-0.243293	0.0349908	0.0466854	-19.3523	-3.43889	1.52729	-0.175705	0.0205046	-0.0012552	-14.0289	-2.81437	-0.938198	
2.075	0.000334761	0.0212495	0.215667	-0.00235801	0.0205562	0.228912	0.00269277	0.000693367	-0.0132456	0.0298032	0.0144296	0.297642	0.00240725	-0.0210603	0.042336	9.82802	-2.24204	-0.173978	-0.00140368	-0.0198882	0.023066	6.97205	-1.61571	0.972849	
2.1	0.00453483	0.0206858	0.21611	0.00184205	0.0199924	0.229356	0.00269277	0.000693367	-0.0132456	0.0355518	0.0139518	0.297927	0.229946	-0.0191089	0.0113766	9.10155	0.0780573	-1.23837	0.168003	-0.0225503	0.0177348	6.77625	-0.106485	-0.213249	
2.125	0.00517957	0.0233586	0.215699	0.0024868	0.0226653	0.228944	0.00269277	0.000693367	-0.0132456	0.036478	0.0177907	0.297759	0.0370468	0.153553	-0.00672782	-7.71596	6.90648	-0.724179	0.0257898	0.106914	-0.0164603	-5.68851	5.17857	-1.3678	
2.15	0.00134858	0.0265797	0.215121	-0.00134419	0.0258864	0.228366	0.00269277	0.000693367	-0.0132456	0.0312007	0.0225603	0.298018	-0.211093	0.190785	0.0103784	-9.9256	1.48929	0.684248	-0.15324	0.128843	-0.0231297	-7.16117	0.877181	-0.266777	
2.175	0.00212949	0.0299479	0.214905	-0.00056328	0.0292546	0.228151	0.00269277	0.000693367	-0.0132456	0.0321282	0.0273425	0.297953	0.0371008	0.191287	-0.00258206	9.92776	0.0200708	-0.518417	0.0312364	0.134729	-0.00861077	7.37904	0.235405	0.580758	
2.2	0.00207725	0.0359033	0.214052	-0.000615523	0.0352099	0.227297	0.00269277	0.000693367	-0.0132456	0.0321196	0.0359319	0.297621	-0.000343524	0.343576	-0.0132929	-1.49777	6.09156	-0.428432	-0.00208974	0.238215	-0.0341377	-1.33304	4.13945	-1.02108	
2.225	0.00169458	0.0394893	0.213632	-0.00099819	0.0387959	0.226878	0.00269277	0.000693367	-0.0132456	0.0316382	0.0411796	0.297547	-0.0192557	0.209911	-0.00297379	-0.756488	-5.34661	0.412763	-0.0153067	0.143439	-0.0167861	-0.528677	-3.79105	0.694062	
2.25	0.00204816	0.040593	0.213496	-0.000644605	0.0398996	0.226742	0.00269277	0.000693367	-0.0132456	0.0320669	0.0430743	0.29736	0.017149	0.0757875	-0.00748688	1.45619	-5.36493	-0.180524	0.0141434	0.0441468	-0.00544184	1.178	-3.97168	0.453771	
2.275	0.00245228	0.0410766	0.21356	-0.000240487	0.0403832	0.226806	0.00269277	0.000693367	-0.0132456	0.0325286	0.0440173	0.297458	0.0184646	0.0377196	0.00395168	0.0526221	-1.52272	0.457542	0.0161647	0.019346	0.00256807	0.0808547	-0.992032	0.320396	
2.3	0.00287297	0.0407798	0.213892	0.000180204	0.0400864	0.227137	0.00269277	0.000693367	-0.0132456	0.0329943	0.044003	0.297722	0.0186293	-0.000573575	0.0105489	0.00658865	-1.53173	0.263889	0.0168276	-0.0118729	0.0132645	0.0265158	-1.24876	0.427855	
2.325	0.00383096	0.0469757	0.211275	0.00113819	0.0462824	0.22452	0.00269277	0.000693367	-0.0132456	0.0341693	0.0524273	0.294211	0.0470026	0.336975	-0.140425	1.13493	13.5019	-6.03896	0.0383196	0.247838	-0.104687	0.859677	10.3884	-4.71805	
2.35	0.00355863	0.0514449	0.207059	0.000865857	0.0507515	0.220305	0.00269277	0.000693367	-0.0132456	0.0336897	0.058665	0.288575	-0.0191841	0.249508	-0.225473	-2.64747	-3.49868	-3.40192	-0.0108934	0.178767	-0.16863	-1.96852	-2.76284	-2.55772	
