time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	
0.5	-0.000209293	0.0202664	0.226569	-4.90998e-05	0.00290014	2.46533e-05	-5.4335e-05	0.0791447	2.73068e-05	0.0280748	0.0110225	0.296302	0.000172759	-0.128859	0.00211779	-0.00201752	0.311039	0.00663211	0	-0.0874565	0	0	0.251607	0	
0.525	-0.000209612	0.0181724	0.226567	-5.44397e-05	0.00289704	2.74448e-05	-5.42184e-05	0.0791394	2.73719e-05	0.02808	0.0080233	0.296355	0.000206674	-0.119968	0.00215577	0.00135661	0.355653	0.00151941	0	-0.0807732	0	0	0.283059	0	
0.55	-0.000209913	0.0162546	0.226566	-5.43338e-05	0.00289213	2.75067e-05	-5.41116e-05	0.0791345	2.74457e-05	0.0280844	0.00527494	0.29641	0.000177774	-0.109935	0.00216685	-0.00115598	0.401313	0.000443121	0	-0.0733036	0	0	0.314511	0	
0.575	-0.000210203	0.0145323	0.226564	-5.42377e-05	0.00288772	2.7573e-05	-5.40146e-05	0.0791301	2.75227e-05	0.0280887	0.00280554	0.296462	0.000171257	-0.0987759	0.00208578	-0.000260707	0.446352	-0.00324275	0	-0.0650477	0	0	0.345963	0	
0.6	-0.000210472	0.0130252	0.226563	-5.41529e-05	0.00288385	2.76393e-05	-5.39291e-05	0.0791262	2.75983e-05	0.0280927	0.000643529	0.29651	0.000158792	-0.0864804	0.0019328	-0.000498584	0.491819	-0.00611929	0	-0.0560054	0	0	0.377415	0	
0	-0.000210472	0.0130252	0.226563	-5.41529e-05	0.00288385	2.76393e-05	-5.39291e-05	0.0791262	2.75983e-05	0.0280927	0.000643529	0.29651	0.000158792	-0.0864804	0.0019328	-0.000498584	0.491819	-0.00611929	0	-0.0560028	0	0	0.377428	0	
0.025	-0.000210396	0.0117442	0.226564	-5.40923e-05	0.00288059	2.7402e-05	-5.38763e-05	0.0791229	0.000515925	0.0280913	-0.00118537	0.296386	-5.60631e-05	-0.073156	-0.0049561	-0.0085942	0.532975	-0.275556	0	-0.0471916	0	0	0.328853	0	
0.05	-0.000209689	0.0106676	0.226571	-5.40661e-05	0.00287788	2.6588e-05	-5.38735e-05	0.0791199	0.00193296	0.02808	-0.00270146	0.295939	-0.000452272	-0.0606435	-0.0178946	-0.0158483	0.500499	-0.517541	0	-0.0394954	0	0	0.288049	0	
0.075	-0.000208432	0.00976999	0.226582	-5.407e-05	0.00287567	2.52806e-05	-5.39133e-05	0.0791171	0.00414	0.02806	-0.00394177	0.295215	-0.00080033	-0.0496122	-0.0289558	-0.0139223	0.441252	-0.442445	0	-0.0327325	0	0	0.25405	0	
0.1	-0.000206752	0.00903032	0.226597	-5.40979e-05	0.00287389	2.36108e-05	-5.39851e-05	0.0791142	0.00692101	0.0280332	-0.00493958	0.294288	-0.00107132	-0.0399127	-0.0370743	-0.0108394	0.387983	-0.324741	0	-0.0267429	0	0	0.226055	0	
0.125	-0.000204819	0.00843126	0.226613	-5.41427e-05	0.00287249	2.17455e-05	-5.40764e-05	0.079111	0.0100038	0.0280022	-0.005725	0.293251	-0.00123903	-0.0314167	-0.0414671	-0.00670877	0.339838	-0.175713	0	-0.0213853	0	0	0.2034	0	
0.15	-0.000202828	0.00795886	0.22663	-5.41961e-05	0.00287142	1.98703e-05	-5.41741e-05	0.0791075	0.0130865	0.0279701	-0.00632511	0.292209	-0.00128284	-0.0240045	-0.0417095	-0.0017522	0.296488	-0.00969602	0	-0.0165329	0	0	0.185552	0	
0.175	-0.00020099	0.00760219	0.226645	-5.42494e-05	0.00287064	1.81725e-05	-5.42654e-05	0.0791036	0.0158675	0.0279403	-0.00676383	0.291264	-0.00119162	-0.0175487	-0.0377796	0.00364864	0.258233	0.157195	0	-0.0120712	0	0	0.172088	0	
0.2	-0.000199737	0.00735296	0.226656	-5.4295e-05	0.00287011	1.68213e-05	-5.43399e-05	0.0790995	0.0180745	0.0279158	-0.0070614	0.290512	-0.000981473	-0.0119029	-0.0300716	0.00840601	0.225832	0.308321	0	-0.00789467	0	0	0.162689	0	
