Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
0.018	0.9731	0.0283	-0.1353	2.8269	2.9318	-1.4404	
0.053	0.9729	0.0542	-0.1738	2.8193	2.9394	-1.4402	
0.087	0.9758	0.0032	-0.1047	2.8048	2.9537	-1.4431	
0.121	0.979	0.0081	-0.1077	2.7956	2.9627	-1.4404	
0.156	0.9736	0.0354	-0.1135	2.7996	2.9585	-1.44	
0.2	0.9888	0.0237	-0.1287	2.7951	2.9628	-1.4406	
0.235	0.9807	0.0283	-0.1201	2.7964	2.9614	-1.4426	
0.269	0.967	0.0266	-0.1182	2.7931	2.9647	-1.4441	
0.303	0.9741	0.031	-0.1218	2.8105	2.947	-1.4403	
0.338	0.9761	0.0125	-0.1123	2.7779	2.9796	-1.4455	
0.373	0.9766	0.0269	-0.1323	2.7825	2.9747	-1.4398	
0.417	0.9634	0.02	-0.1238	2.7784	2.9787	-1.4416	
0.452	0.9788	0.0181	-0.0979	2.7952	2.9616	-1.4418	
0.486	0.9678	0.0208	-0.1177	2.8013	2.9555	-1.4428	
0.521	0.9751	0.0208	-0.1531	2.8108	2.9458	-1.4422	
0.547	0.9683	0.03	-0.1233	2.8293	2.927	-1.4417	
0.547	0.9683	0.03	-0.1233	2.8293	2.927	-1.4417	
2.911	0.9685	0.2373	-0.1956	2.7686	2.9789	-1.4387	
2.945	0.9243	0.0479	0.179	2.786	2.9604	-1.4394	
2.971	1.1042	0.095	-0.0842	2.8088	2.9374	-1.44	
2.998	1.0112	-0.0544	0.0527	2.7906	2.9541	-1.4416	
3.023	0.9946	0.019	-0.0413	2.7829	2.9617	-1.4406	
3.049	0.9426	-0.0942	0.1206	2.7746	2.9686	-1.4441	
3.074	1.0042	0.0349	0.1743	2.7853	2.9573	-1.4425	
3.101	0.9229	-0.0154	0.1509	2.7762	2.9659	-1.444	
3.127	0.9915	0.0383	0.0562	2.7772	2.9633	-1.4449	
3.152	1.0649	0.1868	-0.0652	2.7857	2.9548	-1.444	
3.179	1.0425	0.1113	-0.3564	2.7857	2.9552	-1.4405	
3.196	1.1738	-0.0823	-0.05	2.778	2.9626	-1.4401	
3.222	1.1064	0.2993	0.0176	2.8019	2.9406	-1.4367	
3.248	1.0115	0.2625	-0.1326	2.8204	2.9214	-1.4349	
3.274	0.9324	-0.0667	-0.0454	2.8082	2.9332	-1.4358	
3.301	0.9792	0.0066	-0.1277	2.7985	2.942	-1.4354	
3.326	0.9807	0.0505	-0.158	2.8156	2.9252	-1.4325	
3.352	1.0039	-0.0586	-0.1494	2.8225	2.9171	-1.4288	
3.379	0.936	-0.0005	-0.0466	2.8238	2.9149	-1.4318	
3.396	0.9333	0.0171	-0.1235	2.824	2.9147	-1.4304	
3.422	0.925	-0.0552	-0.157	2.8174	2.9215	-1.4271	
3.448	0.9487	-0.2314	-0.135	2.8202	2.9191	-1.4256	
3.474	0.9392	-0.2148	-0.3462	2.8309	2.9098	-1.4232	
3.5	0.936	0.0408	-0.1875	2.8403	2.9059	-1.4205	
3.526	0.8911	-0.1501	-0.2168	2.8292	2.9223	-1.4195	
3.552	0.9258	-0.0803	-0.3013	2.821	2.9348	-1.4175	
3.578	0.8667	-0.0166	-0.5059	2.8179	2.9429	-1.4155	
3.604	0.967	0.0349	-0.4929	2.8229	2.942	-1.4136	
3.621	0.8486	0.1885	-0.6147	2.8264	2.9401	-1.4132	
3.647	0.9724	0.123	-0.0425	2.8409	2.9283	-1.4131	
3.672	0.8518	0.0774	-0.4207	2.8462	2.9226	-1.4118	
3.698	0.927	-0.2397	-0.2756	2.8312	2.9385	-1.4111	
3.725	0.9092	-0.0859	-0.0427	2.8345	2.9386	-1.4115	
3.75	1.0503	0.1772	-0.165	2.8559	2.9185	-1.4081	
3.777	1.0483	0.1348	-0.0254	2.861	2.9134	-1.4084	
3.802	0.8655	0.0793	0.0732	2.8708	2.9042	-1.4091	
3.828	0.9336	0.0903	-0.1943	2.873	2.9019	-1.4077	
3.855	1.0278	0.0442	-0.1233	2.8663	2.9095	-1.4084	
3.872	0.9773	0.0696	-0.1519	2.8779	2.8972	-1.4065	
3.898	0.9517	-0.0168	-0.0791	2.874	2.9014	-1.4082	
3.924	0.9854	0.0234	-0.2004	2.8672	2.9084	-1.407	
3.95	0.9971	0.0857	-0.1938	2.8602	2.9153	-1.4076	
3.976	0.9993	0.0422	-0.0532	2.8548	2.9206	-1.4089	
4.002	1.0017	-0.0339	-0.1489	2.8336	2.9409	-1.4098	
4.028	1.1069	0.0596	-0.2319	2.8457	2.9302	-1.4065	
4.054	1.0356	-0.0339	-0.1243	2.8335	2.9431	-1.4083	
4.072	1.1443	0.051	-0.0293	2.8279	2.9477	-1.4079	
4.097	1.0991	0.1582	-0.1697	2.8209	2.954	-1.4092	
4.123	1.0603	0.0464	-0.1736	2.8272	2.9481	-1.4081	
4.149	0.8223	0.0862	-0.0618	2.834	2.9441	-1.4129	
4.175	0.9614	0.0464	-0.2187	2.8083	2.9694	-1.4116	
4.201	0.906	0.0117	0.0625	2.802	2.9778	-1.4147	
4.226	1.0205	-0.0488	0.0632	2.8026	2.9767	-1.4187	
4.252	0.896	0.1377	-0.3184	2.7887	2.9907	-1.4187	
4.278	1.0164	-0.0706	-0.3171	2.7605	3.017	-1.4204	
4.304	0.936	0.2979	-0.3196	2.7707	3.0089	-1.4215	
4.322	1.1121	-0.2139	0.0725	2.769	3.0117	-1.422	
4.347	1.1975	-0.0059	-0.1187	2.7683	3.0122	-1.4229	
4.374	0.9875	0.1328	-0.2156	2.7618	3.0182	-1.4233	
4.399	0.9087	-0.0256	-0.0015	2.7533	3.0262	-1.4268	
4.425	1.041	0.0225	-0.0576	2.7445	3.0343	-1.4299	
