L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	
9.80055	6.63736	-0.00225925	-5.58242	-9.53846	11.3692	5.23077	-0.00408039	-5.38462	-11.3297	0	-5.38	102.22	0	102.22	-244.79	-37.66	0	
9.71264	6.63736	-0.00225925	-5.58242	-9.53846	11.3692	5.23077	-0.00408039	-5.38462	-11.3297	0	-5.38	104.91	0	104.91	-182.92	-34.97	0	
9.71264	6.63736	-0.00225925	-5.58242	-9.53846	11.3692	5.23077	-0.00408039	-5.38462	-11.2418	-180.23	-5.38	115.67	0	112.98	-212.51	-48.42	0	
9.62473	6.63736	-0.00225925	-5.58242	-9.53846	11.3692	5.23077	-0.00408039	-5.38462	-11.2418	-196.37	-5.38	104.91	0	150.64	-193.68	-34.97	0	
9.71264	6.63736	-0.00225066	-5.67033	-9.53846	11.3692	5.23077	-0.00408039	-5.38462	-11.2418	-2.69	-5.38	96.84	0	137.19	-231.34	-37.66	0	
9.62473	6.63736	-0.00225066	-5.67033	-9.53846	11.3692	5.23077	-0.00408039	-5.38462	-11.2418	40.35	-5.38	112.98	0	352.39	-199.06	-37.66	0	
9.53681	6.63736	-0.00225066	-5.67033	-9.53846	11.2813	5.31868	-0.00408039	-5.38462	-11.2418	-24.21	-5.38	88.77	0	107.6	-212.51	-40.35	0	
9.53681	6.63736	-0.00224207	-5.67033	-9.53846	11.1934	5.23077	-0.00408039	-5.38462	-11.2418	51.11	-5.38	91.46	0	301.28	-201.75	-51.11	0	
9.4489	6.63736	-0.00224207	-5.67033	-9.53846	11.1934	5.23077	-0.00408039	-5.38462	-11.2418	96.84	-5.38	96.84	0	86.08	-212.51	-48.42	-2.69	
9.4489	6.63736	-0.00224207	-5.67033	-9.45055	11.1934	5.31868	-0.00408039	-5.38462	-11.2418	78.01	-5.38	102.22	-10.76	325.49	-182.92	-51.11	8.07	
9.36099	6.63736	-0.00224207	-5.67033	-9.36264	11.1055	5.31868	-0.00408039	-5.38462	-11.1538	-40.35	-5.38	110.29	-16.14	252.86	-239.41	-56.49	0	
9.27308	6.63736	-0.00224207	-5.67033	-9.18681	11.1055	5.31868	-0.00408039	-5.38462	-11.1538	-204.44	-5.38	107.6	-16.14	204.44	-193.68	-72.63	13.45	
9.27308	6.63736	-0.00224207	-5.67033	-9.18681	10.9297	5.31868	-0.00408039	-5.47253	-10.978	-48.42	-5.38	112.98	-13.45	166.78	-193.68	-78.01	0	
9.09725	6.63736	-0.00223348	-5.67033	-9.0989	10.6659	5.31868	-0.00408039	-5.47253	-10.8901	94.15	-5.38	69.94	-8.07	-287.83	-193.68	-72.63	-21.52	
8.92143	6.63736	-0.00223348	-5.67033	-8.92308	10.6659	5.31868	-0.00408039	-5.47253	-10.8022	-64.56	-5.38	83.39	-13.45	126.43	-193.68	-80.7	-16.14	
8.7456	6.63736	-0.00223348	-5.67033	-8.83516	10.4901	5.31868	-0.00408039	-5.56044	-10.6264	-61.87	-5.38	86.08	13.45	-16.14	-193.68	-83.39	-53.8	
8.48187	6.63736	-0.00223348	-5.67033	-8.57143	10.2264	5.31868	-0.00408039	-5.47253	-10.5385	8.07	-5.38	80.7	0	-199.06	-199.06	-59.18	-59.18	
8.21813	6.63736	-0.000850439	-5.67033	-8.3956	10.0505	5.31868	-0.00254273	-5.56044	-10.4505	-236.72	-5.38	75.32	-13.45	-277.07	-190.99	-61.87	-94.15	
8.04231	6.63736	-0.000532598	-5.67033	-8.13187	9.78681	5.31868	-0.00219052	-5.56044	-10.1868	-80.7	-5.38	88.77	34.97	-53.8	-201.75	-83.39	-104.91	
7.69066	6.63736	-0.000326431	-5.67033	-7.78022	9.43516	5.31868	-0.00188986	-5.56044	-9.92308	-121.05	-5.38	86.08	18.83	225.96	-204.44	-78.01	-107.6	
7.33901	6.63736	5.15418e-05	-5.67033	-7.51648	9.17143	5.31868	-0.00134868	-5.56044	-9.57143	-123.74	-5.38	78.01	8.07	112.98	-209.82	-80.7	-72.63	
7.33901	6.63736	5.15418e-05	-5.58242	-7.34066	9.17143	5.31868	-0.00152048	-5.56044	-9.3956	-126.43	-5.38	78.01	-10.76	91.46	-207.13	-75.32	-102.22	
6.98736	6.63736	0.000377973	-5.67033	-7.25275	8.55604	5.31868	-0.00110815	-5.56044	-9.13187	-344.32	-5.38	86.08	24.21	-72.63	-193.68	-69.94	-78.01	
6.45989	6.63736	0.000652862	-5.67033	-6.54945	8.11648	5.31868	-0.000532598	-5.56044	-8.6044	-166.78	-5.38	72.63	5.38	-142.57	-196.37	-75.32	-78.01	
6.02033	6.63736	0.00113392	-5.67033	-6.10989	7.67692	5.31868	-0.000188986	-5.56044	-8.16484	-48.42	-5.38	80.7	-2.69	-126.43	-204.44	-75.32	-75.32	
5.31703	6.63736	0.0014174	-5.67033	-5.58242	6.97363	5.31868	0.000274889	-5.56044	-7.54945	61.87	-5.38	83.39	0	-626.77	-190.99	-83.39	-48.42	
4.70165	6.63736	0.00173524	-5.67033	-4.96703	6.35824	5.31868	0.000730175	-5.56044	-6.84615	-123.74	-5.38	88.77	5.38	-365.84	-199.06	-75.32	-26.9	
4.08626	6.63736	0.00217334	-5.58242	-4.35165	5.74286	5.31868	0.00109097	-5.56044	-6.23077	-231.34	-5.38	91.46	0	-59.18	-199.06	-72.63	-48.42	
3.38297	6.63736	0.00237951	-5.67033	-3.82418	4.95165	5.31868	0.00170947	-5.56044	-5.61538	-69.94	-5.38	86.08	-2.69	-212.51	-201.75	-78.01	-21.52	
2.59176	6.63736	0.00260286	-5.67033	-2.94505	4.33626	5.31868	0.00195859	-5.56044	-4.82418	-161.4	-5.38	78.01	-2.69	-317.42	-201.75	-75.32	-13.45	
1.88846	6.63736	0.00278325	-5.58242	-2.24176	3.54505	5.40659	0.00213039	-5.56044	-4.03297	-212.51	-5.38	78.01	2.69	427.71	-107.6	-69.94	-24.21	
1.09725	6.63736	0.00286916	-5.67033	-1.53846	2.84176	5.40659	0.00254273	-5.56044	-3.24176	-86.08	-5.38	75.32	-2.69	-551.45	-126.43	-69.94	-16.14	
0.306044	6.63736	0.00292929	-5.58242	-0.835165	2.05055	5.40659	0.0026544	-5.56044	-2.45055	-290.52	-5.38	86.08	0	-400.81	-131.81	-37.66	-5.38	
-0.485165	6.63736	0.00292929	-5.67033	-0.043956	1.25934	5.40659	0.0027403	-5.56044	-1.65934	-812.38	-5.38	78.01	-2.69	-529.93	-188.3	-43.04	-13.45	
-1.27637	6.63736	0.00292929	-5.67033	0.835165	0.468132	5.40659	0.00279185	-5.56044	-0.868132	-80.7	-5.38	78.01	0	293.21	-164.09	-32.28	-13.45	
-2.06758	6.63736	0.00279185	-5.58242	1.62637	-0.410989	5.40659	0.00280044	-5.56044	-0.164835	-236.72	-5.38	78.01	0	-287.83	-185.61	-40.35	-8.07	
-2.85879	6.63736	0.00259427	-5.67033	2.41758	-1.11429	5.40659	0.00276607	-5.56044	0.714286	-220.58	-5.38	83.39	-8.07	174.85	-196.37	-45.73	-8.07	
-3.65	6.63736	0.00235374	-5.58242	3.12088	-1.90549	5.31868	0.00264581	-5.56044	1.41758	53.8	-5.38	61.87	-2.69	182.92	-180.23	-32.28	-18.83	
-4.44121	6.63736	0.00199295	-5.58242	4	-2.6967	5.40659	0.00240528	-5.56044	2.2967	94.15	-5.38	83.39	0	-107.6	-199.06	-69.94	-5.38	
-5.14451	6.63736	0.00158061	-5.58242	4.79121	-3.4	5.40659	0.00211321	-5.56044	2.91209	-45.73	-5.38	78.01	0	-190.99	-188.3	-67.25	-2.69	
-5.8478	6.63736	0.00121123	-5.58242	5.40659	-4.19121	5.40659	0.00186409	-5.56044	3.79121	-153.33	-5.38	72.63	0	-344.32	-201.75	-83.39	-2.69	
-6.5511	6.63736	0.000712994	-5.67033	6.10989	-4.80659	5.40659	0.00153766	-5.56044	4.49451	-32.28	-5.38	78.01	0	-653.67	-188.3	-69.94	5.38	
-7.2544	6.54945	0.00030066	-5.67033	6.81319	-5.42198	5.31868	0.00113392	-5.47253	5.10989	287.83	-5.38	61.87	-13.45	-306.66	-199.06	-69.94	0	
-7.78187	6.54945	-0.000180396	-5.58242	7.34066	-6.03736	5.31868	0.000807487	-5.47253	5.72527	-185.61	-5.38	61.87	0	-667.12	-201.75	-48.42	26.9	
-8.22143	6.54945	-0.000609911	-5.67033	8.04396	-6.56484	5.31868	0.000498237	-5.47253	6.42857	-314.73	-5.38	64.56	5.38	-395.43	-177.54	-43.04	10.76	
-8.83681	6.54945	-0.00105661	-5.58242	8.57143	-7.0044	5.31868	-4.29515e-05	-5.47253	6.86813	-43.04	-5.38	56.49	18.83	-51.11	-196.37	-34.97	24.21	
-8.7489	6.46154	-0.00103084	-5.58242	8.74725	-7.09231	5.31868	8.59029e-05	-5.38462	7.04396	-231.34	-5.38	48.42	-2.69	-277.07	-196.37	-40.35	0	
-9.10055	6.54945	-0.00137445	-5.58242	9.0989	-7.44396	5.31868	-0.000223348	-5.38462	7.13187	-45.73	-5.38	59.18	0	102.22	-188.3	-37.66	16.14	
-9.4522	6.46154	-0.00167511	-5.58242	9.27473	-7.70769	5.31868	-0.000463876	-5.47253	7.57143	-277.07	-5.38	48.42	0	-217.89	-177.54	-48.42	8.07	
-9.71593	6.46154	-0.00188986	-5.58242	9.53846	-7.97143	5.31868	-0.000618501	-5.47253	7.83516	99.53	-5.38	86.08	13.45	-301.28	-169.47	-16.14	13.45	
-9.89176	6.54945	-0.00209603	-5.58242	9.8022	-8.14725	5.31868	-0.00086762	-5.38462	8.0989	-24.21	-5.38	88.77	5.38	-610.63	-196.37	-24.21	-13.45	
-10.0676	6.46154	-0.00223348	-5.58242	9.97802	-8.32308	5.31868	-0.000979293	-5.38462	8.18681	94.15	-5.38	88.77	0	-301.28	-193.68	-18.83	-13.45	
-10.1555	6.46154	-0.00234515	-5.58242	9.97802	-8.41099	5.31868	-0.00112533	-5.38462	8.36264	-34.97	-5.38	86.08	5.38	-134.5	-166.78	-29.59	8.07	
-10.1555	6.46154	-0.00243105	-5.58242	10.0659	-8.58681	5.31868	-0.00120264	-5.47253	8.53846	-2.69	-5.38	88.77	0	-86.08	-207.13	-21.52	0	
-10.2434	6.54945	-0.00244823	-5.58242	10.1538	-8.67473	5.31868	-0.00127995	-5.47253	8.62637	-45.73	-5.38	88.77	-5.38	-102.22	-188.3	-21.52	0	
-10.2434	6.46154	-0.00245682	-5.58242	10.1538	-8.58681	5.31868	-0.00129713	-5.47253	8.62637	-99.53	-5.38	88.77	-8.07	29.59	-201.75	-21.52	0	
-10.1555	6.46154	-0.00246541	-5.58242	10.1538	-8.58681	5.31868	-0.00131431	-5.38462	8.62637	-45.73	-5.38	88.77	-2.69	34.97	-180.23	-29.59	0	
-10.1555	6.46154	-0.00246541	-5.58242	10.1538	-8.58681	5.31868	-0.00131431	-5.47253	8.62637	-182.92	-5.38	83.39	8.07	-112.98	-182.92	-24.21	0	
-10.0676	6.46154	-0.00243105	-5.58242	9.97802	-8.67473	5.31868	-0.00131431	-5.47253	8.62637	-26.9	-5.38	83.39	-8.07	-352.39	-196.37	-26.9	0	
-9.89176	6.46154	-0.00231938	-5.58242	9.8022	-8.4989	5.31868	-0.00128854	-5.47253	8.62637	-107.6	-5.38	86.08	-5.38	-45.73	-182.92	-26.9	34.97	
-9.80385	6.46154	-0.00213039	-5.58242	9.8022	-8.41099	5.31868	-0.001237	-5.38462	8.53846	-51.11	-5.38	86.08	29.59	188.3	-150.64	-29.59	34.97	
-9.62802	6.54945	-0.00197577	-5.58242	9.62637	-8.32308	5.31868	-0.00113392	-5.38462	8.45055	-5.38	-5.38	40.35	13.45	-56.49	-201.75	-24.21	32.28	
-9.4522	6.54945	-0.00175242	-5.58242	9.45055	-8.14725	5.31868	-0.00100506	-5.38462	8.36264	-118.36	-5.38	75.32	5.38	-75.32	-209.82	-51.11	16.14	
-9.18846	6.54945	-0.00157202	-5.58242	9.36264	-7.88352	5.31868	-0.000755946	-5.47253	8.0989	-137.19	-5.38	51.11	5.38	-121.05	-212.51	-18.83	43.04	
-8.92473	6.46154	-0.0013315	-5.58242	9.0989	-7.61978	5.31868	-0.000566959	-5.38462	7.92308	-134.5	-5.38	26.9	29.59	75.32	-185.61	-21.52	29.59	
-8.66099	6.54945	-0.00101365	-5.58242	8.83516	-7.35604	5.31868	-0.000352202	-5.47253	7.65934	-247.48	-5.38	56.49	-5.38	72.63	-207.13	-16.14	40.35	
-8.22143	6.46154	-0.000687223	-5.58242	8.3956	-7.0044	5.31868	-9.44932e-05	-5.38462	7.30769	-234.03	-5.38	53.8	-16.14	104.91	-212.51	-13.45	40.35	
-8.22143	6.54945	-0.000704404	-5.58242	8.57143	-7.0044	5.31868	-9.44932e-05	-5.38462	7.13187	-40.35	-5.38	59.18	13.45	64.56	-180.23	-24.21	34.97	
-7.86978	6.54945	-0.000395153	-5.58242	8.13187	-6.65275	5.31868	0.000249118	-5.47253	6.95604	48.42	-5.38	51.11	-16.14	234.03	-207.13	-16.14	53.8	
-7.51813	6.54945	1.71806e-05	-5.58242	7.6044	-6.12527	5.31868	0.00060132	-5.47253	6.6044	-352.39	-5.38	51.11	26.9	32.28	-209.82	-18.83	43.04	
-6.99066	6.54945	0.000412334	-5.58242	7.25275	-5.5978	5.31868	0.00087621	-5.47253	6.16484	-53.8	-5.38	48.42	2.69	209.82	-209.82	-16.14	40.35	
-6.37527	6.54945	0.000764536	-5.58242	6.63736	-5.07033	5.31868	0.00120264	-5.38462	5.54945	129.12	-5.38	51.11	8.07	156.02	-217.89	-18.83	51.11	
-5.75989	6.54945	0.00118546	-5.58242	6.10989	-4.45495	5.31868	0.00157202	-5.47253	5.02198	234.03	-5.38	56.49	0	164.09	-212.51	-21.52	45.73	
-5.14451	6.54945	0.00152048	-5.58242	5.58242	-3.75165	5.40659	0.00183832	-5.47253	4.49451	-16.14	-5.38	53.8	0	131.81	-185.61	-16.14	48.42	
-4.44121	6.54945	0.00179537	-5.67033	4.79121	-3.04835	5.40659	0.00204449	-5.38462	3.7033	5.38	-5.38	53.8	0	298.59	-188.3	-21.52	51.11	
-3.65	6.54945	0.00213039	-5.58242	4.08791	-2.34505	5.40659	0.00228502	-5.47253	3	-34.97	-5.38	51.11	8.07	234.03	-201.75	-18.83	34.97	
-2.9467	6.63736	0.00237951	-5.58242	3.38462	-1.64176	5.40659	0.00242246	-5.38462	2.2967	244.79	-5.38	53.8	0	758.58	-185.61	-10.76	26.9	
-2.15549	6.63736	0.00253414	-5.58242	2.76923	-0.850549	5.40659	0.00259427	-5.47253	1.50549	263.62	-5.38	53.8	0	212.51	-193.68	-5.38	43.04	
-1.54011	6.63736	0.00264581	-5.58242	1.97802	-0.235165	5.40659	0.00261145	-5.47253	0.714286	112.98	-5.38	48.42	0	306.66	-188.3	-10.76	40.35	
-0.748901	6.54945	0.00268017	-5.58242	1.18681	0.643956	5.40659	0.00261145	-5.47253	0.010989	129.12	-5.38	51.11	-5.38	-142.57	-201.75	-13.45	26.9	
0.0423077	6.63736	0.00268017	-5.58242	0.307692	1.43516	5.40659	0.00254273	-5.56044	-0.78022	355.08	-5.38	53.8	0	274.38	-185.61	-32.28	34.97	
0.833516	6.63736	0.00268876	-5.58242	-0.395604	2.22637	5.40659	0.00231079	-5.47253	-1.57143	104.91	-5.38	53.8	0	290.52	-204.44	-40.35	18.83	
1.53681	6.63736	0.00263722	-5.58242	-1.18681	2.92967	5.40659	0.00208744	-5.47253	-2.36264	209.82	-5.38	53.8	-2.69	295.9	-207.13	-37.66	32.28	
2.32802	6.63736	0.00245682	-5.58242	-1.89011	3.72088	5.40659	0.00189845	-5.47253	-3.06593	207.13	-5.38	51.11	-8.07	548.76	-201.75	-32.28	45.73	
3.03132	6.63736	0.00220771	-5.67033	-2.59341	4.42418	5.31868	0.00156343	-5.47253	-3.76923	-59.18	-5.38	51.11	-24.21	34.97	-207.13	-40.35	37.66	
3.82253	6.63736	0.00189845	-5.58242	-3.20879	5.12747	5.31868	0.00119405	-5.47253	-4.56044	91.46	-5.38	51.11	-5.38	201.75	-215.2	-34.97	40.35	
4.43791	6.63736	0.00157202	-5.58242	-4.08791	5.74286	5.31868	0.000859029	-5.38462	-5.17582	83.39	-5.38	61.87	0	645.6	-188.3	-51.11	37.66	
4.96538	6.63736	0.00127136	-5.58242	-4.79121	6.44615	5.31868	0.000455285	-5.38462	-5.79121	529.93	-5.38	51.11	-2.69	357.77	-199.06	-40.35	34.97	
5.66868	6.63736	0.000901981	-5.58242	-5.31868	6.88571	5.31868	8.59029e-06	-5.38462	-6.40659	371.22	-5.38	48.42	-8.07	360.46	-199.06	-34.97	40.35	
6.19615	6.63736	0.000524008	-5.58242	-5.93407	7.41319	5.31868	-0.000343612	-5.47253	-7.02198	69.94	-5.38	59.18	-2.69	8.07	-207.13	-32.28	34.97	
6.63571	6.63736	0.000274889	-5.58242	-6.37363	7.85275	5.31868	-0.000755946	-5.47253	-7.46154	-2.69	-5.38	51.11	0	94.15	-190.99	-29.59	32.28	
6.98736	6.63736	-6.87223e-05	-5.58242	-6.54945	8.29231	5.31868	-0.00119405	-5.47253	-7.98901	-32.28	-5.38	48.42	-16.14	131.81	-207.13	-40.35	2.69	
7.07527	6.63736	-6.87223e-05	-5.58242	-6.9011	8.29231	5.31868	-0.00107379	-5.47253	-8.16484	37.66	-5.38	61.87	-16.14	298.59	-196.37	-43.04	21.52	
7.33901	6.63736	-0.000111674	-5.58242	-7.34066	8.55604	5.31868	-0.000609911	-5.47253	-8.34066	279.76	-5.38	53.8	32.28	24.21	-190.99	-43.04	8.07	
7.60275	6.63736	0.000111674	-5.67033	-7.51648	8.9956	5.31868	0.00135727	-5.47253	-8.69231	659.05	-5.38	56.49	13.45	451.92	-185.61	-32.28	13.45	
8.04231	6.63736	0.000841849	-5.67033	-7.78022	9.43516	5.31868	0.00340176	-5.47253	-9.04396	492.27	-5.38	83.39	53.8	10.76	-193.68	-26.9	0	
8.21813	6.63736	0.00149471	-5.58242	-8.13187	9.6989	5.49451	0.00772267	-5.56044	-9.30769	355.08	-5.38	80.7	-32.28	605.25	-188.3	-80.7	-53.8	
8.39396	6.63736	0.00266299	-5.58242	-8.21978	10.0505	5.49451	0.0110987	-5.64835	-9.83516	540.69	-5.38	86.08	-34.97	683.26	-193.68	-13.45	26.9	
8.56978	6.63736	0.00329008	-5.67033	-8.3956	10.2264	5.58242	0.0155227	-5.73626	-9.92308	946.88	-5.38	69.94	5.38	529.93	-177.54	-61.87	-59.18	
8.65769	6.63736	0.00431233	-5.58242	-8.83516	10.4901	5.67033	0.0170689	-5.82418	-10.1868	-69.94	-5.38	91.46	10.76	387.36	-61.87	-48.42	16.14	
8.65769	6.63736	0.00470748	-5.67033	-8.65934	10.4901	5.84615	0.021974	-5.82418	-10.4505	462.68	-5.38	56.49	-5.38	347.01	-252.86	-53.8	-13.45	
8.83352	6.63736	0.00556651	-5.67033	-8.92308	10.7538	5.75824	0.0229275	-5.82418	-10.4505	-53.8	-5.38	88.77	-5.38	441.16	-204.44	-2.69	16.14	
8.83352	6.63736	0.00542047	-5.58242	-8.74725	10.6659	5.84615	0.0239497	-5.91209	-10.6264	0	-5.38	72.63	-51.11	13.45	-274.38	-61.87	13.45	
8.7456	6.63736	0.00534316	-5.58242	-8.83516	10.6659	5.75824	0.0230563	-5.82418	-10.5385	-277.07	-5.38	83.39	-5.38	-204.44	-204.44	-32.28	8.07	
8.7456	6.63736	0.00464735	-5.67033	-8.57143	10.578	5.75824	0.0208916	-5.82418	-10.4505	-104.91	-5.38	61.87	-8.07	-94.15	-199.06	-40.35	5.38	
8.7456	6.63736	0.00385704	-5.58242	-8.57143	10.4022	5.67033	0.0174727	-5.82418	-10.3626	-67.25	-5.38	34.97	-2.69	-403.5	-274.38	-26.9	34.97	
8.56978	6.63736	0.00326431	-5.58242	-8.74725	10.3143	5.58242	0.0150846	-5.73626	-10.3626	0	-5.38	-8.07	10.76	328.18	-381.98	-32.28	51.11	
8.39396	6.63736	0.00224207	-5.58242	-8.48352	10.0505	5.49451	0.0111072	-5.47253	-10.2747	-5.38	-5.38	10.76	-10.76	-661.74	-185.61	0	59.18	
8.04231	6.63736	0.00130572	-5.58242	-8.30769	9.6989	5.49451	0.00683787	-5.38462	-9.92308	-174.85	-5.38	-16.14	2.69	-618.7	-188.3	0	56.49	
7.9544	6.72527	0.000481056	-5.58242	-8.30769	9.43516	5.40659	0.00287775	-5.38462	-9.57143	-328.18	-5.38	10.76	13.45	96.84	-153.33	5.38	43.04	
7.77857	6.63736	-0.000120264	-5.49451	-8.04396	9.17143	5.31868	0.000498237	-5.47253	-9.21978	-642.91	-5.38	-2.69	32.28	-527.24	-188.3	-16.14	78.01	
7.51484	6.72527	-0.000249118	-5.58242	-7.69231	8.73187	5.31868	-0.000859029	-5.38462	-8.86813	-303.97	-5.38	67.25	26.9	610.63	-190.99	-56.49	8.07	
7.16319	6.63736	-0.000128854	-5.58242	-7.42857	8.29231	5.40659	-0.000927752	-5.47253	-8.42857	252.86	-5.38	67.25	53.8	852.73	-185.61	-75.32	18.83	
7.07527	6.63736	-9.44932e-05	-5.58242	-6.98901	8.29231	5.31868	-0.000927752	-5.56044	-8.25275	-67.25	-5.38	69.94	-5.38	-180.23	-182.92	-78.01	-26.9	
6.72363	6.63736	0.00029207	-5.67033	-6.98901	7.94066	5.31868	-0.000532598	-5.47253	-8.16484	-250.17	-5.38	67.25	0	153.33	-199.06	-61.87	-16.14	
6.19615	6.63736	0.00059273	-5.67033	-6.63736	7.32527	5.31868	-0.000163216	-5.47253	-7.63736	-320.11	-5.38	94.15	51.11	75.32	-236.72	-45.73	-13.45	
5.75659	6.63736	0.000919161	-5.67033	-5.93407	6.88571	5.31868	0.000240528	-5.47253	-7.1978	-290.52	-5.38	80.7	0	-16.14	-207.13	-51.11	-16.14	
5.22912	6.63736	0.00132291	-5.67033	-5.40659	6.27033	5.31868	0.000661453	-5.56044	-6.67033	2.69	-5.38	86.08	-2.69	34.97	-196.37	-32.28	-5.38	
4.61374	6.63736	0.00156343	-5.67033	-4.79121	5.74286	5.31868	0.00101365	-5.47253	-6.05495	-223.27	-5.38	75.32	-2.69	-123.74	-188.3	-37.66	-16.14	
3.91044	6.63736	0.00191564	-5.67033	-4.26374	5.03956	5.31868	0.00137445	-5.56044	-5.43956	-139.88	-5.38	86.08	-8.07	-110.29	-193.68	-26.9	-5.38	
3.38297	6.63736	0.00218193	-5.67033	-3.56044	4.24835	5.31868	0.00170088	-5.47253	-4.73626	-80.7	-5.38	86.08	0	-223.27	-190.99	-51.11	-29.59	
2.59176	6.63736	0.0023881	-5.67033	-2.85714	3.63297	5.31868	0.00194141	-5.47253	-4.03297	-260.93	-5.38	78.01	5.38	-2.69	-196.37	-48.42	-8.07	
1.80055	6.72527	0.00254273	-5.67033	-2.24176	2.84176	5.40659	0.00214757	-5.56044	-3.24176	-112.98	-5.38	75.32	0	-118.36	-177.54	-59.18	-16.14	
1.00934	6.63736	0.00262863	-5.67033	-1.45055	2.05055	5.40659	0.00241387	-5.47253	-2.53846	-207.13	-5.38	78.01	0	-107.6	-185.61	-43.04	-8.07	
0.306044	6.63736	0.00267158	-5.67033	-0.659341	1.43516	5.40659	0.00253414	-5.56044	-1.83516	-78.01	-5.38	88.77	0	-102.22	-199.06	-16.14	-16.14	
-0.485165	6.63736	0.00267158	-5.67033	0.043956	0.556044	5.40659	0.00261145	-5.56044	-1.13187	-196.37	-5.38	91.46	-10.76	-513.79	-180.23	-24.21	-13.45	
-1.27637	6.63736	0.00267158	-5.67033	0.835165	-0.147253	5.40659	0.00262004	-5.56044	-0.252747	-24.21	-5.38	86.08	0	263.62	-188.3	-21.52	-16.14	
-2.06758	6.63736	0.00261145	-5.67033	1.62637	-0.938462	5.40659	0.00259427	-5.56044	0.450549	-212.51	-5.38	86.08	-5.38	-75.32	-201.75	-18.83	-2.69	
-2.77088	6.63736	0.00240528	-5.58242	2.32967	-1.72967	5.40659	0.00249118	-5.56044	1.24176	-182.92	-5.38	78.01	0	-29.59	-193.68	-48.42	0	
-3.56209	6.63736	0.00213039	-5.67033	3.12088	-2.43297	5.40659	0.00227643	-5.56044	1.94505	147.95	-5.38	69.94	-16.14	-511.1	-150.64	-34.97	-24.21	
-4.26538	6.63736	0.00182973	-5.67033	3.91209	-3.13626	5.40659	0.00204449	-5.56044	2.64835	-228.65	-5.38	61.87	-10.76	-336.25	-61.87	-48.42	-8.07	
