time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0.15	-4.54809e-05	0.0225981	0.212679	-7.6183e-05	-0.00794048	-2.78456e-05	-7.53528e-05	0.0770321	-2.83983e-05	0	0.104348	0.00460139	0.0179127	0.263317
0.175	-4.54171e-05	0.0252447	0.21268	-7.63028e-05	-0.00793458	-2.78057e-05	-7.54804e-05	0.077038	-2.84186e-05	0	0.108188	0.00459947	0.0215324	0.263271
0.2	-4.53798e-05	0.027975	0.212681	-7.64238e-05	-0.00792849	-2.77367e-05	-7.56098e-05	0.0770441	-2.84118e-05	0	0.111076	0.00459796	0.0252648	0.263235
0.225	-4.53457e-05	0.0307652	0.212682	-7.65448e-05	-0.00792228	-2.76365e-05	-7.57397e-05	0.0770503	-2.83751e-05	0	0.113006	0.00459697	0.0290779	0.26321
0.25	-4.53285e-05	0.0335916	0.212682	-7.66646e-05	-0.00791599	-2.75046e-05	-7.58688e-05	0.0770566	-2.83075e-05	0	0.113972	0.00459651	0.0329395	0.263198
0.275	-4.5329e-05	0.03643	0.212682	-7.6782e-05	-0.00790967	-2.73412e-05	-7.5996e-05	0.0770629	-2.82087e-05	0	0.113969	0.00459661	0.0368173	0.263199
0.3	-4.53471e-05	0.0392561	0.212682	-7.68959e-05	-0.00790338	-2.71478e-05	-7.612e-05	0.0770692	-2.80796e-05	0	0.112991	0.00459726	0.0406787	0.263213
0.325	-4.53822e-05	0.0420458	0.212681	-7.70055e-05	-0.00789718	-2.69267e-05	-7.62398e-05	0.0770754	-2.79221e-05	0	0.111033	0.00459843	0.0444911	0.263239
0.35	-4.5433e-05	0.0447743	0.21268	-7.71098e-05	-0.00789111	-2.66816e-05	-7.63546e-05	0.0770815	-2.77392e-05	0	0.108087	0.0046001	0.0482214	0.263277
0.375	-4.54977e-05	0.0474172	0.212679	-7.72081e-05	-0.00788523	-2.6417e-05	-7.64634e-05	0.0770874	-2.7535e-05	0	0.104149	0.00460221	0.0518364	0.263325
0.4	-4.56098e-05	0.0499497	0.212678	-7.72998e-05	-0.0078796	-2.61389e-05	-7.65655e-05	0.0770931	-2.73148e-05	0	0.0992133	0.00460461	0.0553025	0.263381
0.425	-4.57152e-05	0.0523468	0.212676	-7.73843e-05	-0.00787427	-2.58531e-05	-7.66601e-05	0.0770984	-2.70837e-05	0	0.0932731	0.0046073	0.0585855	0.263443
0.45	-4.57574e-05	0.0545833	0.212675	-6.97166e-05	-0.00788236	-2.30113e-05	-7.67478e-05	0.0771034	-2.68505e-05	0	0.0863231	0.00460942	0.0616532	0.263508
0.475	-4.58494e-05	0.0566343	0.212673	-6.97783e-05	-0.00787825	-2.276e-05	-7.68255e-05	0.077108	-2.66184e-05	0	0.0783575	0.00461236	0.0644665	0.263576
0.5	-4.59393e-05	0.0584743	0.212671	-6.98323e-05	-0.00787457	-2.25226e-05	-7.6894e-05	0.0771121	-2.63967e-05	0	0.0693704	0.00461524	0.0669925	0.263642
0	-4.59393e-05	0.0584743	0.212671	-6.98323e-05	-0.00787457	-2.25226e-05	-7.6894e-05	0.0771121	-2.63967e-05	0	0.0616451	0.00461524	0.0669925	0.263642
0.025	-4.60141e-05	0.0598819	0.21267	-7.04409e-05	-0.00786977	-2.23333e-05	-7.69453e-05	0.0771152	-2.62186e-05	0	0.0517302	0.00461769	0.0689256	0.263696
0.05	-4.60875e-05	0.0610596	0.212669	-7.43849e-05	-0.0078538	-2.21701e-05	-7.69866e-05	0.0771179	-2.60633e-05	0	0.0431397	0.00462047	0.0705421	0.263744
0.075	-4.61665e-05	0.0620379	0.212668	-8.46805e-05	-0.00781609	-2.20315e-05	-7.70183e-05	0.07712	-2.5929e-05	0	0.0356537	0.00462414	0.0718809	0.263786
0.1	-4.62567e-05	0.0628416	0.212667	-0.000103722	-0.00774828	-2.19161e-05	-7.70406e-05	0.0771218	-2.58141e-05	0	0.0290804	0.00462915	0.0729747	0.263824
0.125	-4.63621e-05	0.0634915	0.212667	-0.000133045	-0.00764497	-2.18223e-05	-7.7054e-05	0.0771232	-2.57168e-05	0	0.0232516	0.0046358	0.0738507	0.263856
0.15	-4.64843e-05	0.0640041	0.212666	-0.000173182	-0.00750428	-2.17488e-05	-7.7059e-05	0.0771243	-2.56359e-05	0	0.0180181	0.00464419	0.0745312	0.263885
0.175	-4.66224e-05	0.0643926	0.212666	-0.000223602	-0.00732803	-2.16943e-05	-7.70563e-05	0.0771252	-2.55703e-05	0	0.0132458	0.00465425	0.0750345	0.26391
0.2	-4.67734e-05	0.0646669	0.212666	-0.000282769	-0.00712156	-2.16574e-05	-7.70468e-05	0.0771257	-2.55192e-05	0	0.00881269	0.0046657	0.0753751	0.263931
0.225	-4.69322e-05	0.0648341	0.212666	-0.000348291	-0.00689317	-2.16371e-05	-7.70315e-05	0.077126	-2.54825e-05	0	0.00460518	0.00467811	0.0755641	0.263948
0.25	-4.70921e-05	0.0648982	0.212666	-0.000417153	-0.00665335	-2.16326e-05	-7.70115e-05	0.0771261	-2.546e-05	0	0.000515572	0.00469092	0.0756091	0.26396
0.275	-4.72456e-05	0.0648609	0.212666	-0.000486013	-0.00641373	-2.16432e-05	-7.69881e-05	0.0771259	-2.54523e-05	0	-0.00356084	0.00470353	0.0755145	0.263968
0.3	-4.73851e-05	0.0647213	0.212666	-0.000551527	-0.00618595	-2.16687e-05	-7.69622e-05	0.0771256	-2.54598e-05	0	-0.00772841	0.00471531	0.075281	0.263971
0.325	-4.75038e-05	0.0644758	0.212667	-0.00061068	-0.00598052	-2.17092e-05	-7.69346e-05	0.0771249	-2.54835e-05	0	-0.0120938	0.00472571	0.0749057	0.263969
0.35	-4.75959e-05	0.0641179	0.212667	-0.00066108	-0.00580577	-2.1765e-05	-7.69059e-05	0.0771241	-2.55245e-05	0	-0.0167689	0.00473428	0.0743812	0.26396
0.375	-4.76576e-05	0.0636385	0.212668	-0.000701189	-0.00566707	-2.1837e-05	-7.68762e-05	0.077123	-2.55837e-05	0	-0.0218733	0.00474072	0.0736961	0.263945
0.4	-4.76875e-05	0.0630254	0.212668	-0.000730478	-0.00556629	-2.19264e-05	-7.68452e-05	0.0771216	-2.56625e-05	0	-0.0275376	0.00474493	0.0728338	0.263924
0.425	-4.76862e-05	0.0622628	0.212669	-0.000749475	-0.00550162	-2.20347e-05	-7.6812e-05	0.0771199	-2.57619e-05	0	-0.0339069	0.00474699	0.0717727	0.263895
0.45	-4.7657e-05	0.0613311	0.21267	-0.000759717	-0.00546775	-2.21636e-05	-7.67753e-05	0.0771178	-2.5883e-05	0	-0.0411443	0.00474717	0.070485	0.263859
0.475	-4.76048e-05	0.0602067	0.212671	-0.000763595	-0.00545639	-2.23148e-05	-7.67334e-05	0.0771152	-2.60267e-05	0	-0.0494351	0.0047459	0.0689368	0.263816
0.5	-4.75365e-05	0.0588606	0.212672	-0.000764124	-0.00545711	-2.24902e-05	-7.66839e-05	0.0771122	-2.61935e-05	0	-0.0589914	0.00474374	0.0670871	0.263767
0	-4.75365e-05	0.0588606	0.212672	-0.000764124	-0.00545711	-2.24902e-05	-7.66839e-05	0.0771122	-2.61935e-05	0	-0.0589914	0.00474374	0.0670871	0.263767
0.025	-4.75516e-05	0.0572693	0.212674	-0.000764077	-0.0054603	-2.26897e-05	-7.6625e-05	0.0771087	-2.63822e-05	-1.10742e-05	-0.068744	0.00474109	0.0649021	0.263712
0.05	-4.82678e-05	0.0554485	0.212675	-0.000771628	-0.00545115	-2.5452e-05	-7.65566e-05	0.0771046	-2.65851e-05	-4.31611e-05	-0.0774664	0.00473813	0.0624015	0.263655
0.075	-4.97423e-05	0.0534226	0.212676	-0.000771561	-0.00545566	-2.57059e-05	-7.64822e-05	0.0771001	-2.67971e-05	-9.45568e-05	-0.0851589	0.00473329	0.0596238	0.263596
0.1	-5.28048e-05	0.0512184	0.212678	-0.00077149	-0.00546057	-2.5965e-05	-7.64028e-05	0.0770952	-2.70106e-05	-0.000163558	-0.0918218	0.00472635	0.0566034	0.26354
0.125	-5.78062e-05	0.0488612	0.212679	-0.000771415	-0.00546581	-2.62218e-05	-7.63199e-05	0.0770899	-2.72188e-05	-0.00024846	-0.0974554	0.00471695	0.0533754	0.263487
0.15	-6.51314e-05	0.0463765	0.21268	-0.000771339	-0.00547134	-2.64698e-05	-7.6235e-05	0.0770844	-2.74155e-05	-0.00034756	-0.10206	0.00470466	0.0499748	0.263442
0.175	-7.50941e-05	0.04379	0.212681	-0.000771263	-0.0054771	-2.67028e-05	-7.61496e-05	0.0770786	-2.75952e-05	-0.000459154	-0.105636	0.00468914	0.0464366	0.263405
0.2	-8.7986e-05	0.0411273	0.212682	-0.000771187	-0.00548302	-2.69158e-05	-7.60653e-05	0.0770727	-2.77534e-05	-0.000581538	-0.108183	0.00467006	0.0427955	0.263377
0.225	-0.000104056	0.038414	0.212682	-0.000771114	-0.00548906	-2.71048e-05	-7.59834e-05	0.0770666	-2.78865e-05	-0.000713009	-0.109702	0.00464714	0.0390862	0.263361
0.25	-0.00012351	0.0356757	0.212682	-0.000771044	-0.00549516	-2.72667e-05	-7.59056e-05	0.0770605	-2.79921e-05	-0.000851863	-0.110193	0.00462011	0.0353431	0.263357
0.275	-0.000146511	0.0329379	0.212682	-0.00077098	-0.00550126	-2.73997e-05	-7.58333e-05	0.0770544	-2.80688e-05	-0.000996396	-0.109656	0.00458877	0.0316007	0.263365
0.3	-0.000173179	0.0302263	0.212681	-0.000770923	-0.0055073	-2.7503e-05	-7.5768e-05	0.0770484	-2.81163e-05	-0.0011449	-0.108092	0.00455293	0.0278934	0.263385
0.325	-0.000203576	0.0275664	0.212681	-0.000770873	-0.00551323	-2.75765e-05	-7.57111e-05	0.0770424	-2.81351e-05	-0.00129568	-0.105501	0.00451246	0.0242558	0.263416
0.35	-0.000237763	0.0249838	0.21268	-0.000770834	-0.00551899	-2.7622e-05	-7.56643e-05	0.0770367	-2.81276e-05	-0.00144703	-0.101883	0.00446724	0.0207225	0.263457
0.375	-0.000275717	0.0225041	0.212678	-0.000770805	-0.00552453	-2.76417e-05	-7.56289e-05	0.0770311	-2.80963e-05	-0.00159724	-0.0972385	0.0044172	0.0173281	0.263506
0.4	-0.000317385	0.0201527	0.212677	-0.000770788	-0.00552978	-2.76386e-05	-7.56063e-05	0.0770259	-2.80449e-05	-0.00174462	-0.0915676	0.00436234	0.0141075	0.263561
0.425	-0.000362673	0.0179553	0.212676	-0.000770786	-0.0055347	-2.76166e-05	-7.55979e-05	0.077021	-2.79776e-05	-0.00188744	-0.0848706	0.00430267	0.0110958	0.263621
0.45	-0.000411442	0.0159374	0.212674	-0.000770798	-0.00553921	-2.75801e-05	-7.5605e-05	0.0770165	-2.78996e-05	-0.00202403	-0.0771478	0.00423826	0.00832803	0.263682
0.475	-0.000463513	0.0141245	0.212673	-0.000770826	-0.00554327	-2.75338e-05	-7.56288e-05	0.0770124	-2.7816e-05	-0.00215266	-0.0683996	0.00416926	0.00583969	0.263743
0.5	-0.000518663	0.012542	0.212671	-0.000770872	-0.00554682	-2.7483e-05	-7.56706e-05	0.0770089	-2.77325e-05	-0.00227163	-0.0586262	0.00409583	0.00366619	0.263801
0	-0.000518663	0.012542	0.212671	-0.000770872	-0.00554682	-2.7483e-05	-7.56706e-05	0.0770089	-2.77325e-05	0	-0.0589914	0.00409583	0.00366619	0.263801
0.025	-0.000515797	0.0111954	0.212672	-0.000770811	-0.00554982	-2.76485e-05	-6.19956e-05	0.0770057	0.000363045	0.000228132	-0.0494718	0.00409684	0.00182504	0.263719
0.05	-0.000506868	0.0100691	0.212677	-0.000770785	-0.00555229	-2.82209e-05	3.17376e-05	0.0770023	0.00149698	0.000462104	-0.0412186	0.00408594	0.000305482	0.263382
0.075	-0.00049151	0.00913433	0.212685	-0.000770813	-0.00555431	-2.91401e-05	0.000277783	0.0769979	0.00326307	0.000707907	-0.0340208	0.00405092	-0.000932613	0.262825
0.1	-0.000469258	0.00836726	0.212696	-0.000770906	-0.00555592	-3.03116e-05	0.000733484	0.0769918	0.00548847	0.000971833	-0.0276939	0.00398333	-0.00192509	0.262109
0.125	-0.00043954	0.00774832	0.212709	-0.000771067	-0.00555719	-3.1616e-05	0.00143566	0.0769836	0.00795533	0.00126064	-0.022076	0.00387941	-0.00270409	0.261308
0.15	-0.000401671	0.00726181	0.212721	-0.000771292	-0.00555815	-3.29209e-05	0.00239702	0.0769732	0.0104222	0.00158172	-0.0170232	0.00374035	-0.00329826	0.260504
0.175	-0.000354826	0.00689542	0.212732	-0.000771569	-0.00555886	-3.40935e-05	0.00360488	0.0769606	0.0126476	0.00194329	-0.0124063	0.00357192	-0.00373257	0.25978
0.2	-0.000298027	0.00663993	0.212741	-0.00077188	-0.00555935	-3.50144e-05	0.00502244	0.0769462	0.0144137	0.00235462	-0.00810703	0.00338365	-0.00402775	0.25921
0.225	-0.000230025	0.00648888	0.212747	-0.000772202	-0.00555963	-3.55887e-05	0.00659238	0.0769305	0.0155477	0.00282623	-0.00401529	0.00318787	-0.00419953	0.258854
0.25	-0.000149358	0.00643851	0.212748	-0.000772512	-0.00555973	-3.57571e-05	0.00824246	0.0769143	0.0159385	0.00337019	-2.63458e-05	0.00299861	-0.00425761	0.258747
0.275	-5.42244e-05	0.00648756	0.212746	-0.000772784	-0.00555965	-3.55011e-05	0.00989259	0.0768982	0.0155479	0.00400043	0.00396192	0.00283087	-0.00420516	0.258902
0.3	5.75638e-05	0.00663724	0.21274	-0.000772994	-0.00555939	-3.48451e-05	0.0114627	0.0768831	0.0144141	0.00473309	0.00805162	0.00270009	-0.00403851	0.259304
0.325	0.000188649	0.00689132	0.212731	-0.000773118	-0.00555892	-3.38539e-05	0.0128806	0.0768697	0.0126482	0.00558692	0.0123475	0.0026215	-0.00374755	0.259914
0.35	0.00034221	0.00725617	0.212719	-0.000773135	-0.00555822	-3.26259e-05	0.0140888	0.0768586	0.0104229	0.00658379	0.0169594	0.00260942	-0.00331642	0.260669
0.375	0.000522057	0.00774098	0.212706	-0.000773027	-0.00555726	-3.12831e-05	0.0150506	0.0768502	0.00795611	0.00774921	0.0220055	0.00267641	-0.0027244	0.261495
0.4	0.000732737	0.00835804	0.212694	-0.000772779	-0.005556	-2.99587e-05	0.0157534	0.0768446	0.0054893	0.00911302	0.027615	0.00283236	-0.00194674	0.26231
0.425	0.000979677	0.00912298	0.212683	-0.000772385	-0.00555438	-2.87842e-05	0.0162097	0.0768418	0.00326393	0.0107101	0.0339315	0.00308384	-0.000955148	0.26303
0.45	0.00126924	0.0100553	0.212675	-0.000771843	-0.00555236	-2.78772e-05	0.0164564	0.0768415	0.00149783	0.0125814	0.0411167	0.0034339	0.000282204	0.263584
0.475	0.001609	0.0111788	0.21267	-0.000771155	-0.00554987	-2.73284e-05	0.0165509	0.076843	0.000363877	0.0147748	0.0493545	0.00388273	0.00180082	0.263914
0.5	0.00200784	0.0125223	0.212669	-0.000770324	-0.00554685	-2.71944e-05	0.0165653	0.0768459	-2.69364e-05	0.0173465	0.0588558	0.00442878	0.00364056	0.263984
0	0.00200784	0.0125223	0.212669	-0.000770324	-0.00554685	-2.71944e-05	0.0165653	0.0768459	-2.69364e-05	0.0173465	0.0588558	0.00442878	0.00364056	0.263984
0.025	0.00247284	0.0141095	0.212671	-0.000769355	-0.00554327	-2.72781e-05	0.0165663	0.0768495	-2.7059e-05	0.0199671	0.0685564	0.00506852	0.00582357	0.263915
0.05	0.00299908	0.0159255	0.212673	-0.000768258	-0.00553917	-2.73613e-05	0.0165674	0.0768536	-2.71867e-05	0.0222675	0.0772359	0.00579226	0.00831916	0.263841
0.075	0.00357862	0.0179447	0.212674	-0.000767051	-0.00553462	-2.74381e-05	0.0165686	0.0768581	-2.73128e-05	0.0242511	0.0848941	0.00658906	0.0110919	0.263766
0.1	0.00420364	0.0201419	0.212676	-0.000765749	-0.00552968	-2.75028e-05	0.0165698	0.0768631	-2.74312e-05	0.0259213	0.0915312	0.00744812	0.0141064	0.263691
0.125	0.00486636	0.0224916	0.212678	-0.000764369	-0.0055244	-2.75503e-05	0.0165712	0.0768684	-2.75361e-05	0.0272815	0.0971472	0.00835883	0.0173276	0.26362
0.15	0.00555912	0.0249684	0.212679	-0.000762926	-0.00551883	-2.75759e-05	0.0165726	0.0768739	-2.76223e-05	0.0283352	0.101742	0.00931071	0.0207206	0.263555
0.175	0.00627432	0.0275469	0.212681	-0.000761436	-0.00551304	-2.75758e-05	0.0165741	0.0768797	-2.76852e-05	0.0290856	0.105316	0.0102934	0.0242505	0.263499
0.2	0.00700446	0.0302017	0.212682	-0.000759914	-0.00550709	-2.75471e-05	0.0165756	0.0768857	-2.77215e-05	0.0295363	0.107868	0.0112968	0.0278829	0.263452
0.225	0.00774211	0.0329073	0.212682	-0.000758376	-0.00550102	-2.74879e-05	0.0165772	0.0768918	-2.77286e-05	0.0296907	0.109399	0.0123108	0.0315833	0.263418
0.25	0.00847994	0.0356383	0.212683	-0.000756836	-0.00549491	-2.73975e-05	0.0165787	0.0768979	-2.77052e-05	0.029552	0.10991	0.0133254	0.0353175	0.263395
0.275	0.00921068	0.0383694	0.212683	-0.000755311	-0.00548879	-2.72765e-05	0.0165802	0.076904	-2.76512e-05	0.0291239	0.109399	0.0143309	0.0390512	0.263386
0.3	0.00992719	0.041075	0.212683	-0.000753814	-0.00548274	-2.71259e-05	0.0165817	0.0769101	-2.75671e-05	0.0284096	0.107867	0.0153175	0.0427503	0.263389
0.325	0.0106223	0.0437298	0.212682	-0.000752361	-0.0054768	-2.69489e-05	0.0165832	0.076916	-2.74553e-05	0.0274126	0.105313	0.0162755	0.0463804	0.263404
0.35	0.0112892	0.0463083	0.212681	-0.000750966	-0.00547103	-2.67489e-05	0.0165845	0.0769218	-2.73188e-05	0.0261362	0.101739	0.0171954	0.0499072	0.263431
0.375	0.0119208	0.0487851	0.21268	-0.000749644	-0.0054655	-2.65311e-05	0.0165859	0.0769274	-2.71619e-05	0.024584	0.0971436	0.0180676	0.0532964	0.263467
0.4	0.0125104	0.0511348	0.212679	-0.00074841	-0.00546025	-2.63011e-05	0.0165871	0.0769326	-2.69898e-05	0.0227592	0.091527	0.0188827	0.0565133	0.26351
0.425	0.0130512	0.0533319	0.212678	-0.000747277	-0.00545533	-2.60655e-05	0.0165882	0.0769376	-2.68083e-05	0.0206653	0.0848893	0.0196313	0.0595231	0.263559
0.45	0.0135366	0.0553511	0.212677	-0.000746261	-0.00545082	-2.58316e-05	0.0165892	0.0769421	-2.6624e-05	0.0183058	0.0772306	0.020304	0.0622909	0.263612
0.475	0.0139599	0.0571671	0.212675	-0.000745375	-0.00544676	-2.5607e-05	0.0165901	0.0769462	-2.64438e-05	0.015684	0.0685507	0.0208915	0.0647817	0.263664
0.5	0.0143148	0.0587543	0.212674	-0.000744633	-0.00544322	-2.53999e-05	0.0165909	0.0769497	-2.62754e-05	0.0128032	0.0588497	0.0213847	0.0669601	0.263715
0	0.0143148	0.0587543	0.212674	-0.000744633	-0.00544322	-2.53999e-05	0.0165909	0.0769497	-2.62754e-05	0.0173465	0.0588558	0.0213847	0.0669601	0.263715
0.025	0.0147194	0.0600979	0.212675	-0.000701344	-0.00544027	0.000365485	0.0165917	0.0769527	-2.63428e-05	0.0152311	0.0493551	0.0219323	0.0687959	0.263628
0.05	0.0150769	0.0612231	0.212679	-0.000408512	-0.00543823	0.00149951	0.0165923	0.0769552	-2.68353e-05	0.0135056	0.0411179	0.0223562	0.0703135	0.263284
0.075	0.0153974	0.0621537	0.212688	0.000364023	-0.00545183	0.0032689	0.0165927	0.0769573	-2.76865e-05	0.0121259	0.0339334	0.0226294	0.0715486	0.262723
0.1	0.015689	0.0629187	0.212699	0.00178545	-0.00545279	0.00549484	0.0165929	0.0769589	-2.88025e-05	0.0110567	0.0276176	0.0227336	0.0725393	0.262002
0.125	0.0159593	0.0635358	0.212711	0.00397538	-0.00545544	0.0079623	0.0165927	0.0769602	-3.00613e-05	0.0102705	0.0220089	0.0226641	0.0733177	0.261196
0.15	0.0162152	0.0640207	0.212724	0.0069734	-0.00545982	0.0104298	0.0165923	0.0769612	-3.13257e-05	0.00974723	0.0169637	0.0224302	0.0739126	0.260389
0.175	0.0164627	0.0643856	0.212735	0.01074	-0.00546585	0.0126557	0.0165916	0.076962	-3.2457e-05	0.00947351	0.0123527	0.0220542	0.0743495	0.259668
0.2	0.0167078	0.0646397	0.212743	0.0151603	-0.00547331	0.0144223	0.0165908	0.0769625	-3.33281e-05	0.00944233	0.00805796	0.0215689	0.0746496	0.259111
0.225	0.016956	0.0647894	0.212748	0.0200557	-0.00548186	0.0155567	0.0165899	0.0769628	-3.38385e-05	0.00965289	0.00396952	0.0210143	0.0748294	0.25878
0.25	0.0172129	0.0648386	0.21275	0.0252009	-0.0054911	0.0159477	0.016589	0.0769629	-3.39263e-05	0.0101106	-1.72836e-05	0.0204342	0.0748984	0.258714
0.275	0.0174843	0.0647883	0.212747	0.0303461	-0.00550056	0.0155572	0.0165881	0.0769628	-3.3576e-05	0.0108271	-0.00400453	0.0198747	0.0748593	0.258923
0.3	0.0177762	0.0646375	0.21274	0.0352417	-0.00550979	0.0144234	0.0165873	0.0769625	-3.28211e-05	0.0118208	-0.0080943	0.0193824	0.074707	0.259388
0.325	0.0180956	0.0643822	0.21273	0.0396624	-0.00551838	0.0126573	0.0165867	0.076962	-3.17393e-05	0.0131171	-0.0123913	0.0190031	0.0744296	0.260061
0.35	0.0184498	0.0640162	0.212718	0.0434294	-0.00552603	0.0104317	0.0165863	0.0769612	-3.04432e-05	0.0147493	-0.0170055	0.0187798	0.0740096	0.260875
0.375	0.0188476	0.0635302	0.212705	0.046428	-0.00553253	0.00796445	0.0165863	0.0769602	-2.90664e-05	0.0167591	-0.0220551	0.0187492	0.073425	0.261746
0.4	0.0192989	0.0629118	0.212692	0.0486185	-0.00553782	0.00549715	0.0165867	0.076959	-2.77496e-05	0.0191979	-0.0276694	0.0189381	0.0726507	0.26259
0.425	0.0198151	0.0621455	0.212681	0.0500406	-0.00554201	0.00327128	0.0165874	0.0769573	-2.66269e-05	0.0221282	-0.033992	0.0193613	0.0716584	0.263324
0.45	0.0204096	0.0612116	0.212673	0.0508091	-0.00554533	0.00150472	0.0165886	0.0769553	-2.58135e-05	0.025625	-0.0411848	0.0200206	0.0704171	0.263877
