time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0.025	0.0101001	9.72632	5.3459	-0.0023238	-5.30581	-9.69442	0.00786918	11.4534	5.31505	-0.00402012	-5.27875	-11.4247	
0.05	0.0101068	9.71784	5.34604	-0.00231476	-5.30595	-9.68593	0.00787513	11.4451	5.31521	-0.00400975	-5.27891	-11.4163	
0.075	0.010118	9.70348	5.34627	-0.00229949	-5.30618	-9.67157	0.0078852	11.4309	5.31548	-0.00399221	-5.27918	-11.4022	
0.1	0.010134	9.6829	5.34661	-0.00227764	-5.30652	-9.65099	0.00789964	11.4105	5.31587	-0.00396712	-5.27957	-11.3818	
0.125	0.0101553	9.65561	5.34706	-0.00224874	-5.30697	-9.6237	0.00791878	11.3836	5.31638	-0.00393393	-5.28009	-11.3549	
0.15	0.0101824	9.62096	5.34762	-0.00221218	-5.30754	-9.58906	0.00794308	11.3493	5.31703	-0.00389191	-5.28075	-11.3206	
0.175	0.0102158	9.57814	5.34831	-0.00216716	-5.30824	-9.54623	0.00797311	11.307	5.31783	-0.00384015	-5.28155	-11.2783	
0.2	0.0102563	9.52611	5.34915	-0.00211276	-5.30908	-9.4942	0.00800957	11.2556	5.3188	-0.00377755	-5.28253	-11.2269	
0.225	0.010305	9.46365	5.35015	-0.00204785	-5.31009	-9.43174	0.00805334	11.1939	5.31996	-0.0037028	-5.2837	-11.1652	
0.25	0.010363	9.38927	5.35134	-0.00197112	-5.31128	-9.35736	0.00810545	11.1204	5.32133	-0.00361435	-5.28508	-11.0916	
0.275	0.0104316	9.30118	5.35273	-0.00188107	-5.31268	-9.26927	0.00816712	11.0333	5.32294	-0.00351041	-5.2867	-11.0046	
0.3	0.0105125	9.19727	5.35441	-0.00177578	-5.31439	-9.16536	0.00823984	10.9306	5.3249	-0.00338873	-5.28867	-10.9019	
0.325	0.0106076	9.0751	5.3563	-0.00165375	-5.31629	-9.04319	0.00832529	10.8098	5.32709	-0.00324743	-5.29088	-10.7811	
