Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
0.017	0.0171	0.0107	0.9819	1.035	0.0189	-0.0104	
0.051	-0.0063	-0.1116	0.9126	1.0345	0.014	-0.0098	
0.086	0.0159	0.0652	1.0208	1.0353	0.0209	-0.0086	
0.12	0.0378	0.0757	0.9446	1.0356	0.0173	-0.0106	
0.155	0.0117	-0.2034	1.064	1.0361	0.0161	-0.0106	
0.197	-0.0061	0.1287	1.1399	1.0363	0.0175	-0.0105	
0.231	-0.009	-0.1326	1.0913	1.0358	0.0171	-0.0102	
0.265	-0.0447	0.2314	1.0425	1.0359	0.0187	-0.0078	
0.3	-0.0222	0.1091	1.0366	1.0363	0.019	-0.0084	
0.334	0.0239	-0.02	0.9829	1.0373	0.0175	-0.006	
0.377	-0.0049	0.1748	1.0403	1.0366	0.0179	-0.0043	
0.411	0.0186	0.0027	0.9436	1.0379	0.0148	-0.0069	
0.445	0.0237	-0.146	0.8967	1.038	0.0146	-0.0081	
0.479	0.0173	0.0039	1.0159	1.0374	0.0149	-0.0091	
0.514	-0.0349	0.0247	1.0996	1.0382	0.0163	-0.0078	
0.54	-0.0061	0.0654	0.9944	1.0379	0.0192	-0.0084	
0.54	-0.0061	0.0654	0.9944	1.0379	0.0192	-0.0084	
2.908	0.0222	-0.5627	0.6519	1.051	0.0319	0.0013	
2.951	0.0103	-0.2573	1.0176	1.0491	0.0345	-0.003	
2.977	0.0835	0.1169	0.9048	1.0488	0.039	-0.0067	
3.001	-0.0049	0.3914	1.0601	1.0494	0.0388	-0.0064	
3.027	0.1367	-0.092	0.9573	1.0503	0.0293	-0.0069	
3.053	0.0574	-0.467	0.9495	1.052	0.0238	-0.007	
3.078	0.03	-0.2317	0.7798	1.0507	0.0255	-0.0082	
3.104	0.0605	-0.5659	0.6357	1.0516	0.0228	-0.0099	
3.129	0.1121	-0.3599	0.5864	1.0543	0.0241	-0.0119	
3.155	0.0522	-0.1614	0.7185	1.0542	0.0185	-0.0143	
3.171	0.0371	0.522	1.291	1.0551	0.0225	-0.0158	
3.198	0.095	-0.2231	1.2151	1.056	0.02	-0.0173	
3.224	0.0559	0.3643	1.1978	1.0563	0.0195	-0.0174	
3.249	0.083	-0.147	0.9832	1.054	0.0128	-0.0178	
3.275	0.1013	0.4272	0.9187	1.0556	0.0121	-0.0182	
3.3	0.0713	-0.5078	1.1616	1.0572	0.0037	-0.0179	
3.326	-0.0833	-0.322	1.116	1.058	-0.0004	-0.0203	
3.352	0.0012	0.2207	0.9966	1.0582	-0.0032	-0.0191	
3.378	-0.0393	0.4763	0.9175	1.06	-0.006	-0.0171	
3.404	0.0461	-0.3005	0.8418	1.0594	-0.0107	-0.0153	
3.429	-0.0532	0.3159	1.0334	1.0621	-0.0117	-0.0122	
3.447	-0.106	-0.1379	1.2307	1.0606	-0.0133	-0.0081	
