L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	
7.25275	6.49066	-0.0155312	-5.84615	-7.6044	7.41319	6.02198	-0.0160381	-5.76209	-8.06484	156.02	258.24	99.53	0	220.58	-129.12	-99.53	0	
7.25275	6.49066	-0.0155312	-5.84615	-7.6044	7.41319	5.93407	-0.0160381	-5.76209	-8.06484	99.53	258.24	104.91	0	201.75	-131.81	-112.98	0	
7.25275	6.49066	-0.0155312	-5.84615	-7.6044	7.41319	5.93407	-0.0160381	-5.67418	-8.06484	94.15	258.24	94.15	0	174.85	-129.12	-118.36	0	
7.25275	6.49066	-0.0155312	-5.84615	-7.51648	7.41319	5.93407	-0.0160295	-5.67418	-8.06484	67.25	258.24	78.01	0	161.4	-129.12	-104.91	0	
7.25275	6.49066	-0.0155312	-5.84615	-7.51648	7.41319	5.93407	-0.0160295	-5.76209	-7.88901	0	258.24	91.46	-2.69	115.67	-131.81	-129.12	0	
7.25275	6.49066	-0.0155312	-5.84615	-7.42857	7.41319	6.02198	-0.0160295	-5.67418	-7.71319	0	236.72	96.84	0	75.32	-129.12	-86.08	-21.52	
7.16484	6.49066	-0.0155312	-5.84615	-7.16484	7.32527	5.93407	-0.0160295	-5.76209	-7.53736	-21.52	236.72	107.6	0	24.21	-129.12	-67.25	-2.69	
6.98901	6.49066	-0.0155312	-5.84615	-6.72527	7.23736	5.93407	-0.0160295	-5.76209	-7.27363	-59.18	236.72	102.22	10.76	13.45	-129.12	-80.7	0	
6.72527	6.49066	-0.0155312	-5.84615	-6.46154	6.88571	5.93407	-0.0160295	-5.76209	-6.92198	-94.15	236.72	56.49	0	0	-126.43	-75.32	-37.66	
6.37363	6.49066	-0.0155312	-5.84615	-6.02198	6.53407	5.93407	-0.0160295	-5.76209	-6.48242	-145.26	236.72	67.25	5.38	-26.9	-137.19	-59.18	-8.07	
6.02198	6.49066	-0.0155312	-5.84615	-5.58242	6.09451	5.93407	-0.0160295	-5.67418	-5.95495	-164.09	234.03	69.94	-13.45	-24.21	-150.64	-67.25	-29.59	
5.49451	6.49066	-0.0155312	-5.84615	-5.05495	5.74286	5.93407	-0.0160295	-5.76209	-5.42747	-193.68	234.03	115.67	-13.45	-91.46	-147.95	-67.25	-37.66	
4.87912	6.49066	-0.0155312	-5.84615	-4.26374	5.03956	5.93407	-0.0160295	-5.76209	-4.63626	-188.3	234.03	78.01	-13.45	-134.5	-129.12	-83.39	-24.21	
4.08791	6.49066	-0.0155312	-5.84615	-3.38462	4.33626	5.93407	-0.0160295	-5.76209	-3.75714	-201.75	236.72	115.67	-21.52	-169.47	-150.64	-61.87	-34.97	
3.2967	6.49066	-0.0155312	-5.75824	-2.50549	3.45714	5.93407	-0.0160295	-5.67418	-2.79011	-190.99	234.03	59.18	-13.45	-185.61	-142.57	-80.7	-24.21	
2.15385	6.49066	-0.0155312	-5.75824	-1.45055	2.57802	5.93407	-0.0160295	-5.76209	-1.73516	-169.47	234.03	56.49	-18.83	-188.3	-145.26	-61.87	-13.45	
1.18681	6.49066	-0.0155312	-5.75824	-0.307692	1.52308	6.02198	-0.0160295	-5.76209	-0.592308	-166.78	234.03	94.15	-21.52	-204.44	-153.33	-72.63	0	
0.043956	6.49066	-0.0121553	-5.75824	0.747253	0.468132	6.02198	-0.0122498	-5.76209	0.462637	-188.3	234.03	43.04	-13.45	-217.89	-158.71	-61.87	0	
-0.923077	6.49066	-0.0124473	-5.84615	1.8022	-0.586813	6.02198	-0.0125418	-5.76209	1.42967	-188.3	234.03	99.53	-26.9	-196.37	-156.02	-67.25	0	
