L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	
9.71264	6.81319	-1.71806e-05	-5.58242	-9.53846	11.3692	5.23077	-8.59029e-06	-5.47253	-11.2418	0	-5.38	110.29	0	110.29	-131.81	-72.63	37.66	
9.80055	6.81319	-1.71806e-05	-5.58242	-9.53846	11.3692	5.31868	-8.59029e-06	-5.47253	-11.2418	-8.07	-5.38	126.43	0	112.98	-177.54	-75.32	0	
9.71264	6.81319	-1.71806e-05	-5.67033	-9.62637	11.3692	5.31868	-8.59029e-06	-5.47253	-11.2418	-32.28	-5.38	88.77	0	115.67	-185.61	-69.94	0	
9.62473	6.81319	-1.71806e-05	-5.58242	-9.53846	11.3692	5.23077	-8.59029e-06	-5.47253	-11.2418	-18.83	-5.38	102.22	0	112.98	-247.48	-53.8	5.38	
9.62473	6.81319	-8.59029e-06	-5.58242	-9.53846	11.3692	5.23077	-8.59029e-06	-5.47253	-11.2418	-13.45	-5.38	107.6	-5.38	94.15	-142.57	-78.01	0	
9.62473	6.72527	-8.59029e-06	-5.67033	-9.62637	11.3692	5.23077	-8.59029e-06	-5.47253	-11.2418	-37.66	-5.38	110.29	-5.38	274.38	-306.66	-75.32	0	
9.53681	6.72527	-8.59029e-06	-5.67033	-9.53846	11.2813	5.31868	-8.59029e-06	-5.47253	-11.2418	34.97	-5.38	99.53	-5.38	67.25	-258.24	-80.7	0	
9.53681	6.81319	-8.59029e-06	-5.67033	-9.53846	11.2813	5.31868	-8.59029e-06	-5.47253	-11.2418	5.38	-5.38	110.29	0	403.5	-180.23	-67.25	0	
9.4489	6.81319	-8.59029e-06	-5.58242	-9.53846	11.1934	5.31868	-8.59029e-06	-5.38462	-11.2418	-112.98	-5.38	88.77	-5.38	80.7	-112.98	-67.25	0	
9.4489	6.72527	-8.59029e-06	-5.67033	-9.36264	11.1055	5.31868	0	-5.47253	-11.2418	13.45	-5.38	107.6	-2.69	131.81	-129.12	-75.32	5.38	
9.36099	6.81319	-8.59029e-06	-5.67033	-9.36264	11.1055	5.31868	0	-5.47253	-11.1538	-209.82	-5.38	75.32	-21.52	182.92	-115.67	-69.94	0	
9.27308	6.81319	-8.59029e-06	-5.67033	-9.27473	11.0176	5.31868	0	-5.47253	-11.0659	-34.97	-5.38	102.22	-13.45	231.34	-80.7	-78.01	10.76	
9.18516	6.81319	-8.59029e-06	-5.58242	-9.18681	10.9297	5.31868	0	-5.47253	-10.978	-188.3	-5.38	96.84	0	115.67	-78.01	-61.87	5.38	
8.92143	6.81319	-8.59029e-06	-5.67033	-9.0989	10.7538	5.31868	0	-5.47253	-10.8022	-21.52	-5.38	78.01	-13.45	-225.96	-78.01	-78.01	0	
8.92143	6.81319	-8.59029e-06	-5.67033	-8.92308	10.6659	5.31868	0	-5.47253	-10.7143	13.45	-5.38	69.94	-8.07	-99.53	-78.01	-75.32	5.38	
8.7456	6.81319	-8.59029e-06	-5.58242	-8.92308	10.4901	5.31868	0	-5.47253	-10.5385	-174.85	-5.38	78.01	26.9	61.87	-78.01	-80.7	0	
8.48187	6.81319	-8.59029e-06	-5.67033	-8.57143	10.2264	5.31868	0	-5.38462	-10.3626	-40.35	-5.38	75.32	-10.76	126.43	-78.01	-16.14	21.52	
8.30604	6.81319	0.00119405	-5.58242	-8.57143	10.1385	5.31868	0.0014174	-5.47253	-10.1868	-61.87	-5.38	78.01	0	-102.22	-80.7	-40.35	10.76	
8.04231	6.81319	0.00167511	-5.58242	-8.04396	9.87473	5.31868	0.00191564	-5.47253	-9.92308	-8.07	-5.38	53.8	29.59	-5.38	-169.47	-40.35	-2.69	
7.69066	6.81319	0.00188986	-5.67033	-8.04396	9.43516	5.31868	0.00222489	-5.47253	-9.57143	-18.83	-5.38	86.08	40.35	61.87	-121.05	-40.35	13.45	
7.33901	6.72527	0.00226784	-5.67033	-7.78022	9.17143	5.31868	0.00273171	-5.47253	-9.21978	-59.18	-5.38	78.01	24.21	24.21	-199.06	-40.35	29.59	
7.42692	6.81319	0.00226784	-5.67033	-7.25275	9.17143	5.31868	0.00258568	-5.47253	-9.04396	-13.45	-5.38	72.63	0	-43.04	-177.54	-34.97	-26.9	
6.98736	6.81319	0.00260286	-5.67033	-7.25275	8.64396	5.31868	0.00301519	-5.47253	-8.78022	-242.1	-5.38	67.25	2.69	18.83	-150.64	-29.59	0	
