Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
0.017	0.9507	-0.0681	-0.2029	2.4204	-2.8277	-1.3601	
0.051	0.929	-0.0535	-0.175	2.4147	-2.8222	-1.3603	
0.085	0.9961	-0.0659	-0.2058	2.4234	-2.8313	-1.3595	
0.128	0.9771	-0.0657	-0.2058	2.429	-2.8373	-1.3594	
0.161	0.9644	-0.043	-0.176	2.4261	-2.8349	-1.3634	
0.195	0.9409	-0.0474	-0.1997	2.4162	-2.8246	-1.3627	
0.237	0.9666	-0.0723	-0.208	2.4109	-2.8191	-1.3644	
0.271	0.9561	-0.0393	-0.2029	2.4131	-2.8215	-1.3658	
0.305	0.9878	-0.0991	-0.2019	2.4017	-2.8098	-1.366	
0.348	0.9648	-0.0667	-0.2026	2.409	-2.8176	-1.3639	
0.382	0.946	-0.0557	-0.1841	2.4127	-2.8216	-1.3646	
0.424	0.9668	-0.0603	-0.1921	2.4034	-2.8126	-1.3656	
0.458	0.958	-0.1008	-0.2048	2.4097	-2.819	-1.365	
0.492	0.9583	-0.0503	-0.1826	2.4144	-2.824	-1.367	
0.534	0.958	-0.0715	-0.1934	2.4089	-2.8187	-1.363	
0.56	0.9607	-0.0984	-0.2087	2.4022	-2.8118	-1.3615	
0.56	0.9607	-0.0984	-0.2087	2.4022	-2.8118	-1.3615	
2.903	1.0447	-0.0728	-0.343	2.4142	-2.8292	-1.3523	
2.947	0.896	-0.0361	-0.239	2.4167	-2.8322	-1.3541	
2.972	0.8728	-0.0183	-0.23	2.4219	-2.8378	-1.356	
2.999	0.9302	-0.0991	-0.0498	2.4168	-2.8321	-1.3582	
3.025	0.9646	-0.1733	-0.1331	2.4074	-2.8246	-1.3581	
3.051	0.895	0.0061	0.0627	2.4085	-2.8252	-1.3565	
3.077	1.002	-0.1897	-0.0632	2.4082	-2.8259	-1.3559	
3.102	0.8728	-0.1396	-0.1028	2.4114	-2.8277	-1.3571	
3.129	1.0364	-0.064	-0.4788	2.4058	-2.8219	-1.3552	
3.146	0.9417	-0.2161	0.001	2.4006	-2.8164	-1.3553	
3.172	0.9375	-0.1152	-0.1497	2.396	-2.8109	-1.3561	
3.199	0.8936	-0.0413	-0.1975	2.4191	-2.8316	-1.3531	
3.224	0.8359	0.0168	0.009	2.4133	-2.8243	-1.3523	
3.25	0.9214	-0.1389	-0.0164	2.4062	-2.8153	-1.3518	
3.276	0.9753	-0.1611	-0.0342	2.4012	-2.807	-1.3502	
3.302	0.948	-0.0684	-0.2683	2.3957	-2.798	-1.3468	
3.329	0.8972	-0.1182	-0.2173	2.3914	-2.7929	-1.3444	
3.346	0.9468	0.0176	-0.1626	2.4034	-2.805	-1.3451	
3.372	1.0308	-0.0544	-0.2217	2.4218	-2.8229	-1.3438	
3.398	1.0378	-0.0701	-0.1589	2.4232	-2.8219	-1.3425	
3.424	0.9707	-0.0203	-0.0635	2.4229	-2.8182	-1.3414	
3.451	1.0112	-0.0374	-0.2515	2.4341	-2.8261	-1.3386	
3.476	0.9424	-0.0652	-0.2158	2.428	-2.8169	-1.3388	
3.503	0.9324	-0.0398	-0.1272	2.4324	-2.818	-1.3401	
3.528	0.8147	-0.0359	-0.3479	2.4372	-2.8212	-1.3385	
3.546	1.0007	-0.1104	-0.4094	2.4371	-2.8208	-1.337	
3.571	1.0735	0.0305	-0.3467	2.4441	-2.8255	-1.3364	
3.598	1.1267	-0.1003	-0.0198	2.4466	-2.8253	-1.3399	
3.624	1.1506	-0.0408	-0.5813	2.4381	-2.8162	-1.3411	
3.65	0.9482	-0.0085	-0.1997	2.4392	-2.8177	-1.3433	
3.676	1.0212	-0.0891	-0.3003	2.443	-2.8209	-1.3388	
3.702	0.9102	-0.0037	-0.332	2.4452	-2.8214	-1.3377	
3.728	0.887	-0.0564	-0.1694	2.4506	-2.8269	-1.3394	
3.754	0.9414	-0.0896	-0.1621	2.4468	-2.8228	-1.3401	
3.771	1.0652	-0.0532	-0.2432	2.4537	-2.8298	-1.3388	
3.797	1.0088	-0.0676	-0.3447	2.4567	-2.8324	-1.337	
3.822	1.0383	-0.0811	-0.2517	2.4607	-2.8363	-1.3349	
3.849	0.9873	-0.063	-0.1343	2.4637	-2.8397	-1.336	
3.874	0.9812	-0.0432	-0.1692	2.4602	-2.8368	-1.3366	
3.9	0.9043	-0.0444	-0.1399	2.4645	-2.8411	-1.3402	
3.927	0.9167	-0.0637	-0.1753	2.4589	-2.8356	-1.3441	
3.952	0.9763	-0.063	-0.2324	2.4633	-2.84	-1.3426	
3.978	0.9541	0.0286	-0.1265	2.4584	-2.8361	-1.3456	
4.003	1.0708	-0.1079	-0.2554	2.4467	-2.8254	-1.3438	
4.03	0.9976	-0.1875	-0.2507	2.431	-2.8112	-1.3451	
4.048	0.9697	-0.0496	-0.2012	2.4329	-2.8129	-1.3445	
4.073	0.9922	0.0066	-0.1501	2.4298	-2.8125	-1.3444	
4.099	1.0002	0.0115	-0.1018	2.4263	-2.8106	-1.3447	
4.125	0.9678	-0.115	-0.0334	2.431	-2.8159	-1.3448	
4.151	0.9209	-0.0549	-0.0867	2.431	-2.8177	-1.3451	
4.178	1.1096	-0.054	-0.2639	2.451	-2.8395	-1.3444	
4.203	1.009	-0.0979	-0.2673	2.4524	-2.8411	-1.341	
4.229	0.9658	-0.0901	-0.2446	2.4389	-2.8306	-1.3397	
4.246	0.8889	-0.3865	-0.0212	2.431	-2.8257	-1.3413	
4.273	0.8879	-0.3613	-0.0588	2.4272	-2.8232	-1.3417	
4.298	0.9631	-0.1477	-0.1199	2.4207	-2.818	-1.3403	
4.325	1.1042	-0.0681	-0.1755	2.4199	-2.819	-1.3415	
4.351	1.0029	-0.0764	-0.1138	2.4122	-2.8118	-1.3421	
4.377	1.2036	0.114	-0.2573	2.4175	-2.8156	-1.3391	
4.403	0.9119	-0.0391	-0.2446	2.4267	-2.8253	-1.3391	
4.429	1.0825	0.053	-0.199	2.4326	-2.8314	-1.3414	
4.447	0.9492	-0.2083	-0.1438	2.411	-2.8111	-1.3421	
4.472	0.9758	-0.1008	-0.1128	2.4022	-2.8015	-1.3439	
4.499	0.9316	-0.1118	-0.2051	2.3964	-2.7959	-1.3457	
4.525	0.9971	-0.0588	-0.23	2.3864	-2.7869	-1.3451	
4.55	1.0642	-0.0583	-0.2966	2.3987	-2.7981	-1.3461	
4.577	1.02	-0.0068	-0.126	2.4017	-2.7998	-1.3506	
4.603	1.0349	0.0168	-0.2832	2.4113	-2.8095	-1.3525	
4.629	1.0242	-0.0112	-0.2178	2.4182	-2.8158	-1.3551	
4.647	1.1143	0.0256	-0.0232	2.4228	-2.8191	-1.3573	
4.672	1.094	0.1484	0.0466	2.4368	-2.8326	-1.3608	
4.699	1.1155	-0.0801	-0.1926	2.4351	-2.8317	-1.3644	
4.724	1.2251	-0.1946	-0.7539	2.4208	-2.8194	-1.3629	
4.751	0.9609	0.1536	-0.1265	2.4221	-2.8228	-1.3637	
4.777	0.9067	0.0073	-0.1067	2.4369	-2.837	-1.3661	
4.802	0.9883	-0.0742	-0.2095	2.4458	-2.8429	-1.3643	
4.829	0.9883	0.0085	-0.1956	2.45	-2.85	-1.3663	
4.854	0.9834	-0.1194	0.1106	2.4426	-2.8454	-1.3683	
4.872	0.8848	-0.0139	-0.2776	2.442	-2.8452	-1.3671	
4.898	0.9456	0.0586	-0.2332	2.4446	-2.8486	-1.3666	
4.924	0.8853	-0.1536	-0.1943	2.4318	-2.8367	-1.3652	
4.951	0.9065	-0.0564	-0.1936	2.4381	-2.8432	-1.364	
4.976	0.9919	0.0002	-0.1453	2.4481	-2.8523	-1.3673	
5.002	0.9685	-0.0647	-0.1287	2.4336	-2.8371	-1.3683	
5.028	0.9712	-0.0811	-0.1101	2.4329	-2.8369	-1.3666	
5.054	0.9653	-0.0449	-0.1914	2.4281	-2.8327	-1.3679	
5.072	0.9912	-0.0488	-0.2019	2.4336	-2.8378	-1.3686	
5.098	0.9727	-0.0186	-0.1545	2.427	-2.8309	-1.3682	
5.124	1.0159	0.0569	-0.1104	2.4277	-2.8309	-1.3665	
5.15	0.9636	-0.1228	-0.0979	2.4282	-2.8306	-1.3692	
5.176	0.9839	-0.0215	-0.1282	2.4495	-2.8521	-1.3718	
5.203	0.9543	-0.0876	-0.2034	2.436	-2.8381	-1.3683	
5.228	0.9287	-0.1194	-0.3201	2.4356	-2.8365	-1.3648	
5.255	0.9636	-0.0852	-0.2522	2.438	-2.8368	-1.3638	
5.271	0.8879	-0.0776	-0.1096	2.4294	-2.8281	-1.3664	
5.298	0.9387	-0.188	-0.2224	2.4254	-2.8222	-1.3651	
5.323	0.9792	0.0942	-0.2078	2.4373	-2.8342	-1.363	
5.35	1.0129	-0.0654	-0.1719	2.4355	-2.8289	-1.3617	
5.376	0.98	-0.113	-0.1199	2.4409	-2.8317	-1.3622	
5.402	0.9473	-0.1086	0.0991	2.4399	-2.8275	-1.363	
5.428	0.9961	-0.0474	-0.1248	2.4447	-2.8283	-1.3637	
5.454	0.968	-0.0837	-0.3848	2.4512	-2.8328	-1.3617	
5.48	0.9236	-0.1704	-0.1914	2.445	-2.825	-1.3607	
5.497	0.9636	-0.0645	-0.0537	2.4283	-2.8076	-1.3613	
5.524	0.8035	-0.1052	0.1467	2.4276	-2.8082	-1.3621	
5.55	0.8811	-0.1292	-0.2334	2.4147	-2.7946	-1.3611	
