Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
0.016	-0.0125	-0.0444	1.0266	0.1741	0.0177	-0.0243	
0.051	0.001	0.0664	1.0964	0.1739	0.0173	-0.0212	
0.086	0.0146	0.0444	1.0027	0.1742	0.0211	-0.0194	
0.121	-0.0659	-0.156	0.9773	0.1743	0.0196	-0.0175	
0.155	0.1582	-0.1594	0.9875	0.1747	0.0197	-0.0158	
0.189	0.021	-0.1318	1.0171	0.1745	0.0199	-0.0159	
0.224	0.1052	-0.2361	1.042	0.1745	0.0235	-0.0174	
0.259	0.0227	-0.0371	0.9724	0.1747	0.0223	-0.0165	
0.294	0.1289	-0.0432	0.9204	0.175	0.0246	-0.0148	
0.328	-0.0454	0.1975	0.9158	0.1748	0.0253	-0.0173	
0.362	0.0632	-0.0161	1.0488	0.1751	0.022	-0.019	
0.397	0.0776	-0.0542	1.0496	0.1756	0.0231	-0.0219	
0.432	0.1108	-0.0427	1.0642	0.1755	0.0194	-0.0197	
0.467	0.0237	0.0239	0.9663	0.1752	0.0219	-0.0224	
0.51	0.072	0.0552	1.062	0.176	0.0211	-0.0244	
0.527	-0.0015	0.0774	1.0803	0.1756	0.0211	-0.0236	
0.527	-0.0015	0.0774	1.0803	0.1756	0.0211	-0.0236	
2.403	0.1692	0.4568	1.3547	0.1785	0.1031	-0.0351	
2.446	-0.0737	0.3516	1.124	0.1827	0.1075	-0.0363	
2.472	-0.0891	0.5144	0.324	0.1855	0.1028	-0.032	
2.497	0.1753	0.5015	0.9958	0.1873	0.0924	-0.0323	
2.524	-0.1189	0.5159	0.9026	0.1914	0.0755	-0.0329	
2.55	0.3474	1.6055	1.3882	0.191	0.0526	-0.0365	
2.575	-0.1504	-0.4968	1.0835	0.1939	0.0163	-0.0354	
2.593	0.0593	-0.2007	1.0901	0.1951	-0.0051	-0.0371	
2.619	-0.0044	-0.7544	1.2195	0.2009	-0.0403	-0.036	
2.645	0.0071	0.4929	1.0635	0.2021	-0.0668	-0.0375	
2.671	0.0186	0.5857	1.2439	0.2004	-0.0942	-0.0437	
2.697	0.1816	-0.7893	0.7004	0.2041	-0.1281	-0.0509	
2.723	0.0295	0.3059	1.0657	0.2119	-0.152	-0.0572	
2.748	0.1414	-0.6128	1.0825	0.2176	-0.1832	-0.061	
2.775	-0.0364	0.1833	1.0623	0.2184	-0.2078	-0.0639	
2.792	0.0674	0.3167	1.1301	0.2158	-0.2225	-0.063	
2.818	0.2358	-0.2625	0.9802	0.2124	-0.2468	-0.069	
2.844	0.0232	0.1697	0.99	0.2161	-0.2678	-0.0725	
2.87	0.1523	-0.2371	0.9949	0.2197	-0.2831	-0.0764	
2.896	0.2332	-0.5281	1.0471	0.2157	-0.2958	-0.0799	
2.921	0.1133	-0.438	1.0142	0.2118	-0.3071	-0.0815	
2.948	0.1609	-0.374	0.9021	0.2138	-0.3131	-0.0879	
2.974	0.0457	-0.3367	0.8372	0.2147	-0.3085	-0.0929	
2.999	0.0945	-0.1304	0.8865	0.2144	-0.297	-0.0986	
3.026	0.1497	-0.5195	1.0012	0.2133	-0.2868	-0.1046	
3.043	0.1812	-0.1475	0.8953	0.2124	-0.2709	-0.1091	
