L_C_roll	L_A_roll	L_Linear	L_C_roll_c	L_A_roll_c	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
-5.23077	4.79121	0	691.33	613.32	
