Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
0.017	0.9573	-0.0234	-0.2007	2.282	-3.0264	-1.3777	
0.052	0.9446	-0.0132	-0.1499	2.2664	-3.011	-1.3819	
0.087	0.958	-0.0249	-0.188	2.2677	-3.0124	-1.3812	
0.121	0.9578	-0.0171	-0.1909	2.269	-3.014	-1.3803	
0.155	0.9507	-0.0117	-0.156	2.2485	-2.9935	-1.3835	
0.19	0.9497	-0.0295	-0.189	2.2463	-2.9917	-1.3805	
0.225	0.9595	-0.0771	-0.1836	2.2172	-2.9627	-1.381	
0.26	0.9719	-0.0347	-0.177	2.2106	-2.9579	-1.3831	
0.295	0.9553	-0.0281	-0.1807	2.226	-2.9731	-1.3832	
0.329	0.9692	-0.0349	-0.1892	2.2253	-2.9724	-1.3839	
0.364	0.9629	-0.0393	-0.1753	2.2196	-2.9663	-1.3828	
0.399	0.9614	-0.0356	-0.1875	2.2045	-2.9503	-1.382	
0.434	0.9636	-0.0334	-0.1831	2.2194	-2.9648	-1.38	
0.469	0.9548	-0.0237	-0.1763	2.233	-2.978	-1.3798	
0.504	0.9714	-0.0234	-0.1775	2.2487	-2.9935	-1.3837	
0.53	0.9719	-0.0332	-0.1809	2.2293	-2.9734	-1.3829	
0.53	0.9719	-0.0332	-0.1809	2.2293	-2.9734	-1.3829	
2.904	0.8977	-0.1514	-0.2737	2.2397	-2.9844	-1.3775	
2.939	0.8223	0.116	-0.1008	2.2538	-2.9952	-1.3796	
2.973	0.9678	0.0735	-0.2441	2.2623	-3.0004	-1.3756	
2.999	0.9875	0.2002	-0.2524	2.2659	-3.0032	-1.3754	
3.016	0.8997	-0.0359	-0.135	2.2617	-3	-1.3758	
3.042	0.9478	-0.1184	-0.0093	2.2727	-3.0096	-1.3772	
3.068	0.8784	-0.1802	0.0129	2.2686	-3.0036	-1.3769	
3.093	1.0422	0.186	0.1333	2.2725	-3.001	-1.3746	
3.12	1.2727	0.0134	-0.3284	2.2856	-3.0109	-1.3741	
3.145	0.9797	0.0317	-0.0239	2.3052	-3.0298	-1.3758	
3.171	0.886	0.1108	-0.0342	2.2987	-3.0189	-1.3752	
3.198	0.9312	0.0117	-0.0044	2.2919	-3.007	-1.3742	
3.223	0.9851	0.1038	-0.3777	2.3165	-3.0294	-1.3724	
3.25	1.0127	-0.0991	-0.3069	2.3208	-3.0324	-1.3704	
3.267	0.981	0.0322	0.0032	2.3321	-3.0415	-1.3729	
3.293	0.8706	0.1448	-0.1079	2.352	-3.06	-1.3717	
3.32	0.814	-0.0215	-0.134	2.3545	-3.0622	-1.3726	
3.345	1.0398	-0.0601	-0.1057	2.3445	-3.0478	-1.3743	
3.371	0.8994	-0.0261	-0.0361	2.3594	-3.0572	-1.3765	
3.397	0.959	0.0049	-0.1831	2.3837	-3.0783	-1.3765	
3.423	0.927	0.0107	-0.2134	2.3924	-3.086	-1.3747	
3.45	0.9885	-0.0527	-0.1284	2.3744	-3.0684	-1.3768	
3.467	1.0183	0.0076	-0.2434	2.3798	-3.0725	-1.3761	
3.493	0.9065	-0.0137	-0.2554	2.3688	-3.0572	-1.3764	
3.518	1.0735	0.0864	-0.5229	2.3613	-3.047	-1.3772	
3.545	1.1377	-0.0784	-0.5872	2.3712	-3.053	-1.3739	
3.57	0.9849	0.0173	-0.3987	2.3729	-3.0527	-1.3729	
3.596	0.9353	-0.0076	-0.2451	2.3666	-3.0475	-1.371	
3.622	0.8726	0.1206	0.1895	2.3601	-3.0404	-1.3718	
3.648	0.8818	-0.0825	-0.1804	2.3209	-3.0048	-1.3708	
3.674	0.9651	0.0664	-0.2361	2.3321	-3.0141	-1.3694	
3.699	0.9802	-0.0518	-0.2073	2.3324	-3.0141	-1.3678	
3.717	0.9392	0.093	-0.3152	2.349	-3.0308	-1.3665	
3.742	1.0588	-0.0703	-0.2112	2.3419	-3.0233	-1.3648	
3.769	0.9163	0.0879	-0.0715	2.3539	-3.0351	-1.3655	
3.795	0.8433	0.1243	-0.0579	2.3683	-3.0488	-1.3641	
3.821	0.9524	-0.0254	-0.0728	2.3692	-3.0501	-1.3655	
3.847	0.9729	-0.0874	-0.114	2.368	-3.048	-1.368	
3.874	0.9954	-0.0186	-0.186	2.3703	-3.0507	-1.3685	
3.899	1.0142	-0.0728	-0.1523	2.3686	-3.0482	-1.3688	
3.925	0.967	-0.0361	-0.2317	2.3571	-3.0378	-1.3694	
3.942	1.0142	0.0085	-0.1567	2.3574	-3.0382	-1.3719	
3.969	0.9626	-0.0122	-0.1555	2.3358	-3.017	-1.3724	
3.994	0.9285	0.1001	-0.2019	2.341	-3.0236	-1.3722	
4.021	0.9878	0.0208	-0.2024	2.3373	-3.021	-1.3717	
4.047	0.9116	0.019	-0.1208	2.3363	-3.0204	-1.3724	
4.073	0.9348	0.0459	-0.1748	2.342	-3.0277	-1.3714	
4.099	0.9651	-0.009	-0.1736	2.3321	-3.0193	-1.3709	
4.124	1.0186	0.0562	-0.2493	2.3346	-3.0227	-1.3691	
4.15	1.0701	-0.002	-0.2627	2.3242	-3.0127	-1.3695	
4.167	0.9963	-0.0127	-0.2136	2.3234	-3.0122	-1.3696	
4.193	1.0413	0.0046	-0.1101	2.3298	-3.018	-1.3708	
4.219	1.1094	-0.074	-0.1741	2.3159	-3.0046	-1.3711	
4.244	0.9331	-0.0112	-0.1257	2.3101	-2.9991	-1.3721	
4.271	1.0537	-0.0139	-0.1719	2.2995	-2.9899	-1.3756	
4.296	0.9346	-0.0415	-0.1099	2.2848	-2.9758	-1.3769	
4.323	0.9692	-0.0735	-0.0952	2.2629	-2.9549	-1.3784	
4.349	0.9072	-0.0361	-0.0793	2.2728	-2.966	-1.3796	
4.375	1.0696	-0.0364	-0.2073	2.2599	-2.953	-1.3772	
4.393	1.0063	-0.0293	-0.1201	2.2471	-2.9401	-1.379	
4.418	1.0544	0.0347	-0.1794	2.2478	-2.9415	-1.3796	
4.445	1.0527	-0.0095	-0.2642	2.2416	-2.9362	-1.3775	
4.471	0.9448	-0.0037	-0.1487	2.2574	-2.9531	-1.3778	
4.496	0.9819	-0.0522	-0.1973	2.2536	-2.9505	-1.3756	
4.523	0.9893	-0.0071	-0.1907	2.2639	-2.9609	-1.3764	
4.548	0.9651	0.0078	-0.2131	2.271	-2.969	-1.3762	
4.575	0.9592	0.0471	-0.1731	2.2786	-2.9775	-1.377	
4.592	0.9417	0.0381	-0.3225	2.2723	-2.9721	-1.377	
4.618	0.9617	-0.032	-0.4707	2.2781	-2.978	-1.3767	
4.645	0.7302	-0.0068	-0.2825	2.2839	-2.9845	-1.3787	
4.67	0.9771	0.0732	-0.1851	2.2971	-2.9994	-1.3797	
4.696	0.9687	0.0686	-0.2329	2.3245	-3.0291	-1.3788	
4.721	0.9116	-0.0686	-0.1511	2.3368	-3.0431	-1.3791	
4.747	1.0095	-0.0159	-0.2395	2.336	-3.0428	-1.3786	
4.774	0.9468	-0.1616	-0.1023	2.3251	-3.0327	-1.3796	
4.799	0.9553	-0.074	-0.1396	2.3268	-3.0322	-1.3819	
4.825	1.012	0.0334	-0.1023	2.3238	-3.0306	-1.3853	
4.851	0.939	-0.1077	-0.0044	2.3078	-3.0154	-1.3855	
4.869	0.8953	0.0195	-0.3096	2.3037	-3.0109	-1.3833	
4.894	0.9929	-0.0183	-0.1377	2.3133	-3.0212	-1.3817	
4.92	0.8567	-0.1072	-0.1013	2.3129	-3.0215	-1.3815	
4.947	0.9446	-0.0522	-0.1873	2.3115	-3.0201	-1.3798	
4.972	1.0042	0.0271	-0.1931	2.3253	-3.0343	-1.382	
4.999	0.9624	-0.1104	-0.103	2.308	-3.0164	-1.384	
5.025	0.9607	-0.0811	-0.1416	2.2964	-3.0046	-1.3822	
5.051	0.9929	-0.0415	-0.1895	2.2796	-2.9878	-1.3839	
5.069	0.9687	-0.0217	-0.1843	2.2828	-2.9911	-1.3823	
5.094	0.9648	-0.0225	-0.1433	2.2749	-2.9829	-1.3852	
5.121	0.9841	-0.0232	-0.1536	2.2746	-2.9825	-1.386	
5.146	0.9622	0.0305	-0.0774	2.2722	-2.9793	-1.3898	
5.172	0.9687	0.0203	-0.178	2.2777	-2.9846	-1.3875	
5.199	0.9805	0.011	-0.3022	2.2914	-2.9974	-1.3848	
5.224	1.0046	0.0249	-0.2825	2.2981	-3.003	-1.3834	
5.251	0.9741	0.0532	-0.2334	2.3209	-3.0249	-1.3833	
5.267	0.9421	-0.0491	-0.1399	2.3131	-3.016	-1.3855	
5.294	1.0317	-0.0269	-0.1965	2.3214	-3.0223	-1.3868	
5.319	0.9363	-0.04	-0.1677	2.3058	-3.007	-1.3885	
5.345	0.9473	-0.1064	-0.158	2.3039	-3.0032	-1.3887	
5.372	0.9773	-0.0742	-0.1321	2.2808	-2.9801	-1.3897	
5.397	0.9402	-0.0725	0.002	2.2755	-2.974	-1.3918	
5.423	1.0796	-0.1711	-0.1616	2.2581	-2.9557	-1.3895	
5.449	0.8831	0.0017	-0.1958	2.2651	-2.9599	-1.3863	
5.475	0.9871	-0.0566	-0.2229	2.2725	-2.9676	-1.3856	
5.493	0.9155	-0.0605	-0.1455	2.279	-2.9734	-1.3854	
5.518	0.999	-0.0579	-0.1011	2.2833	-2.9768	-1.3859	
5.545	1.1099	-0.0552	-0.2515	2.281	-2.9724	-1.3839	
5.57	0.9802	0.0002	-0.2202	2.296	-2.9846	-1.3822	
5.597	1.019	-0.0532	-0.2263	2.2886	-2.9757	-1.3816	
5.623	1.0078	-0.1709	-0.1455	2.2786	-2.9613	-1.3808	
5.649	0.9226	-0.0125	-0.1023	2.2919	-2.9692	-1.3837	
5.675	1.0312	0.0959	-0.1624	2.3196	-2.9926	-1.3846	
5.701	0.9468	0.0381	-0.1321	2.3375	-3.0076	-1.3861	
5.719	0.9502	0.0811	-0.4219	2.3312	-2.9988	-1.3864	
5.744	0.9258	0.1768	-0.3254	2.3453	-3.0101	-1.3886	
5.77	1.0469	0.1296	-0.439	2.3474	-3.0093	-1.3863	
5.797	1.019	0.0789	-0.4006	2.3512	-3.0103	-1.3854	
5.822	0.9692	0.123	-0.2505	2.3556	-3.0137	-1.3832	
5.849	0.9463	0.0112	-0.1565	2.3777	-3.0346	-1.3856	
5.874	0.8574	-0.0112	-0.3142	2.3853	-3.04	-1.3833	
5.9	0.7947	0.0732	-0.1194	2.3949	-3.0467	-1.3829	
5.926	0.9529	-0.1062	-0.2578	2.3828	-3.0342	-1.3803	
5.951	0.9614	0.0293	-0.1941	2.3862	-3.0383	-1.379	
5.969	1.001	-0.1079	-0.3079	2.383	-3.0352	-1.3759	
5.994	0.97	-0.0471	-0.4111	2.3812	-3.0323	-1.3745	
6.02	0.8948	-0.03	-0.2241	2.3721	-3.0236	-1.3726	
6.046	0.9392	0.0515	-0.1165	2.3782	-3.0295	-1.3729	
6.072	0.9443	0.012	-0.175	2.397	-3.0472	-1.3711	
6.099	1.009	0.0686	-0.1948	2.4136	-3.0627	-1.3714	
6.124	0.9541	-0.0244	-0.0862	2.404	-3.0535	-1.3746	
6.15	0.9614	-0.0815	-0.1653	2.3734	-3.0223	-1.3753	
6.177	0.9558	-0.0239	-0.2083	2.3707	-3.0188	-1.371	
6.194	0.9226	-0.0325	-0.146	2.3613	-3.0091	-1.3711	
6.22	0.9802	-0.0203	-0.2063	2.3706	-3.0188	-1.3696	
6.246	0.9749	-0.052	-0.1611	2.3674	-3.016	-1.3731	
6.272	0.925	0.0168	-0.1848	2.381	-3.0298	-1.3736	
6.298	0.9607	0.0254	-0.2002	2.3946	-3.0442	-1.372	
6.324	0.9426	0.051	-0.2737	2.4028	-3.0526	-1.3684	
6.35	1.0095	0.0483	-0.303	2.4173	-3.0671	-1.3663	
6.376	1.0298	0.1138	-0.2651	2.4171	-3.0683	-1.3642	
6.394	1.0103	-0.1125	-0.0012	2.4089	-3.0604	-1.3662	
6.419	1.0198	-0.0532	-0.071	2.3941	-3.0467	-1.3695	
6.445	1.0393	-0.0303	-0.1692	2.3829	-3.0356	-1.3683	
6.47	0.9697	-0.0317	-0.1099	2.3636	-3.0163	-1.3706	
6.496	1.0901	-0.1348	-0.2581	2.3377	-2.9908	-1.3701	
6.523	1.0115	-0.0139	-0.1975	2.3323	-2.987	-1.3723	
6.548	1.0576	-0.1462	-0.1899	2.3133	-2.9705	-1.3748	
6.574	0.9333	-0.0061	-0.1619	2.3242	-2.983	-1.3768	
6.599	0.9358	-0.051	-0.2183	2.3279	-2.9881	-1.3744	
6.626	0.9419	0.0271	-0.2351	2.3348	-2.9952	-1.3736	
6.652	0.9473	0.0259	-0.1973	2.3418	-3.0027	-1.3736	
6.669	1.0149	-0.0645	-0.188	2.3301	-2.9906	-1.3729	
6.696	0.9902	-0.0232	-0.1807	2.3431	-3.0046	-1.373	
6.721	1.0747	-0.094	-0.2153	2.3287	-2.9912	-1.3737	
6.748	1.0308	0.0042	-0.1584	2.3207	-2.9853	-1.3731	
6.774	0.9456	-0.0068	-0.147	2.3105	-2.9757	-1.375	
6.8	0.9468	0.0427	-0.2078	2.296	-2.9621	-1.3731	
6.826	0.9587	0.0315	-0.1624	2.3047	-2.9722	-1.3752	
6.851	0.9727	0.0295	-0.1021	2.3052	-2.9741	-1.3768	
6.869	0.9541	0.0503	-0.2881	2.3015	-2.9704	-1.3766	
6.895	0.9229	0.0706	-0.3093	2.3117	-2.9816	-1.3781	
6.921	0.9104	0.0825	-0.29	2.3303	-3.0004	-1.3798	
6.948	0.928	0.1443	-0.269	2.3576	-3.0291	-1.379	
6.973	0.9231	-0.155	-0.1643	2.3403	-3.0138	-1.3817	
6.999	0.9211	-0.0933	-0.0881	2.3395	-3.0136	-1.385	
7.024	0.9102	-0.1816	-0.2236	2.3136	-2.9883	-1.3844	
7.051	1.0781	-0.1243	-0.1304	2.3001	-2.9744	-1.3877	
7.077	0.9365	-0.1763	-0.0615	2.2999	-2.9742	-1.3895	
7.094	0.9753	-0.0215	-0.1782	2.3074	-2.9806	-1.3904	
7.12	0.9617	-0.0642	-0.1748	2.2849	-2.957	-1.3897	
7.145	0.8442	0.0061	-0.2546	2.2795	-2.9536	-1.3878	
7.172	0.9846	-0.0469	-0.1829	2.2667	-2.9416	-1.3848	
7.197	0.9243	-0.1421	-0.1592	2.2581	-2.9331	-1.3856	
7.224	1.0186	-0.1694	-0.2666	2.2584	-2.9333	-1.3848	
7.25	0.9778	-0.0771	-0.217	2.255	-2.9302	-1.3832	
7.276	0.917	-0.1067	-0.0535	2.2439	-2.919	-1.3865	
7.302	0.9016	-0.0869	-0.1587	2.2488	-2.9235	-1.3848	
7.319	1.0034	-0.0342	-0.1836	2.2505	-2.9251	-1.3846	
7.346	0.9553	0.0132	-0.1978	2.2675	-2.9426	-1.3838	
7.372	0.9697	-0.011	-0.156	2.2584	-2.9333	-1.3866	
7.398	0.9224	-0.0002	-0.1587	2.2805	-2.9559	-1.3883	
7.424	0.9658	-0.0459	-0.2651	2.2756	-2.9509	-1.3842	
7.45	1.0388	0.0083	-0.2478	2.2791	-2.9536	-1.381	
7.476	0.97	0.0198	-0.2876	2.2942	-2.9682	-1.3795	
7.503	1.0686	-0.0093	-0.1814	2.2977	-2.9709	-1.3819	
7.52	0.947	-0.0522	-0.1384	2.2956	-2.9681	-1.3843	
7.546	0.9709	-0.0737	-0.1238	2.2936	-2.9633	-1.3881	
7.571	1.0061	0.0056	-0.1729	2.3007	-2.9703	-1.3881	
7.598	0.9707	-0.0161	-0.158	2.3045	-2.9727	-1.3902	
7.623	1.0278	-0.0713	-0.2021	2.2875	-2.9565	-1.3887	
7.649	0.885	-0.1001	0.0352	2.2851	-2.9522	-1.3887	
7.675	0.9971	-0.0623	-0.0237	2.2961	-2.963	-1.388	
7.701	0.9126	-0.071	-0.2075	2.2967	-2.9619	-1.3847	
7.727	1.0481	-0.157	-0.3123	2.2887	-2.9517	-1.3809	
7.752	0.9697	-0.0383	-0.2583	2.3009	-2.9631	-1.3798	
7.77	1.0051	-0.1282	-0.1499	2.3024	-2.9634	-1.3808	
7.797	0.8484	-0.0354	-0.0518	2.307	-2.9665	-1.3818	
7.822	1.0115	0.0481	-0.1235	2.308	-2.9663	-1.3839	
7.849	1.0239	-0.0908	-0.1624	2.3043	-2.9609	-1.384	
7.874	1.0215	0.0276	-0.2959	2.3114	-2.966	-1.383	
7.901	1.0559	-0.1169	-0.2673	2.298	-2.9492	-1.3791	
7.927	0.9209	-0.0759	-0.1504	2.3058	-2.9542	-1.3788	
7.953	0.8889	-0.0071	-0.1047	2.3132	-2.9583	-1.3797	
7.971	0.9634	-0.0596	-0.2512	2.3175	-2.9615	-1.3796	
7.996	1.0747	0.0554	-0.4829	2.324	-2.9651	-1.3808	
8.022	1.0947	0.1311	-0.3875	2.3509	-2.9913	-1.3797	
8.048	0.9956	-0.0186	-0.3262	2.3542	-2.9928	-1.3757	
8.074	0.8887	-0.0378	-0.2231	2.3562	-2.9916	-1.3762	
8.101	0.9006	0.0862	-0.3196	2.3642	-2.9973	-1.3741	
8.126	0.9072	-0.0486	-0.1997	2.3646	-2.995	-1.3722	
8.152	0.8721	-0.0649	-0.03	2.3583	-2.9883	-1.3753	
8.178	0.8286	-0.1035	-0.0234	2.3432	-2.9727	-1.3777	
8.204	0.8831	-0.1101	0.0488	2.3261	-2.9567	-1.3804	
8.22	0.9565	-0.135	-0.1836	2.3015	-2.9332	-1.381	
8.246	0.8965	-0.0632	-0.0938	2.2883	-2.9208	-1.3836	
8.273	0.9358	0.042	-0.4097	2.2928	-2.9248	-1.38	
8.298	0.8989	0.1528	-0.0898	2.3112	-2.9434	-1.3808	
8.324	0.9797	0.0151	-0.2563	2.3332	-2.9643	-1.3789	
8.35	0.9009	-0.0522	-0.2847	2.3352	-2.9657	-1.3772	
8.376	0.9919	-0.0054	-0.0535	2.3345	-2.9649	-1.3803	
8.402	0.9358	-0.0649	-0.012	2.3245	-2.9549	-1.3836	
8.428	0.9294	-0.0808	-0.2476	2.3138	-2.9446	-1.3796	
8.446	0.9795	0.0012	-0.0903	2.3215	-2.9528	-1.3817	
8.471	1.0034	-0.02	-0.1741	2.3149	-2.9459	-1.3843	
8.498	0.9653	-0.0359	-0.187	2.3124	-2.9434	-1.3844	
8.524	0.967	-0.0186	-0.1946	2.3141	-2.9461	-1.3833	
8.55	0.9443	0.0039	-0.2019	2.3173	-2.9495	-1.3815	
8.576	0.9329	-0.0208	-0.1814	2.3311	-2.9632	-1.3814	
8.602	0.9822	-0.0042	-0.2222	2.3493	-2.982	-1.379	
8.628	1.0081	0.0127	-0.1924	2.3587	-2.9918	-1.3813	
8.645	1.0352	-0.0759	-0.0657	2.3527	-2.9864	-1.3834	
8.671	0.9949	-0.0894	-0.2043	2.3238	-2.9581	-1.3838	
8.698	1.0315	0.0054	-0.1721	2.3377	-2.9727	-1.3816	
8.723	0.946	0.0059	-0.1277	2.324	-2.9603	-1.3793	
8.749	0.9849	-0.0156	-0.145	2.3231	-2.9613	-1.3812	
8.774	0.9329	-0.0173	-0.1526	2.3277	-2.9662	-1.3817	
8.801	0.9443	-0.0427	-0.1816	2.315	-2.9551	-1.3805	
8.827	0.9014	-0.0171	-0.1155	2.3201	-2.962	-1.38	
8.852	0.95	-0.0664	-0.1958	2.3155	-2.9582	-1.3778	
8.878	0.968	-0.0381	-0.2832	2.3158	-2.9603	-1.3763	
8.895	0.9275	-0.0029	-0.074	2.3152	-2.9605	-1.376	
8.922	1.0078	-0.1167	-0.0684	2.2969	-2.9436	-1.3756	
8.947	1.0608	-0.0723	-0.22	2.2843	-2.9311	-1.3742	
8.974	1.0208	-0.0227	-0.1973	2.2828	-2.931	-1.3739	
9	0.9797	-0.0974	-0.1582	2.2717	-2.9209	-1.377	
9.025	0.9561	-0.0952	-0.2078	2.2658	-2.9164	-1.3762	
9.052	0.9673	-0.0386	-0.2686	2.2526	-2.9043	-1.3737	
9.078	0.9412	-0.0349	-0.1956	2.2545	-2.907	-1.3732	
9.104	0.9453	0.0017	-0.1538	2.2344	-2.8875	-1.3741	
9.122	0.9692	-0.1182	-0.1321	2.2156	-2.8691	-1.3739	
9.147	0.8835	-0.1184	-0.1033	2.2008	-2.8561	-1.3746	
9.174	0.9148	-0.1106	-0.1221	2.2026	-2.8592	-1.3758	
9.199	0.8313	-0.1621	-0.1685	2.2014	-2.8605	-1.3748	
9.226	1.019	-0.231	-0.2014	2.1903	-2.8494	-1.373	
9.252	1.0029	-0.1455	-0.0879	2.1886	-2.8488	-1.3745	
9.278	1.0349	-0.1545	-0.0408	2.1807	-2.8435	-1.3763	
9.304	1.0806	-0.0125	-0.0779	2.1803	-2.8442	-1.3793	
9.321	0.9253	0.0002	-0.0879	2.1768	-2.8419	-1.3812	
9.347	0.9111	0.0979	-0.2764	2.1747	-2.8411	-1.3819	
9.372	0.8667	0.0657	-0.1277	2.1861	-2.8547	-1.3842	
9.399	0.8987	-0.0554	-0.1404	2.1999	-2.8685	-1.3872	
9.425	0.9563	-0.0793	-0.2063	2.2055	-2.874	-1.3848	
9.45	0.9041	-0.0867	-0.1943	2.2097	-2.8778	-1.3819	
9.477	0.9258	-0.1296	-0.1858	2.2115	-2.8796	-1.3808	
9.502	1.0361	-0.064	-0.0786	2.2097	-2.8797	-1.3838	
9.528	0.9866	-0.1431	-0.0854	2.2035	-2.8749	-1.3849	
9.545	0.9236	0.002	-0.2051	2.2064	-2.8772	-1.3853	
9.572	0.9778	-0.0068	-0.1858	2.206	-2.8769	-1.3851	
9.598	0.9727	-0.0193	-0.1829	2.2021	-2.8725	-1.3832	
9.624	0.9836	-0.0466	-0.1597	2.1964	-2.867	-1.3842	
9.65	0.9592	-0.0278	-0.1782	2.1926	-2.8636	-1.3834	
9.677	0.9558	-0.0588	-0.1641	2.1874	-2.858	-1.3848	
9.702	0.96	-0.0195	-0.1799	2.2028	-2.8736	-1.3848	
9.729	1.0039	-0.0605	-0.1807	2.1938	-2.8651	-1.3862	
9.746	1.0027	-0.0278	-0.0876	2.1872	-2.8587	-1.3886	
9.772	0.9333	-0.0574	-0.0886	2.1749	-2.8461	-1.3905	
9.798	0.9729	-0.0293	-0.29	2.1796	-2.8503	-1.3901	
