time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0.425	0.019545	-8.60688	-4.13196	0.00166562	4.16432	8.63272	0.0190607	-4.76611	2.06161	0.00127438	-2.02594	4.79483	
0.45	0.0193573	-8.30827	-4.11734	-0.000462662	4.14967	8.33411	0.0188933	-4.52273	2.1853	0.000784721	-2.14965	4.55145	
0.475	0.0191554	-7.98627	-3.98594	-0.00165974	4.01825	8.01212	0.0186938	-4.23236	2.35308	0.000530114	-2.31744	4.26108	
0.5	0.0189358	-7.63538	-3.78488	-0.00180121	3.81716	7.66122	0.0184576	-3.88809	2.56146	0.000540408	-2.52584	3.91681	
0	0.0189358	-7.63538	-3.78488	-0.00180121	3.81716	7.66122	0.0184576	-3.88809	2.56146	0.000540408	-2.52584	3.91681	
0.025	0.0186869	-7.23672	-3.54942	-0.0013776	3.58167	7.26256	0.0181801	-3.48353	2.8049	0.000686772	-2.7693	3.51225	
0.05	0.0184029	-6.78128	-3.28444	-0.000925183	3.31665	6.80712	0.0178638	-3.02186	3.07795	0.000825031	-3.04237	3.05058	
0.075	0.0180879	-6.27501	-2.99334	-0.000460478	3.02552	6.30085	0.0175129	-2.50931	3.37674	0.000942849	-3.34117	2.53803	
0.1	0.0177456	-5.72394	-2.67956	6.64929e-07	2.7117	5.74978	0.0171318	-1.95216	3.69738	0.00102861	-3.66182	1.98088	
0.125	0.01738	-5.13415	-2.34657	0.000443487	2.37869	5.16	0.0167247	-1.35676	4.03599	0.00107185	-4.00044	1.38548	
0.15	0.0169948	-4.51172	-1.99781	0.000854918	2.0299	4.53757	0.016296	-0.729398	4.38878	0.00106375	-4.35324	0.758114	
0.175	0.0184374	-3.86115	-1.6346	0.00122739	1.67022	3.88986	0.0158499	-0.0764746	4.75195	0.000997204	-4.71641	0.105191	
0.2	0.0179792	-3.19268	-1.26539	0.0015425	1.30099	3.2214	0.0153911	0.595099	5.12127	0.000866658	-5.08573	-0.566383	
0.225	0.0175122	-2.51067	-0.891332	0.00179772	0.926903	2.53939	0.0149237	1.27908	5.49323	0.000669657	-5.45768	-1.25036	
0.25	0.0170408	-1.82157	-0.516064	0.00198819	0.551618	1.85029	0.014452	1.96893	5.8641	0.000405782	-5.82854	-1.94021	
0.275	0.0165694	-1.13188	-0.143247	0.00211146	0.178791	1.1606	0.0139804	2.65813	6.23027	7.70137e-05	-6.1947	-2.62942	
0.3	0.0161022	-0.448111	0.223488	0.00216778	-0.18795	0.476827	0.0135132	3.3402	6.58825	-0.000312018	-6.55265	-3.31148	
0.325	0.0156434	0.223308	0.580725	0.00216055	-0.545188	-0.194592	0.0145057	4.00965	6.93556	-0.000751477	-6.89597	-3.97774	
0.35	0.0151977	0.875625	0.924487	0.00209246	-0.888946	-0.846909	0.0140109	4.65798	7.26696	-0.00123862	-7.22734	-4.62607	
0.375	0.0147693	1.50249	1.25152	0.0019717	-1.21597	-1.47378	0.0135353	5.27998	7.58038	-0.00175906	-7.54071	-5.24808	
0.4	0.0143624	2.09748	1.55843	0.00180725	-1.52287	-2.06876	0.0130838	5.86943	7.87283	-0.0022998	-7.83312	-5.83752	
0.425	0.0139814	2.65419	1.84191	0.00160975	-1.80633	-2.62548	0.0126611	6.42015	8.14147	-0.00284632	-8.10172	-6.38824	
0.45	0.0136306	3.16631	2.09873	0.00139117	-2.06313	-3.1376	0.0122721	6.92606	8.38358	-0.00338288	-8.34379	-6.89415	
0.475	0.0133144	3.62756	2.32577	0.00116444	-2.29016	-3.59885	0.0119215	7.38116	8.59655	-0.00389288	-8.55672	-7.34925	
0.5	0.0130371	4.03173	2.51998	0.000942979	-2.48435	-4.00301	0.011614	7.7795	8.77786	-0.00435932	-8.73799	-7.74759	
0	0.0130371	4.03173	2.51998	0.000942979	-2.48435	-4.00301	0.011614	7.7795	8.77786	-0.00435932	-8.73799	-7.74759	
0.025	0.0128009	4.37567	2.72836	0.000860567	-2.69271	-4.34696	0.0113427	8.13034	8.97192	-0.00428	-8.93201	-8.09844	
0.05	0.0126015	4.66582	2.894	0.001056	-2.85834	-4.63711	0.011093	8.45275	9.06029	-0.00307844	-9.02035	-8.42084	
0.075	0.0124342	4.90912	3.00453	0.00150056	-2.96886	-4.8804	0.0108607	8.75217	8.94204	-0.0008179	-8.90206	-8.72026	
0.1	0.0122952	5.11104	3.05081	0.00214086	-3.01512	-5.08232	0.0106447	9.02982	8.52854	0.00232575	-8.48853	-8.99791	
0.125	0.0121817	5.27587	3.02846	0.00290195	-2.99276	-5.24715	0.0104471	9.28315	7.75164	0.00606097	-7.7116	-9.25124	
0.15	0.0120976	5.39792	2.93047	0.00468665	-2.89476	-5.3692	0.0102686	9.51146	6.57667	0.0109869	-6.5366	-9.47955	
0.175	0.0120288	5.49764	2.78271	0.00539702	-2.747	-5.46893	0.0101227	9.69742	4.99281	0.0146343	-4.95272	-9.66551	
0.2	0.0119801	5.56819	2.58616	0.0059453	-2.55045	-5.53947	0.00900964	9.83786	3.04947	0.0175317	-3.01338	-9.80915	
0.225	0.0119506	5.61084	2.35663	0.00625356	-2.32091	-5.58213	0.00894753	9.92478	0.841983	0.0192603	-0.805875	-9.89607	
0.25	0.0119397	5.62643	2.11162	0.00627376	-2.0759	-5.59772	0.00892645	9.95331	-1.49926	0.0195462	1.53537	-9.92459	
0.275	0.0119475	5.61507	1.87055	0.00599577	-1.83483	-5.58635	0.00894773	9.92168	-3.82099	0.0183169	3.8571	-9.89296	
0.3	0.0119742	5.57621	1.65377	0.00544873	-1.61805	-5.5475	0.00901001	9.83186	-5.97241	0.0157192	6.00851	-9.80315	
0.325	0.0120206	5.5088	1.48153	0.00469578	-1.44582	-5.48009	0.00910953	9.68917	-7.82827	0.0120897	7.86435	-9.66045	
0.35	0.0120815	5.42025	1.35415	0.00282125	-1.31845	-5.39153	0.00831878	9.49658	-9.28939	0.00688071	9.32184	-9.47074	
0.375	0.0121708	5.29056	1.32213	0.00190821	-1.28643	-5.26184	0.00846035	9.27167	-10.3453	0.00258795	10.3778	-9.24582	
0.4	0.0122839	5.12639	1.38026	0.00106163	-1.34457	-5.09767	0.00862039	9.01739	-10.988	-0.00131629	11.0204	-8.99155	
0.425	0.0124229	4.9246	1.5335	0.000362577	-1.49782	-4.89589	0.00879533	8.73931	-11.2572	-0.00445586	11.2895	-8.71346	
0.45	0.0125905	4.68113	1.7812	-0.0001268	-1.74554	-4.65241	0.00898355	8.43986	-11.219	-0.00657061	11.2513	-8.41402	
0.475	0.0127903	4.39066	2.11806	-0.000367547	-2.08242	-4.36194	0.00918582	8.11773	-10.9574	-0.00752244	10.9897	-8.09188	
0.5	0.013027	4.0464	2.53587	-0.000346259	-2.50024	-4.01768	0.00940554	7.76731	-10.5666	-0.00728698	10.5989	-7.74146	
0	0.013027	4.0464	2.53587	-0.000346259	-2.50024	-4.01768	0.00940554	7.76731	-10.5666	-0.00728698	10.5989	-7.74146	
0.025	0.0133048	3.64194	3.02338	-0.000204933	-2.98776	-3.61323	0.0096546	7.36944	-10.1126	-0.00643465	10.1448	-7.34359	
0.05	0.0136215	3.18038	3.57066	-9.44659e-05	-3.53506	-3.15167	0.00993864	6.91485	-9.59947	-0.00552045	9.6317	-6.889	
0.075	0.0139728	2.66795	4.17042	-3.41623e-05	-4.13484	-2.63923	0.0102538	6.40948	-9.03289	-0.00457347	9.06508	-6.38363	
0.1	0.0143544	2.11091	4.81525	-4.20304e-05	-4.77969	-2.0822	0.0105962	5.85932	-8.41854	-0.00362174	8.4507	-5.83348	
0.125	0.0147619	1.51563	5.49767	-0.000134076	-5.46212	-1.48691	0.010962	5.27046	-7.76236	-0.00269164	7.79449	-5.24461	
0.15	0.015191	0.888483	6.21014	-0.000323585	-6.1746	-0.859767	0.0113472	4.64904	-7.07047	-0.00180707	7.10257	-4.6232	
0.175	0.0156372	0.236015	6.94563	-0.000620111	-6.91009	-0.207299	0.0130541	4.00184	-6.34616	-0.000983509	6.38179	-3.97312	
0.2	0.0160964	-0.435451	7.6953	-0.00103213	-7.65977	0.464167	0.0135125	3.33422	-5.60261	-0.000251181	5.63822	-3.30551	
0.225	0.0165641	-1.11932	8.4523	-0.00156156	-8.41676	1.14804	0.0139796	2.653	-4.84343	0.000382079	4.87901	-2.62428	
0.25	0.017036	-1.80907	9.20924	-0.00220726	-9.17369	1.83779	0.0144511	1.96461	-4.0757	0.000905966	4.11126	-1.9359	
0.275	0.0175079	-2.49817	9.95892	-0.00296396	-9.92335	2.52689	0.0149227	1.27555	-3.3067	0.0013143	3.34224	-1.24684	
0.3	0.0179753	-3.18012	10.6944	-0.00382232	-10.6588	3.20884	0.01539	0.592345	-2.54378	0.0016051	2.57932	-0.563629	
0.325	0.018434	-3.84847	11.4089	-0.00476907	-11.3733	3.87718	0.0158488	-0.0784919	-1.79435	0.00178055	1.82989	0.107208	
0.35	0.0188795	-4.49682	12.0962	-0.00578724	-12.0605	4.52553	0.0162946	-0.730442	-1.0658	0.00184683	1.10134	0.759158	
0.375	0.0193077	-5.11884	12.7501	-0.00685648	-12.7144	5.14755	0.0167232	-1.35702	-0.365445	0.0018139	0.400991	1.38574	
0.4	0.0197143	-5.70828	13.365	-0.00795351	-13.3293	5.737	0.0171302	-1.95178	0.299513	0.00169505	-0.263955	1.9805	
0.425	0.0200948	-6.259	13.9354	-0.0090525	-13.8997	6.28772	0.0175113	-2.50833	0.922017	0.00150658	-0.886446	2.53704	
0.45	0.020445	-6.7649	14.4564	-0.0101258	-14.4206	6.79362	0.0178621	-3.02033	1.49519	0.00126705	-1.45961	3.04905	
0.475	0.0207606	-7.21998	14.9229	-0.0111443	-14.887	7.2487	0.0181784	-3.4815	2.01235	0.000996792	-1.97674	3.51022	
0.5	0.0210374	-7.61829	15.3303	-0.0120784	-15.2944	7.64701	0.0184558	-3.88561	2.46695	0.000717103	-2.43133	3.91433	
0	0.0210374	-7.61829	15.3303	-0.0120784	-15.2944	7.64701	0.0184558	-3.88561	2.46695	0.000717103	-2.43133	3.91433	
0.025	0.0212815	-7.96887	15.7079	-0.0124143	-15.672	7.99759	0.0186921	-4.22952	2.88474	0.000571385	-2.8491	4.25824	
0.05	0.0215059	-8.29068	15.9391	-0.0114661	-15.9032	8.3194	0.0188916	-4.51956	3.22033	0.000710158	-3.18468	4.54828	
0.075	0.0217146	-8.58938	15.8957	-0.00916778	-15.8598	8.6181	0.0190588	-4.76259	3.45917	0.00112117	-3.4235	4.7913	
0.1	0.0219083	-8.86643	15.4629	-0.0055943	-15.4269	8.89514	0.0191975	-4.964	3.59093	0.00176485	-3.55525	4.99272	
0.125	0.0220854	-9.11948	14.5478	-0.000991886	-14.5118	9.14819	0.0193105	-5.12803	3.61181	0.0025741	-3.57613	5.15674	
0.15	0.0222418	-9.34313	13.0901	0.00421224	-13.054	9.37185	0.0194001	-5.25796	3.52591	0.00345736	-3.49021	5.28668	
0.175	0.0223762	-9.53522	11.0845	0.0104203	-11.0484	9.56394	0.019462	-5.34773	3.32953	0.00528809	-3.29383	5.37644	
0.2	0.0224749	-9.67701	8.54979	0.0149823	-8.51371	9.70572	0.0195096	-5.41683	3.07698	0.00597559	-3.04128	5.44555	
0.225	0.0202843	-9.76984	5.60722	0.0182569	-5.57475	9.79568	0.0195384	-5.45884	2.77182	0.00641345	-2.73611	5.48755	
0.25	0.0203028	-9.80116	2.43164	0.0197686	-2.39916	9.827	0.0195486	-5.47381	2.43904	0.00652866	-2.40334	5.50252	
0.275	0.0202834	-9.77273	-0.764633	0.0193162	0.797108	9.79858	0.0195407	-5.46251	2.1044	0.0062977	-2.06869	5.49123	
0.3	0.0202272	-9.68631	-3.76359	0.0170258	3.79605	9.71216	0.0195142	-5.42438	1.79385	0.00574935	-1.75815	5.45309	
0.325	0.0201377	-9.547	-6.38068	0.0133146	6.41313	9.57284	0.0194683	-5.3581	1.5331	0.00495813	-1.4974	5.38681	
0.35	0.0200162	-9.35675	-8.47401	0.00778548	8.50644	9.38259	0.0194077	-5.27044	1.32975	0.00302857	-1.29406	5.29916	
0.375	0.019875	-9.13457	-10.0187	0.00307696	10.0511	9.16041	0.019319	-5.14187	1.23357	0.00205606	-1.19788	5.17059	
0.4	0.0197155	-8.88249	-11.0064	-0.00120713	11.0387	8.90833	0.0192064	-4.97852	1.24501	0.0011608	-1.20933	5.00723	
0.425	0.0195411	-8.60596	-11.4919	-0.00461827	11.5242	8.6318	0.0190679	-4.77717	1.36916	0.000429702	-1.33349	4.80589	
0.45	0.0193534	-8.30741	-11.5664	-0.00687928	11.5988	8.33325	0.0189006	-4.53376	1.60287	-7.53022e-05	-1.56722	4.56248	
0.475	0.0191516	-7.9855	-11.3458	-0.00787748	11.3781	8.01135	0.0187009	-4.24303	1.93611	-0.000319605	-1.90047	4.27175	
0.5	0.0189323	-7.63471	-10.961	-0.00763718	10.9933	7.66056	0.0184644	-3.89827	2.35423	-0.000295864	-2.31861	3.92699	
0	0.0189323	-7.63471	-10.961	-0.00763718	10.9933	7.66056	0.0184644	-3.89827	2.35423	-0.000295864	-2.31861	3.92699	
