Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
1024.62	0.9695	-0.0288	-0.2166	-1.3622	-2.9753	-1.3544	
1024.66	0.9517	-0.0371	-0.1973	-1.3694	-2.968	-1.3574	
1024.69	0.9546	-0.0393	-0.1982	-1.3774	-2.9599	-1.3597	
1024.73	0.9546	-0.0391	-0.1982	-1.3808	-2.9565	-1.3609	
1024.76	0.9629	-0.0388	-0.1926	-1.3756	-2.962	-1.363	
1024.79	0.9634	-0.0349	-0.1995	-1.3742	-2.9635	-1.3633	
1024.82	0.9583	-0.0386	-0.1992	-1.3743	-2.9634	-1.3602	
1024.86	0.9705	-0.0386	-0.2031	-1.3872	-2.9503	-1.3605	
1024.9	0.9675	-0.0313	-0.2061	-1.3697	-2.9683	-1.36	
1024.93	0.9578	-0.0291	-0.2039	-1.3752	-2.9628	-1.3625	
1024.96	0.9604	-0.04	-0.2034	-1.3831	-2.9549	-1.361	
1024.99	0.9636	-0.0432	-0.196	-1.3859	-2.9521	-1.3606	
1025.03	0.9619	-0.0403	-0.1924	-1.3873	-2.9509	-1.3637	
1025.06	0.9592	-0.0386	-0.2075	-1.3849	-2.9535	-1.3607	
1025.1	0.9558	-0.0322	-0.2019	-1.3685	-2.9703	-1.3608	
1025.12	0.9639	-0.0342	-0.1965	-1.3706	-2.9682	-1.3607	
1025.12	0.9639	-0.0342	-0.1965	-1.3706	-2.9682	-1.3607	
1272.34	0.978	-0.0933	-0.3296	-2.3715	-2.8093	-1.3516	
1272.37	0.9646	-0.1282	-0.1606	-2.3878	-2.7923	-1.3533	
1272.41	0.9998	0.0334	-0.2229	-2.3773	-2.8054	-1.354	
1272.44	0.8828	-0.1396	0.0205	-2.3753	-2.809	-1.355	
1272.45	0.9351	-0.1521	-0.1494	-2.378	-2.8051	-1.3544	
1272.48	0.7842	-0.0281	-0.0393	-2.3727	-2.8094	-1.3541	
1272.51	0.905	0.2971	-0.2791	-2.3716	-2.8109	-1.352	
1272.53	0.9004	-0.0166	0.2651	-2.3776	-2.8058	-1.3555	
1272.56	0.8945	-0.0266	-0.0427	-2.3605	-2.8221	-1.3542	
1272.58	0.9319	0.0552	-0.0186	-2.3617	-2.8225	-1.3558	
1272.61	0.9482	0.2107	-0.1777	-2.3558	-2.8297	-1.3547	
1272.63	0.9182	-0.2268	-0.2666	-2.3595	-2.827	-1.3545	
1272.66	0.9766	-0.2478	-0.126	-2.3482	-2.8384	-1.355	
1272.68	0.9121	-0.0083	-0.0454	-2.3233	-2.8649	-1.3561	
1272.71	0.9678	-0.0034	0.0093	-2.311	-2.8803	-1.3552	
1272.73	1.0198	-0.0684	-0.3447	-2.2988	-2.8922	-1.354	
1272.76	0.8792	-0.0347	0.0435	-2.2931	-2.8979	-1.3553	
1272.78	0.9678	-0.1885	-0.2187	-2.3039	-2.8884	-1.3557	
1272.81	0.9551	-0.0491	-0.1926	-2.2859	-2.9049	-1.3595	
1272.83	0.9456	0.0347	-0.1882	-2.2417	-2.9453	-1.3624	
1272.86	0.8381	-0.4075	-0.4026	-2.2276	-2.9543	-1.3616	
1272.89	0.9155	-0.3496	-0.3743	-2.2256	-2.9558	-1.3599	
1272.91	0.916	-0.3503	-0.1653	-2.216	-2.9661	-1.361	
1272.93	1.0337	0.2002	-0.3381	-2.2118	-2.9695	-1.3606	
1272.96	1.0378	0.0542	-0.1592	-2.2062	-2.9728	-1.3607	
1272.98	0.9365	-0.1096	-0.3398	-2.1962	-2.9784	-1.3607	
1273.01	0.9028	-0.1584	-0.5383	-2.1894	-2.9776	-1.3591	
1273.04	0.9287	-0.0962	-0.397	-2.1869	-2.9768	-1.3565	
1273.06	0.8721	-0.2158	-0.4951	-2.1769	-2.9864	-1.3558	
1273.08	0.9912	0.0078	-0.2622	-2.1692	-2.9938	-1.3557	
1273.1	1.0879	0.0439	-0.3608	-2.1437	-3.0194	-1.3539	
1273.13	0.925	0.0244	-0.3064	-2.1343	-3.0279	-1.3547	
1273.16	0.9224	-0.0845	-0.1958	-2.1392	-3.023	-1.3554	
1273.18	1.0139	0.0037	-0.3049	-2.1396	-3.0196	-1.3511	
1273.21	0.8813	-0.123	-0.1003	-2.1372	-3.0214	-1.3524	
1273.23	1.0127	-0.0168	-0.2087	-2.1394	-3.0193	-1.354	
1273.26	0.9385	-0.0457	-0.2446	-2.1573	-3.0005	-1.3531	
1273.28	0.9871	-0.0137	-0.2441	-2.1501	-3.0079	-1.352	
1273.31	0.9893	-0.0571	-0.2139	-2.1575	-3.0003	-1.3519	
1273.33	0.9111	-0.0383	-0.1755	-2.1563	-3.0016	-1.3554	
