Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
0.016	0.0833	0.0544	0.9888	0.0515	0.0511	-0.0754	
0.058	0.0725	0.0513	0.9971	0.0517	0.0508	-0.0724	
0.091	0.0818	0.0532	0.9958	0.0517	0.0517	-0.0762	
0.133	0.0691	0.0508	0.9856	0.0518	0.0516	-0.0734	
0.174	0.0769	0.0525	0.9988	0.0517	0.0548	-0.0758	
0.208	0.0745	0.0513	0.9927	0.052	0.0523	-0.0755	
0.249	0.0757	0.0571	0.998	0.0522	0.0518	-0.0732	
0.291	0.0732	0.0522	0.9854	0.0522	0.0522	-0.0754	
0.323	0.0774	0.0557	0.9963	0.0524	0.0508	-0.0769	
0.365	0.071	0.0515	0.9963	0.0523	0.0539	-0.074	
0.406	0.0691	0.0508	0.9968	0.0526	0.052	-0.0748	
0.44	0.0784	0.0535	0.9946	0.0526	0.0542	-0.0758	
0.481	0.0764	0.0522	0.9907	0.0527	0.0533	-0.0772	
0.515	0.0742	0.053	0.988	0.0528	0.0541	-0.0749	
0.556	0.073	0.0527	0.9897	0.053	0.0532	-0.0729	
0.582	0.0696	0.0518	0.9885	0.0531	0.053	-0.075	
0.582	0.0696	0.0518	0.9885	0.0531	0.053	-0.075	
2.89	0.0684	0.0486	0.9988	0.0599	0.0504	-0.0702	
2.931	0.075	0.0535	0.9922	0.0598	0.0535	-0.076	
2.955	0.0713	0.0532	0.9924	0.06	0.0523	-0.0749	
2.981	0.0803	0.0535	0.9922	0.0599	0.0547	-0.0744	
3.005	0.0764	0.0518	0.9895	0.0602	0.0523	-0.076	
3.03	0.0757	0.052	0.9856	0.0602	0.0528	-0.0742	
3.055	0.0701	0.0498	0.9988	0.0604	0.0516	-0.0726	
3.08	0.073	0.0547	1.001	0.0605	0.0508	-0.0746	
3.105	0.0776	0.0532	0.9941	0.0604	0.0532	-0.0774	
3.13	0.0688	0.054	0.9912	0.0603	0.0549	-0.0739	
3.155	0.073	0.0503	0.9917	0.0605	0.0544	-0.0764	
3.179	0.0796	0.0549	0.9861	0.0606	0.0535	-0.076	
3.204	0.0718	0.0522	0.9956	0.0606	0.0544	-0.0744	
3.23	0.0779	0.0525	0.9939	0.0608	0.0525	-0.073	
3.254	0.0801	0.0483	0.9917	0.061	0.0522	-0.0767	
3.279	0.074	0.0508	0.9929	0.0611	0.0507	-0.0742	
3.304	0.0808	0.0479	0.9988	0.0612	0.0505	-0.0731	
3.329	0.0789	0.0542	0.9958	0.0611	0.0538	-0.0773	
3.355	0.072	0.0518	0.9919	0.0612	0.0534	-0.0743	
3.379	0.0796	0.0532	0.9951	0.0612	0.0542	-0.0776	
3.404	0.0728	0.0503	0.9844	0.0615	0.0509	-0.0729	
3.429	0.0798	0.0549	0.9968	0.0614	0.0537	-0.0742	
3.454	0.0728	0.0471	0.9883	0.0616	0.0521	-0.0743	
3.478	0.0693	0.0557	0.9861	0.0614	0.0551	-0.0746	
3.504	0.0791	0.0549	0.9915	0.0615	0.054	-0.077	
3.529	0.0706	0.0503	0.9885	0.0616	0.0537	-0.0748	
