time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0.275	0.0319435	0.00674852	0.232538	0.0307671	-0.00553904	1.84259e-05	0.0484962	0.0741411	0.0156021	0.013889	0.00389056	0.033749	-0.00425699	0.292257
0.3	0.0323187	0.00689508	0.232531	0.0307661	-0.00553881	1.92281e-05	0.0545651	0.0741378	0.0144686	0.0151039	0.00788004	0.0330748	-0.00409663	0.292741
0.325	0.0327269	0.00714317	0.232521	0.0307652	-0.00553837	2.03636e-05	0.0600453	0.074135	0.012703	0.0166757	0.0120557	0.0325498	-0.00380798	0.293433
0.35	0.033163	0.00741355	0.2331	0.0307647	-0.00553794	2.33179e-05	0.0647151	0.0741328	0.0104796	0.0186415	0.0165162	0.0322067	-0.00351615	0.295254
0.375	0.0336608	0.00788548	0.233095	0.0307646	-0.00553699	2.47783e-05	0.0684323	0.0741316	0.0080131	0.0210478	0.021367	0.0321338	-0.00291981	0.296151
0.4	0.0342238	0.00848445	0.23309	0.0307649	-0.00553574	2.61825e-05	0.0711479	0.0741312	0.00554648	0.0239514	0.0267226	0.0323495	-0.00213819	0.297016
0.425	0.034865	0.00922458	0.233086	0.0307658	-0.00553413	2.73969e-05	0.0729109	0.0741318	0.00332121	0.0274209	0.0327096	0.0328695	-0.0011465	0.297767
0.45	0.0356	0.0101233	0.233083	0.0307671	-0.00553214	2.83086e-05	0.0738636	0.0741333	0.00155514	0.0315384	0.0394695	0.033692	8.28678e-05	0.298332
0.475	0.0364462	0.0112019	0.233081	0.0307688	-0.0055297	2.88347e-05	0.0742277	0.0741355	0.000421151	0.036401	0.047162	0.0347992	0.00158078	0.298659
0.5	0.0374238	0.0124858	0.233081	0.0307709	-0.00552675	2.89294e-05	0.0742825	0.0741384	3.02758e-05	0.0421237	0.0559689	0.0361629	0.00338215	0.298718
0	0.0374238	0.0124858	0.233081	0.0307709	-0.00552675	2.89294e-05	0.0742825	0.0741384	3.02758e-05	0.0421237	0.0559689	0.0361629	0.00338215	0.298718
0.025	0.0385494	0.0139958	0.233081	0.0307734	-0.00552328	2.87997e-05	0.074285	0.0741419	3.00798e-05	0.0479952	0.0649283	0.0377491	0.00550737	0.298636
0.05	0.0398133	0.0157176	0.233082	0.0307762	-0.00551933	2.86668e-05	0.0742878	0.0741459	2.9872e-05	0.0532194	0.0729445	0.0395295	0.00792869	0.298547
0.075	0.0411996	0.0176275	0.233083	0.0307793	-0.00551495	2.85375e-05	0.0742908	0.0741503	2.96598e-05	0.0577983	0.0800177	0.0414811	0.0106125	0.298456
0.1	0.042692	0.0197023	0.233084	0.0307826	-0.00551019	2.84179e-05	0.0742941	0.074155	2.94505e-05	0.0617344	0.0861478	0.0435813	0.0135253	0.298365
0.125	0.0442747	0.0219182	0.233084	0.030786	-0.00550512	2.83138e-05	0.0742975	0.0741601	2.92508e-05	0.0650299	0.0913347	0.0458074	0.0166339	0.298277
0.15	0.0459317	0.0242517	0.233085	0.0307897	-0.00549979	2.82305e-05	0.0743012	0.0741655	2.90668e-05	0.067687	0.0955786	0.0481371	0.019905	0.298194
0.175	0.047647	0.0266794	0.233086	0.0307935	-0.00549424	2.81723e-05	0.0743049	0.074171	2.89038e-05	0.0697079	0.0988793	0.050548	0.0233058	0.298119
0.2	0.0494049	0.0291777	0.233086	0.0307973	-0.00548854	2.81426e-05	0.0743088	0.0741768	2.87662e-05	0.071095	0.101237	0.0530182	0.0268033	0.298053
0.225	0.0511894	0.0317231	0.233087	0.0308013	-0.00548274	2.81439e-05	0.0743127	0.0741826	2.86575e-05	0.0718505	0.102651	0.0555257	0.030365	0.297999
0.25	0.052985	0.034292	0.233087	0.0308052	-0.00547688	2.81773e-05	0.0743166	0.0741884	2.85798e-05	0.0719765	0.103123	0.0580486	0.0339583	0.297956
0.275	0.0547758	0.0368609	0.233087	0.0308092	-0.00547103	2.82431e-05	0.0743206	0.0741943	2.85342e-05	0.0714755	0.102651	0.0605653	0.0375507	0.297926
0.3	0.0565464	0.0394063	0.233087	0.0308131	-0.00546524	2.834e-05	0.0743245	0.0742001	2.85207e-05	0.0703496	0.101237	0.0630541	0.0411098	0.297908
0.325	0.0582811	0.0419047	0.233087	0.0308169	-0.00545956	2.84658e-05	0.0743283	0.0742058	2.8538e-05	0.0686012	0.0988787	0.0654933	0.044603	0.297903
0.35	0.0599644	0.0443324	0.233087	0.0308206	-0.00545404	2.86171e-05	0.074332	0.0742114	2.85837e-05	0.0662323	0.0955777	0.0678613	0.047998	0.297909
0.375	0.0615809	0.046666	0.233087	0.0308242	-0.00544873	2.87895e-05	0.0743356	0.0742167	2.86544e-05	0.0632454	0.0913337	0.0701366	0.051262	0.297926
0.4	0.0631151	0.0488819	0.233086	0.0308276	-0.0054437	2.89774e-05	0.074339	0.0742217	2.87457e-05	0.0596426	0.0861465	0.0722974	0.0543624	0.29795
0.425	0.0645518	0.0509566	0.233086	0.0308307	-0.00543898	2.91748e-05	0.0743421	0.0742265	2.88524e-05	0.0554263	0.0800163	0.0743221	0.0572664	0.297982
0.45	0.0658757	0.0528667	0.233085	0.0308337	-0.00543464	2.93746e-05	0.0743451	0.0742308	2.89687e-05	0.0505986	0.072943	0.076189	0.059941	0.298018
0.475	0.0670715	0.0545884	0.233085	0.0308363	-0.00543073	2.95697e-05	0.0743477	0.0742348	2.90882e-05	0.0451618	0.0649266	0.0778765	0.062353	0.298055
0.5	0.068124	0.0560984	0.233085	0.0308386	-0.00542729	2.97524e-05	0.0743501	0.0742382	2.92044e-05	0.0391182	0.0559671	0.0793628	0.0644694	0.298093
0	0.068124	0.0560984	0.233085	0.0308386	-0.00542729	2.97524e-05	0.0743501	0.0742382	2.92044e-05	0.0421237	0.0559689	0.0793628	0.0644694	0.298093
0.025	0.0691055	0.0573824	0.233085	0.0309126	-0.00542437	0.000420618	0.0743522	0.0742411	2.90949e-05	0.0367027	0.0471622	0.0807261	0.0662628	0.297996
0.05	0.0699633	0.0584611	0.233087	0.0314087	-0.00542201	0.00155462	0.0743539	0.0742436	2.85646e-05	0.032149	0.0394699	0.081812	0.0677541	0.29764
0.075	0.070718	0.0593598	0.23309	0.032708	-0.00542027	0.00332076	0.0743551	0.0742456	2.76697e-05	0.0283548	0.0327102	0.0825732	0.0689789	0.297061
0.1	0.0713877	0.0601	0.233094	0.035113	-0.00541919	0.00554615	0.0743557	0.0742472	2.65018e-05	0.0252306	0.0267234	0.0829791	0.0699689	0.296313
0.125	0.0719884	0.060699	0.233099	0.0388179	-0.0054188	0.00801299	0.0743557	0.0742485	2.51818e-05	0.0227026	0.0213679	0.0830218	0.0707524	0.295473
0.15	0.0724612	0.0610894	0.232519	0.0438895	-0.00541927	0.0104782	0.074355	0.0742493	2.22621e-05	0.020711	0.0165174	0.0825997	0.0712199	0.293643
0.175	0.0729734	0.0614446	0.232529	0.0502612	-0.00542023	0.0127036	0.074354	0.0742501	2.1081e-05	0.0192088	0.0120572	0.0820089	0.0716631	0.29289
0.2	0.0734567	0.0616927	0.232538	0.0577388	-0.00542178	0.0144698	0.0743526	0.0742506	2.01682e-05	0.0181604	0.00788181	0.0811813	0.0719682	0.292303
0.225	0.0739211	0.0618389	0.232543	0.0660261	-0.00543814	0.0156043	0.074351	0.0742508	1.9635e-05	0.0175411	0.00389269	0.0801914	0.0721526	0.291953
0.25	0.0743763	0.0618872	0.232544	0.0747312	-0.00544053	0.0159954	0.0743493	0.0742509	1.95548e-05	0.0173363	-4.46507e-06	0.0791219	0.0722212	0.291886
0.275	0.0748313	0.0618384	0.23254	0.0834363	-0.00544313	0.015605	0.0743476	0.0742508	1.9945e-05	0.0175411	-0.00390172	0.0780569	0.072179	0.292113
0.3	0.0752954	0.0616916	0.232533	0.091719	-0.00544584	0.0144713	0.074346	0.0742505	2.07676e-05	0.0181604	-0.00789117	0.0770798	0.0720213	0.292613
0.325	0.0757781	0.0614432	0.232523	0.0991981	-0.00544853	0.0127053	0.0743447	0.07425	2.19336e-05	0.0192088	-0.0120671	0.0762711	0.0717369	0.293331
