time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0.075	0.186541	0.00887648	0.222587	0.192998	-0.00587366	-1.76553e-06	0.123439	0.0750172	0.0032897	0.0440601	-0.0332492	0.202561	-0.00132181	0.279828
0.1	0.187572	0.00812658	0.222597	0.193	-0.00587522	-3.00883e-06	0.126405	0.0750214	0.00551443	0.0383592	-0.0271104	0.20333	-0.00230853	0.279079
0.125	0.188477	0.00752067	0.222609	0.193	-0.00587646	-4.42435e-06	0.130974	0.0750292	0.00798047	0.033601	-0.0216378	0.203592	-0.00308176	0.278213
0.15	0.189279	0.00704397	0.222621	0.193	-0.0058774	-5.87843e-06	0.137228	0.0750406	0.0104464	0.0296686	-0.016697	0.20338	-0.00366809	0.277316
0.175	0.189995	0.0066849	0.222633	0.192999	-0.0058781	-7.22252e-06	0.145084	0.0750555	0.012671	0.0264653	-0.0121664	0.202758	-0.00409217	0.276481
0.2	0.190643	0.00643477	0.222641	0.192997	-0.00587859	-8.30888e-06	0.154304	0.0750733	0.0144363	0.0239124	-0.00793493	0.201814	-0.00437633	0.275798
0.225	0.191237	0.00628754	0.222647	0.192995	-0.00587889	-9.00737e-06	0.164514	0.0750934	0.0155698	0.0219471	-0.00389842	0.200648	-0.00453923	0.275352
0.25	0.191789	0.00623951	0.222647	0.192993	-0.00587902	-9.2281e-06	0.175245	0.0751146	0.0159605	0.0205212	4.2285e-05	0.199365	-0.00459399	0.275197
0.275	0.192314	0.00629002	0.222645	0.192991	-0.00587899	-8.93158e-06	0.185982	0.0751377	0.015574	0.0195996	0.00398403	0.198065	-0.00454522	0.275361
0.3	0.192819	0.00643973	0.222638	0.192989	-0.00587878	-8.15004e-06	0.196194	0.0751583	0.0144405	0.0191597	0.00802369	0.196843	-0.00438893	0.275825
0.325	0.193317	0.00669242	0.222627	0.192987	-0.00587838	-6.97553e-06	0.205416	0.0751771	0.012675	0.0191906	0.0122605	0.195787	-0.00411231	0.276533
0.35	0.193819	0.00705418	0.222614	0.192986	-0.00587774	-5.54557e-06	0.213273	0.0751934	0.0104502	0.0196931	0.0167987	0.194974	-0.00369589	0.277401
0.375	0.194335	0.00753372	0.222601	0.192985	-0.00587683	-4.01952e-06	0.219528	0.0752068	0.00798381	0.0206796	0.0217496	0.19447	-0.00311613	0.278332
