time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	
0.25	-4.88598e-05	0.0396845	0.222576	-7.59629e-05	8.02707e-05	-3.36169e-07	-7.53083e-05	0.0812835	-9.95151e-07	0.00472488	0.0390056	0.280075	-1.39664e-05	0.146094	-0.000385746	0.00064051	0.074766	0.0154754	0	0.106573	0	0	0.0193973	0	
0.275	-4.88599e-05	0.0423381	0.222576	-7.60712e-05	8.62059e-05	-1.92245e-07	-7.54244e-05	0.0812894	-9.01443e-07	0.00472494	0.0426745	0.280076	2.62e-06	0.146754	1.54461e-05	0.000663455	0.0263767	0.0160477	0	0.106611	0	0	-0.0164404	0	
0.3	-4.88856e-05	0.0449816	0.222576	-7.61766e-05	9.21169e-05	-2.42574e-08	-7.5538e-05	0.0812954	-7.835e-07	0.0047254	0.0463294	0.280086	1.84598e-05	0.146197	0.000411283	0.000633592	-0.0222759	0.0158335	0	0.105749	0	0	-0.052511	0	
0.325	-4.89114e-05	0.0475923	0.222575	-7.62783e-05	9.79537e-05	1.66204e-07	-7.56479e-05	0.0813012	-6.42489e-07	0.00472628	0.0499397	0.280106	3.51959e-05	0.144413	0.000804425	0.000669444	-0.0713659	0.0157257	0	0.103983	0	0	-0.0888142	0	
0.35	-4.89489e-05	0.0501478	0.222575	-7.63755e-05	0.000103666	3.76018e-07	-7.57534e-05	0.0813069	-4.81104e-07	0.00472753	0.0534746	0.280135	5.00203e-05	0.141394	0.00116415	0.000592977	-0.120765	0.0143892	0	0.101307	0	0	-0.12535	0	
0.375	-4.89969e-05	0.0526252	0.222574	-7.64674e-05	0.000109205	6.01466e-07	-7.58536e-05	0.0813125	-3.02633e-07	0.00472911	0.0569028	0.280172	6.31337e-05	0.137128	0.00148284	0.000524534	-0.170641	0.0127475	0	0.0977137	0	0	-0.162119	0	
0.4	-4.90536e-05	0.0550018	0.222573	-7.65535e-05	0.000114518	8.38066e-07	-7.59479e-05	0.0813178	-1.11123e-07	0.00473096	0.0601928	0.280216	7.40319e-05	0.131602	0.00174829	0.00043593	-0.221006	0.0106179	0	0.0931986	0	0	-0.199121	0	
0.425	-4.91168e-05	0.0572545	0.222572	-7.66332e-05	0.000119554	1.08065e-06	-7.60355e-05	0.0813228	8.86949e-08	0.00473302	0.063313	0.280265	8.22676e-05	0.124805	0.00194968	0.000329427	-0.271886	0.00805559	0	0.0877557	0	0	-0.236355	0	
0.45	-4.91843e-05	0.0593602	0.222571	-7.6706e-05	0.000124262	1.32345e-06	-7.61158e-05	0.0813276	2.91502e-07	0.00473521	0.066231	0.280317	8.74625e-05	0.116723	0.00207788	0.000207796	-0.323298	0.00512789	0	0.081379	0	0	-0.273822	0	
0.475	-4.92533e-05	0.0612955	0.222569	-7.67713e-05	0.00012859	1.56022e-06	-7.61884e-05	0.0813319	4.91505e-07	0.00473744	0.0689146	0.28037	8.93189e-05	0.107342	0.0021257	7.42568e-05	-0.375243	0.00191306	0	0.0740626	0	0	-0.311522	0	
0.5	-4.8865e-05	0.0630357	0.222568	-6.91468e-05	0.000119238	1.60597e-06	-7.62529e-05	0.0813358	6.82054e-07	0.0047394	0.0713314	0.280422	7.8522e-05	0.0966724	0.0020746	-0.000431878	-0.426777	-0.00204428	0	0.0658009	0	0	-0.349455	0	
0	-4.8865e-05	0.0630357	0.222568	-6.91468e-05	0.000119238	1.60597e-06	-7.62529e-05	0.0813358	6.82054e-07	0.0047394	0.0713314	0.280422	7.8522e-05	0.0966724	0.0020746	-0.000431878	-0.426777	-0.00204428	0	0.058042	0	0	-0.396008	0	
0.025	-4.93656e-05	0.0643633	0.222567	-6.94831e-05	0.000122687	1.76555e-06	-7.63021e-05	0.0813388	8.34161e-07	0.00474063	0.0731741	0.280464	4.90307e-05	0.0737092	0.00168819	-0.00117965	-0.918528	-0.0154564	0	0.0488145	0	0	-0.343702	0	
0.05	-4.94194e-05	0.0654754	0.222566	-7.15558e-05	0.000130269	1.90384e-06	-7.63413e-05	0.0813413	9.67038e-07	0.00474259	0.0747176	0.280501	7.86482e-05	0.0617393	0.00150862	0.0011847	-0.478795	-0.00718278	0	0.0407866	0	0	-0.299842	0	
0.075	-4.94976e-05	0.0664007	0.222565	-7.69404e-05	0.00014616	2.02156e-06	-7.63725e-05	0.0813433	1.08126e-06	0.00474495	0.0760005	0.280534	9.43036e-05	0.0513153	0.00131911	0.000626216	-0.41696	-0.00758045	0	0.033761	0	0	-0.263351	0	
0.1	-4.95577e-05	0.0671619	0.222565	-8.68863e-05	0.000173676	2.12017e-06	-7.63961e-05	0.081345	1.17828e-06	0.00474801	0.0770535	0.280563	0.000122364	0.04212	0.00114498	0.00112242	-0.367812	-0.00696513	0	0.0275651	0	0	-0.233332	0	
0.125	-4.96247e-05	0.0677778	0.222564	-0.000102196	0.000214951	2.20085e-06	-7.64126e-05	0.0813464	1.25923e-06	0.0047519	0.077902	0.280588	0.000155637	0.0339426	0.000979266	0.00133092	-0.327098	-0.00662846	0	0.0220467	0	0	-0.209047	0	
0.15	-4.96997e-05	0.0682634	0.222564	-0.000123146	0.000270741	2.26479e-06	-7.64227e-05	0.0813475	1.3252e-06	0.00475669	0.0785669	0.280608	0.00019141	0.0265959	0.000823241	0.0014309	-0.293868	-0.006241	0	0.01707	0	0	-0.189899	0	
0.175	-4.97822e-05	0.0686307	0.222564	-0.000149461	0.000340346	2.31304e-06	-7.64268e-05	0.0813483	1.37707e-06	0.00476232	0.0790648	0.280625	0.00022542	0.0199142	0.000674406	0.00136043	-0.267267	-0.00595339	0	0.0125129	0	0	-0.175418	0	
0.2	-4.98704e-05	0.0688888	0.222563	-0.000180339	0.000421684	2.34648e-06	-7.64256e-05	0.0813488	1.41549e-06	0.00476866	0.0794085	0.280638	0.000253582	0.0137472	0.000529628	0.00112647	-0.246679	-0.00579114	0	0.0082632	0	0	-0.165249	0	
0.225	-4.99616e-05	0.0690439	0.222563	-0.000214532	0.0005115	2.36583e-06	-7.64198e-05	0.0813492	1.44087e-06	0.00477547	0.0796074	0.280648	0.00027239	0.00795518	0.000385572	0.000752298	-0.231682	-0.00576222	0	0.00421661	0	0	-0.15914	0	
0.25	-5.0052e-05	0.0690999	0.222563	-0.000250466	0.000605683	2.3716e-06	-7.641e-05	0.0813493	1.45336e-06	0.00478245	0.0796675	0.280654	0.000279263	0.00240438	0.000239041	0.00027496	-0.222032	-0.00586123	0	0.000273645	0	0	-0.156942	0	
0.275	-5.01374e-05	0.069058	0.222563	-0.000286398	0.000699669	2.36406e-06	-7.63968e-05	0.0813491	1.45289e-06	0.00478927	0.0795915	0.280656	0.000272802	-0.00303674	8.72221e-05	-0.000258479	-0.217645	-0.00607277	0	-0.00366259	0	0	-0.158601	0	
