time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0	0.00539409	8.20293	5.49753	-0.0166678	-5.47844	-8.18767	0.00605568	6.40949	5.52653	-0.0150303	-5.50752	-6.39423	
0.025	0.00539943	8.18851	5.50306	-0.0162339	-5.48397	-8.17325	0.00604259	6.44517	5.55232	-0.0135474	-5.53331	-6.42991	
0.05	0.00540505	8.17335	5.51223	-0.0155704	-5.49314	-8.15809	0.00600105	6.55824	5.59444	-0.0113472	-5.57542	-6.54298	
0.075	0.00540812	8.16507	5.5247	-0.0147599	-5.50561	-8.14981	0.00591204	6.80025	5.65051	-0.00878831	-5.63148	-6.78499	
0.1	0.00540793	8.16561	5.53968	-0.0139043	-5.52059	-8.15035	0.00576603	7.19666	5.71565	-0.00628682	-5.6966	-7.1814	
0.125	0.00540828	8.16467	5.55557	-0.013115	-5.53648	-8.14941	0.00557759	7.70721	5.78146	-0.0042392	-5.76239	-7.69195	
0.15	0.00541822	8.13784	5.57	-0.0124975	-5.55091	-8.12258	0.00539116	8.21114	5.83675	-0.00293898	-5.81766	-8.19588	
0.175	0.00544879	8.05528	5.58051	-0.0121297	-5.56143	-8.04002	0.00526392	8.55437	5.87103	-0.00252868	-5.85192	-8.53911	
0.2	0.00550726	7.89723	5.58578	-0.0120422	-5.5667	-7.88197	0.00523181	8.64088	5.87916	-0.0030192	-5.86004	-8.62562	
0.225	0.00559411	7.66228	5.58623	-0.0122096	-5.56717	-7.64702	0.00529008	8.48384	5.86346	-0.00432918	-5.84435	-8.46858	
0.25	0.00570587	7.35957	5.58356	-0.0125595	-5.56451	-7.34431	0.00540899	8.16297	5.83149	-0.00627844	-5.8124	-8.14771	
0.275	0.00584012	6.99541	5.57967	-0.0129899	-5.56063	-6.98015	0.00556257	7.74781	5.79221	-0.0085703	-5.77314	-7.73255	
0.3	0.00599743	6.568	5.57617	-0.0133876	-5.55715	-6.55274	0.00573945	7.26867	5.75371	-0.0108248	-5.73466	-7.25341	
0.325	0.00618046	6.06984	5.57439	-0.0136445	-5.55539	-6.05458	0.00593768	6.73054	5.72282	-0.0126502	-5.70379	-6.71528	
0.35	0.00639309	5.49003	5.57538	-0.0136731	-5.55641	-5.47477	0.00615936	6.12739	5.70484	-0.013714	-5.68584	-6.11213	
0.375	0.00664028	4.81466	5.57974	-0.0134211	-5.56078	-4.7994	0.00640931	5.44584	5.70316	-0.013798	-5.68418	-5.43058	
0.4	0.00692628	4.03166	5.58566	-0.0130277	-5.56672	-4.0164	0.00669524	4.6644	5.71008	-0.013358	-5.69112	-4.64914	
0.425	0.00724662	3.15296	5.59045	-0.0126689	-5.57153	-3.1377	0.00701551	3.78716	5.71596	-0.0129467	-5.69703	-3.7719	
0.45	0.00759371	2.19928	5.59318	-0.0123779	-5.57428	-2.18402	0.00736255	2.83468	5.71985	-0.0125987	-5.70093	-2.81942	
0.475	0.00795959	1.19274	5.59325	-0.0121815	-5.57436	-1.17748	0.00772838	1.829	5.72109	-0.012342	-5.7022	-1.81374	
0.5	0.00833585	0.156864	5.59041	-0.0120978	-5.57152	-0.141605	0.00810463	0.793552	5.71942	-0.0121963	-5.70053	-0.778292	
0.525	0.00784239	-0.884428	5.58426	-0.0121374	-5.56726	0.898161	0.00848255	-0.246992	5.7149	-0.012171	-5.69601	0.262252	
0.55	0.00817575	-1.90378	5.57623	-0.0122925	-5.55922	1.91751	0.00796767	-1.26754	5.70744	-0.0122672	-5.69044	1.28127	
0.575	0.00849364	-2.87477	5.56715	-0.0125472	-5.55013	2.88851	0.00828561	-2.23939	5.69931	-0.0124636	-5.6823	2.25313	
0.6	0.00878713	-3.76989	5.55819	-0.0128759	-5.54116	3.78362	0.00857915	-3.13565	5.69118	-0.0127385	-5.67416	3.14939	
0.625	0.0090469	-4.56075	5.55109	-0.0132413	-5.53403	4.57448	0.00883898	-3.9278	5.68477	-0.0130565	-5.66773	3.94153	
0.65	0.0092684	-5.23375	5.55175	-0.0130837	-5.53468	5.24748	0.00905839	-4.59559	5.68273	-0.0132378	-5.66568	4.60932	
0.675	0.00945721	-5.80619	5.54772	-0.0119376	-5.53063	5.81993	0.00924042	-5.1487	5.68325	-0.0131436	-5.66618	5.16243	
0.7	0.00961712	-6.29005	5.51469	-0.010013	-5.49758	6.30379	0.00938928	-5.60033	5.68188	-0.0128275	-5.6648	5.61406	
0.725	0.00974973	-6.69055	5.43281	-0.00763735	-5.41569	6.70429	0.00950812	-5.96039	5.67524	-0.0123776	-5.65814	5.97413	
0.75	0.00985486	-7.00756	5.28985	-0.0052037	-5.27272	7.0213	0.00959923	-6.23609	5.66148	-0.0118999	-5.64438	6.24982	
0.775	0.00993122	-7.2376	5.08382	-0.00310917	-5.06667	7.25133	0.00966415	-6.43239	5.64073	-0.0115001	-5.62362	6.44612	
0.8	0.00997725	-7.3762	4.82414	-0.00169312	-4.80699	7.38993	0.00970392	-6.55258	5.61507	-0.0112658	-5.59795	6.56631	
0.825	0.00999183	-7.42023	4.53083	-0.00118385	-4.51368	7.43396	0.00971916	-6.59864	5.58835	-0.0112521	-5.57123	6.61237	
0.85	0.00997489	-7.3695	4.23131	-0.00166236	-4.21416	7.38324	0.00971016	-6.57149	5.56574	-0.0114724	-5.54863	6.58522	
0.875	0.00992752	-7.22722	3.95542	-0.00304944	-3.93828	7.24096	0.00967691	-6.47109	5.55314	-0.0118963	-5.53603	6.48483	
0.9	0.0098517	-6.99911	3.73005	-0.0051181	-3.71292	7.01284	0.0096191	-6.29636	5.55648	-0.0124551	-5.53937	6.31009	
0.925	0.00974961	-6.69144	3.57465	-0.00752939	-3.55753	6.70518	0.00953597	-6.04487	5.58103	-0.0130529	-5.56393	6.0586	
0.95	0.00962284	-6.30869	3.49879	-0.00988555	-3.48169	6.32242	0.00942621	-5.71243	5.63085	-0.0135821	-5.61376	5.72616	
0.975	0.00947159	-5.85111	3.50184	-0.0117919	-3.48475	5.86484	0.00928779	-5.2926	5.70843	-0.0139406	-5.69136	5.30634	
1	0.0092941	-5.31303	3.57428	-0.0129182	-3.55721	5.32676	0.00911776	-4.77611	5.81464	-0.0140489	-5.79758	4.78984	
1.025	0.00908627	-4.68165	3.70017	-0.0130505	-3.68311	4.69539	0.00891211	-4.15041	5.94895	-0.0138648	-5.93191	4.16414	
1.05	0.00884196	-3.93798	3.85671	-0.0126501	-3.83967	3.95172	0.00866769	-3.40552	6.1071	-0.0135356	-6.09007	3.41925	
1.075	0.0085645	-3.09197	4.02997	-0.0122748	-4.01295	3.1057	0.00839012	-2.55835	6.28157	-0.0132403	-6.26455	2.57209	
1.1	0.00826222	-2.16881	4.21436	-0.0119617	-4.19735	2.18255	0.00808773	-1.63423	6.46653	-0.0130134	-6.44952	1.64797	
1.125	0.00794337	-1.19396	4.40478	-0.0117388	-4.38778	1.2077	0.00863199	-0.657927	6.65714	-0.0128781	-6.63825	0.673186	
1.15	0.0076163	-0.19336	4.59628	-0.0116262	-4.57928	0.207093	0.00826853	0.342945	6.84744	-0.0128569	-6.82856	-0.327686	
1.175	0.00809924	0.807851	4.78529	-0.0116276	-4.7664	-0.792591	0.00790514	1.34344	7.03383	-0.0129512	-7.01494	-1.32818	
1.2	0.00774517	1.78239	4.96696	-0.0117433	-4.94807	-1.76713	0.00755102	2.31762	7.21263	-0.0131546	-7.19372	-2.30236	
1.225	0.0074095	2.70537	5.13885	-0.0119544	-5.11994	-2.69011	0.00721533	3.23994	7.38099	-0.0134485	-7.36207	-3.22468	
1.25	0.00710138	3.55141	5.29846	-0.0122348	-5.27954	-3.53615	0.00690721	4.08512	7.5367	-0.013805	-7.51776	-4.06986	
1.275	0.00682995	4.29551	5.44394	-0.0125501	-5.42499	-4.28025	0.00663578	4.82826	7.67817	-0.0141883	-7.65921	-4.813	
1.3	0.00660134	4.92118	5.57367	-0.0127242	-5.5547	-4.90592	0.0064045	5.4603	7.80435	-0.0140387	-7.78538	-5.44504	
1.325	0.0064119	5.4388	5.67985	-0.0126293	-5.66087	-5.42354	0.00620589	6.00205	7.86788	-0.012875	-7.84888	-5.98679	
1.35	0.00625705	5.86128	5.75313	-0.0123301	-5.73414	-5.84602	0.00603479	6.46788	7.80391	-0.0108881	-7.7849	-6.45262	
1.375	0.00613341	6.19817	5.78749	-0.0119236	-5.76848	-6.18291	0.00588881	6.86456	7.5627	-0.00839804	-7.54367	-6.8493	
1.4	0.00603863	6.45613	5.78164	-0.0115214	-5.76263	-6.44087	0.00576802	7.19216	7.11825	-0.00580829	-7.0992	-7.1769	
1.425	0.00597123	6.63939	5.73964	-0.011231	-5.72062	-6.62413	0.0056743	7.44581	6.47503	-0.00354519	-6.45597	-7.43055	
1.45	0.00593041	6.75029	5.67062	-0.0111368	-5.65159	-6.73503	0.00561053	7.61802	5.67051	-0.00198686	-5.65145	-7.60276	
1.475	0.0059159	6.78967	5.58787	-0.0112845	-5.56885	-6.77441	0.00557956	7.70129	4.77142	-0.0013947	-4.75235	-7.68603	
1.5	0.00592782	6.75722	5.50744	-0.0116728	-5.48842	-6.74196	0.00558338	7.69037	3.86302	-0.00186255	-3.84396	-7.67511	
1.525	0.00596663	6.65169	5.44625	-0.012254	-5.42723	-6.63643	0.00562264	7.58357	3.03357	-0.00329775	-3.0145	-7.56831	
1.55	0.00603311	6.47088	5.42011	-0.0129427	-5.40109	-6.45562	0.00569663	7.38271	2.35787	-0.00543966	-2.33882	-7.36745	
1.575	0.00612841	6.21153	5.44178	-0.0136316	-5.42278	-6.19627	0.00580382	7.09172	1.88491	-0.00791018	-1.86587	-7.07646	
1.6	0.00625415	5.86897	5.51945	-0.0142094	-5.50046	-5.85371	0.00594266	6.71452	1.6319	-0.0102823	-1.61288	-6.69926	
1.625	0.00641269	5.43657	5.65596	-0.0145784	-5.63699	-5.42131	0.00611249	6.25252	1.58498	-0.0121509	-1.56597	-6.23726	
1.65	0.00660723	4.90516	5.84904	-0.0146707	-5.83008	-4.8899	0.00631435	5.70251	1.70457	-0.0131934	-1.68559	-5.68725	
1.675	0.00684212	4.2625	6.09242	-0.0144593	-6.07347	-4.24724	0.00655154	5.05506	1.9334	-0.013214	-1.91444	-5.0398	
1.7	0.00712071	3.49894	6.37537	-0.0141056	-6.35645	-3.48368	0.0068299	4.29367	2.21249	-0.0126911	-2.19355	-4.27841	
1.725	0.00743666	2.63159	6.68694	-0.0137936	-6.66803	-2.61633	0.00714561	3.42839	2.52107	-0.0121905	-2.50215	-3.41313	
1.75	0.00778062	1.686	7.01865	-0.013561	-6.99976	-1.67075	0.00748934	2.4846	2.85122	-0.0117551	-2.83231	-2.46934	
1.775	0.00814327	0.688104	7.36224	-0.0134362	-7.34335	-0.672844	0.00785176	1.48808	3.19505	-0.0114186	-3.17615	-1.47282	
1.8	0.0085153	-0.336014	7.7095	-0.0134374	-7.69061	0.351274	0.00740118	0.464182	3.54396	-0.0112067	-3.52696	-0.450449	
1.825	0.00888729	-1.35986	8.05325	-0.0135678	-8.03435	1.37512	0.00773585	-0.559461	3.89204	-0.0111228	-3.87504	0.573195	
1.85	0.00832504	-2.35825	8.38588	-0.0138228	-8.36886	2.37199	0.00806216	-1.55725	4.23119	-0.0111672	-4.21419	1.57099	
1.875	0.00863462	-3.30302	8.70145	-0.0141765	-8.68442	3.31675	0.00837163	-2.50275	4.55444	-0.0113235	-4.53742	2.51648	
1.9	0.00891895	-4.16925	8.99364	-0.0146002	-8.9766	4.18298	0.00865587	-3.37006	4.85524	-0.0115649	-4.83821	3.3838	
1.925	0.00916964	-4.93148	9.25703	-0.0150536	-9.23997	4.94521	0.00890648	-4.13357	5.12749	-0.0118554	-5.11045	4.14731	
1.95	0.00938321	-5.5795	9.48699	-0.0149699	-9.46991	5.59323	0.00911772	-4.77603	5.36547	-0.0120163	-5.34841	4.78976	
1.975	0.00956513	-6.13031	9.62449	-0.0138445	-9.60739	6.14404	0.00929266	-5.30719	5.55949	-0.0119191	-5.54242	5.32092	
2	0.00971861	-6.59413	9.58989	-0.0118423	-9.57277	6.60786	0.00943527	-5.73957	5.69947	-0.0116296	-5.68238	5.7533	
2.025	0.00984475	-6.97475	9.32195	-0.00926643	-9.30482	6.98849	0.00954855	-6.08257	5.77939	-0.0112453	-5.76229	6.0963	
2.05	0.00994305	-7.27107	8.78866	-0.00652143	-8.77152	7.2848	0.00963466	-6.34301	5.79905	-0.010879	-5.78194	6.35675	
2.075	0.0100121	-7.47915	7.99567	-0.004054	-7.97852	7.49288	0.00969507	-6.52563	5.76474	-0.0106389	-5.74763	6.53937	
2.1	0.0100503	-7.59466	6.98992	-0.00227705	-6.97276	7.6084	0.00973076	-6.63352	5.68888	-0.0106095	-5.67176	6.64726	
2.125	0.0100569	-7.61513	5.85547	-0.00148963	-5.83832	7.62886	0.00974231	-6.6685	5.58881	-0.0108344	-5.57169	6.68223	
2.15	0.0100321	-7.54135	4.70047	-0.00181344	-4.68332	7.55508	0.00972996	-6.63134	5.48498	-0.0113073	-5.46786	6.64507	
2.175	0.00997738	-7.37765	3.63723	-0.00316579	-3.62008	7.39138	0.00969367	-6.52187	5.39864	-0.0119733	-5.38153	6.5356	
2.2	0.00989511	-7.13069	2.76117	-0.00527838	-2.74403	7.14442	0.0096331	-6.33889	5.34939	-0.0127396	-5.33228	6.35262	
2.225	0.00978768	-6.80739	2.13455	-0.00775517	-2.11743	6.82112	0.00954747	-6.07991	5.35267	-0.0134926	-5.33557	6.09364	
2.25	0.00965672	-6.41233	1.77881	-0.0101506	-1.7617	6.42606	0.00943546	-5.74067	5.41788	-0.0141179	-5.40079	5.7544	
2.275	0.00950234	-5.94547	1.67531	-0.0120474	-1.65822	5.95921	0.00929498	-5.3146	5.5474	-0.0145186	-5.53033	5.32834	
2.3	0.00932251	-5.40041	1.77231	-0.0131187	-1.75523	5.41414	0.00912303	-4.79225	5.7369	-0.0146305	-5.71984	4.80598	
2.325	0.00911278	-4.76332	1.99509	-0.0131696	-1.97803	4.77705	0.00891551	-4.1608	5.97679	-0.0144325	-5.95975	4.17453	
2.35	0.00886661	-4.01406	2.26806	-0.0126806	-2.25102	4.0278	0.00866916	-3.40998	6.25331	-0.0140911	-6.23628	3.42372	
2.375	0.00858722	-3.16219	2.56793	-0.0122159	-2.55091	3.17592	0.0083896	-2.55663	6.55593	-0.0137899	-6.53891	2.57036	
2.4	0.00828291	-2.23285	2.88788	-0.0118158	-2.87087	2.24658	0.00808511	-1.62602	6.87736	-0.0135651	-6.86035	1.63975	
2.425	0.00796195	-1.25151	3.22105	-0.0115114	-3.20405	1.26524	0.00862665	-0.642929	7.21076	-0.0134412	-7.19187	0.658189	
2.45	0.00763272	-0.244176	3.5602	-0.0113257	-3.5432	0.25791	0.0082607	0.364904	7.54786	-0.0134418	-7.52897	-0.349644	
2.475	0.00811499	0.764009	3.89915	-0.0112634	-3.88026	-0.74875	0.00789473	1.37256	7.8823	-0.0135672	-7.8634	-1.3573	
2.5	0.00775841	1.74555	4.22951	-0.011327	-4.21061	-1.7303	0.00753805	2.35387	8.2071	-0.0138112	-8.1882	-2.33861	
