time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0	0.00523637	8.62836	5.50227	-0.0164463	-5.48316	-8.6131	0.00523128	8.64209	5.50876	-0.0160748	-5.48964	-8.62683	
0.025	0.00524221	8.61263	5.5075	-0.0160094	-5.48838	-8.59737	0.00521637	8.68228	5.53236	-0.014594	-5.51324	-8.66702	
0.05	0.00524922	8.59375	5.51552	-0.0153449	-5.4964	-8.57849	0.00517524	8.79304	5.56758	-0.0124051	-5.54846	-8.77778	
0.075	0.00525509	8.57792	5.52539	-0.0145391	-5.50627	-8.56266	0.00509257	9.01549	5.60885	-0.00987319	-5.58971	-9.00023	
0.1	0.00525936	8.56642	5.53595	-0.0136967	-5.51684	-8.55116	0.00496153	9.36752	5.64942	-0.00741555	-5.63026	-9.35226	
0.125	0.00526547	8.54996	5.54592	-0.012928	-5.52681	-8.5347	0.00479631	9.81036	5.6827	-0.00541872	-5.66351	-9.7951	
0.15	0.00528138	8.5071	5.55403	-0.0123325	-5.53493	-8.49184	0.00463683	10.2367	5.70375	-0.00415832	-5.68455	-10.2215	
0.175	0.00531678	8.41162	5.55931	-0.0119808	-5.54021	-8.39636	0.0045337	10.5119	5.71018	-0.00376165	-5.69096	-10.4966	
0.2	0.0053782	8.24591	5.56132	-0.0118986	-5.54223	-8.23065	0.00451851	10.5523	5.70181	-0.00423504	-5.68258	-10.5371	
0.225	0.00546627	8.00803	5.56036	-0.0120614	-5.54127	-7.99278	0.00458698	10.3698	5.68007	-0.00550148	-5.66085	-10.3545	
0.25	0.00557826	7.70515	5.5573	-0.0123998	-5.53823	-7.68989	0.00471266	10.0341	5.64811	-0.00738799	-5.62892	-10.0189	
0.275	0.00571241	7.34181	5.5534	-0.0128146	-5.53435	-7.32655	0.00487204	9.6075	5.61108	-0.00960323	-5.59191	-9.59224	
0.3	0.00586957	6.91541	5.55001	-0.0131931	-5.53098	-6.90015	0.0050543	9.11836	5.57531	-0.0117692	-5.55617	-9.1031	
0.325	0.00605249	6.41822	5.54843	-0.0134263	-5.52942	-6.40296	0.00525695	8.57293	5.54709	-0.0134938	-5.52798	-8.55767	
0.35	0.00626508	5.83923	5.54971	-0.0134255	-5.53072	-5.82397	0.0054815	7.96681	5.53154	-0.0144425	-5.51246	-7.95155	
0.375	0.0065123	5.1645	5.55447	-0.0131374	-5.5355	-5.14924	0.00573235	7.28772	5.53202	-0.0143942	-5.51297	-7.27246	
0.4	0.00679856	4.38154	5.56101	-0.012701	-5.54207	-4.36628	0.00601829	6.51125	5.54126	-0.0138009	-5.52224	-6.49599	
0.425	0.00712024	3.49984	5.56713	-0.0122929	-5.54821	-3.48458	0.00633967	5.63583	5.55045	-0.0132158	-5.53147	-5.62057	
0.45	0.00747099	2.53665	5.5723	-0.0119475	-5.55339	-2.52139	0.00669015	4.67825	5.55901	-0.0126766	-5.54006	-4.66299	
0.475	0.00784425	1.51019	5.57606	-0.0116943	-5.55717	-1.49493	0.0070632	3.65633	5.56643	-0.0122166	-5.5475	-3.64107	
0.5	0.00823317	0.439617	5.57807	-0.0115563	-5.55919	-0.424358	0.00745198	2.5889	5.57227	-0.0118625	-5.55336	-2.57364	
0.525	0.00863072	-0.654999	5.5781	-0.011548	-5.55921	0.670259	0.00784947	1.49581	5.57624	-0.011633	-5.55734	-1.48055	
0.55	0.00812672	-1.75384	5.57548	-0.0116777	-5.55848	1.76757	0.00824843	0.397609	5.5781	-0.0115383	-5.55922	-0.38235	
0.575	0.00848018	-2.83361	5.57146	-0.0119346	-5.55444	2.84735	0.00864124	-0.683968	5.57799	-0.0115765	-5.5591	0.699228	
0.6	0.00882115	-3.87345	5.56551	-0.0123077	-5.54847	3.88718	0.00811825	-1.72797	5.57527	-0.0117415	-5.55826	1.74171	
0.625	0.00914236	-4.85089	5.55841	-0.0127691	-5.54134	4.86462	0.00843969	-2.71002	5.57166	-0.012005	-5.55464	2.72376	
0.65	0.00943649	-5.7436	5.5505	-0.0132858	-5.53341	5.75734	0.00873408	-3.60815	5.56691	-0.0123411	-5.54988	3.62188	
0.675	0.00969597	-6.52897	5.54241	-0.0138162	-5.5253	6.54271	0.00899382	-4.39922	5.56159	-0.0127127	-5.54454	4.41295	
0.7	0.00991732	-7.19707	5.54315	-0.0137985	-5.52601	7.21081	0.00921345	-5.06687	5.55796	-0.0129391	-5.54089	5.0806	
0.725	0.0101002	-7.74746	5.56028	-0.012763	-5.54312	7.7612	0.00939498	-5.61771	5.55772	-0.0128799	-5.54064	5.63144	
0.75	0.0102405	-8.16869	5.59081	-0.0109111	-5.57363	8.18243	0.0095413	-6.06096	5.56027	-0.012587	-5.54317	6.07469	
0.775	0.010334	-8.44859	5.62988	-0.00856158	-5.61268	8.46233	0.00965474	-6.40407	5.56455	-0.0121469	-5.54744	6.41781	
0.8	0.0103775	-8.57854	5.67129	-0.00610304	-5.65409	8.59228	0.00973735	-6.65366	5.56932	-0.0116657	-5.5522	6.66739	
0.825	0.0103706	-8.55749	5.7083	-0.00393541	-5.6911	8.57122	0.00979116	-6.81608	5.57331	-0.0112513	-5.55619	6.82982	
0.85	0.0103165	-8.39484	5.73467	-0.002409	-5.71748	8.40858	0.00981825	-6.89782	5.57551	-0.0109954	-5.55838	6.91155	
0.875	0.0102219	-8.11113	5.74583	-0.00176986	-5.72865	8.12487	0.00982076	-6.90537	5.57525	-0.0109585	-5.55812	6.91911	
0.9	0.0100969	-7.73578	5.73983	-0.00212036	-5.72267	7.74952	0.00980074	-6.84501	5.57238	-0.0111598	-5.55525	6.85874	
0.925	0.0099528	-7.30219	5.71779	-0.00340189	-5.70064	7.31593	0.00976002	-6.72213	5.56722	-0.0115744	-5.5501	6.73586	
