time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0.075	-5.33809e-05	0.0500313	0.222572	-0.000801129	-0.00693042	1.15593e-06	-7.58394e-05	0.0733243	2.20409e-07	-9.73841e-05	-0.0814189	0.00486931	0.0562098	0.280326
0.1	-5.65897e-05	0.0479254	0.222573	-0.000801062	-0.00693513	9.27678e-07	-7.57654e-05	0.0733196	3.03644e-08	-0.000168448	-0.0877258	0.00486269	0.0532923	0.280279
0.125	-6.17789e-05	0.0456747	0.222574	-0.000800992	-0.00694016	7.01022e-07	-7.56886e-05	0.0733145	-1.5548e-07	-0.000255889	-0.0930622	0.00485349	0.0501756	0.280237
0.15	-6.93364e-05	0.0433032	0.222575	-0.000800922	-0.00694546	4.81619e-07	-7.56105e-05	0.0733092	-3.31907e-07	-0.000357952	-0.097428	0.00484124	0.0468932	0.280199
0.175	-7.96063e-05	0.0408352	0.222575	-0.000800851	-0.00695098	2.74501e-07	-7.55327e-05	0.0733037	-4.94325e-07	-0.000472883	-0.100823	0.00482554	0.0434784	0.280169
0.2	-9.28885e-05	0.0382948	0.222576	-0.000800783	-0.00695666	8.39705e-08	-7.54566e-05	0.073298	-6.38869e-07	-0.000598927	-0.103248	0.00480601	0.0399645	0.280147
0.225	-0.000109426	0.035706	0.222576	-0.000800717	-0.00696245	-8.62534e-08	-7.53836e-05	0.0732922	-7.62258e-07	-0.000734328	-0.104702	0.00478238	0.0363844	0.280134
0.25	-0.000129456	0.0330932	0.222576	-0.000800656	-0.0069683	-2.33999e-07	-7.53153e-05	0.0732864	-8.62757e-07	-0.000877334	-0.105186	0.00475432	0.0327713	0.28013
0.275	-0.000153134	0.0304804	0.222576	-0.000800601	-0.00697415	-3.57325e-07	-7.52531e-05	0.0732805	-9.38856e-07	-0.00102619	-0.1047	0.00472163	0.0291583	0.280137
0.3	-0.000180582	0.0278918	0.222576	-0.000800553	-0.00697994	-4.55427e-07	-7.51982e-05	0.0732747	-9.90186e-07	-0.00117914	-0.103242	0.00468413	0.0255782	0.280153
0.325	-0.000211879	0.0253515	0.222575	-0.000800514	-0.00698563	-5.28409e-07	-7.51522e-05	0.073269	-1.01728e-06	-0.00133442	-0.100815	0.00464168	0.0220643	0.280178
0.35	-0.000247062	0.0228838	0.222574	-0.000800485	-0.00699116	-5.77233e-07	-7.51164e-05	0.0732635	-1.02154e-06	-0.0014903	-0.0974171	0.00459419	0.0186495	0.280211
0.375	-0.00028612	0.0205126	0.222573	-0.000800466	-0.00699648	-6.03666e-07	-7.50921e-05	0.0732582	-1.00515e-06	-0.001645	-0.0930488	0.0045416	0.0153671	0.280252
0.4	-0.000329001	0.0182623	0.222572	-0.00080046	-0.00700152	-6.10195e-07	-7.50806e-05	0.0732531	-9.71051e-07	-0.00179678	-0.0877101	0.00448392	0.0122504	0.280297
0.425	-0.000375607	0.0161568	0.222571	-0.000800468	-0.00700625	-5.9992e-07	-7.5083e-05	0.0732484	-9.2276e-07	-0.00194388	-0.0814011	0.00442121	0.00933295	0.280346
0.45	-0.000425797	0.0142204	0.22257	-0.00080049	-0.0070106	-5.76433e-07	-7.51006e-05	0.0732441	-8.64308e-07	-0.00208455	-0.0741218	0.00435356	0.00664827	0.280397
0.475	-0.000479387	0.0124772	0.222569	-0.000800528	-0.00701452	-5.4368e-07	-7.51344e-05	0.0732401	-8.00075e-07	-0.00221702	-0.0658721	0.00428114	0.00423008	0.280447
0.5	-0.000536149	0.0109513	0.222567	-0.000800583	-0.00701795	-5.05799e-07	-7.51854e-05	0.0732367	-7.34636e-07	-0.00233956	-0.0566522	0.00420418	0.00211221	0.280495
0	-0.000536149	0.0109513	0.222567	-0.000800583	-0.00701795	-5.05799e-07	-7.51854e-05	0.0732367	-7.34636e-07	0	-0.0566747	0.00420418	0.00211221	0.280495
0.025	-0.000533191	0.00965661	0.222569	-0.000800525	-0.00702085	-6.82751e-07	-6.17978e-05	0.0732348	0.000390027	0.000234913	-0.0476297	0.00420511	0.000322276	0.280406
0.05	-0.000524008	0.00857166	0.222574	-0.000800502	-0.00702324	-1.26418e-06	2.99854e-05	0.0732395	0.00152395	0.000475599	-0.0397552	0.00419471	-0.00116155	0.280061
0.075	-0.000508229	0.00766987	0.222582	-0.000800531	-0.00702521	-2.19067e-06	0.000270917	0.0732561	0.00329003	0.000727974	-0.0328576	0.0041605	-0.00237783	0.2795
0.1	-0.000485382	0.00692912	0.222593	-0.000800624	-0.00702679	-3.36859e-06	0.000717151	0.0732889	0.00551542	0.000998238	-0.0267676	0.00409372	-0.00336071	0.278779
0.125	-0.000454894	0.00633131	0.222605	-0.000800785	-0.00702805	-4.67939e-06	0.00140475	0.0733406	0.00798228	0.00129303	-0.0213353	0.00399026	-0.00414036	0.277974
0.15	-0.000416081	0.00586185	0.222618	-0.00080101	-0.00702902	-5.99127e-06	0.00234613	0.0734121	0.0104491	0.00161961	-0.0164274	0.00385099	-0.00474317	0.277166
0.175	-0.000368132	0.00550933	0.222629	-0.000801287	-0.00702975	-7.17216e-06	0.00352891	0.0735024	0.0126745	0.00198598	-0.0119232	0.00368151	-0.00519164	0.276437
0.2	-0.000310071	0.00526519	0.222638	-0.000801599	-0.00703025	-8.10286e-06	0.00491703	0.0736088	0.0144406	0.00240116	-0.007712	0.00349131	-0.00550395	0.275861
0.225	-0.000240717	0.00512351	0.222643	-0.000801924	-0.00703056	-8.68907e-06	0.00645436	0.0737269	0.0155746	0.00287535	-0.00369032	0.00329286	-0.00569337	0.275496
0.25	-0.000158639	0.00508087	0.222645	-0.000802236	-0.00703069	-8.87102e-06	0.00807017	0.0738512	0.0159654	0.0034202	0.000240664	0.00310055	-0.00576761	0.275382
