L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	
9.71264	7.69231	-0.00235374	-5.49451	-9.71429	11.3692	5.49451	-0.00401167	-5.2967	-11.3297	59.18	-2.69	72.63	-2.69	94.15	-1121.73	-8.07	0	
9.71264	7.69231	-0.00235374	-5.58242	-9.71429	11.3692	5.49451	-0.00401167	-5.2967	-11.3297	51.11	-2.69	56.49	-5.38	115.67	-1121.73	-5.38	0	
9.71264	7.69231	-0.00234515	-5.49451	-9.71429	11.3692	5.49451	-0.00401167	-5.2967	-11.2418	142.57	-2.69	88.77	-2.69	102.22	-1121.73	-2.69	0	
9.62473	7.78022	-0.00234515	-5.49451	-9.45055	11.3692	5.49451	-0.00401167	-5.2967	-11.2418	51.11	-2.69	86.08	16.14	104.91	-1119.04	-8.07	0	
9.62473	7.69231	-0.00234515	-5.58242	-9.62637	11.3692	5.49451	-0.00401167	-5.2967	-11.3297	131.81	-2.69	72.63	-2.69	201.75	-1121.73	-2.69	0	
9.62473	7.69231	-0.00234515	-5.58242	-9.62637	11.2813	5.49451	-0.00401167	-5.2967	-11.2418	48.42	-2.69	78.01	0	112.98	-1119.04	-5.38	0	
9.53681	7.69231	-0.00234515	-5.58242	-9.53846	11.2813	5.49451	-0.00401167	-5.38462	-11.2418	53.8	0	67.25	0	104.91	-1121.73	-2.69	0	
9.53681	7.69231	-0.00233656	-5.58242	-9.71429	11.1934	5.49451	-0.00401167	-5.2967	-11.2418	110.29	0	78.01	-10.76	131.81	-1119.04	-2.69	-2.69	
9.4489	7.78022	-0.00233656	-5.49451	-9.45055	11.1934	5.49451	-0.00401167	-5.2967	-11.2418	24.21	0	78.01	0	115.67	-919.98	-5.38	-2.69	
9.4489	7.78022	-0.00233656	-5.49451	-9.53846	11.1055	5.49451	-0.00401167	-5.2967	-11.2418	-94.15	0	91.46	0	94.15	-914.6	0	8.07	
9.36099	7.78022	-0.00233656	-5.49451	-9.27473	11.1055	5.49451	-0.00401167	-5.2967	-11.1538	104.91	0	88.77	-2.69	147.95	-917.29	-2.69	16.14	
9.27308	7.78022	-0.00233656	-5.58242	-9.18681	10.9297	5.49451	-0.00401167	-5.2967	-11.0659	-142.57	0	64.56	-2.69	126.43	-917.29	-2.69	16.14	
9.18516	7.78022	-0.00233656	-5.58242	-9.0989	10.9297	5.49451	-0.00401167	-5.2967	-10.978	-201.75	0	61.87	-2.69	317.42	-914.6	-2.69	10.76	
9.00934	7.86813	-0.00232797	-5.49451	-9.0989	10.7538	5.49451	-0.00401167	-5.20879	-10.8022	102.22	0	37.66	0	-185.61	-917.29	0	0	
8.92143	7.78022	-0.00232797	-5.58242	-8.92308	10.6659	5.49451	-0.00401167	-5.2967	-10.7143	-153.33	0	56.49	-8.07	107.6	-911.91	0	2.69	
8.7456	7.86813	-0.00232797	-5.58242	-8.83516	10.4901	5.49451	-0.00401167	-5.20879	-10.5385	107.6	0	64.56	26.9	72.63	-930.74	0	16.14	
8.48187	7.86813	-0.00232797	-5.58242	-8.57143	10.2264	5.49451	-0.00401167	-5.20879	-10.3626	34.97	0	75.32	-13.45	-80.7	-917.29	0	5.38	
