Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
0.018	-0.041	-0.0227	0.9949	0.595	0.0108	0.0533	
0.051	-0.0457	0.0361	1.0046	0.5957	0.0107	0.0496	
0.086	-0.0325	-0.0024	0.9971	0.5955	0.0126	0.0462	
0.121	-0.0471	-0.0232	0.9917	0.5947	0.004	0.0422	
0.155	-0.0339	-0.0061	0.9995	0.5943	-0.0032	0.0374	
0.19	-0.0381	-0.0283	1.0044	0.5941	-0.0068	0.0321	
0.224	-0.0256	-0.0889	0.999	0.5934	-0.015	0.0291	
0.258	-0.0173	-0.0613	0.9968	0.5933	-0.0216	0.0263	
0.293	-0.0046	-0.0439	1.0044	0.5923	-0.0247	0.0197	
0.328	-0.0078	-0.0239	0.9814	0.5914	-0.0267	0.0171	
0.363	-0.0244	0.0396	1.0125	0.5925	-0.0174	0.0179	
0.397	-0.0208	-0.0264	1.0027	0.5921	-0.0207	0.0188	
0.431	-0.041	-0.0083	1.0088	0.5924	-0.0167	0.0269	
0.466	-0.0422	-0.0005	0.9961	0.5934	-0.0093	0.0311	
0.5	-0.0701	-0.0271	1.0076	0.5932	-0.0094	0.0393	
0.527	-0.0693	0.0161	1.0042	0.594	-0.0065	0.0444	
0.527	-0.0693	0.0161	1.0042	0.594	-0.0065	0.0444	
2.388	-0.1133	0.396	1.0232	0.6048	0.01	0.0228	
2.423	-0.0837	0.0195	0.7996	0.6039	0.0084	0.0227	
2.458	0.2732	0.178	1.1199	0.6035	0.0127	0.0193	
2.483	0.1582	-0.0706	1.0972	0.6038	0.0081	0.0175	
2.51	-0.0234	-0.0339	0.6411	0.6034	0.0032	0.0187	
2.526	0.0095	0.2683	0.8157	0.6032	0.0036	0.017	
2.553	-0.0818	0.1042	1.1267	0.6026	0.0059	0.0178	
2.579	0.0027	-0.1094	1.2097	0.6029	0.0047	0.0157	
2.604	-0.032	-0.1152	1.0032	0.6031	0.0054	0.0165	
2.631	-0.0413	-0.0918	0.8923	0.6034	0.0003	0.0182	
2.656	-0.0906	0.0488	0.7151	0.6039	0.0038	0.0174	
2.682	-0.0776	-0.3352	0.822	0.6033	0.001	0.0171	
2.709	-0.1121	0.3647	0.7051	0.6031	0.003	0.0156	
2.734	-0.0608	-0.1106	1.1013	0.6029	0.002	0.0152	
2.76	-0.0808	-0.0176	1.0229	0.6034	0.0004	0.017	
2.777	-0.0725	0.0664	1.0432	0.6037	0.001	0.0172	
2.804	0.0002	-0.3506	0.9097	0.6045	0.0018	0.0192	
2.83	0.123	-0.4106	1.2585	0.6046	0.0011	0.0204	
2.855	-0.0154	-0.0642	1.8674	0.6049	-0.0009	0.0205	
2.882	0.1348	-0.0146	1.2576	0.6051	0.0004	0.0189	
2.907	0.2305	0.1833	1.2195	0.6049	0.0028	0.0167	
2.933	0.25	-0.1096	1.0923	0.6046	0.0013	0.0148	
2.959	0.27	-0.3235	0.9512	0.6043	0.0016	0.0152	
2.985	-0.0334	-0.0837	1.1567	0.6047	0.0035	0.0151	
3.003	0.0198	0.0437	0.9829	0.6046	0.0068	0.0133	
3.028	0.0139	-0.0593	0.9636	0.6043	0.0034	0.0096	
3.054	-0.0425	0.0378	1.0037	0.6046	0.0037	0.0069	
3.079	-0.0427	-0.104	0.8645	0.6045	-0.0021	0.0062	
3.105	0.0015	-0.0249	0.5151	0.6046	-0.0054	0.0042	
3.132	0.0356	-0.2957	0.5293	0.6045	-0.0075	0.003	
3.157	-0.0994	-0.2561	0.5286	0.6044	-0.0062	0.0025	
3.183	-0.1829	-0.146	0.613	0.6042	-0.0028	0.0054	
3.209	-0.1335	-0.1924	0.7664	0.604	-0.0049	0.0068	
3.235	-0.1765	0.2673	0.9805	0.6046	-0.004	0.0074	
3.252	-0.0981	-0.0249	1.0671	0.6044	-0.0056	0.0077	
3.278	-0.0676	0.0046	0.958	0.6048	-0.0076	0.0122	
3.304	-0.0471	0.0212	1.0752	0.6048	-0.0043	0.0142	
3.33	-0.0803	0.1907	1.7029	0.6049	-0.0037	0.016	
3.356	-0.0938	0.1575	1.5518	0.6054	-0.0065	0.0174	
3.381	-0.0012	0.1316	1.3469	0.6055	-0.0043	0.0171	
3.408	-0.0344	0.3779	1.0051	0.6051	-0.0023	0.0177	
3.434	0.1167	-0.0759	1.1631	0.6053	-0.004	0.0167	
3.459	-0.0969	0.2466	1.0532	0.6056	-0.0026	0.0177	
3.485	0.0161	0.0229	0.9353	0.6055	-0.0009	0.0147	
3.512	0.0295	-0.0256	0.9436	0.6055	-0.0046	0.0132	
3.528	-0.0203	0.0413	0.9333	0.6058	-0.0043	0.0128	
3.555	-0.002	-0.0159	0.9089	0.6054	-0.0077	0.0083	
3.58	0.0503	0.3809	0.8027	0.6054	-0.006	0.0067	
3.606	-0.085	-0.1157	0.0818	0.6052	-0.009	0.0088	
3.632	-0.127	-0.1697	0.5642	0.604	-0.0089	0.0071	
3.658	-0.0903	0.2341	0.5439	0.6033	-0.0046	0.0069	
3.684	-0.082	-0.2102	0.9709	0.6042	-0.0109	0.0052	
