time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0	0.00513248	8.9081	5.49807	-0.0167266	-5.47893	-8.89284	0.00512883	8.91793	5.5046	-0.0163519	-5.48547	-8.90267	
0.025	0.00513743	8.89477	5.50306	-0.0163022	-5.48393	-8.87951	0.005125	8.92822	5.52841	-0.0148566	-5.50928	-8.91296	
0.05	0.0051473	8.86821	5.51056	-0.0156644	-5.49143	-8.85295	0.00512615	8.92516	5.56466	-0.0126059	-5.54553	-8.9099	
0.075	0.00516391	8.82352	5.51946	-0.0149061	-5.50033	-8.80826	0.00514079	8.88579	5.60845	-0.00992635	-5.58932	-8.87053	
0.1	0.00518889	8.75627	5.52847	-0.0141368	-5.50935	-8.74101	0.00517626	8.79034	5.65358	-0.00720903	-5.63445	-8.77508	
0.125	0.00522298	8.66446	5.53636	-0.0134649	-5.51724	-8.6492	0.00523466	8.63309	5.69328	-0.00485449	-5.67417	-8.61783	
0.15	0.00526574	8.54925	5.54212	-0.0129801	-5.52301	-8.53399	0.00531068	8.42822	5.72128	-0.00321321	-5.70218	-8.41296	
0.175	0.00531616	8.41331	5.54516	-0.0127397	-5.52606	-8.39805	0.0053948	8.20126	5.73304	-0.00252656	-5.71395	-8.186	
0.2	0.00537398	8.25727	5.54531	-0.012761	-5.52621	-8.24201	0.00548063	7.96941	5.72685	-0.00288128	-5.70777	-7.95415	
0.225	0.00544048	8.07769	5.54284	-0.0130199	-5.52376	-8.06243	0.0055693	7.7296	5.70426	-0.00419356	-5.68519	-7.71434	
0.25	0.00551784	7.86859	5.53846	-0.0134538	-5.51938	-7.85333	0.00566623	7.46712	5.66963	-0.00622774	-5.65057	-7.45186	
0.275	0.00560815	7.62422	5.53321	-0.0139693	-5.51414	-7.60896	0.0057753	7.17141	5.62913	-0.00863909	-5.61008	-7.15615	
0.3	0.00571316	7.33973	5.52837	-0.0144562	-5.50932	-7.32447	0.00589731	6.84016	5.58956	-0.0110272	-5.57053	-6.82491	
0.325	0.0058347	7.01003	5.52523	-0.0148047	-5.50619	-6.99477	0.00603214	6.47359	5.55734	-0.012994	-5.53833	-6.45833	
0.35	0.00597512	6.62858	5.52488	-0.0149224	-5.50586	-6.61332	0.00618072	6.0691	5.53762	-0.014203	-5.51862	-6.05384	
0.375	0.00613751	6.18675	5.52804	-0.0147491	-5.50904	-6.17149	0.00634576	5.61915	5.53372	-0.0144298	-5.51474	-5.60389	
0.4	0.00632528	5.67502	5.53324	-0.0144103	-5.51425	-5.65976	0.00653358	5.10632	5.53845	-0.0141187	-5.51948	-5.09106	
0.425	0.00653741	5.09585	5.5386	-0.0140629	-5.51963	-5.0806	0.00674575	4.52604	5.54326	-0.0138026	-5.52431	-4.51078	
0.45	0.00677092	4.45715	5.54385	-0.013724	-5.5249	-4.44189	0.00697932	3.88624	5.54791	-0.0134982	-5.52898	-3.87098	
0.475	0.00702274	3.76719	5.54875	-0.0134098	-5.52982	-3.75193	0.00723119	3.19528	5.55216	-0.0132214	-5.53325	-3.18002	
0.5	0.00728967	3.0347	5.55307	-0.0131349	-5.53416	-3.01944	0.00749815	2.46192	5.5558	-0.0129861	-5.53689	-2.44666	
0.525	0.00756839	2.26884	5.55663	-0.0129119	-5.53773	-2.25358	0.00777691	1.69537	5.55862	-0.0128045	-5.53973	-1.68011	
0.55	0.00785548	1.47918	5.55926	-0.0127506	-5.54037	-1.46392	0.00806401	0.905227	5.5605	-0.012686	-5.54161	-0.889967	
0.575	0.0081474	0.675663	5.56085	-0.0126579	-5.54197	-0.660404	0.00835594	0.101472	5.56132	-0.0126369	-5.54243	-0.0862124	
0.6	0.0084405	-0.131364	5.56136	-0.0126373	-5.54247	0.146624	0.00778414	-0.706309	5.56055	-0.0126624	-5.54355	0.720042	
0.625	0.00785801	-0.932272	5.56003	-0.0126928	-5.54303	0.946005	0.00804569	-1.50625	5.55894	-0.0127588	-5.54194	1.51999	
0.65	0.0081137	-1.71417	5.55839	-0.012812	-5.54138	1.72791	0.00830136	-2.28768	5.55655	-0.0129203	-5.53954	2.30141	
0.675	0.00836	-2.46678	5.55584	-0.012991	-5.53883	2.48051	0.00854763	-3.0396	5.55329	-0.0131401	-5.53627	3.05333	
0.7	0.00859321	-3.1787	5.55255	-0.0132187	-5.53553	3.19243	0.0087808	-3.75068	5.54933	-0.0134063	-5.53229	3.76441	
0.725	0.00880957	-3.83835	5.54874	-0.0134805	-5.53171	3.85208	0.00899712	-4.40938	5.54489	-0.0137037	-5.52784	4.42311	
0.75	0.0090052	-4.43396	5.54467	-0.013759	-5.52762	4.44769	0.0091927	-5.00399	5.54026	-0.0140143	-5.5232	5.01772	
0.775	0.00917611	-4.9536	5.54064	-0.0140347	-5.52357	4.96733	0.00936356	-5.52265	5.53574	-0.0143181	-5.51866	5.53639	
0.8	0.00932278	-5.39885	5.54524	-0.013771	-5.52816	5.41258	0.00950763	-5.9593	5.53327	-0.0144541	-5.51618	5.97303	
0.825	0.00945306	-5.79369	5.56572	-0.0125231	-5.54863	5.80742	0.00962813	-6.32395	5.5344	-0.0142928	-5.51729	6.33769	
0.85	0.0095722	-6.15415	5.59873	-0.0105165	-5.58163	6.16788	0.00972823	-6.62647	5.53846	-0.0138909	-5.52134	6.64021	
0.875	0.00968285	-6.48842	5.63908	-0.00808927	-5.62197	6.50215	0.00981014	-6.87373	5.54442	-0.0133381	-5.52729	6.88746	
0.9	0.00978506	-6.79674	5.68036	-0.00563938	-5.66323	6.81048	0.0098752	-7.06989	5.55101	-0.0127425	-5.53388	7.08362	
0.925	0.00987652	-7.07234	5.71579	-0.00356295	-5.69866	7.08607	0.00992398	-7.21689	5.55697	-0.0122135	-5.53983	7.23062	
0.95	0.00995322	-7.30327	5.73939	-0.0021934	-5.72225	7.31701	0.00995654	-7.31492	5.56122	-0.011845	-5.54408	7.32865	
0.975	0.0100104	-7.47529	5.74706	-0.0017503	-5.72991	7.48902	0.00997251	-7.363	5.56302	-0.0117004	-5.54587	7.37673	
1	0.0100435	-7.57499	5.73741	-0.0023059	-5.72026	7.58872	0.00997131	-7.35942	5.56207	-0.0118031	-5.54493	7.37315	
1.025	0.0100492	-7.59261	5.7121	-0.00377432	-5.69494	7.60634	0.00995226	-7.30208	5.55862	-0.0121321	-5.54147	7.31581	
1.05	0.0100262	-7.52355	5.67542	-0.005925	-5.65827	7.53728	0.0099146	-7.18866	5.55333	-0.0126259	-5.53619	7.20239	
1.075	0.00997448	-7.36837	5.63348	-0.00841811	-5.61633	7.38211	0.00985752	-7.01664	5.54728	-0.0131915	-5.53015	7.03038	
1.1	0.00989572	-7.13146	5.593	-0.0108564	-5.57587	7.1452	0.0097801	-6.78309	5.54173	-0.0137193	-5.52461	6.79682	
1.125	0.00979196	-6.81876	5.56033	-0.0128455	-5.5432	6.83249	0.00968116	-6.48427	5.53797	-0.0141004	-5.52086	6.498	
1.15	0.00966497	-6.43531	5.54051	-0.0140539	-5.5234	6.44905	0.00955913	-6.11518	5.53709	-0.0142435	-5.51999	6.12892	
1.175	0.0095155	-5.98309	5.53678	-0.0142633	-5.51968	5.99682	0.00941182	-5.66893	5.53979	-0.0140891	-5.52271	5.68266	
1.2	0.00934062	-5.45301	5.54183	-0.0139235	-5.52475	5.46674	0.00923691	-5.13823	5.54457	-0.0137652	-5.5275	5.15196	
1.225	0.00914007	-4.84405	5.54704	-0.0135728	-5.52998	4.85778	0.00903633	-4.52863	5.54947	-0.0134327	-5.53242	4.54237	
1.25	0.00891746	-4.16687	5.55211	-0.0132324	-5.53506	4.18061	0.00881369	-3.85084	5.55418	-0.0131124	-5.53714	3.86457	
1.275	0.00867638	-3.43233	5.55672	-0.0129217	-5.53969	3.44606	0.00857259	-3.11573	5.55841	-0.0128237	-5.54139	3.12946	
1.3	0.00842048	-2.65145	5.56063	-0.0126581	-5.54361	2.66518	0.00831667	-2.33438	5.56191	-0.0125835	-5.54489	2.34811	
1.325	0.0081534	-1.83548	5.56361	-0.0124557	-5.5466	1.84921	0.00804956	-1.51805	5.56445	-0.0124056	-5.54745	1.53179	
1.35	0.00787876	-0.995697	5.56568	-0.012324	-5.54868	1.00943	0.00863879	-0.677288	5.56658	-0.0122966	-5.5477	0.692548	
1.375	0.00844478	-0.143102	5.56692	-0.0122694	-5.54803	0.158362	0.0083294	0.174599	5.56686	-0.0122699	-5.54797	-0.15934	
1.4	0.00813527	0.709097	5.56636	-0.0122989	-5.54747	-0.693837	0.00801989	1.02672	5.56585	-0.0123248	-5.54696	-1.01146	
1.425	0.00782971	1.55011	5.5646	-0.0124074	-5.54571	-1.53485	0.00771434	1.8675	5.56364	-0.0124586	-5.54474	-1.85224	
1.45	0.00753224	2.36826	5.56174	-0.012589	-5.54284	-2.353	0.00741689	2.68529	5.56035	-0.0126646	-5.54144	-2.67003	
1.475	0.00724699	3.15191	5.55794	-0.0128332	-5.53902	-3.13665	0.00713166	3.46846	5.55613	-0.0129322	-5.53721	-3.4532	
1.5	0.00697813	3.88952	5.55341	-0.0131262	-5.53447	-3.87426	0.00686283	4.20549	5.55122	-0.0132473	-5.53228	-4.19023	
1.525	0.00672983	4.56965	5.54841	-0.0134508	-5.52946	-4.55439	0.00661455	4.885	5.54587	-0.0135922	-5.52691	-4.86974	
1.55	0.00650626	5.18098	5.54326	-0.0137873	-5.52429	-5.16572	0.00639101	5.49568	5.5404	-0.0139469	-5.52142	-5.48042	
1.575	0.00631162	5.71229	5.53827	-0.0141144	-5.51928	-5.69703	0.0061964	6.02637	5.53514	-0.0142898	-5.51614	-6.01111	
1.6	0.00614794	6.15838	5.53541	-0.0142697	-5.51641	-6.14312	0.00602906	6.48193	5.53868	-0.0140836	-5.51966	-6.46667	
1.625	0.00601128	6.5303	5.53627	-0.0141225	-5.51725	-6.51504	0.00587823	6.89193	5.55818	-0.0128868	-5.53915	-6.87667	
1.65	0.00589778	6.83881	5.54017	-0.0137294	-5.52114	-6.82355	0.00573676	7.27585	5.59021	-0.0109287	-5.57116	-7.26059	
1.675	0.00580475	7.09137	5.54607	-0.0131801	-5.52703	-7.07611	0.00560101	7.64369	5.62954	-0.00855045	-5.61047	-7.62843	
1.7	0.00573064	7.29241	5.55271	-0.0125831	-5.53366	-7.27715	0.00547093	7.99556	5.66972	-0.0061516	-5.65064	-7.9803	
1.725	0.00567483	7.44366	5.55881	-0.0120483	-5.53976	-7.4284	0.00534989	8.32243	5.70403	-0.00412799	-5.68494	-8.30717	
1.75	0.00563749	7.54483	5.56327	-0.0116701	-5.54421	-7.52957	0.00524387	8.6083	5.72655	-0.00281078	-5.70744	-8.59304	
1.775	0.0056193	7.5941	5.56533	-0.0115126	-5.54627	-7.57884	0.0051602	8.83361	5.73327	-0.00241537	-5.71415	-8.81835	
1.8	0.00562127	7.58874	5.56471	-0.0115991	-5.54564	-7.57348	0.00510601	8.97938	5.72295	-0.00300856	-5.70382	-8.96412	
1.825	0.00564461	7.52554	5.5616	-0.011909	-5.54253	-7.51028	0.00508682	9.03097	5.69733	-0.00449876	-5.6782	-9.01571	
1.85	0.00569056	7.40105	5.55669	-0.0123801	-5.53764	-7.38579	0.00510562	8.9804	5.66079	-0.00665059	-5.64166	-8.96514	
1.875	0.00576039	7.21172	5.55107	-0.0129193	-5.53203	-7.19646	0.00516269	8.82685	5.61942	-0.00912123	-5.60029	-8.81159	
1.9	0.00585545	6.95375	5.54602	-0.0134164	-5.52698	-6.93849	0.00525611	8.57522	5.57992	-0.0115128	-5.56081	-8.55996	
1.925	0.00597728	6.62275	5.54282	-0.0137624	-5.5238	-6.60749	0.00538277	8.23356	5.54857	-0.0134324	-5.52948	-8.2183	
1.95	0.00612782	6.2132	5.54258	-0.013866	-5.52358	-6.19794	0.00553949	7.81002	5.53034	-0.0145516	-5.51127	-7.79476	
1.975	0.00630962	5.71776	5.54601	-0.0136684	-5.52702	-5.7025	0.00572413	7.30999	5.52842	-0.014656	-5.50937	-7.29473	
2	0.00652524	5.12915	5.55156	-0.0132999	-5.53259	-5.11389	0.00593956	6.72527	5.53549	-0.0141989	-5.51646	-6.71001	
2.025	0.00677211	4.45395	5.55721	-0.0129258	-5.53826	-4.43869	0.00618624	6.0541	5.54289	-0.013723	-5.52389	-6.03884	
2.05	0.00704579	3.70406	5.56257	-0.0125711	-5.54364	-3.6888	0.00645973	5.30811	5.55021	-0.013255	-5.53124	-5.29285	
2.075	0.00734182	2.89153	5.56729	-0.0122584	-5.54838	-2.87627	0.0067556	4.49915	5.55709	-0.0128195	-5.53814	-4.48389	
2.1	0.00765576	2.02867	5.57108	-0.0120078	-5.55218	-2.01341	0.0070694	3.63931	5.56318	-0.0124382	-5.54425	-3.62405	
2.125	0.00798314	1.12793	5.57369	-0.0118353	-5.55479	-1.11267	0.00739667	2.74088	5.5682	-0.0121292	-5.54929	-2.72562	
2.15	0.00831948	0.201964	5.57492	-0.0117528	-5.55603	-0.186704	0.00773295	1.81638	5.57193	-0.0119062	-5.55303	-1.80112	
2.175	0.00866031	-0.736486	5.57468	-0.0117672	-5.55579	0.751746	0.00807376	0.878475	5.57422	-0.011778	-5.55533	-0.863215	
2.2	0.00810111	-1.67559	5.57235	-0.0118833	-5.55534	1.68932	0.00841469	-0.0601942	5.57496	-0.011749	-5.55607	0.0754536	
2.225	0.00840392	-2.6008	5.56897	-0.0120926	-5.55196	2.61453	0.00787608	-0.987444	5.57359	-0.01182	-5.55659	1.00118	
2.25	0.00869863	-3.5001	5.56444	-0.0123877	-5.5474	3.51383	0.0081709	-1.88892	5.57147	-0.0119784	-5.55447	1.90265	
2.275	0.00898126	-4.36098	5.55882	-0.0127557	-5.54177	4.37472	0.00845366	-2.75269	5.56817	-0.0122156	-5.55115	2.76643	
2.3	0.00924775	-5.17106	5.55238	-0.0131789	-5.53531	5.1848	0.00872032	-3.56622	5.56389	-0.0125157	-5.54685	3.57996	
