time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	Rfoot_ref_x	Rfoot_ref_y	Rfoot_ref_z	Lfoot_ref_x	Lfoot_ref_y	Lfoot_ref_z	
0	-3.83162e-05	0.00691226	0.227273	-2.3812e-05	-1.84695e-06	2.58101e-05	-2.38176e-05	0.0700082	0.000695108	0.030307	-0.00664944	0.311201	0	0	0	0	0	0	0	0.00643947	0	0	0.2596	0	0	0	0	0	0.07001	0.000669873	
0.025	-3.80637e-05	0.00715476	0.227275	-2.38438e-05	-1.525e-06	2.52094e-05	-2.38636e-05	0.0700851	0.00252306	0.0302841	-0.00627406	0.3105	-0.000913756	0.0150153	-0.0280302	-0.0365502	0.600611	-1.12121	0	0.0130311	0	0	0.268765	0	0	0	0	0	0.0700867	0.0025	
0.05	-3.77152e-05	0.00756542	0.227278	-2.38893e-05	-1.0105e-06	2.43798e-05	-2.39258e-05	0.0703202	0.00502008	0.0302522	-0.00567372	0.309532	-0.00127462	0.0240135	-0.0387172	-0.0144347	0.359929	-0.427483	0	0.0199306	0	0	0.284281	0	0	0	0	0	0.0703214	0.005	
0.075	-3.73604e-05	0.00815403	0.227281	-2.39393e-05	-3.15731e-07	2.35342e-05	-2.39882e-05	0.0707797	0.00751709	0.0302194	-0.004862	0.308544	-0.00131536	0.032469	-0.039505	-0.00162935	0.33822	-0.0315105	0	0.0273011	0	0	0.306513	0	0	0	0	0	0.0707806	0.0075	
0.1	-3.70905e-05	0.00893455	0.227283	-2.39849e-05	5.73393e-07	2.28914e-05	-2.40373e-05	0.071417	0.009345	0.030194	-0.00382127	0.307792	-0.00101621	0.0416292	-0.0301022	0.0119659	0.366405	0.376112	0	0.0353166	0	0	0.335988	0	0	0	0	0	0.0714176	0.00933013	
0.125	-3.69716e-05	0.00992534	0.227284	-2.40196e-05	1.70622e-06	2.26207e-05	-2.40668e-05	0.0720439	0.010014	0.0301825	-0.0024925	0.307471	-0.000456166	0.0531508	-0.0128466	0.0224017	0.460867	0.690223	0	0.0441666	0	0	0.373401	0	0	0	0	0	0.0720439	0.01	
0.15	-3.70267e-05	0.0111497	0.227283	-2.4042e-05	3.14682e-06	2.27914e-05	-2.40774e-05	0.0724601	0.00934489	0.0301876	-0.000799557	0.307661	0.000202018	0.0677177	0.00760667	0.0263274	0.582673	0.818132	0	0.0540601	0	0	0.419638	0	0	0	0	0	0.072459	0.00933013	
0.175	-3.72305e-05	0.0126365	0.227281	-2.40555e-05	4.9429e-06	2.33476e-05	-2.40742e-05	0.0726316	0.00751689	0.0302067	0.00131406	0.308296	0.000763906	0.0845448	0.0254187	0.0224755	0.673084	0.712481	0	0.065231	0	0	0.475789	0	0	0	0	0	0.0726289	0.0075	
0.2	-3.75169e-05	0.0144209	0.227279	-2.40677e-05	7.12815e-06	2.41252e-05	-2.40661e-05	0.0726713	0.00501981	0.0302334	0.00388765	0.309185	0.00106751	0.102944	0.0355358	0.012144	0.735954	0.404684	0	0.0779432	0	0	0.543183	0	0	0	0	0	0.0726664	0.005	
0.225	-3.77959e-05	0.016545	0.227276	-2.40889e-05	9.74905e-06	2.49041e-05	-2.40667e-05	0.0726775	0.00252274	0.0302592	0.00697463	0.310068	0.00103324	0.123479	0.0353334	-0.00137081	0.821415	-0.00809798	0	0.092497	0	0	0.623411	0	0	0	0	0	0.0726701	0.0025	
