Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
0.017	0.0784	0.0483	0.9949	0.1866	0.0499	-0.0774	
0.059	0.071	0.0547	0.9951	0.1863	0.0544	-0.0725	
0.092	0.0776	0.054	0.9863	0.1864	0.0554	-0.0761	
0.133	0.075	0.0518	0.9944	0.1868	0.0518	-0.0747	
0.175	0.0698	0.0488	0.9922	0.1869	0.0516	-0.0723	
0.208	0.0825	0.0608	0.9905	0.1867	0.0556	-0.0712	
0.25	0.0803	0.0537	0.9944	0.187	0.0534	-0.0776	
0.292	0.0659	0.0544	0.9961	0.1874	0.0516	-0.0714	
0.325	0.0767	0.0513	0.9958	0.1874	0.0531	-0.0745	
0.367	0.0725	0.0513	0.9902	0.1876	0.0518	-0.0731	
0.4	0.075	0.0527	0.9883	0.1876	0.0532	-0.076	
0.442	0.0793	0.0535	1.0073	0.1879	0.0508	-0.0755	
0.484	0.0723	0.0547	0.9929	0.1877	0.0546	-0.0742	
0.516	0.074	0.052	0.9941	0.188	0.0522	-0.0739	
0.558	0.0723	0.0515	0.9897	0.1881	0.0521	-0.073	
0.583	0.0757	0.0503	0.9827	0.1882	0.0516	-0.0745	
0.583	0.0757	0.0503	0.9827	0.1882	0.0516	-0.0745	
2.398	0.0703	0.0525	0.9863	0.1936	0.053	-0.0731	
2.431	0.0762	0.0513	0.9951	0.1937	0.0528	-0.075	
2.456	0.0813	0.051	0.9912	0.1938	0.053	-0.0768	
2.48	0.0789	0.053	0.9883	0.1939	0.0534	-0.0765	
2.506	0.0723	0.0554	0.9946	0.1938	0.0549	-0.0747	
2.531	0.0735	0.0564	0.9912	0.1941	0.0532	-0.0757	
2.555	0.0723	0.0515	0.9956	0.1943	0.052	-0.0747	
2.581	0.075	0.0544	0.9917	0.1942	0.0539	-0.0755	
2.605	0.0642	0.0542	0.9888	0.1943	0.0543	-0.0772	
2.631	0.073	0.0508	0.9941	0.1944	0.0529	-0.0757	
2.656	0.0757	0.0564	1.001	0.1943	0.0552	-0.0745	
2.68	0.0815	0.052	0.9893	0.1946	0.0528	-0.0799	
2.706	0.0698	0.0537	0.9988	0.1947	0.0523	-0.0776	
2.73	0.0798	0.0532	0.9902	0.1947	0.0533	-0.0789	
2.755	0.0752	0.0588	0.9944	0.1946	0.0556	-0.078	
2.78	0.0679	0.0488	0.9958	0.1949	0.0522	-0.0731	
2.805	0.0752	0.0571	1.002	0.1948	0.0552	-0.0758	
2.831	0.0779	0.0549	0.9939	0.1948	0.0552	-0.0772	
2.855	0.0735	0.0522	0.991	0.195	0.0535	-0.0759	
2.88	0.0776	0.054	0.9973	0.1951	0.0542	-0.0777	
2.905	0.0713	0.0493	0.9951	0.1955	0.0504	-0.0731	
2.93	0.074	0.0537	1.0027	0.1954	0.0531	-0.0746	
2.955	0.0723	0.0559	0.9932	0.1953	0.0546	-0.0751	
2.98	0.0823	0.0549	0.9973	0.1954	0.0542	-0.0774	
3.005	0.0781	0.0503	0.9907	0.1955	0.0535	-0.0753	
3.03	0.0771	0.052	1.0012	0.1957	0.0522	-0.0768	
3.055	0.0757	0.0505	0.9934	0.196	0.0495	-0.076	
3.079	0.0767	0.0552	0.9905	0.196	0.0511	-0.0761	
3.105	0.0793	0.0525	0.9946	0.196	0.0524	-0.0785	
3.13	0.0686	0.0549	0.991	0.1959	0.0552	-0.076	
3.155	0.0806	0.0518	0.9924	0.1959	0.0561	-0.076	
3.18	0.072	0.0549	0.9968	0.1961	0.0547	-0.0756	
3.213	0.0762	0.052	0.9839	0.1962	0.0539	-0.0745	
3.238	0.0737	0.05	0.9915	0.1965	0.0511	-0.074	
3.263	0.0703	0.054	1.0017	0.1963	0.0537	-0.0696	
3.288	0.0732	0.0469	0.9963	0.1966	0.0516	-0.0725	
3.313	0.0823	0.0564	1.0024	0.1965	0.0544	-0.0777	
3.338	0.0757	0.0544	1.0029	0.1965	0.0544	-0.0753	
3.363	0.0701	0.0498	0.9949	0.1967	0.053	-0.0737	
3.388	0.075	0.0549	0.9951	0.1967	0.0535	-0.0734	
3.413	0.0671	0.051	0.9927	0.1967	0.0545	-0.0727	
3.438	0.0759	0.0532	1.002	0.1968	0.0535	-0.0751	
3.462	0.0728	0.053	0.9902	0.1969	0.0537	-0.0731	
3.488	0.0767	0.0503	0.9993	0.1972	0.0511	-0.0745	
3.513	0.0762	0.0537	0.9961	0.197	0.0539	-0.0756	
3.537	0.073	0.0586	1.0042	0.197	0.0559	-0.0745	
3.563	0.072	0.0479	0.9951	0.1973	0.0518	-0.0722	
3.587	0.0732	0.0483	0.9978	0.1973	0.0524	-0.0743	
3.613	0.0735	0.0505	0.9946	0.1975	0.0516	-0.0737	
3.638	0.0874	0.0452	0.9973	0.1975	0.0528	-0.0754	
3.662	0.0703	0.0547	1	0.1975	0.0532	-0.074	
3.688	0.075	0.0476	0.9907	0.1975	0.0544	-0.0759	
3.712	0.0752	0.0569	0.9873	0.1975	0.0553	-0.0764	
3.738	0.0715	0.0505	0.9885	0.1979	0.0514	-0.0725	
3.763	0.0728	0.0503	0.9963	0.198	0.0514	-0.074	
3.787	0.071	0.0508	1.0046	0.1981	0.0509	-0.0717	
3.813	0.0771	0.0515	1.0024	0.1981	0.0521	-0.0754	
3.837	0.0659	0.0466	0.9883	0.1983	0.0507	-0.0772	
3.862	0.0791	0.0549	0.9968	0.1982	0.0539	-0.0784	
3.887	0.074	0.0505	0.9924	0.1983	0.0527	-0.078	
3.912	0.0732	0.0562	1.0005	0.1983	0.0547	-0.077	
3.938	0.0779	0.0466	0.9888	0.1984	0.0535	-0.0761	
3.962	0.075	0.0532	0.9944	0.1984	0.0551	-0.0749	
3.987	0.0723	0.0513	0.9871	0.1987	0.0524	-0.0754	
4.012	0.0674	0.0493	0.9907	0.1989	0.0506	-0.0757	
4.037	0.0776	0.0537	0.9963	0.1987	0.0538	-0.0759	
4.062	0.075	0.052	0.9937	0.199	0.0517	-0.0754	
4.087	0.0713	0.0476	0.989	0.1991	0.0508	-0.0729	
4.112	0.0815	0.0591	0.9912	0.199	0.0524	-0.0744	
4.137	0.0776	0.0559	0.9912	0.1993	0.0508	-0.0755	
4.162	0.0796	0.0527	0.9949	0.1992	0.0523	-0.0752	
