Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
0.008	0.0276	-0.0049	1.0061	0.4035	-0.0057	-0.0195	
0.043	0.0203	-0.0139	1.0098	0.4036	-0.006	-0.0188	
0.086	0.0227	0.0046	1.0059	0.4036	0.0009	-0.0202	
0.12	0.0242	0.0032	1.0134	0.4037	0.0024	-0.0222	
0.154	0.0178	0.0017	1.0042	0.4038	0.0036	-0.0191	
0.189	0.0127	-0.0122	1.0056	0.404	0.0017	-0.0155	
0.223	0.0188	-0.0051	0.9932	0.4042	0	-0.0166	
0.258	0.0186	-0.0149	1.0027	0.4044	-0.0039	-0.018	
0.293	0.0212	-0.0076	1.0032	0.4046	-0.0077	-0.0216	
0.326	0.0166	-0.0095	1.0039	0.4047	-0.0061	-0.0207	
0.361	0.02	0.001	1.0012	0.4048	-0.0023	-0.0203	
0.396	0.0225	-0.02	1.0139	0.405	-0.0029	-0.0205	
0.43	0.0188	0.0063	0.9993	0.405	0.0011	-0.0201	
0.465	0.0166	-0.0085	1.0002	0.4053	-0.0049	-0.0179	
0.499	0.0132	-0.0015	1.011	0.4054	-0.002	-0.0141	
0.525	0.0188	0.0051	1	0.4054	0.0013	-0.0159	
0.525	0.0188	0.0051	1	0.4054	0.0013	-0.0159	
2.908	-0.0298	-0.3074	0.2476	0.4204	0.0079	-0.0214	
2.943	0.2144	0.1086	1.0093	0.4226	0.0055	-0.0243	
2.976	0.0032	-0.124	0.9236	0.4247	0.0038	-0.0221	
3.003	0.0996	0.3799	1.1206	0.4263	-0.0003	-0.0225	
3.02	0.0906	-0.0811	1.1306	0.4287	-0.0091	-0.0232	
3.046	-0.0342	-0.5005	0.9243	0.4314	-0.0262	-0.0237	
3.072	0.0264	-0.5715	0.8342	0.4323	-0.039	-0.0288	
3.098	0.0989	-0.4844	1.0947	0.4377	-0.0531	-0.0318	
3.124	0.1523	0.1301	1.2803	0.4405	-0.0654	-0.0345	
3.149	0.1577	-0.2734	0.926	0.4405	-0.0772	-0.0382	
3.175	0.2891	0.0488	1.1675	0.4411	-0.0856	-0.0433	
3.202	-0.0083	-0.1179	0.9861	0.4438	-0.0915	-0.0407	
3.227	0.0056	-0.2085	1.1113	0.4446	-0.101	-0.0445	
3.253	-0.0752	-0.1328	0.9202	0.4444	-0.1043	-0.0448	
3.27	0.144	0.0442	1.1741	0.4446	-0.1032	-0.0491	
3.296	0.0269	0.1521	1.0146	0.4444	-0.102	-0.0536	
3.322	0.125	-0.1216	1.0154	0.4428	-0.1019	-0.0596	
3.348	0.0225	-0.0007	0.9453	0.4409	-0.0979	-0.0623	
3.374	-0.0354	0.4124	0.623	0.4412	-0.0911	-0.0638	
3.399	0.0583	0.1074	0.8191	0.44	-0.0846	-0.0645	
3.425	0.1414	-0.4119	1.0222	0.4382	-0.08	-0.0628	
3.452	0.1118	-0.1069	0.8708	0.4385	-0.0785	-0.0621	
3.477	-0.0168	-0.3389	0.8306	0.4375	-0.0743	-0.0571	
3.503	0.0884	0.0107	1.0376	0.4352	-0.0621	-0.0535	
3.528	0.1621	-0.0447	1.0425	0.4353	-0.0522	-0.0498	
3.546	0.0742	0.3694	0.9622	0.4359	-0.0425	-0.0434	
3.572	-0.0967	0.8215	0.9849	0.4322	-0.0214	-0.032	
3.598	0.1755	3.3904	0.6597	0.4335	-0.0021	-0.0248	
3.624	0.7642	4.3232	2.803	0.4414	0.0108	-0.0204	
3.649	0.3306	5.7886	1.8423	0.4486	0.0231	-0.0179	
3.676	1.6624	2.3003	2.7517	0.4659	0.0316	-0.0196	
3.701	0.6499	1.4524	2.6624	0.4787	0.0443	-0.0185	
3.727	0.5935	-0.6626	1.9814	0.4766	0.0641	-0.0238	
3.753	0.4307	-0.0269	1.8701	0.4759	0.0859	-0.0295	
3.778	0.6216	1.2175	1.1392	0.4716	0.1096	-0.0368	
3.805	0.0076	0.9561	0.6855	0.4689	0.1269	-0.046	
3.821	-0.2639	0.9497	0.8838	0.469	0.1396	-0.0501	
3.848	-0.0688	-0.5818	0.5029	0.4677	0.1477	-0.0557	
3.873	0.0439	-1.6663	1.061	0.4659	0.1652	-0.0634	
3.899	-0.3044	0.4851	0.5679	0.462	0.187	-0.0615	
3.925	0.3562	1.1663	0.4714	0.4597	0.214	-0.0676	
3.95	0.6489	0.5913	1.3413	0.4619	0.2302	-0.0707	
3.977	-0.6729	-1.2332	0.2234	0.4653	0.2469	-0.0696	
4.002	-1.1604	0.9072	-0.4565	0.4596	0.273	-0.0682	
4.028	1.1987	2.4736	1.4675	0.4578	0.2966	-0.0678	
4.045	0.2085	1.2083	0.7625	0.4555	0.3112	-0.0694	
4.071	1.0239	1.1929	1.9497	0.4495	0.3252	-0.0665	
4.098	-0.0178	0.5012	0.811	0.4543	0.3442	-0.0618	
4.123	-0.5232	1.6365	-0.0583	0.461	0.3492	-0.0607	
4.149	0.7075	0.3767	1.9136	0.456	0.3621	-0.0547	
4.175	-0.1343	-2.7876	1.522	0.4547	0.3643	-0.0495	
4.2	-0.8459	1.4141	1.0789	0.4523	0.3728	-0.042	
4.226	0.2695	0.8674	0.9304	0.4591	0.3664	-0.0429	
4.251	0.0454	0.1069	1.7339	0.4697	0.3529	-0.0402	
4.277	0.1013	-1.5652	0.7192	0.4676	0.3274	-0.0341	
4.303	0.4148	4.3767	0.2683	0.4683	0.3085	-0.0314	
4.329	-0.26	-1.4778	0.2017	0.4811	0.2905	-0.0302	
4.355	0.446	-0.0435	1.144	0.4963	0.249	-0.0339	
4.372	-0.4209	-2.6052	0.3464	0.4975	0.2174	-0.0351	
4.398	-0.6931	3.0962	1.0476	0.4971	0.1802	-0.0353	
4.423	0.1223	0.5054	0.8113	0.4843	0.1338	-0.0333	
4.45	1.4172	1.7644	2.1721	0.4811	0.0885	-0.0382	
4.476	-0.2087	1.1819	0.9626	0.4766	0.0457	-0.0381	
4.501	0.4775	-1.3718	1.4199	0.4668	-0.0116	-0.0398	
4.528	0.0518	-1.304	1.4934	0.4513	-0.0663	-0.0415	
4.553	0.2786	-0.4268	0.9946	0.4377	-0.1044	-0.0435	
4.579	-0.1685	-1.1736	0.8582	0.4219	-0.1369	-0.044	
4.596	0.3501	-0.7205	1.3408	0.4096	-0.155	-0.0509	
4.622	0.0107	-0.0388	1.0439	0.4007	-0.1687	-0.0526	
4.649	0.9595	1.032	2.1472	0.4001	-0.1763	-0.0552	
4.674	0.4751	3.0315	1.2534	0.4004	-0.1718	-0.0554	
4.7	-0.9324	0.0144	0.6487	0.4035	-0.1601	-0.055	
4.726	0.4177	-1.3684	1.6943	0.4041	-0.1466	-0.0616	
4.752	1.2351	2.7783	1.4314	0.4058	-0.1177	-0.0642	
4.778	0.178	1.1799	1.4988	0.417	-0.0878	-0.0702	
4.803	-0.4834	-0.6567	0.5388	0.4274	-0.0598	-0.0768	
4.83	0.6345	-0.0076	1.6506	0.4356	-0.0239	-0.0813	
4.855	0.6277	-0.0991	0.9651	0.4398	0.0097	-0.0859	
4.873	-0.1135	1.2383	1.2737	0.44	0.032	-0.0802	
4.898	-0.0735	-0.7607	0.3684	0.4444	0.0526	-0.0719	
4.924	-0.0879	1.4038	0.7031	0.4547	0.089	-0.0654	
4.95	0.1206	-0.22	0.4429	0.4616	0.1099	-0.0644	
4.975	0.6589	0.072	1.1091	0.4612	0.1514	-0.0653	
5.002	-0.1702	0.1892	0.7749	0.4564	0.1825	-0.0578	
5.027	-0.1953	0.9602	0.7141	0.4497	0.2095	-0.0533	
5.053	0.8833	-0.2351	1.3447	0.4527	0.2319	-0.0447	
5.08	-0.2546	1.1963	0.5713	0.4567	0.2628	-0.0366	
5.105	-0.4478	0.0378	0.3628	0.4547	0.2847	-0.0296	
5.123	-0.6877	0.7468	0.709	0.4519	0.2972	-0.0254	
5.148	0.4546	0.407	1.6414	0.4542	0.3162	-0.0221	
5.174	-0.3442	-2.9846	0.6572	0.4652	0.3213	-0.0224	
5.201	-0.3286	0.4744	-0.4072	0.4758	0.3201	-0.0255	
5.226	0.8679	-1.0891	1.8789	0.4777	0.3249	-0.0253	
5.252	-1.1133	-3.5977	0.6667	0.4863	0.3217	-0.023	
5.277	-0.7822	1.5752	0.9856	0.4864	0.3285	-0.0225	
5.304	0.302	0.2397	0.905	0.4812	0.3137	-0.0258	
5.33	0.2998	-0.5317	1.5557	0.4878	0.2917	-0.0285	
5.355	-0.8037	0.4619	-0.499	0.4848	0.2687	-0.0319	
5.381	0.72	0.6343	1.4321	0.4747	0.2585	-0.0388	
5.406	0.5847	0.0288	1.2815	0.4739	0.2299	-0.0438	
5.424	0.0359	-4.4897	0.0667	0.4743	0.201	-0.0516	
5.449	-0.6526	2.3904	0.5918	0.4741	0.1655	-0.0513	
5.476	-0.3691	1.0962	-0.3694	0.4677	0.1242	-0.055	
5.502	0.988	-1.2659	1.49	0.4675	0.0798	-0.0579	
5.527	0.1558	0.1775	0.4509	0.4603	0.0378	-0.0581	
5.553	0.3152	0.3982	1.9543	0.4501	-0.0072	-0.0583	
5.579	0.3271	-1.1025	1.2302	0.4389	-0.0545	-0.0617	
5.605	-0.2537	-0.3782	0.7329	0.4376	-0.0874	-0.056	
5.631	0.0491	-0.3286	1.2446	0.4298	-0.125	-0.0578	
5.648	-0.0024	-1.4409	0.8804	0.4236	-0.1439	-0.0617	
5.674	0.1379	-0.0327	0.677	0.4226	-0.1548	-0.065	
5.7	-0.071	0.3208	1.2556	0.4227	-0.1658	-0.0673	
5.726	-0.8584	1.071	0.1204	0.4274	-0.1591	-0.0717	
5.751	0.78	-0.7937	2.1812	0.4313	-0.1559	-0.0762	
5.778	1.4346	2.1704	1.866	0.4272	-0.1389	-0.0781	
5.804	-0.5972	1.7754	1.8948	0.4273	-0.1272	-0.0791	
5.829	-1.1707	-2.5815	-1.1746	0.444	-0.0982	-0.081	
5.855	1.512	-2.1782	0.396	0.4592	-0.0794	-0.0786	
5.88	-0.051	0.9182	1.1201	0.4686	-0.0425	-0.0773	
5.898	0.064	-1.0369	1.7268	0.4757	-0.0262	-0.0753	
5.925	-0.708	-1.0571	0.929	0.4861	0.0109	-0.0733	
5.95	-0.3982	-1.6948	1.3535	0.4993	0.0387	-0.0635	
5.976	-0.071	-0.5815	0.7195	0.514	0.0563	-0.0583	
6.001	-0.1602	2.3843	1.0981	0.5271	0.0905	-0.0522	
6.027	-0.2432	-0.4773	0.5764	0.5354	0.1057	-0.0537	
6.054	0.1584	1.0889	0.7385	0.5417	0.1352	-0.0544	
6.079	0.1865	0.0337	1.1057	0.5387	0.1559	-0.0529	
6.106	-0.5344	-0.1023	1.0874	0.5351	0.1788	-0.0495	
6.131	0.3301	-0.1289	0.9832	0.5368	0.1959	-0.0487	
6.149	0.0867	-0.396	0.3994	0.5378	0.2033	-0.0495	
6.174	0.3875	1.3525	1.3066	0.5355	0.2188	-0.0441	
6.201	-0.2129	0.0723	0.8369	0.532	0.2246	-0.0391	
6.227	0.2725	1.3445	1.7151	0.5319	0.2277	-0.038	
6.252	0.9495	0.1128	2.406	0.5346	0.2198	-0.0341	
6.279	-0.6594	-1.665	0.187	0.5395	0.2049	-0.0364	
6.304	-0.6628	0.3711	0.9883	0.5347	0.1951	-0.0364	
6.33	1.1602	-0.1548	2.3237	0.536	0.1655	-0.0422	
6.356	-0.324	0.2039	0.917	0.5395	0.1407	-0.0417	
6.381	-0.8953	0.1248	0.9153	0.5343	0.1121	-0.044	
6.399	-0.8862	0.5496	0.2878	0.5294	0.0948	-0.0447	
6.424	-0.5071	2.7754	-0.1909	0.5245	0.0678	-0.0499	
6.451	0.6885	-1.7715	1.853	0.5234	0.0317	-0.0489	
6.476	0.1665	4.3279	0.5066	0.5221	0.001	-0.0498	
6.502	-0.6863	1.8174	0.0142	0.5162	-0.0366	-0.0506	
6.528	-0.5774	-1.2766	1.4639	0.5127	-0.0757	-0.0508	
6.554	-0.2671	0.71	0.4902	0.509	-0.0974	-0.048	
6.58	-0.2283	-1.5854	0.7542	0.4949	-0.1347	-0.0537	
6.605	-0.4128	0.6523	0.9722	0.4791	-0.1552	-0.055	
6.623	0.9917	-1.3313	1.8152	0.476	-0.178	-0.0613	
6.65	-0.5674	-0.4272	0.8022	0.4798	-0.2064	-0.0636	
6.675	-0.3684	-0.5835	0.1738	0.4827	-0.2239	-0.0665	
6.701	0.6045	-0.9492	1.3513	0.4787	-0.2381	-0.0671	
6.727	0.4993	-0.5781	1.4082	0.4768	-0.2455	-0.0647	
6.753	-0.3562	0.7034	1.3994	0.4774	-0.2498	-0.0685	
6.779	-1.1133	-0.0752	-0.1567	0.4782	-0.2443	-0.0715	
6.805	0.5864	-0.9214	1.5803	0.4789	-0.2365	-0.0769	
6.831	1.1533	2.0198	1.2041	0.4728	-0.2112	-0.0792	
6.856	-0.3582	-2.1802	1.3027	0.4737	-0.1976	-0.0794	
6.883	-1.2537	-0.332	0.3857	0.4796	-0.1595	-0.0775	
6.899	-0.7312	-1.1604	1.0088	0.4803	-0.1412	-0.0756	
6.925	-0.0249	-0.4854	0.6628	0.4834	-0.1029	-0.0772	
6.952	0.5579	-1.2607	0.6279	0.4837	-0.0704	-0.0782	
6.977	-0.7676	-0.5659	0.345	0.4851	-0.0198	-0.0724	
7.003	-0.7041	-4.0752	-0.2717	0.4928	0.0245	-0.0761	
7.028	0.3923	0.7854	1.1187	0.5018	0.0554	-0.0688	
7.054	-0.3865	0.1108	1.1116	0.5143	0.0892	-0.0605	
7.081	-0.074	0.7634	1.2446	0.5313	0.1218	-0.0598	
7.106	0.0959	0.5459	1.4412	0.545	0.1475	-0.0591	
7.132	-0.4414	2.332	0.8408	0.5456	0.1758	-0.0564	
7.149	-0.4346	0.9331	0.9819	0.5463	0.1996	-0.0547	
7.176	-0.5847	0.6169	0.6033	0.5432	0.2171	-0.0526	
7.201	0.9829	0.3967	0.5264	0.5453	0.2362	-0.0521	
