Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
756.377	0.0742	0.0557	0.9941	2.2715	0.0529	-0.0759	
756.41	0.0803	0.0576	0.9983	2.2714	0.0553	-0.078	
756.452	0.0808	0.0525	0.9958	2.2718	0.0515	-0.0756	
756.486	0.0837	0.0588	0.9922	2.2718	0.053	-0.0754	
756.52	0.0737	0.0547	0.9917	2.2719	0.0531	-0.0743	
756.563	0.0686	0.0574	0.9917	2.2719	0.0548	-0.0732	
756.597	0.0659	0.0503	0.9895	2.272	0.0537	-0.0732	
756.639	0.0789	0.0518	0.9919	2.2723	0.0519	-0.0734	
756.672	0.0774	0.0547	0.9939	2.2726	0.0497	-0.0725	
756.706	0.0706	0.0508	0.9932	2.2726	0.0509	-0.0708	
756.748	0.0815	0.0466	0.9905	2.2726	0.0529	-0.0733	
756.782	0.0684	0.0564	0.9946	2.2726	0.0525	-0.0725	
756.824	0.0674	0.0542	0.9976	2.2727	0.053	-0.0692	
756.858	0.0642	0.0479	0.9885	2.2729	0.0517	-0.073	
756.892	0.0779	0.0515	0.9956	2.273	0.0514	-0.0761	
756.917	0.0745	0.052	0.9949	2.2732	0.0507	-0.074	
756.917	0.0745	0.052	0.9949	2.2732	0.0507	-0.074	
1165.07	0.0762	0.0562	0.9958	-2.7875	0.0562	-0.0762	
1165.11	0.083	0.0491	0.9951	-2.7872	0.0548	-0.0742	
1165.14	0.0718	0.051	0.9912	-2.787	0.052	-0.0728	
1165.16	0.0737	0.0493	0.9849	-2.7867	0.0498	-0.0747	
1165.19	0.0681	0.051	0.9968	-2.7868	0.0509	-0.0713	
1165.21	0.0708	0.051	0.9973	-2.7867	0.0511	-0.0709	
1165.24	0.0801	0.0476	0.9983	-2.7865	0.049	-0.0759	
1165.26	0.0767	0.0493	0.9863	-2.7863	0.0484	-0.0755	
1165.29	0.075	0.0518	0.9941	-2.7864	0.0515	-0.0751	
1165.31	0.0715	0.0474	0.9895	-2.7865	0.0532	-0.0733	
1165.33	0.0764	0.0537	0.9897	-2.7865	0.0539	-0.0767	
1165.36	0.0737	0.0513	0.9871	-2.7863	0.0518	-0.0746	
1165.38	0.0732	0.0471	0.9978	-2.786	0.0489	-0.0721	
1165.41	0.0732	0.0474	0.9932	-2.786	0.05	-0.0736	
1165.43	0.0759	0.0542	0.9905	-2.7862	0.055	-0.0767	
1165.46	0.0742	0.0488	0.9912	-2.7859	0.0521	-0.0744	
1165.48	0.0796	0.0542	0.9963	-2.7856	0.0496	-0.0753	
1165.51	0.0676	0.0508	0.9915	-2.7855	0.0496	-0.0734	
1165.54	0.0713	0.0525	0.9993	-2.7855	0.0509	-0.0723	
1165.56	0.0742	0.0496	0.9934	-2.7854	0.0502	-0.074	
1165.59	0.0757	0.052	0.9971	-2.7854	0.0511	-0.0749	
1165.61	0.0759	0.0481	0.9958	-2.785	0.0472	-0.0761	
1165.64	0.073	0.0518	0.9905	-2.7852	0.0514	-0.074	
1165.66	0.0752	0.0481	0.9902	-2.785	0.0496	-0.0752	
1165.69	0.0735	0.0547	0.9937	-2.7852	0.0542	-0.0749	
1165.71	0.0742	0.0515	0.998	-2.7849	0.0516	-0.0739	
1165.74	0.0742	0.0515	0.9934	-2.7849	0.0528	-0.0747	
1165.77	0.0723	0.0532	0.9895	-2.7846	0.0508	-0.0739	
