L_C_roll	L_A_roll	L_Linear	L_C_roll_c	L_A_roll_c	
-0.483516	1.45055	0	-1926.04	-220.58	
-1.18681	2.06593	0	-1934.11	-414.26	
-1.8022	2.59341	0	-1880.31	-715.54	
-2.32967	2.94505	0	-1923.35	-737.06	
-2.76923	3.38462	0	-1877.62	-661.74	
-2.94505	3.64835	0	-1681.25	-1014.13	
-3.2967	4.08791	0	-1390.73	-882.32	
-3.47253	4.26374	0	-1035.65	-987.23	
-3.82418	4.52747	0	-1315.41	-1188.98	
-3.91209	4.61538	0	-1086.76	-979.16	
-4.08791	4.7033	0	-728.99	-739.75	
-4.17582	4.79121	0	-850.04	-1011.44	
-4.43956	4.79121	0	-919.98	-798.93	
-4.61538	4.87912	0	-411.57	-823.14	
-4.61538	4.87912	0	-166.78	-648.29	
-4.7033	4.96703	0	-91.46	-433.09	
-4.87912	4.87912	0	110.29	-131.81	
-4.87912	4.87912	0	293.21	-18.83	
-4.87912	4.79121	0	395.43	-91.46	
-4.96703	4.87912	0	457.3	411.57	
-4.96703	4.7033	0	465.37	271.69	
-4.96703	4.7033	0	489.58	371.22	
-4.87912	4.61538	0	352.39	357.77	
-4.87912	4.61538	0	422.33	290.52	
-4.7033	4.52747	0	489.58	-8.07	
-4.61538	4.43956	0	381.98	-269	
-4.43956	4.52747	0	457.3	-446.54	
-4.7033	4.43956	0	-903.84	-306.66	
-4.08791	4.26374	0	-10.76	-602.56	
-3.91209	4.17582	0	-400.81	-925.36	
-3.64835	4	0	-796.24	-1100.21	
-3.38462	3.91209	0	-473.44	-1619.38	
-3.12088	3.73626	0	-416.95	-1853.41	
-2.85714	3.73626	0	-147.95	-1934.11	
-2.41758	3.73626	0	-535.31	-1917.97	
-1.89011	3.64835	0	-177.54	-1920.66	
-1.27473	3.56044	0	-632.15	-1794.23	
-0.747253	3.12088	0	-626.77	-1904.52	
0.043956	2.94505	0	-546.07	-1770.02	
0.21978	2.41758	0	-702.09	-2063.23	
0.835165	1.97802	0	-685.95	-1818.44	
1.62637	1.18681	0	-406.19	-1791.54	
2.32967	0.483516	0	-812.38	-1753.88	
3.03297	-0.395604	0	-599.87	-1732.36	
3.56044	-1.53846	0	-621.39	-1654.35	
4.26374	-2.68132	0	-562.21	-1729.67	
4.79121	-4.08791	0	-742.44	-1245.47	
5.40659	-4.87912	0	-742.44	-758.58	
6.02198	-5.67033	0	-583.73	-777.41	
6.37363	-6.28571	0	-731.68	-554.14	
6.98901	-6.72527	0	-239.41	-720.92	
7.51648	-7.25275	0	-551.45	-677.88	
7.95604	-7.78022	0	-624.08	-605.25	
8.30769	-8.21978	0	-529.93	-572.97	
8.74725	-8.30769	0	-917.29	-906.53	
9.0989	-8.74725	0	-177.54	-987.23	
9.36264	-9.01099	0	-626.77	-1253.54	
9.53846	-9.18681	0	-616.01	-1199.74	
9.71429	-9.18681	0	-548.76	-1073.31	
9.8022	-9.27473	0	-696.71	-1242.78	
9.8022	-9.18681	0	-731.68	-1127.11	
9.71429	-9.18681	0	-1100.21	-979.16	
9.62637	-9.18681	0	-1374.59	-529.93	
9.36264	-8.92308	0	-1439.15	-379.29	
9.0989	-8.48352	0	-1264.3	-468.06	
8.83516	-8.21978	0	-1627.45	-390.05	
8.30769	-7.78022	0	-1600.55	-419.64	
7.86813	-7.42857	0	-1584.41	-185.61	
7.42857	-6.9011	0	-1815.75	-188.3	
6.98901	-6.28571	0	-1775.4	-287.83	
6.37363	-5.84615	0	-1799.61	-285.14	
