time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0.025	0.00532554	8.38796	5.50414	-0.0163545	-5.48504	-8.3727	0.00531968	8.40375	5.50392	-0.0163672	-5.48481	-8.38849	
0.05	0.00533938	8.3506	5.50467	-0.016319	-5.48557	-8.33534	0.00533353	8.3664	5.50445	-0.0163317	-5.48535	-8.35115	
0.075	0.00536282	8.28735	5.50557	-0.0162592	-5.48647	-8.27209	0.00535697	8.30316	5.50535	-0.0162718	-5.48625	-8.2879	
0.1	0.00539641	8.19668	5.50685	-0.0161744	-5.48776	-8.18143	0.00539055	8.2125	5.50663	-0.0161868	-5.48754	-8.19724	
0.125	0.00544094	8.07642	5.50852	-0.0160633	-5.48943	-8.06116	0.00543508	8.09224	5.5083	-0.0160756	-5.48922	-8.07698	
0.15	0.00549746	7.92365	5.51061	-0.0159247	-5.49153	-7.90839	0.0054916	7.93949	5.5104	-0.0159367	-5.49132	-7.92423	
0.175	0.00556732	7.7347	5.51314	-0.015757	-5.49407	-7.71944	0.00556146	7.75056	5.51293	-0.0157688	-5.49386	-7.7353	
0.2	0.00565216	7.50501	5.51613	-0.0155588	-5.49707	-7.48975	0.0056463	7.52088	5.51593	-0.0155702	-5.49687	-7.50562	
0.225	0.00575399	7.22901	5.51961	-0.0153287	-5.50056	-7.21375	0.00574813	7.24491	5.51942	-0.0153397	-5.50037	-7.22965	
0.25	0.00587522	6.90001	5.52359	-0.015066	-5.50456	-6.88475	0.00586936	6.91593	5.5234	-0.0150765	-5.50437	-6.90067	
0.275	0.00601873	6.51002	5.52807	-0.0147708	-5.50906	-6.49476	0.00601287	6.52596	5.5279	-0.0147807	-5.50888	-6.5107	
0.3	0.0061879	6.04954	5.53304	-0.0144448	-5.51404	-6.03428	0.00618203	6.06551	5.53287	-0.014454	-5.51388	-6.05025	
0.325	0.00638674	5.50734	5.53843	-0.0140921	-5.51945	-5.49208	0.00638087	5.52335	5.53828	-0.0141005	-5.5193	-5.50809	
0.35	0.00661995	4.87023	5.54413	-0.0137206	-5.52517	-4.85497	0.00661408	4.88627	5.54399	-0.013728	-5.52503	-4.87101	
0.375	0.00689306	4.12267	5.54994	-0.0133434	-5.531	-4.10741	0.00688719	4.13875	5.54983	-0.0133497	-5.53089	-4.12349	
0.4	0.00721251	3.24656	5.55555	-0.0129817	-5.53663	-3.2313	0.00720664	3.26267	5.55546	-0.0129867	-5.53654	-3.24741	
0.025	0.00758136	2.23321	5.56042	-0.0126711	-5.54152	-2.21795	0.00757549	2.24936	5.56036	-0.0126745	-5.54146	-2.2341	
0.05	0.00798467	1.12365	5.56377	-0.0124628	-5.54488	-1.10839	0.0079788	1.13982	5.56374	-0.0124645	-5.54484	-1.12456	
0.075	0.00840127	-0.0233105	5.56503	-0.012392	-5.54615	0.03857	0.0083954	-0.00713795	5.56503	-0.012392	-5.54614	0.0223974	
0.1	0.00792724	-1.14399	5.56339	-0.0124687	-5.54639	1.15772	0.00792195	-1.12782	5.56342	-0.0124669	-5.54641	1.14155	
0.125	0.00826166	-2.16634	5.56065	-0.0126577	-5.54364	2.18008	0.00825637	-2.15019	5.56071	-0.0126544	-5.5437	2.16393	
0.025	0.00854526	-3.03236	5.55697	-0.0129092	-5.53995	3.0461	0.0085401	-3.01661	5.55705	-0.0129047	-5.54003	3.03034	
0.05	0.00877861	-3.74397	5.55298	-0.0131799	-5.53595	3.7577	0.00877427	-3.73076	5.55306	-0.0131752	-5.53603	3.74449	
0.075	0.00896651	-4.31621	5.54913	-0.013441	-5.53208	4.32995	0.00896431	-4.30949	5.54917	-0.0134383	-5.53213	4.32323	
0.1	0.00911299	-4.76174	5.5457	-0.013673	-5.52864	4.77547	0.00911461	-4.76666	5.54566	-0.0136752	-5.5286	4.7804	
0.125	0.00922145	-5.09129	5.5429	-0.013863	-5.52583	5.10502	0.00922873	-5.11341	5.54271	-0.0138738	-5.52564	5.12714	
0.15	0.00929479	-5.31397	5.54083	-0.0140034	-5.52376	5.3277	0.00930944	-5.35843	5.54044	-0.0140259	-5.52337	5.37216	
0.175	0.00933547	-5.43741	5.53957	-0.01409	-5.52249	5.45115	0.00935878	-5.50813	5.53893	-0.0141268	-5.52185	5.52187	
0.2	0.00934544	-5.46766	5.53911	-0.0141216	-5.52203	5.48139	0.00937812	-5.56677	5.53821	-0.0141736	-5.52113	5.58051	
0.225	0.00932607	-5.40891	5.53947	-0.0140987	-5.52239	5.42264	0.00936812	-5.53645	5.53832	-0.0141651	-5.52124	5.55019	
0.25	0.00927806	-5.26319	5.5406	-0.0140232	-5.52352	5.27692	0.00932877	-5.41709	5.53925	-0.0141013	-5.52217	5.43082	
0.275	0.00920125	-5.02994	5.54245	-0.0138983	-5.52538	5.04368	0.00925933	-5.20632	5.54097	-0.0139841	-5.5239	5.22005	
0.3	0.00909452	-4.70562	5.54496	-0.0137286	-5.52791	4.71935	0.00915828	-4.8994	5.54344	-0.0138169	-5.52637	4.91313	
0.325	0.00895571	-4.28333	5.54804	-0.0135204	-5.53099	4.29707	0.0090233	-4.489	5.54656	-0.0136059	-5.52951	4.50273	
0.35	0.00878144	-3.75261	5.55152	-0.0132837	-5.53448	3.76634	0.00885117	-3.96505	5.55018	-0.0133613	-5.53314	3.97878	
0.375	0.00856718	-3.09925	5.55519	-0.0130333	-5.53817	3.11298	0.00863775	-3.31453	5.55407	-0.0130986	-5.53704	3.32826	
0.4	0.00830713	-2.30528	5.5587	-0.0127924	-5.54169	2.31901	0.00837784	-2.52125	5.55786	-0.0128416	-5.54084	2.53498	
0.025	0.00799915	-1.36393	5.56148	-0.012598	-5.54448	1.37766	0.00806987	-1.58016	5.56098	-0.0126281	-5.54397	1.59389	
0.05	0.00851072	-0.324702	5.56355	-0.0124941	-5.54466	0.339962	0.0085893	-0.541061	5.56343	-0.0125029	-5.54454	0.556321	
0.075	0.00812212	0.745287	5.56299	-0.0125173	-5.5441	-0.730027	0.0082007	0.528944	5.56325	-0.0125043	-5.54436	-0.513684	
0.1	0.00774529	1.78235	5.56059	-0.0126618	-5.5417	-1.76709	0.00782387	1.56618	5.56123	-0.0126276	-5.54234	-1.55092	
0.125	0.00740336	2.72244	5.55685	-0.0128966	-5.53794	-2.70719	0.00748192	2.50656	5.55783	-0.0128433	-5.53892	-2.4913	
0.025	0.00711387	3.51726	5.5542	-0.0130308	-5.53527	-3.502	0.007191	3.30563	5.5622	-0.0125835	-5.54328	-3.29037	
0.05	0.00687455	4.1734	5.55459	-0.0129074	-5.53565	-4.15814	0.00694654	3.97622	5.5821	-0.0113716	-5.56316	-3.96096	
0.075	0.00667973	4.70677	5.55764	-0.012564	-5.53869	-4.69151	0.00674253	4.53513	5.6145	-0.0094101	-5.59555	-4.51987	
0.1	0.00652514	5.12947	5.56249	-0.0120773	-5.54352	-5.11421	0.00657563	4.99177	5.65443	-0.00702081	-5.63547	-4.97651	
0.125	0.00640768	5.45028	5.568	-0.0115464	-5.54902	-5.43502	0.00644475	5.34944	5.6956	-0.00459091	-5.67662	-5.33418	
0.15	0.00632526	5.67523	5.57298	-0.0110745	-5.554	-5.65997	0.00635036	5.60715	5.73131	-0.00251085	-5.71232	-5.59189	
0.175	0.00627651	5.80817	5.57643	-0.010751	-5.55744	-5.79291	0.00629366	5.76187	5.75555	-0.00111302	-5.73657	-5.74661	
0.2	0.00626072	5.85124	5.57766	-0.010636	-5.55866	-5.83598	0.00627573	5.81078	5.76416	-0.000619999	-5.74517	-5.79552	
0.225	0.00627763	5.80513	5.57642	-0.0107511	-5.55743	-5.78987	0.00629694	5.75294	5.75561	-0.00111015	-5.73662	-5.73768	
0.25	0.00632746	5.66921	5.57297	-0.0110748	-5.55399	-5.65395	0.00635671	5.58985	5.7314	-0.00250547	-5.71242	-5.57459	
0.275	0.00641095	5.44137	5.56798	-0.0115468	-5.54901	-5.42611	0.00645378	5.32478	5.69573	-0.00458368	-5.67675	-5.30952	
0.3	0.00652942	5.11778	5.56248	-0.0120776	-5.54351	-5.10252	0.00658688	4.961	5.65458	-0.00701257	-5.63561	-4.94574	
0.325	0.006685	4.69236	5.55763	-0.0125643	-5.53867	-4.6771	0.00675553	4.49953	5.61465	-0.00940177	-5.5957	-4.48427	
0.35	0.0068808	4.15629	5.55457	-0.0129078	-5.53563	-4.14103	0.00696091	3.93683	5.58223	-0.0113641	-5.5633	-3.92157	
