L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	
9.71264	7.16484	-0.00233656	-5.75824	-9.53846	11.3692	5.31868	-0.00402026	-5.47253	-11.2418	5.38	-5.38	107.6	0	91.46	-516.48	-67.25	5.38	
9.71264	7.16484	-0.00233656	-5.67033	-9.53846	11.3692	5.31868	-0.00402026	-5.47253	-11.3297	5.38	-5.38	118.36	0	145.26	-465.37	-61.87	0	
9.71264	7.16484	-0.00233656	-5.75824	-9.53846	11.2813	5.31868	-0.00402026	-5.47253	-11.2418	-174.85	-5.38	118.36	0	99.53	-543.38	-61.87	0	
9.62473	7.16484	-0.00233656	-5.67033	-9.53846	11.3692	5.31868	-0.00402026	-5.47253	-11.2418	-32.28	-5.38	102.22	0	228.65	-548.76	-53.8	0	
9.62473	7.16484	-0.00233656	-5.67033	-9.53846	11.3692	5.23077	-0.00402026	-5.47253	-11.2418	0	-5.38	112.98	0	104.91	-551.45	-59.18	0	
9.62473	7.16484	-0.00233656	-5.67033	-9.53846	11.2813	5.31868	-0.00402026	-5.47253	-11.2418	29.59	-5.38	112.98	0	104.91	-524.55	-59.18	0	
9.53681	7.16484	-0.00233656	-5.67033	-9.53846	11.2813	5.31868	-0.00402026	-5.47253	-11.2418	-231.34	-5.38	104.91	0	80.7	-500.34	-72.63	0	
9.53681	7.16484	-0.00232797	-5.67033	-9.53846	11.2813	5.31868	-0.00402026	-5.38462	-11.2418	72.63	-5.38	129.12	-5.38	365.84	-443.85	-75.32	0	
9.4489	7.16484	-0.00232797	-5.67033	-9.53846	11.1934	5.31868	-0.00402026	-5.47253	-11.2418	-59.18	-5.38	96.84	-5.38	94.15	-301.28	-59.18	0	
9.4489	7.16484	-0.00232797	-5.67033	-9.53846	11.1055	5.31868	-0.00402026	-5.47253	-11.2418	-99.53	-5.38	99.53	2.69	96.84	-349.7	-80.7	10.76	
9.36099	7.16484	-0.00232797	-5.67033	-9.27473	11.1055	5.31868	-0.00401167	-5.47253	-11.1538	-193.68	-5.38	104.91	0	147.95	-279.76	-72.63	5.38	
9.27308	7.16484	-0.00232797	-5.67033	-9.0989	11.0176	5.31868	-0.00401167	-5.38462	-11.0659	-196.37	-5.38	102.22	0	166.78	-295.9	-72.63	5.38	
9.18516	7.16484	-0.00232797	-5.67033	-9.0989	11.0176	5.31868	-0.00401167	-5.47253	-10.978	-583.73	-5.38	94.15	-2.69	134.5	-290.52	-64.56	2.69	
9.00934	7.16484	-0.00232797	-5.67033	-9.0989	10.7538	5.31868	-0.00401167	-5.47253	-10.8022	150.64	-5.38	86.08	0	-86.08	-293.21	-53.8	10.76	
8.92143	7.25275	-0.00232797	-5.67033	-9.0989	10.6659	5.31868	-0.00401167	-5.38462	-10.6264	-94.15	-5.38	83.39	10.76	-8.07	-295.9	-67.25	2.69	
8.83352	7.16484	-0.00232797	-5.67033	-8.65934	10.4901	5.31868	-0.00401167	-5.47253	-10.6264	244.79	-5.38	88.77	0	72.63	-293.21	-45.73	5.38	
8.48187	7.16484	-0.00232797	-5.67033	-8.74725	10.2264	5.31868	-0.00401167	-5.47253	-10.3626	18.83	-5.38	91.46	26.9	-83.39	-295.9	-16.14	21.52	
8.30604	7.16484	-0.00103943	-5.67033	-8.48352	10.0505	5.31868	-0.00255991	-5.47253	-10.1868	-13.45	-5.38	86.08	8.07	-271.69	-295.9	-26.9	13.45	
8.04231	7.16484	-0.000652862	-5.67033	-8.30769	9.87473	5.31868	-0.00208744	-5.38462	-9.92308	-104.91	-5.38	96.84	16.14	147.95	-295.9	-24.21	0	
7.69066	7.25275	-0.000412334	-5.67033	-7.78022	9.43516	5.31868	-0.00174383	-5.47253	-9.57143	-45.73	-5.38	91.46	8.07	142.57	-295.9	-24.21	8.07	
7.33901	7.25275	-5.15418e-05	-5.75824	-7.6044	8.9956	5.31868	-0.0013315	-5.38462	-9.21978	-24.21	-5.38	99.53	37.66	-56.49	-295.9	-26.9	24.21	
7.42692	7.16484	-6.87223e-05	-5.67033	-7.34066	9.17143	5.31868	-0.00139163	-5.38462	-9.04396	-37.66	-5.38	110.29	-5.38	99.53	-341.63	-21.52	-13.45	
6.89945	7.16484	0.000274889	-5.67033	-7.34066	8.64396	5.31868	-0.000987884	-5.47253	-8.95604	-688.64	-5.38	64.56	18.83	217.89	-347.01	-32.28	5.38	
6.5478	7.25275	0.00057555	-5.67033	-6.81319	8.2044	5.31868	-0.000506827	-5.47253	-8.34066	-274.38	-5.38	80.7	8.07	21.52	-295.9	-16.14	5.38	
6.02033	7.16484	0.00102224	-5.67033	-6.1978	7.67692	5.31868	-6.87223e-05	-5.38462	-7.9011	-2.69	-5.38	99.53	5.38	-137.19	-295.9	-21.52	-5.38	
5.40495	7.16484	0.00138304	-5.75824	-5.75824	6.97363	5.31868	0.000446695	-5.47253	-7.37363	-134.5	-5.38	96.84	21.52	-244.79	-293.21	-18.83	0	
4.70165	7.16484	0.00167511	-5.67033	-4.96703	6.44615	5.31868	0.0008848	-5.47253	-6.75824	-664.43	-5.38	96.84	2.69	-180.23	-352.39	-24.21	0	
4.08626	7.16484	0.00202731	-5.67033	-4.43956	5.74286	5.31868	0.00114251	-5.47253	-6.14286	-260.93	-5.38	80.7	13.45	-180.23	-352.39	-34.97	-2.69	
3.38297	7.25275	0.00232797	-5.67033	-3.73626	5.03956	5.40659	0.00164934	-5.47253	-5.43956	-40.35	-5.38	94.15	-2.69	-166.78	-435.78	-13.45	-5.38	
2.59176	7.25275	0.00252555	-5.67033	-2.94505	4.33626	5.31868	0.00192423	-5.47253	-4.73626	-494.96	-5.38	94.15	-2.69	182.92	-298.59	-24.21	-13.45	
1.80055	7.25275	0.00268017	-5.67033	-2.32967	3.63297	5.40659	0.00222489	-5.47253	-3.94505	-43.04	-5.38	83.39	0	-212.51	-290.52	-29.59	-2.69	
1.09725	7.25275	0.00276607	-5.67033	-1.53846	2.84176	5.40659	0.00249978	-5.47253	-3.24176	-279.76	-5.38	83.39	-2.69	-373.91	-293.21	-37.66	-5.38	
0.306044	7.25275	0.0028348	-5.67033	-0.835165	2.05055	5.40659	0.00268017	-5.47253	-2.45055	-242.1	-5.38	83.39	0	-145.26	-336.25	-10.76	-13.45	
-0.485165	7.34066	0.0028348	-5.67033	-0.043956	1.25934	5.49451	0.00282621	-5.47253	-1.74725	-207.13	-5.38	78.01	0	94.15	-314.73	-8.07	-8.07	
-1.27637	7.25275	0.00282621	-5.67033	0.747253	0.468132	5.40659	0.00286057	-5.47253	-0.956044	34.97	-5.38	91.46	-8.07	269	-384.67	-13.45	-2.69	
-2.15549	7.34066	0.00272312	-5.67033	1.53846	-0.323077	5.49451	0.00286057	-5.56044	-0.0769231	34.97	-5.38	83.39	-10.76	-287.83	-427.71	-8.07	-8.07	
-2.9467	7.34066	0.00253414	-5.67033	2.41758	-1.11429	5.49451	0.0028348	-5.47253	0.626374	-365.84	-5.38	86.08	-10.76	-78.01	-508.41	-13.45	-8.07	
-3.65	7.34066	0.00222489	-5.67033	3.20879	-1.90549	5.49451	0.00267158	-5.47253	1.41758	-325.49	-5.38	99.53	-21.52	-188.3	-441.16	-18.83	-10.76	
-4.44121	7.34066	0.00189845	-5.67033	3.82418	-2.6967	5.49451	0.00249118	-5.56044	2.2967	-731.68	-5.38	86.08	-8.07	-581.04	-503.03	-51.11	-2.69	
-5.14451	7.42857	0.00151189	-5.67033	4.7033	-3.31209	5.49451	0.00220771	-5.47253	3	78.01	-5.38	56.49	-5.38	24.21	-543.38	-29.59	-5.38	
-5.93571	7.42857	0.00109956	-5.58242	5.40659	-4.19121	5.49451	0.00191564	-5.47253	3.7033	-274.38	-5.38	67.25	-16.14	-390.05	-540.69	-21.52	-8.07	
