time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0	0.00518184	8.77523	5.50009	-0.0165919	-5.48096	-8.75997	0.00517706	8.78812	5.50658	-0.0162198	-5.48746	-8.77286	
0.025	0.0051864	8.76297	5.50522	-0.0161606	-5.48609	-8.74771	0.00516361	8.82434	5.53017	-0.0147386	-5.51104	-8.80908	
0.05	0.00519227	8.74717	5.51304	-0.015507	-5.49392	-8.73191	0.00513057	8.91327	5.56553	-0.0125408	-5.5464	-8.89801	
0.075	0.00519809	8.73149	5.52258	-0.0147192	-5.50346	-8.71623	0.00506826	9.08083	5.60725	-0.00998198	-5.58811	-9.06557	
0.1	0.00520384	8.71601	5.53263	-0.013903	-5.51351	-8.70075	0.00497322	9.33613	5.64874	-0.00747119	-5.62959	-9.32087	
0.125	0.00521223	8.69341	5.54193	-0.0131678	-5.52282	-8.67815	0.00485669	9.64863	5.68344	-0.00539478	-5.66427	-9.63337	
0.15	0.00522912	8.64792	5.54929	-0.0126106	-5.53017	-8.63266	0.00474776	9.94024	5.70612	-0.00404511	-5.68693	-9.92498	
0.175	0.00526156	8.56052	5.5538	-0.0122992	-5.53469	-8.54526	0.0046826	10.1144	5.71378	-0.00358169	-5.69458	-10.0992	
0.2	0.00531431	8.41828	5.55511	-0.0122581	-5.53601	-8.40302	0.00468363	10.1117	5.70577	-0.00403734	-5.68657	-10.0964	
0.225	0.00538801	8.21941	5.55349	-0.0124629	-5.5344	-8.20415	0.00474773	9.94034	5.6835	-0.00533562	-5.66431	-9.92508	
0.25	0.00548087	7.96855	5.5498	-0.0128454	-5.53072	-7.95329	0.00485587	9.65085	5.65048	-0.00728565	-5.63131	-9.63559	
0.275	0.00559179	7.66851	5.54525	-0.0133069	-5.52618	-7.65325	0.00499083	9.28886	5.61215	-0.00958	-5.593	-9.2736	
0.3	0.00572152	7.31709	5.54117	-0.0137344	-5.52212	-7.30183	0.0051442	8.87659	5.57497	-0.0118336	-5.55584	-8.86133	
0.325	0.00587221	6.90823	5.53889	-0.0140174	-5.51986	-6.89297	0.00531362	8.42014	5.54527	-0.0136518	-5.52617	-8.40488	
0.35	0.00604695	6.43328	5.53949	-0.0140642	-5.52048	-6.41802	0.00549987	7.91715	5.52819	-0.0146982	-5.50911	-7.90189	
0.375	0.00624973	5.88107	5.54367	-0.0138169	-5.52468	-5.86581	0.00570626	7.35844	5.5271	-0.0147486	-5.50804	-7.34318	
0.4	0.00648447	5.24051	5.54986	-0.0134065	-5.53089	-5.22525	0.00594081	6.72186	5.53481	-0.0142487	-5.51579	-6.7066	
0.425	0.00674929	4.51641	5.55601	-0.0129991	-5.53707	-4.50115	0.00620544	6.00178	5.54271	-0.0137399	-5.52371	-5.98652	
0.45	0.00704006	3.71976	5.56176	-0.0126196	-5.54283	-3.7045	0.00649602	5.20897	5.55039	-0.0132487	-5.53142	-5.19371	
0.475	0.00735252	2.86215	5.56673	-0.0122912	-5.54782	-2.84689	0.00680832	4.3548	5.55748	-0.0127999	-5.53853	-4.33954	
0.5	0.00768227	1.95575	5.57063	-0.0120342	-5.55173	-1.94049	0.00713795	3.45125	5.56362	-0.0124154	-5.5447	-3.43599	
0.525	0.00802477	1.01332	5.5732	-0.0118647	-5.55431	-0.998062	0.00748035	2.51092	5.56854	-0.0121132	-5.54963	-2.49566	
0.55	0.00837533	0.0481833	5.57426	-0.0117943	-5.55537	-0.0329239	0.00783085	1.54702	5.57201	-0.0119068	-5.55312	-1.53176	
0.575	0.00785623	-0.926732	5.57317	-0.0118317	-5.55617	0.940465	0.00818465	0.573182	5.57388	-0.0118045	-5.55499	-0.557922	
0.6	0.00817309	-1.89561	5.57099	-0.011972	-5.55398	1.90935	0.00853674	-0.396262	5.57415	-0.0118079	-5.55527	0.411522	
0.625	0.00848381	-2.84472	5.56715	-0.0122126	-5.55013	2.85845	0.00799385	-1.34765	5.57219	-0.0119169	-5.55518	1.36138	
0.65	0.00878359	-3.75905	5.56216	-0.0125393	-5.54512	3.77278	0.00829374	-2.26431	5.56948	-0.0121146	-5.55247	2.27804	
0.675	0.00906762	-4.6237	5.55613	-0.0129353	-5.53907	4.63743	0.00857792	-3.13193	5.5656	-0.0123886	-5.54858	3.14566	
0.7	0.00933093	-5.42353	5.54943	-0.0133773	-5.53235	5.43726	0.00884139	-3.93517	5.56087	-0.0127179	-5.54383	3.9489	
0.725	0.00956844	-6.14328	5.54246	-0.0138378	-5.52536	6.15701	0.00907907	-4.65853	5.55567	-0.013077	-5.53861	4.67226	
0.75	0.00977493	-6.76757	5.53571	-0.0142855	-5.51859	6.7813	0.00928572	-5.28636	5.55043	-0.0134368	-5.53336	5.30009	
0.775	0.00991889	-7.20184	5.53906	-0.0140974	-5.52192	7.21557	0.00942714	-5.71528	5.54817	-0.0135652	-5.53108	5.72901	
0.8	0.0100746	-7.67044	5.55732	-0.0129876	-5.54017	7.68417	0.00957646	-6.1675	5.54846	-0.0134672	-5.53136	6.18123	
0.825	0.0102033	-8.05696	5.5886	-0.0110847	-5.57142	8.0707	0.009698	-6.535	5.55167	-0.0131282	-5.53456	6.54874	
0.85	0.0103036	-8.35741	5.62786	-0.00871799	-5.61067	8.37115	0.00979394	-6.82471	5.55674	-0.0126377	-5.53961	6.83844	
0.875	0.0103734	-8.56608	5.66883	-0.00628039	-5.65163	8.57981	0.00986595	-7.0419	5.56238	-0.0121037	-5.54525	7.05563	
0.9	0.010411	-8.67827	5.70479	-0.00416833	-5.68758	8.692	0.00991535	-7.19077	5.56733	-0.0116354	-5.5502	7.2045	
0.925	0.0104159	-8.69287	5.72969	-0.00272158	-5.71248	8.7066	0.00994326	-7.27483	5.57052	-0.0113258	-5.55338	7.28857	
0.95	0.0103896	-8.61405	5.73923	-0.00217145	-5.72203	8.62778	0.00995066	-7.29712	5.57126	-0.0112368	-5.55411	7.31085	
0.975	0.0103354	-8.45153	5.73176	-0.00260531	-5.71457	8.46527	0.00993839	-7.26018	5.56931	-0.0113895	-5.55217	7.27391	
1	0.0102578	-8.21918	5.70861	-0.00395276	-5.69143	8.23291	0.00990711	-7.16595	5.56496	-0.0117609	-5.54783	7.17969	
1.025	0.0101621	-7.93221	5.67383	-0.00599614	-5.65666	7.94594	0.00985716	-7.01541	5.55897	-0.0122875	-5.54184	7.02915	
1.05	0.0100527	-7.60379	5.63335	-0.00840354	-5.6162	7.61752	0.00978844	-6.80815	5.55241	-0.0128754	-5.53529	6.82188	
1.075	0.00993238	-7.24193	5.59391	-0.0107797	-5.57677	7.25567	0.00970024	-6.54181	5.54657	-0.0134151	-5.52946	6.55554	
1.1	0.00980141	-6.84727	5.5619	-0.0127269	-5.54477	6.861	0.00959102	-6.21161	5.5427	-0.0137989	-5.5256	6.22534	
1.125	0.00965724	-6.41192	5.54252	-0.0139066	-5.52541	6.42565	0.00945832	-5.80984	5.54185	-0.0139375	-5.52476	5.82357	
1.15	0.00949446	-5.91935	5.53915	-0.0140927	-5.52206	5.93308	0.00929864	-5.32561	5.54465	-0.0137754	-5.52757	5.33934	
