Time	IMU_ddx	IMU_ddy	IMU_ddz	IMU_yaw	IMU_roll	IMU_pitch	
0.008	-0.0156	0.0176	0.9978	-0.6291	-0.0034	-0.009	
0.043	0.0315	-0.1499	1.0256	-0.6292	-0	-0.0078	
0.078	-0.0081	0.0095	0.9707	-0.6293	0.0068	-0.0069	
0.112	-0.0178	0.0076	1.0376	-0.6293	0.0102	-0.0053	
0.146	-0.0313	0.041	0.9836	-0.629	0.0114	-0.0063	
0.181	-0.0916	0.0349	0.9626	-0.6288	0.0094	-0.0084	
0.216	-0.0259	0.0017	0.9402	-0.6284	0.0057	-0.008	
0.251	0.0134	-0.021	0.9973	-0.6282	0.0014	-0.0118	
0.284	-0.0056	0.0146	1.0081	-0.628	0.0009	-0.0075	
0.319	0.0637	-0.0212	1.0298	-0.6279	-0.0019	-0.0091	
0.354	-0.0186	0.0105	0.9963	-0.6279	0.003	-0.0055	
0.389	0.0396	-0.0481	1.0039	-0.6279	0.0044	-0.0053	
0.423	-0.0212	0.0012	0.9746	-0.6279	0.0047	-0.0026	
0.457	-0.0088	0.0002	0.9602	-0.6275	0.0025	-0.0028	
0.492	0.0718	-0.0068	1.0474	-0.6273	0.0055	-0.0048	
0.518	-0.0769	0.0308	0.9622	-0.6273	0.0054	-0.0025	
0.518	-0.0769	0.0308	0.9622	-0.6273	0.0054	-0.0025	
2.404	-0.0823	0.3848	1.2539	-0.6148	0.0105	-0.0139	
2.439	-0.0955	-0.1797	0.8643	-0.6112	0.0002	-0.0144	
2.474	-0.0894	-0.6802	1.0295	-0.6101	-0.0143	-0.0144	
2.499	0.0242	-0.2749	0.8564	-0.6081	-0.0281	-0.016	
2.526	0.2998	-0.3093	1.2148	-0.607	-0.0435	-0.0215	
2.552	0.0125	-0.0984	1.0488	-0.6055	-0.0574	-0.0235	
2.569	0.0984	-0.0537	1.0581	-0.6038	-0.062	-0.0288	
2.595	0.0632	-0.7188	0.8787	-0.6011	-0.0674	-0.0351	
2.621	-0.4333	-0.7954	0.6738	-0.5986	-0.0727	-0.0374	
2.647	0.459	0.4177	1.0459	-0.5999	-0.072	-0.0418	
2.672	0.415	-0.7615	1.1042	-0.6012	-0.0791	-0.0465	
2.699	-0.0574	-0.2566	1.2571	-0.601	-0.0842	-0.0493	
2.725	0.2971	0.113	1.4961	-0.6012	-0.0871	-0.0534	
2.75	0.166	-0.4661	0.8433	-0.6029	-0.0822	-0.0553	
2.777	0.0435	-0.3472	0.9458	-0.6044	-0.0788	-0.0585	
2.802	0.0427	0.0364	1.0811	-0.6076	-0.0668	-0.059	
2.82	0.2671	0.0547	1.0205	-0.6086	-0.0617	-0.0595	
2.845	0.1343	0.3201	0.8145	-0.6095	-0.0515	-0.0568	
2.871	0.2793	0.1851	1.022	-0.6115	-0.0331	-0.0528	
2.898	0.3223	0.1892	1.1799	-0.6114	-0.0167	-0.0431	
2.923	-0.0103	0.635	0.8052	-0.6128	0.0005	-0.0299	
2.949	-0.1465	-0.4541	1.188	-0.6122	0.0139	-0.0187	
2.975	-0.3987	-0.3394	0.927	-0.6116	0.0293	-0.0106	
3.001	0.3137	0.2212	1.0862	-0.6131	0.0431	-0.0095	
3.028	-0.3416	0.5437	0.2571	-0.6172	0.0531	-0.001	
3.044	0.104	1.0496	1.2073	-0.6206	0.0623	0.005	
3.071	0.02	0.2952	1.2446	-0.6259	0.0697	0.0097	
3.096	-0.0725	-0.209	1.9839	-0.6241	0.0725	0.0166	
