L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	
7.78022	5.61154	0.0287088	-5.58242	-7.86813	8.11648	5.49451	0.035246	-5.41044	-8.15275	-500.34	199.06	-244.79	-788.17	664.43	0	53.8	-91.46	
7.78022	5.61154	0.0287088	-5.49451	-7.86813	8.02857	5.49451	0.0352202	-5.41044	-8.06484	-893.08	80.7	-242.1	-874.25	486.89	0	32.28	-129.12	
7.78022	5.52363	0.0287173	-5.58242	-7.78022	8.02857	5.49451	0.0352202	-5.41044	-8.06484	-554.14	131.81	-188.3	-1035.65	839.28	0	43.04	-48.42	
7.6044	5.52363	0.0287173	-5.49451	-7.78022	7.94066	5.49451	0.0352116	-5.41044	-7.97692	-825.83	102.22	-185.61	-1172.84	492.27	53.8	86.08	-48.42	
7.42857	5.52363	0.0287173	-5.49451	-7.6044	7.76484	5.40659	0.0352116	-5.41044	-7.8011	-416.95	129.12	-306.66	-1081.38	484.2	0	2.69	-29.59	
7.34066	5.52363	0.0287173	-5.49451	-7.51648	7.58901	5.49451	0.0352116	-5.41044	-7.62527	-675.19	91.46	-269	-1353.07	470.75	83.39	121.05	-207.13	
7.07692	5.61154	0.0287173	-5.49451	-7.25275	7.32527	5.49451	0.0352116	-5.41044	-7.44945	-944.19	45.73	-266.31	-1433.77	468.06	69.94	5.38	-333.56	
6.72527	5.61154	0.0287173	-5.49451	-6.9011	7.06154	5.40659	0.0352288	-5.41044	-7.00989	-882.32	48.42	-228.65	-1455.29	476.13	5.38	161.4	-134.5	
6.37363	5.61154	0.0287173	-5.49451	-6.54945	6.62198	5.49451	0.0352374	-5.49835	-6.65824	-1124.42	40.35	-236.72	-1320.79	365.84	102.22	123.74	-139.88	
5.93407	5.61154	0.0287173	-5.49451	-6.10989	6.09451	5.40659	0.0352374	-5.41044	-6.13077	-1019.51	40.35	-166.78	-1724.29	199.06	110.29	48.42	48.42	
5.31868	5.61154	0.0287173	-5.49451	-5.49451	5.47912	5.49451	0.0352374	-5.49835	-5.6033	-1084.07	37.66	-153.33	-1616.69	204.44	164.09	2.69	91.46	
4.7033	5.61154	0.0287173	-5.49451	-4.87912	4.86374	5.49451	0.0352374	-5.49835	-4.81209	-828.52	107.6	-147.95	-1622.07	247.48	104.91	8.07	-234.03	
3.91209	5.61154	0.0287173	-5.49451	-4	3.98462	5.40659	0.0352374	-5.49835	-4.02088	-1030.27	48.42	-121.05	-1544.06	260.93	115.67	29.59	-441.16	
