time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	Rfoot_ref_x	Rfoot_ref_y	Rfoot_ref_z	Lfoot_ref_x	Lfoot_ref_y	Lfoot_ref_z	
0	-3.85377e-05	0.00281921	0.227272	-2.3691e-05	-7.00225e-06	2.6067e-05	-2.39562e-05	0.0700121	0.000270574	0.0303259	-0.0127115	0.311512	0	0	0	0	0	0	0	0.0026042	0	0	0.104985	0	0	0	0	-2.63674e-07	0.0700191	0.000244717	
0.025	-3.84437e-05	0.00291735	0.227272	-2.37025e-05	-6.89433e-06	2.58271e-05	-2.6046e-05	0.0701629	0.000979922	0.0303177	-0.0125853	0.311233	-0.000328658	0.00504764	-0.0111785	-0.0131463	0.201905	-0.447139	0	0.00526993	0	0	0.108692	0	0	0	0	-2.34035e-06	0.07017	0.000954915	
0.05	-3.83035e-05	0.00308364	0.227274	-2.37191e-05	-6.7591e-06	2.54406e-05	-3.28513e-05	0.070656	0.00208474	0.0303058	-0.0124275	0.310783	-0.00047597	0.00631199	-0.018007	-0.00589245	0.0505741	-0.273139	0	0.00806018	0	0	0.114966	0	0	0	0	-9.13395e-06	0.0706633	0.00206107	
0.075	-3.81384e-05	0.00332219	0.227275	-2.37377e-05	-6.64479e-06	2.49294e-05	-4.80742e-05	0.0717609	0.00347688	0.0302925	-0.0122948	0.310187	-0.00053185	0.00530966	-0.023815	-0.00223523	-0.040093	-0.232323	0	0.0110409	0	0	0.123958	0	0	0	0	-2.43586e-05	0.071769	0.00345492	
0.1	-3.79734e-05	0.00363878	0.227276	-2.37549e-05	-6.59269e-06	2.43258e-05	-7.51022e-05	0.0737241	0.00502003	0.0302804	-0.0122356	0.309484	-0.000482905	0.00236841	-0.0281135	0.0019578	-0.11765	-0.17194	0	0.0142824	0	0	0.135877	0	0	0	0	-5.14138e-05	0.0737339	0.005	
0.125	-3.78322e-05	0.00404096	0.227277	-2.3768e-05	-6.61316e-06	2.3675e-05	-0.000115287	0.0766444	0.00656314	0.0302719	-0.0122619	0.308727	-0.000339198	-0.0010514	-0.0303052	0.0057483	-0.136792	-0.0876687	0	0.0178615	0	0	0.151008	0	0	0	0	-9.16584e-05	0.0766566	0.00654508	
0.15	-3.77312e-05	0.00453809	0.227277	-2.37762e-05	-6.66209e-06	2.30362e-05	-0.000166198	0.080345	0.00795515	0.0302684	-0.0123216	0.307983	-0.000140485	-0.00238919	-0.0297407	0.00794851	-0.0535119	0.0225812	0	0.0218625	0	0	0.169706	0	0	0	0	-0.000142658	0.0803605	0.00793893	
0.175	-3.76746e-05	0.0051416	0.227278	-2.3781e-05	-6.63513e-06	2.24778e-05	-0.000221107	0.0843369	0.00905981	0.0302697	-0.0122919	0.307333	5.02579e-05	0.00118753	-0.0260039	0.00762971	0.143069	0.149472	0	0.0263802	0	0	0.192415	0	0	0	0	-0.000197671	0.0843558	0.00904508	
0.2	-3.76555e-05	0.00586527	0.227277	-2.37861e-05	-6.39413e-06	2.20635e-05	-0.000270914	0.0879583	0.009769	0.0302741	-0.0120104	0.306851	0.000175944	0.0112607	-0.0193021	0.00502744	0.402928	0.268072	0	0.0315211	0	0	0.219669	0	0	0	0	-0.000247575	0.08798	0.00975528	
0.225	-3.76634e-05	0.00672583	0.227277	-2.37949e-05	-5.82014e-06	2.18363e-05	-0.000308146	0.0906655	0.0100133	0.0302797	-0.0113372	0.306585	0.000225488	0.0269267	-0.010609	0.00198176	0.626639	0.347726	0	0.0374069	0	0	0.252115	0	0	0	0	-0.000284875	0.0906889	0.01	
0.25	-3.76943e-05	0.00774346	0.227276	-2.38092e-05	-4.85846e-06	2.18084e-05	-0.000330461	0.0922882	0.00976876	0.0302858	-0.0102081	0.306551	0.000243052	0.0451632	-0.00136877	0.000702572	0.729459	0.369607	0	0.0441765	0	0	0.290517	0	0	0	0	-0.000307225	0.092312	0.00975528	
0.275	-3.77513e-05	0.00894231	0.227276	-2.38284e-05	-3.51934e-06	2.19622e-05	-0.000340823	0.0930419	0.00905931	0.0302929	-0.00863507	0.306727	0.0002833	0.0629226	0.00702855	0.0016099	0.710377	0.335893	0	0.0519899	0	0	0.335783	0	0	0	0	-0.000317594	0.0930651	0.00904508	
0.3	-3.78371e-05	0.0103509	0.227275	-2.38513e-05	-1.83533e-06	2.22598e-05	-0.0003444	0.0933025	0.00795439	0.0303018	-0.00665615	0.307068	0.000357994	0.0791565	0.0136419	0.00298775	0.649357	0.264532	0	0.0610317	0	0	0.388984	0	0	0	0	-0.000321162	0.0933242	0.00793893	
0.325	-3.79468e-05	0.0120027	0.227273	-2.38783e-05	1.83223e-07	2.26544e-05	-0.00034528	0.0933672	0.00656212	0.0303127	-0.00428345	0.307519	0.000432924	0.0949082	0.0180322	0.00299723	0.630069	0.175615	0	0.0715156	0	0	0.451375	0	0	0	0	-0.000322025	0.0933869	0.00654508	
0.35	-3.80662e-05	0.0139369	0.227272	-2.3911e-05	2.56237e-06	2.3096e-05	-0.00034544	0.0933795	0.00501878	0.0303243	-0.00148633	0.30802	0.000465208	0.111885	0.0200564	0.00129134	0.679053	0.0809681	0	0.0836892	0	0	0.524431	0	0	0	0	-0.000322162	0.0933968	0.005	
0.375	-3.81766e-05	0.016199	0.227271	-2.39523e-05	5.355e-06	2.35349e-05	-0.000345484	0.0933832	0.00347544	0.0303351	0.0017972	0.308512	0.000431134	0.131341	0.0196925	-0.00136293	0.778265	-0.0145583	0	0.0978403	0	0	0.609879	0	0	0	0	-0.000322175	0.0933978	0.00345492	
0.4	-3.82588e-05	0.0188426	0.22727	-2.40054e-05	8.62953e-06	2.39241e-05	-0.00034553	0.0933866	0.00208316	0.0303433	0.00564721	0.308938	0.00032794	0.154001	0.01704	-0.00412776	0.906377	-0.106101	0	0.114303	0	0	0.709737	0	0	0	0	-0.000322175	0.0933978	0.00206107	
0.425	-3.82966e-05	0.0219302	0.227269	-2.40732e-05	1.24656e-05	2.42234e-05	-0.000345592	0.0933904	0.000978214	0.0303474	0.0101568	0.309248	0.00016594	0.180384	0.0123864	-0.00648001	1.05532	-0.186143	0	0.133467	0	0	0.826365	0	0	0	0	-0.000322175	0.0933978	0.000954915	
0.45	-3.82787e-05	0.0255346	0.227269	-2.41584e-05	1.69544e-05	2.44046e-05	-0.000345675	0.0933949	0.000268768	0.0303465	0.0154324	0.309404	-3.64641e-05	0.211023	0.00623181	-0.00809617	1.22556	-0.246183	0	0.155784	0	0	0.962518	0	0	0	0	-0.000322175	0.0933978	0.000244717	
0.475	-3.82009e-05	0.0297411	0.227269	-2.42632e-05	2.22003e-05	2.44555e-05	-0.000345782	0.0934001	2.42654e-05	0.0303401	0.0215958	0.309386	-0.000254399	0.246538	-0.000732453	-0.00871741	1.4206	-0.278571	0	0.181782	0	0	1.12141	0	0	0	0	-0.000322175	0.0933978	0	
0.5	-3.84468e-05	0.0345942	0.227269	-2.43845e-05	2.82514e-05	2.44632e-05	-0.000345908	0.0934062	2.42194e-05	0.0303313	0.0287046	0.309287	-0.000352406	0.284353	-0.00393887	-0.00392025	1.51262	-0.128256	-3.94194e-05	0.205449	0	-0.00283819	0.769477	0	0	0	0	-0.000322175	0.0933978	0	
0.525	-4.03934e-05	0.0399271	0.22727	-2.45148e-05	3.48937e-05	2.45225e-05	-0.000346044	0.0934128	2.42195e-05	0.0303224	0.0365096	0.309216	-0.000358078	0.312198	-0.0028378	-0.000226895	1.11379	0.0440426	-0.000126142	0.220134	0	-0.00378426	0.402961	0	0	0	0	-0.000322175	0.0933978	0	
0.55	-4.46489e-05	0.0455107	0.22727	-2.21834e-05	3.76586e-05	2.21783e-05	-0.000346184	0.0934198	2.42775e-05	0.0303131	0.0446783	0.309185	-0.000370281	0.326748	-0.00125402	-0.000488122	0.581996	0.0633511	-0.000212865	0.225475	0	-0.00283819	0.0218675	0	0	0	0	-0.000322175	0.0933978	0	
0.575	-5.06146e-05	0.0511073	0.22727	-2.22997e-05	4.39232e-05	2.23394e-05	-0.00034632	0.0934267	2.43942e-05	0.0303053	0.0528644	0.309196	-0.000311259	0.327445	0.00046056	0.00236089	0.0278701	0.0685833	-0.000252284	0.221106	0	0	-0.373805	0	0	0	0	-0.000322175	0.0933978	0	
0.6	-5.65218e-05	0.0564697	0.22727	-2.24058e-05	4.99237e-05	2.25435e-05	-0.000346446	0.0934334	2.45613e-05	0.0303011	0.0607105	0.309248	-0.00016961	0.313842	0.00206563	0.00566594	-0.544086	0.0642026	-0.000197097	0.206663	0	0.00473032	-0.784055	0	0	0	0	-0.000322175	0.0933978	0	
0.625	-5.93989e-05	0.0613418	0.227269	-2.24953e-05	5.53761e-05	2.27717e-05	-0.000344115	0.0934353	2.22846e-05	0.030303	0.0678446	0.30933	7.51929e-05	0.285364	0.00328	0.00979213	-1.13914	0.0485749	-2.1684e-19	0.181782	0	0.0113528	-1.20888	0	0	0	0	-0.000322175	0.0933978	0	
0.65	-5.59174e-05	0.065521	0.227269	-1.51684e-05	6.96096e-05	0.000267455	-0.000344191	0.09344	2.23979e-05	0.0303115	0.0739625	0.309333	0.000340321	0.244719	0.000102824	0.0106051	-1.6258	-0.127087	0.000284936	0.153589	0	0.0114869	-1.05102	0	7.40499e-06	9.56038e-06	0.000244717	-0.000322175	0.0933978	0	
0.675	-4.51529e-05	0.0690428	0.227269	3.56882e-05	0.000139302	0.000977114	-0.000344259	0.0934439	2.23723e-05	0.0303149	0.0790997	0.309167	0.000137973	0.205488	-0.00660831	-0.00809392	-1.56922	-0.268445	0.000576605	0.129024	0	0.0118924	-0.917993	0	5.83689e-05	7.53584e-05	0.000954915	-0.000322175	0.0933978	0	
0.7	-2.68449e-05	0.0719904	0.22727	0.000169332	0.00031523	0.0020823	-0.000344325	0.0934472	2.22252e-05	0.0303047	0.0833646	0.308859	-0.000408136	0.170593	-0.0123195	-0.0218444	-1.3958	-0.228446	0.000881898	0.107508	0	0.012579	-0.806655	0	0.000192187	0.000248127	0.00206107	-0.000322175	0.0933978	0	
0.725	-5.56376e-07	0.0744335	0.227271	0.000416921	0.000637693	0.00347484	-0.000344397	0.0934499	2.19872e-05	0.0302752	0.0868504	0.30845	-0.00118259	0.139432	-0.0163894	-0.0309781	-1.24644	-0.162799	0.00120803	0.0885328	0	0.0135627	-0.714376	0	0.000440043	0.000568127	0.00345492	-0.000322175	0.0933978	0	
0.75	3.43243e-05	0.07643	0.227273	0.000798458	0.00113258	0.00501846	-0.000344476	0.093452	2.1698e-05	0.030224	0.0896384	0.30799	-0.00204731	0.111522	-0.0183788	-0.0345889	-1.11641	-0.079576	0.0015627	0.0716491	0	0.0148669	-0.638977	0	0.000821961	0.00106121	0.005	-0.000322175	0.0933978	0	
0.775	7.85979e-05	0.0780269	0.227275	0.00132084	0.00180883	0.00656205	-0.000344563	0.0934537	2.14017e-05	0.0301526	0.0917998	0.307538	-0.002854	0.0864533	-0.0180827	-0.0322677	-1.00275	0.0118445	0.0019543	0.0564583	0	0.0165224	-0.578675	0	0.00134484	0.00173628	0.00654508	-0.000322175	0.0933978	0	
0.8	0.000133276	0.0792619	0.227276	0.00197718	0.0026576	0.00795455	-0.000344653	0.0934549	2.11418e-05	0.0300662	0.0933961	0.30715	-0.00345841	0.0638529	-0.0155434	-0.0241763	-0.90402	0.101574	0.00239207	0.0426015	0	0.0185683	-0.532047	0	0.00200177	0.00258443	0.00793893	-0.000322175	0.0933978	0	
0.825	0.000199609	0.0801641	0.227278	0.00274748	0.00365308	0.00905965	-0.000344741	0.0934557	2.09565e-05	0.0299728	0.0944799	0.306873	-0.00373327	0.0433527	-0.0110421	-0.0109943	-0.820008	0.180048	0.00288637	0.0297512	0	0.0210529	-0.49799	0	0.00277275	0.00357982	0.00904508	-0.000322175	0.0933978	0	
0.85	0.000279118	0.080755	0.227278	0.00360058	0.00475507	0.0097692	-0.000344819	0.0934562	2.08749e-05	0.0298834	0.0950941	0.306747	-0.00357796	0.0245689	-0.00506905	0.00621254	-0.751351	0.238924	0.00344886	0.017604	0	0.024035	-0.475699	0	0.00362658	0.00468217	0.00975528	-0.000322175	0.0933978	0	
0.875	0.000373634	0.0810482	0.227279	0.00449723	0.0059129	0.0100137	-0.000344877	0.0934563	2.09132e-05	0.0298103	0.0952714	0.30679	-0.00292396	0.00709051	0.00172919	0.0261598	-0.699135	0.27193	0.00409284	0.00587268	0	0.0275849	-0.464649	0	0.00452397	0.00584077	0.01	-0.000322175	0.0933978	0	
0.9	0.000485352	0.0810508	0.227279	0.00539392	0.0070704	0.00976934	-0.000344905	0.0934562	2.10735e-05	0.0297669	0.0950333	0.307005	-0.00173635	-0.00952378	0.00861756	0.0475043	-0.664572	0.275535	0.00483353	-0.00571986	0	0.0317866	-0.464577	0	0.00542136	0.00699936	0.00975528	-0.000322175	0.0933978	0	
0.925	0.000616876	0.0807627	0.227278	0.00624713	0.00817138	0.00905992	-0.000344893	0.0934557	2.13437e-05	0.0297666	0.0943897	0.307377	-1.22752e-05	-0.0257439	0.0148508	0.0689632	-0.648807	0.249328	0.00568843	-0.0174475	0	0.0367394	-0.475482	0	0.00627519	0.00810172	0.00904508	-0.000322175	0.0933978	0	
0.95	0.000771292	0.0801771	0.227277	0.00701759	0.00916514	0.00795494	-0.000344833	0.0934548	2.1698e-05	0.0298221	0.093338	0.30787	0.00222237	-0.0420664	0.0197514	0.0893858	-0.652897	0.196027	0.00667773	-0.0295875	0	0.0425603	-0.497622	0	0.00704616	0.0090971	0.00793893	-0.000322175	0.0933978	0	
