time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0	0.0052069	8.70776	5.5005	-0.0165762	-5.48139	-8.6925	0.00520312	8.71794	5.5047	-0.0163385	-5.48558	-8.70268	
0.025	0.00521246	8.69277	5.50415	-0.0162817	-5.48503	-8.67751	0.00519132	8.74973	5.52056	-0.0153688	-5.50144	-8.73447	
0.05	0.00521841	8.67676	5.51016	-0.0158143	-5.49104	-8.6615	0.00515263	8.85388	5.54572	-0.0138899	-5.52659	-8.83862	
0.075	0.00522122	8.6692	5.51837	-0.0152077	-5.49925	-8.65394	0.00506578	9.08749	5.57821	-0.012087	-5.55907	-9.07223	
0.1	0.005218	8.67787	5.5285	-0.0145067	-5.50939	-8.66261	0.0049113	9.50228	5.61523	-0.0101885	-5.59607	-9.48702	
0.125	0.00520846	8.70359	5.54006	-0.013765	-5.52094	-8.68833	0.00468217	10.1157	5.65317	-0.00843499	-5.63397	-10.1004	
0.15	0.00519675	8.73511	5.55224	-0.0130429	-5.53312	-8.71985	0.00439538	10.8802	5.68797	-0.00703189	-5.66872	-10.865	
0.175	0.00519201	8.74788	5.56394	-0.0123995	-5.54482	-8.73262	0.00409595	11.6745	5.71599	-0.00609607	-5.69668	-11.6592	
0.2	0.00520604	8.7101	5.574	-0.0118832	-5.55488	-8.69484	0.00384526	12.3362	5.7349	-0.00563282	-5.71555	-12.3209	
0.225	0.0052489	8.59466	5.58152	-0.0115223	-5.56241	-8.5794	0.00369506	12.7311	5.74396	-0.00558141	-5.72457	-12.7159	
0.25	0.00532505	8.38935	5.58623	-0.0113234	-5.56713	-8.37409	0.00366386	12.813	5.74336	-0.00589691	-5.72396	-12.7978	
0.275	0.00543333	8.09704	5.58847	-0.0112728	-5.56938	-8.08178	0.00373506	12.6261	5.73382	-0.00657827	-5.71444	-12.6108	
0.3	0.00557049	7.72621	5.58896	-0.0113387	-5.56989	-7.71095	0.00387685	12.2531	5.71675	-0.00761622	-5.6974	-12.2378	
0.325	0.00573492	7.28084	5.58851	-0.0114761	-5.56946	-7.26558	0.00406375	11.7598	5.69446	-0.00893349	-5.67515	-11.7445	
0.35	0.00592792	6.757	5.58789	-0.0116322	-5.56886	-6.74174	0.00428383	11.1767	5.67006	-0.0103778	-5.65079	-11.1615	
0.375	0.006153	6.1447	5.58776	-0.0117529	-5.56875	-6.12944	0.00453459	10.5097	5.64694	-0.0117545	-5.62771	-10.4944	
0.4	0.00641508	5.43011	5.58868	-0.0117891	-5.5697	-5.41485	0.00481789	9.75264	5.62838	-0.0128633	-5.6092	-9.73738	
0.425	0.00672015	4.59626	5.59105	-0.0117044	-5.5721	-4.581	0.00513804	8.89321	5.61723	-0.0135265	-5.5981	-8.87795	
0.45	0.00707543	3.62284	5.59498	-0.0114829	-5.57605	-3.60758	0.00550157	7.91262	5.61559	-0.0136118	-5.59651	-7.89736	
0.475	0.00748951	2.48583	5.60017	-0.0111376	-5.58127	-2.47057	0.00591757	6.78509	5.62459	-0.0130505	-5.60557	-6.76983	
0.5	0.0079671	1.17217	5.60459	-0.0108132	-5.5857	-1.15691	0.00639443	5.48648	5.63851	-0.0121968	-5.61954	-5.47122	
0.525	0.00849181	-0.272437	5.60555	-0.0106809	-5.58667	0.287696	0.00691863	4.05276	5.65002	-0.0114803	-5.63108	-4.0375	
0.55	0.00813704	-1.78528	5.60152	-0.0107969	-5.58451	1.79901	0.00746773	2.54573	5.65759	-0.0109808	-5.63869	-2.53047	
0.575	0.0086324	-3.29798	5.59363	-0.0111686	-5.5766	3.31171	0.00801822	1.0315	5.66081	-0.0107375	-5.64192	-1.01624	
0.6	0.00910686	-4.74283	5.58236	-0.0117665	-5.56531	4.75657	0.0085458	-0.421057	5.66008	-0.0107468	-5.6412	0.436317	
0.625	0.00953779	-6.05031	5.56957	-0.0125152	-5.55247	6.06405	0.00812276	-1.74161	5.65621	-0.0109647	-5.6392	1.75535	
0.65	0.00990888	-7.17147	5.5618	-0.0129754	-5.54466	7.18521	0.00849283	-2.8721	5.65345	-0.011213	-5.63643	2.88584	
0.675	0.0102232	-8.11696	5.55679	-0.0127788	-5.53961	8.13069	0.00880422	-3.82172	5.65181	-0.0113475	-5.63477	3.83545	
0.7	0.0104848	-8.9007	5.54476	-0.0119761	-5.52755	8.91443	0.0090638	-4.61181	5.64998	-0.0113529	-5.63292	4.62555	
0.725	0.0106962	-9.5314	5.5167	-0.0106829	-5.49946	9.54513	0.0092772	-5.26014	5.64666	-0.0112423	-5.62958	5.27387	
0.75	0.0108585	-10.0143	5.46521	-0.00906407	-5.44793	10.0281	0.0094491	-5.78142	5.64082	-0.0110492	-5.62373	5.79515	
0.775	0.0109728	-10.3532	5.3853	-0.00731395	-5.36801	10.3669	0.00958333	-6.18784	5.63188	-0.0108192	-5.61478	6.20158	
0.8	0.0110399	-10.5519	5.27514	-0.00563606	-5.25783	10.5657	0.00968309	-6.48954	5.61989	-0.0106019	-5.60277	6.50327	
0.825	0.0110617	-10.6162	5.13641	-0.00422184	-5.1191	10.6299	0.00975106	-6.69487	5.60551	-0.0104438	-5.58839	6.7086	
0.85	0.0110409	-10.5545	4.97443	-0.00323071	-4.95712	10.5683	0.00978941	-6.81067	5.59008	-0.0103818	-5.57296	6.8244	
0.875	0.0109815	-10.3785	4.79773	-0.0027734	-4.78044	10.3923	0.00979989	-6.84233	5.57552	-0.0104383	-5.55839	6.85607	
0.9	0.0108883	-10.1023	4.61723	-0.00289998	-4.59995	10.1161	0.00978381	-6.7938	5.56422	-0.0106187	-5.5471	6.80754	
0.925	0.0107668	-9.74136	4.44498	-0.00359409	-4.42772	9.7551	0.00974195	-6.66745	5.5589	-0.0109104	-5.54178	6.68118	
0.95	0.0106221	-9.31035	4.29285	-0.00477425	-4.27561	9.32408	0.00967454	-6.46383	5.56243	-0.011284	-5.54532	6.47757	
