time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0.125	-4.62899e-05	0.0634915	0.212667	-0.000101506	-0.00764497	-2.1821e-05	-7.70636e-05	0.0771232	-2.57161e-05	0	0.0232516	0.00462992	0.0738508	0.263857
0.15	-4.6366e-05	0.0640041	0.212666	-0.00012158	-0.00750428	-2.17467e-05	-7.70747e-05	0.0771243	-2.56348e-05	0	0.0180181	0.00463458	0.0745313	0.263886
0.175	-4.64463e-05	0.0643926	0.212666	-0.000146792	-0.00732804	-2.16911e-05	-7.70796e-05	0.0771252	-2.55686e-05	0	0.0132458	0.00463993	0.0750347	0.263911
0.2	-4.65294e-05	0.0646669	0.212666	-0.000176377	-0.00712156	-2.1653e-05	-7.70791e-05	0.0771257	-2.5517e-05	0	0.00881269	0.00464587	0.0753753	0.263932
0.225	-4.66129e-05	0.064834	0.212666	-0.000209137	-0.00689317	-2.16313e-05	-7.70737e-05	0.077126	-2.54795e-05	0	0.00460518	0.00465217	0.0755643	0.263949
0.25	-4.66937e-05	0.0648982	0.212666	-0.000243566	-0.00665335	-2.16254e-05	-7.70643e-05	0.0771261	-2.54564e-05	0	0.000515572	0.00465856	0.0756094	0.263962
0.275	-4.67682e-05	0.0648609	0.212666	-0.000277992	-0.00641374	-2.16346e-05	-7.70512e-05	0.0771259	-2.54479e-05	0	-0.00356084	0.00466476	0.0755149	0.26397
0.3	-4.68327e-05	0.0647213	0.212666	-0.000310744	-0.00618596	-2.16588e-05	-7.70353e-05	0.0771256	-2.54548e-05	0	-0.00772841	0.00467044	0.0752815	0.263974
0.325	-4.68836e-05	0.0644758	0.212667	-0.000340315	-0.00598053	-2.16981e-05	-7.70167e-05	0.0771249	-2.54779e-05	0	-0.0120938	0.00467534	0.0749061	0.263972
0.35	-4.69182e-05	0.0641179	0.212667	-0.000365507	-0.00580578	-2.17529e-05	-7.69956e-05	0.0771241	-2.55183e-05	0	-0.0167689	0.00467923	0.0743817	0.263963
0.375	-4.69343e-05	0.0636385	0.212668	-0.000385553	-0.00566708	-2.18241e-05	-7.69719e-05	0.077123	-2.55772e-05	0	-0.0218733	0.00468196	0.0736966	0.263949
0.4	-4.69311e-05	0.0630254	0.212668	-0.000400188	-0.00556631	-2.19129e-05	-7.69453e-05	0.0771216	-2.56556e-05	0	-0.0275376	0.00468346	0.0728344	0.263927
