L_C_roll	L_A_roll	L_Linear	L_C_roll_c	L_A_roll_c	
-8.83516	8.21978	0	874.25	430.4	
-8.83516	8.21978	0	874.25	462.68	
-8.83516	8.13187	0	874.25	457.3	
-8.83516	8.21978	0	868.87	449.23	
-8.83516	8.21978	0	871.56	505.72	
-8.83516	8.21978	0	796.24	443.85	
-8.83516	8.21978	0	876.94	457.3	
-8.83516	8.21978	0	866.18	433.09	
-8.83516	8.21978	0	876.94	462.68	
-8.83516	8.21978	0	879.63	433.09	
-8.83516	8.21978	0	879.63	435.78	
-8.83516	8.21978	0	882.32	282.45	
-8.83516	8.30769	0	882.32	234.03	
-8.83516	8.30769	0	885.01	231.34	
-8.83516	8.30769	0	885.01	147.95	
-8.83516	8.3956	0	885.01	96.84	
-8.83516	8.3956	0	885.01	78.01	
-8.83516	8.3956	0	887.7	24.21	
-8.83516	8.30769	0	885.01	10.76	
-8.83516	8.3956	0	885.01	110.29	
-8.83516	8.3956	0	887.7	217.89	
-8.83516	8.30769	0	885.01	228.65	
-8.83516	8.30769	0	887.7	228.65	
-8.83516	8.30769	0	863.49	234.03	
-8.83516	8.30769	0	882.32	408.88	
-8.83516	8.30769	0	847.35	430.4	
-8.83516	8.21978	0	812.38	395.43	
-8.83516	8.21978	0	885.01	435.78	
-8.83516	8.21978	0	885.01	435.78	
-8.83516	8.21978	0	890.39	435.78	
-8.83516	8.21978	0	887.7	438.47	
-8.83516	8.21978	0	885.01	438.47	
-8.83516	8.21978	0	858.11	438.47	
-8.83516	8.21978	0	887.7	400.81	
-8.74725	8.21978	0	890.39	414.26	
-8.74725	8.30769	0	890.39	365.84	
-8.83516	8.30769	0	890.39	330.87	
-8.83516	8.30769	0	895.77	242.1	
-8.83516	8.30769	0	893.08	242.1	
-8.83516	8.30769	0	893.08	239.41	
-8.83516	8.30769	0	895.77	239.41	
-8.83516	8.30769	0	890.39	239.41	
-8.83516	8.30769	0	893.08	239.41	
-8.83516	8.30769	0	895.77	239.41	
-8.74725	8.30769	0	895.77	239.41	
-8.83516	8.30769	0	895.77	250.17	
-8.83516	8.30769	0	882.32	336.25	
-8.83516	8.30769	0	885.01	373.91	
-8.83516	8.21978	0	866.18	441.16	
-8.83516	8.21978	0	898.46	441.16	
-8.83516	8.21978	0	898.46	406.19	
-8.83516	8.21978	0	898.46	443.85	
-8.83516	8.21978	0	887.7	443.85	
-8.74725	8.21978	0	895.77	443.85	
-8.74725	8.21978	0	895.77	443.85	
-8.83516	8.21978	0	895.77	443.85	
-8.83516	8.21978	0	901.15	435.78	
-8.83516	8.21978	0	901.15	379.29	
-8.83516	8.21978	0	901.15	390.05	
-8.83516	8.21978	0	903.84	325.49	
-8.83516	8.30769	0	906.53	252.86	
-8.83516	8.30769	0	901.15	244.79	
-8.83516	8.30769	0	909.22	244.79	
-8.83516	8.30769	0	909.22	271.69	
-8.83516	8.30769	0	909.22	244.79	
-8.83516	8.30769	0	909.22	244.79	
-8.83516	8.30769	0	911.91	247.48	
-8.83516	8.30769	0	909.22	349.7	
-8.83516	8.21978	0	909.22	317.42	
-8.83516	8.21978	0	858.11	381.98	
-8.74725	8.21978	0	906.53	449.23	
-8.83516	8.21978	0	909.22	427.71	
-8.74725	8.21978	0	909.22	416.95	
-8.83516	8.21978	0	909.22	446.54	
-8.83516	8.21978	0	909.22	451.92	
-8.83516	8.21978	0	898.46	414.26	
-8.83516	8.21978	0	911.91	357.77	
-8.83516	8.30769	0	914.6	406.19	
-8.83516	8.21978	0	882.32	322.8	
-8.83516	8.21978	0	903.84	263.62	
-8.83516	8.30769	0	917.29	260.93	
-8.83516	8.30769	0	914.6	255.55	
-8.83516	8.30769	0	917.29	303.97	
-8.83516	8.30769	0	914.6	282.45	
-8.83516	8.30769	0	919.98	295.9	
-8.83516	8.21978	0	922.67	290.52	
-8.83516	8.21978	0	887.7	298.59	
-8.83516	8.30769	0	919.98	303.97	
-8.83516	8.30769	0	919.98	317.42	
-8.83516	8.21978	0	890.39	344.32	
-8.83516	8.21978	0	922.67	406.19	
-8.83516	8.30769	0	922.67	398.12	
-8.83516	8.21978	0	922.67	373.91	
-8.83516	8.30769	0	922.67	355.08	
-8.83516	8.21978	0	922.67	325.49	
-8.83516	8.21978	0	925.36	303.97	
-8.83516	8.21978	0	925.36	277.07	
